MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.995869,0.395039,0.477749,0.00539525
2,0.995869,0.395039,0.477749,0.00539525
3,0.997422,121.591,103.314,0.024238
4,0.997026,75.1612,64.7696,0.0308698
5,0.997531,62.6454,60.2067,0.0187768
6,0.997635,56.7682,48.9973,0.00652237
7,0.995665,51.9294,50.3656,0.014005
8,0.996507,48.4268,44.5115,0.00395303
9,0.995197,42.0965,40.8673,0.0192137
10,0.993541,46.3495,38.236,0.0143334
11,0.996377,50.3297,36.3814,0.00778488
12,0.993276,45.4546,33.2142,0.0130331
13,0.99236,50.0924,31.2064,0.0107071
14,0.994326,47.4462,32.1198,0.012647
15,0.992058,42.9364,29.0392,0.00631998
16,0.995859,44.4169,27.1463,0.0040099
17,0.995931,39.4584,27.8903,0.00932185
18,0.994958,40.4298,26.4017,0.00448633
19,0.99066,40.5435,26.1698,0.0119349
20,0.988941,42.9644,27.5917,0.0096287
21,0.989421,40.3793,28.0474,0.0120838
22,0.99029,42.7999,29.7188,0.00942408
23,0.993726,42.8875,26.562,0.00823176
24,0.993247,46.5412,26.557,0.0241582
25,0.99095,43.6242,28.6086,0.00237227
26,0.986857,37.641,32.5637,0.0130977
27,0.985013,34.8094,29.2219,0.0196995
28,0.983975,34.0025,26.0643,0.0153591
29,0.984348,36.651,22.3297,0.00981751
30,0.984437,31.5142,23.1558,0.0087957
31,0.990364,28.7624,21.7785,0.00535655
32,0.990158,21.623,22.0599,0.00647663
33,0.99,20.3079,20.5879,0.00332681
34,0.991348,19.481,18.9838,0.00912764
35,0.990261,17.189,17.3834,0.0141783
36,0.990261,17.189,17.3834,0.0141783
37,0.98885,18.2904,16.649,0.0135812
38,0.989625,16.6688,16.228,0.0120226
39,0.989395,15.901,16.5289,0.00812619
40,0.988177,14.8526,15.5705,0.00445468
41,0.988684,15.4423,12.2879,0.00666581
42,0.989043,13.2306,13.881,0.00438246
43,0.98754,16.2487,13.5899,0.00551427
44,0.984124,14.6021,12.7484,0.0111565
45,0.982001,14.1517,12.7069,0.00316157
46,0.986072,15.3023,13.8947,0.011994
47,0.987378,17.8295,12.7661,0.0175463
48,0.987392,18.7174,12.1914,0.00638322
49,0.988532,20.0422,11.649,0.00474336
50,0.98785,18.8551,11.5876,0.00912216
51,0.984919,15.9584,9.85827,0.00726741
52,0.984919,15.9584,9.85827,0.00726741
53,0.984919,15.9584,9.85827,0.00726741
54,0.98209,16.3513,9.12794,0.00666292
55,0.98194,14.9934,9.86067,0.0169372
56,0.983927,16.0488,9.62328,0.00627218
57,0.983273,13.9653,10.4203,0.00934123
58,0.983536,14.2204,9.29628,0.00228526
59,0.984836,13.312,9.66412,0.00797932
60,0.986383,13.7502,10.3974,0.00693985
61,0.989479,13.1619,10.9643,0.00772025
62,0.991228,14.0544,10.631,0.00357795
63,0.991414,11.7002,9.43,0.0064721
64,0.988759,11.9828,8.63003,0.0105002
65,0.984585,12.7125,8.68215,0.00509233
66,0.984125,11.3763,8.93907,0.00637353
67,0.98736,10.1218,8.59113,0.00250965
68,0.986865,9.59729,9.10075,0.0134926
69,0.986309,9.95153,10.0659,0.00198419
70,0.987037,10.4528,8.70305,0.0083675
71,0.988262,9.83416,9.50997,0.00602501
72,0.991605,9.13838,9.4016,0.00787174
73,0.994659,8.26939,9.02266,0.00412166
74,0.994704,9.20894,8.39356,0.00581904
75,0.994809,8.68943,8.17838,0.0122292
76,0.995436,8.65898,6.96238,0.0110315
77,0.99483,8.56081,7.38477,0.00503126
78,0.99483,8.56081,7.38477,0.00503126
79,0.992858,9.23262,7.14814,0.00708285
80,0.992808,8.7234,6.57977,0.00529834
