MDTU,0,2,4,6,8,10
10,0.0157738,0.0160141,0.0165569,0.0169563,0.0171478,0.017421
20,0.0160325,0.0163541,0.0170635,0.017392,0.0176336,0.0179062
30,0.0154834,0.0159676,0.0164051,0.0166593,0.0168967,0.0173019
40,0.016274,0.0168325,0.017547,0.0176496,0.0178249,0.0180412
50,0.0162467,0.0163862,0.0172396,0.0175324,0.0176966,0.0179012
60,0.0147729,0.015617,0.0161587,0.0164616,0.0168877,0.0171643
70,0.0150693,0.0158994,0.0164973,0.0166807,0.0171196,0.0173666
80,0.0153934,0.015534,0.0157217,0.0163089,0.0166173,0.0168623
90,0.0154715,0.0160484,0.0163752,0.0167364,0.0169315,0.0174197
100,0.0143433,0.0151378,0.0155622,0.0157443,0.0162316,0.0166629
110,0.0155899,0.0160973,0.0163936,0.0168759,0.0170819,0.017268
120,0.0157454,0.0160605,0.0166482,0.0170353,0.0172584,0.0174417
130,0.0164932,0.0167327,0.0172928,0.0174976,0.0177995,0.0180246
140,0.0141719,0.0146959,0.0157649,0.0159248,0.016074,0.0164284
150,0.0159017,0.0161142,0.0167783,0.0171245,0.0173586,0.0176491
160,0.0151859,0.0154903,0.0160896,0.0165094,0.0168875,0.0171001
170,0.0144165,0.01521,0.0160521,0.0162504,0.0166022,0.0167668
180,0.0137475,0.0140914,0.0151463,0.015264,0.0157246,0.0159457
190,0.0156457,0.0160207,0.0163798,0.0165773,0.0169425,0.0170725
200,0.0151305,0.0155951,0.0160592,0.0164936,0.0166545,0.016768
210,0.0152332,0.0154802,0.0159949,0.0160965,0.0166996,0.0169561
220,0.0159944,0.0164407,0.0168577,0.0169631,0.0171769,0.0174776
230,0.0137367,0.0142264,0.0150573,0.0154001,0.0159283,0.0162521
240,0.0130907,0.013411,0.0148415,0.0152207,0.0155057,0.0159224
250,0.0147483,0.0151847,0.0154677,0.015795,0.0160082,0.0161197
260,0.0143541,0.0145924,0.014888,0.0151823,0.0157307,0.0159422
270,0.0150077,0.0151149,0.0152835,0.0155154,0.0156951,0.015912
280,0.0139447,0.0141041,0.0151007,0.0151957,0.0153435,0.0156001
290,0.0154213,0.0155555,0.0159258,0.0160734,0.0168134,0.0170955
300,0.0139291,0.0146899,0.0149845,0.0153673,0.015618,0.0157019
310,0.0139984,0.0147549,0.0150107,0.0152039,0.0153812,0.0156176
320,0.0144789,0.0147365,0.015092,0.0153623,0.015647,0.015782
330,0.014328,0.0146404,0.0149272,0.0152933,0.0161046,0.0161842
340,0.0154666,0.0157252,0.0159669,0.016414,0.0166041,0.0167488
350,0.0155277,0.0158084,0.0162266,0.0165272,0.0168027,0.0169634
360,0.0149601,0.0155117,0.016291,0.0165605,0.0167828,0.0168782
