t,cond_num
10,7.088
20,7.0646
30,7.10056
40,7.04883
50,7.04293
60,7.12929
70,7.11471
80,7.0891
90,7.08618
100,7.15386
110,7.07803
120,7.07067
130,7.01692
140,7.16564
150,7.04458
160,7.09271
170,7.137
180,7.18953
190,7.07494
200,7.09112
210,7.07147
220,7.03707
230,7.17563
240,7.22449
250,7.10292
260,7.13515
270,7.09053
280,7.1722
290,7.07262
300,7.16724
310,7.16431
320,7.13436
330,7.13334
340,7.07471
350,7.06516
360,7.10397
370,7.10895
380,7.07856
390,7.19748
400,7.03133
410,7.04305
420,7.13453
430,7.13029
440,7.1126
450,7.10191
460,7.06273
470,7.07854
480,7.03415
490,7.02167
500,7.13736
510,7.08225
520,7.11553
530,7.09227
540,7.1483
550,7.12291
560,7.15185
570,7.07263
580,7.05278
590,7.00727
600,7.06507
610,7.18091
620,7.08546
630,7.08621
640,7.11165
650,7.03674
660,7.10584
670,7.14196
680,7.18633
690,7.04705
700,7.13302
710,7.09342
720,7.15346
730,7.09604
740,7.1282
750,7.10808
760,7.12574
770,7.17362
780,7.02818
790,7.08898
800,7.11368
