MDTU,S_F
1,2.67236e-05
2,2.63889e-05
3,2.65428e-05
4,2.65289e-05
5,2.65996e-05
6,2.66123e-05
7,2.66688e-05
8,2.66014e-05
9,2.67369e-05
10,2.67263e-05
11,2.69183e-05
12,2.68799e-05
13,2.68842e-05
14,2.67291e-05
15,2.67828e-05
16,2.68889e-05
17,2.70328e-05
18,2.70462e-05
19,2.70192e-05
20,2.74226e-05
21,2.74538e-05
22,2.73395e-05
23,2.72387e-05
24,2.72356e-05
25,2.69853e-05
26,2.69955e-05
27,2.66904e-05
28,2.68216e-05
29,2.69235e-05
30,2.70778e-05
31,2.65244e-05
32,2.68641e-05
33,2.69341e-05
34,2.72125e-05
35,2.75601e-05
36,2.73038e-05
37,2.71569e-05
38,2.7061e-05
39,2.72956e-05
40,2.72423e-05
41,2.72509e-05
42,2.7214e-05
43,2.73996e-05
44,2.72189e-05
45,2.7286e-05
46,2.75025e-05
47,2.77183e-05
48,2.73972e-05
49,2.77614e-05
50,2.77614e-05
51,2.80562e-05
52,2.80012e-05
53,2.80012e-05
54,2.80012e-05
55,2.78169e-05
56,2.76078e-05
57,2.76379e-05
58,2.76379e-05
59,2.77968e-05
60,2.7783e-05
61,2.7783e-05
62,2.78114e-05
63,2.78114e-05
64,2.79051e-05
65,2.8032e-05
66,2.78092e-05
67,2.78525e-05
68,2.78525e-05
69,2.78625e-05
70,2.77535e-05
71,2.79539e-05
72,2.79539e-05
73,2.79539e-05
74,2.79539e-05
75,2.78613e-05
76,2.78613e-05
77,2.77561e-05
78,2.78276e-05
79,2.76949e-05
80,2.73975e-05
81,2.75433e-05
82,2.75433e-05
83,2.75433e-05
84,2.76005e-05
85,2.81632e-05
86,2.78608e-05
87,2.76656e-05
88,2.77497e-05
89,2.76429e-05
90,2.76344e-05
91,2.76344e-05
92,2.76642e-05
93,2.75392e-05
94,2.77036e-05
95,2.77036e-05
96,2.77036e-05
97,2.77036e-05
98,2.77036e-05
99,2.76149e-05
100,2.76811e-05
101,2.78669e-05
102,2.77395e-05
103,2.77787e-05
104,2.77787e-05
105,2.76412e-05
106,2.77406e-05
107,2.78484e-05
108,2.78877e-05
109,2.78877e-05
110,2.79396e-05
111,2.76869e-05
112,2.76869e-05
113,2.8088e-05
114,2.80751e-05
115,2.80677e-05
116,2.80677e-05
117,2.82823e-05
118,2.82823e-05
119,2.82937e-05
120,2.79231e-05
121,2.79231e-05
122,2.75942e-05
123,2.78815e-05
124,2.78815e-05
125,2.76741e-05
126,2.76741e-05
127,2.76111e-05
128,2.772e-05
129,2.772e-05
130,2.81604e-05
131,2.79133e-05
132,2.79133e-05
133,2.80387e-05
134,2.81627e-05
135,2.79648e-05
136,2.79648e-05
137,2.78485e-05
138,2.78485e-05
139,2.75485e-05
140,2.74309e-05
141,2.76276e-05
142,2.76007e-05
143,2.7644e-05
144,2.7644e-05
145,2.75943e-05
146,2.76501e-05
147,2.7908e-05
148,2.7908e-05
149,2.80509e-05
150,2.80509e-05
151,2.77402e-05
152,2.78061e-05
153,2.78061e-05
154,2.79233e-05
155,2.79233e-05
156,2.80312e-05
157,2.80726e-05
158,2.81222e-05
159,2.81222e-05
160,2.81925e-05
161,2.82964e-05
162,2.8188e-05
163,2.80646e-05
164,2.80007e-05
165,2.80007e-05
166,2.80007e-05
167,2.79954e-05
168,2.83112e-05
169,2.81023e-05
170,2.83791e-05
171,2.83791e-05
172,2.84894e-05
173,2.84576e-05
174,2.88358e-05
175,2.83948e-05
176,2.81333e-05
177,2.78032e-05
178,2.79027e-05
179,2.7903e-05
180,2.7798e-05
181,2.80217e-05
182,2.82532e-05
183,2.82905e-05
184,2.82905e-05
185,2.82905e-05
186,2.85271e-05
187,2.83733e-05
188,2.8229e-05
189,2.81296e-05
190,2.80668e-05
191,2.80668e-05
192,2.79744e-05
193,2.80451e-05
194,2.80354e-05
195,2.81943e-05
196,2.81943e-05
197,2.81943e-05
198,2.82738e-05
199,2.82738e-05
200,2.81483e-05
201,2.8146e-05
202,2.79812e-05
203,2.79812e-05
204,2.84601e-05
205,2.84601e-05
206,2.84601e-05
207,2.82214e-05
208,2.81379e-05
209,2.81379e-05
210,2.81379e-05
211,2.83869e-05
212,2.83869e-05
213,2.83869e-05
214,2.83869e-05
215,2.83869e-05
216,2.84337e-05
217,2.83694e-05
218,2.81249e-05
219,2.81982e-05
220,2.84033e-05
221,2.85405e-05
222,2.84127e-05
223,2.84061e-05
224,2.82652e-05
225,2.79466e-05
226,2.79466e-05
227,2.78886e-05
228,2.78886e-05
229,2.81712e-05
230,2.81712e-05
231,2.81712e-05
232,2.8494e-05
233,2.8494e-05
234,2.86765e-05
235,2.88632e-05
236,2.85273e-05
237,2.85273e-05
238,2.86477e-05
