ReTr(L),ImTr(L)
-0.242144,-0.663935
-0.24781,-0.664369
-0.24921,-0.669605
-0.245956,-0.668261
-0.267705,-0.662464
-0.265902,-0.674011
-0.277566,-0.673809
-0.257783,-0.672271
-0.238871,-0.672673
-0.237792,-0.687482
-0.19572,-0.681951
-0.19572,-0.681951
-0.249221,-0.65983
-0.236356,-0.674036
-0.268987,-0.67544
-0.272662,-0.683763
-0.254995,-0.673785
-0.254995,-0.673785
-0.244971,-0.674732
-0.244971,-0.674732
-0.200439,-0.69066
-0.200439,-0.69066
-0.200439,-0.69066
-0.200439,-0.69066
-0.200439,-0.69066
-0.200439,-0.69066
-0.223165,-0.688534
-0.22503,-0.698915
-0.190452,-0.703176
-0.190452,-0.703176
-0.190452,-0.703176
-0.190452,-0.703176
-0.190452,-0.703176
-0.201791,-0.704511
-0.203516,-0.695069
-0.192276,-0.683879
-0.192276,-0.683879
-0.18694,-0.695765
-0.203139,-0.68
-0.225172,-0.678084
-0.225172,-0.678084
-0.225172,-0.678084
-0.218392,-0.683485
-0.234802,-0.673985
-0.253169,-0.672459
-0.272076,-0.668806
-0.241844,-0.686691
-0.241844,-0.686691
-0.241844,-0.686691
-0.249784,-0.700435
-0.219504,-0.702645
-0.203096,-0.697024
-0.221981,-0.711235
-0.184449,-0.710472
-0.184449,-0.710472
-0.16309,-0.712064
-0.139322,-0.688776
-0.130941,-0.719146
-0.130941,-0.719146
-0.130941,-0.719146
-0.0914227,-0.731779
-0.0914227,-0.731779
-0.135437,-0.731871
-0.135437,-0.731871
-0.139848,-0.720051
-0.139848,-0.720051
-0.123694,-0.711646
-0.123694,-0.711646
-0.172973,-0.714925
-0.172973,-0.714925
-0.172973,-0.714925
-0.195488,-0.708484
-0.195488,-0.708484
-0.224506,-0.683206
-0.206615,-0.696024
-0.206615,-0.696024
-0.17589,-0.720111
-0.17589,-0.720111
-0.184864,-0.718132
-0.153486,-0.716091
-0.150647,-0.723804
-0.138962,-0.724049
-0.138962,-0.724049
-0.155738,-0.718731
-0.155738,-0.718731
-0.226953,-0.706339
-0.188211,-0.719322
-0.188211,-0.719322
-0.135454,-0.737295
-0.135454,-0.737295
-0.14418,-0.712134
-0.14418,-0.712134
-0.120833,-0.729204
-0.120833,-0.729204
-0.120833,-0.729204
-0.120833,-0.729204
-0.120833,-0.729204
-0.0867455,-0.74342
-0.0867455,-0.74342
-0.0412636,-0.737016
-0.0412636,-0.737016
-0.0412636,-0.737016
-0.0412636,-0.737016
-0.0586151,-0.750355
-0.046395,-0.742195
-0.046395,-0.742195
-0.046395,-0.742195
-0.046395,-0.742195
-0.046395,-0.742195
-0.046395,-0.742195
-0.0145782,-0.748724
-0.0145782,-0.748724
0.00790126,-0.755097
0.00790126,-0.755097
-0.0156164,-0.756829
-0.0375943,-0.750537
-0.0375943,-0.750537
-0.0306308,-0.754239
-0.0306308,-0.754239
-0.0306308,-0.754239
-0.051693,-0.740431
-0.051693,-0.740431
-0.0294906,-0.754281
-0.0294906,-0.754281
-0.0294906,-0.754281
-0.0294906,-0.754281
-0.0165625,-0.747393
-0.0543867,-0.732106
-0.0539031,-0.742289
-0.0539031,-0.742289
-0.0539031,-0.742289
-0.0424431,-0.732823
-0.0284205,-0.722725
-0.0265582,-0.72315
-0.0481717,-0.736265
-0.0858788,-0.740135
-0.0858788,-0.740135
-0.0929066,-0.754554
-0.0929066,-0.754554
-0.0929066,-0.754554
-0.0929066,-0.754554
-0.0929066,-0.754554
-0.0857233,-0.758824
-0.0857233,-0.758824
-0.0580628,-0.76712
-0.0258141,-0.765201
0.0012976,-0.74789
-0.0260234,-0.749733
-0.00959459,-0.75209
0.00660188,-0.743116
0.00660188,-0.743116
0.0361531,-0.735234
0.0361531,-0.735234
0.0361531,-0.735234
0.0510355,-0.752365
0.0510355,-0.752365
0.0510355,-0.752365
0.0510355,-0.752365
0.0461541,-0.755707
0.0710038,-0.747886
0.0330353,-0.768089
0.0292235,-0.763282
0.0133439,-0.765325
0.0133439,-0.765325
-0.0127417,-0.765599
-0.00696289,-0.758509
-0.00696289,-0.758509
-0.021891,-0.768535
-0.021891,-0.768535
-0.0147838,-0.761039
-0.0508135,-0.758827
-0.07029,-0.766379
-0.07029,-0.766379
-0.0729051,-0.746236
-0.0729051,-0.746236
-0.0536628,-0.753775
-0.0536628,-0.753775
-0.106,-0.738143
-0.106,-0.738143
-0.106,-0.738143
-0.141696,-0.74801
-0.154015,-0.739341
-0.19552,-0.732825
-0.218667,-0.730134
-0.218667,-0.730134
-0.234258,-0.729376
-0.262856,-0.72051
-0.262856,-0.72051
-0.291424,-0.708385
-0.288826,-0.700093
-0.253364,-0.715233
-0.292795,-0.704178
-0.292795,-0.704178
-0.309651,-0.69028
-0.31011,-0.691755
-0.31066,-0.682508
-0.329761,-0.681617
-0.329047,-0.681969
-0.329047,-0.681969
-0.320732,-0.678929
-0.320732,-0.678929
-0.324481,-0.693876
-0.324481,-0.693876
-0.324481,-0.693876
-0.31284,-0.702689
-0.324835,-0.681176
-0.324835,-0.681176
-0.324835,-0.681176
-0.324835,-0.681176
-0.325334,-0.692814
-0.295783,-0.696954
-0.303979,-0.72154
-0.330956,-0.700296
-0.320221,-0.701559
-0.320221,-0.701559
-0.352208,-0.680711
-0.352208,-0.680711
-0.346882,-0.663004
-0.379175,-0.659609
-0.369403,-0.649061
-0.374453,-0.65005
-0.369557,-0.659118
-0.432329,-0.627651
-0.432329,-0.627651
-0.39574,-0.655227
-0.39574,-0.655227
-0.383072,-0.672138
-0.35783,-0.673649
-0.375004,-0.67778
-0.375004,-0.67778
-0.375004,-0.67778
-0.375004,-0.67778
-0.337851,-0.680264
-0.337851,-0.680264
-0.297176,-0.703115
-0.261035,-0.724745
-0.294041,-0.710719
-0.294041,-0.710719
-0.289801,-0.696908
-0.268058,-0.714756
-0.259248,-0.719031
-0.212591,-0.730344
-0.201731,-0.73423
-0.214671,-0.732478
-0.214671,-0.732478
-0.242741,-0.729958
-0.228311,-0.730384
-0.228311,-0.730384
-0.231964,-0.720535
-0.227536,-0.727232
-0.227536,-0.727232
-0.230154,-0.712186
-0.239775,-0.717429
-0.239775,-0.717429
-0.239775,-0.717429
-0.219954,-0.723451
-0.219954,-0.723451
-0.184129,-0.740054
-0.136797,-0.767639
-0.167906,-0.755026
-0.177155,-0.735586
-0.17686,-0.747889
-0.15981,-0.737265
-0.15981,-0.737265
-0.143099,-0.745391
-0.143099,-0.745391
-0.178775,-0.742101
-0.156401,-0.75312
-0.15926,-0.748545
-0.169501,-0.744718
-0.118242,-0.764559
-0.0742515,-0.780981
-0.0771406,-0.763431
-0.0771406,-0.763431
-0.0771406,-0.763431
-0.0771406,-0.763431
-0.035506,-0.778095
-0.0554518,-0.765336
-0.0874333,-0.758062
-0.115786,-0.759105
-0.115786,-0.759105
-0.086204,-0.751796
-0.086204,-0.751796
-0.0892304,-0.754753
-0.0892304,-0.754753
-0.0892304,-0.754753
-0.0668746,-0.769915
-0.0668746,-0.769915
-0.0668746,-0.769915
-0.0855086,-0.752314
-0.0999552,-0.771848
-0.0700874,-0.766792
-0.0700874,-0.766792
-0.0606025,-0.782551
-0.0500025,-0.779466
-0.0717935,-0.776631
-0.0717935,-0.776631
-0.0717935,-0.776631
-0.10001,-0.77215
-0.10001,-0.77215
-0.10001,-0.77215
-0.109571,-0.770756
-0.109571,-0.770756
-0.0758209,-0.767437
-0.106256,-0.779736
-0.106256,-0.779736
-0.113081,-0.764079
-0.085714,-0.746973
-0.085714,-0.746973
-0.0964634,-0.764524
-0.0918272,-0.764241
-0.0918272,-0.764241
-0.106357,-0.760379
-0.108102,-0.755311
-0.156963,-0.751066
-0.18115,-0.746552
-0.18115,-0.746552
-0.18115,-0.746552
-0.190451,-0.765155
-0.190451,-0.765155
-0.213712,-0.750101
-0.215268,-0.745892
-0.215268,-0.745892
-0.215268,-0.745892
-0.220359,-0.734757
-0.220359,-0.734757
-0.220359,-0.734757
-0.220359,-0.734757
-0.222334,-0.744507
-0.2369,-0.731146
-0.2369,-0.731146
-0.245871,-0.729425
-0.245871,-0.729425
-0.262249,-0.719993
-0.279579,-0.717895
-0.279579,-0.717895
-0.283593,-0.703574
-0.283593,-0.703574
-0.349793,-0.684086
-0.349793,-0.684086
-0.349793,-0.684086
-0.360149,-0.692554
-0.360149,-0.692554
-0.360149,-0.692554
-0.352004,-0.70094
-0.381493,-0.68651
-0.390936,-0.67343
-0.384393,-0.679882
-0.386251,-0.688603
-0.434833,-0.637055
-0.40456,-0.647879
-0.414612,-0.636716
-0.414612,-0.636716
-0.414612,-0.636716
-0.445701,-0.610814
-0.450424,-0.617301
-0.408591,-0.651886
-0.387536,-0.680306
-0.38439,-0.668875
-0.38439,-0.668875
-0.419269,-0.645894
-0.386001,-0.667647
-0.411851,-0.66091
-0.413706,-0.641409
-0.429359,-0.638786
-0.422059,-0.644779
-0.406684,-0.639026
-0.423535,-0.638225
-0.393298,-0.6731
-0.439186,-0.644683
-0.439186,-0.644683
-0.439186,-0.644683
-0.404361,-0.658385
-0.398292,-0.657291
-0.398292,-0.657291
-0.376066,-0.680424
-0.396643,-0.665854
-0.366088,-0.669541
-0.366088,-0.669541
-0.39198,-0.669767
-0.35151,-0.68159
-0.35938,-0.676107
-0.35938,-0.676107
-0.386289,-0.662412
-0.403743,-0.66418
-0.37855,-0.673089
-0.363796,-0.690444
-0.388601,-0.685375
-0.388601,-0.685375
-0.388601,-0.685375
-0.378798,-0.682096
-0.383415,-0.683065
-0.353729,-0.694839
-0.359796,-0.674826
-0.337244,-0.700592
-0.338179,-0.697409
-0.338179,-0.697409
-0.34967,-0.694316
-0.356944,-0.689399
-0.372185,-0.68509
-0.372185,-0.68509
-0.366734,-0.666663
-0.402618,-0.645635
-0.44286,-0.623259
-0.44286,-0.623259
-0.44286,-0.623259
-0.465083,-0.608505
-0.508354,-0.573391
-0.477262,-0.594378
-0.477262,-0.594378
-0.477262,-0.594378
-0.459352,-0.603359
-0.459352,-0.603359
-0.48195,-0.61831
-0.482308,-0.589773
-0.490243,-0.588468
-0.490243,-0.588468
-0.474365,-0.57813
-0.455027,-0.613975
-0.432383,-0.627429
-0.426503,-0.640061
-0.426503,-0.640061
-0.41664,-0.647669
-0.41664,-0.647669
-0.425371,-0.6512
-0.422479,-0.653628
-0.422479,-0.653628
-0.422479,-0.653628
-0.449575,-0.633446
-0.452689,-0.640665
-0.499487,-0.596076
-0.508176,-0.592237
-0.508176,-0.592237
-0.508176,-0.592237
-0.453811,-0.616665
-0.439409,-0.627332
-0.417855,-0.646159
-0.417855,-0.646159
-0.417855,-0.646159
-0.417855,-0.646159
-0.429658,-0.634903
-0.428454,-0.654238
-0.37863,-0.679679
-0.388151,-0.653755
-0.388151,-0.653755
-0.37061,-0.682445
-0.37061,-0.682445
-0.341469,-0.68543
-0.32973,-0.690429
-0.32973,-0.690429
-0.369695,-0.679489
-0.369695,-0.679489
-0.393056,-0.670445
-0.389191,-0.667226
-0.389191,-0.667226
-0.389191,-0.667226
-0.420853,-0.657752
-0.420853,-0.657752
-0.420853,-0.657752
-0.37796,-0.691242
-0.363786,-0.684937
-0.36775,-0.665044
-0.355871,-0.664944
-0.355871,-0.664944
-0.355871,-0.664944
-0.355871,-0.664944
-0.363741,-0.652474
-0.370066,-0.662523
-0.364454,-0.670255
-0.364454,-0.670255
-0.389927,-0.651297
-0.404555,-0.646529
-0.404555,-0.646529
-0.451508,-0.622014
-0.455614,-0.614744
-0.455614,-0.614744
-0.46932,-0.603704
-0.46932,-0.603704
-0.46932,-0.603704
-0.487432,-0.589334
-0.487432,-0.589334
-0.487432,-0.589334
-0.480926,-0.605171
-0.492036,-0.592503
-0.5044,-0.555566
-0.526179,-0.557899
-0.500161,-0.580085
-0.500161,-0.580085
-0.490974,-0.580331
-0.490974,-0.580331
