MDTU,plaq,Re(det),Im(det),link
1,0.602531,0.0730754,0.0287107,0.0587982
2,0.62153,0.0830602,0.0317922,0.0610892
3,0.61847,0.0858459,0.0327725,0.0607961
4,0.589691,0.0791145,0.0318038,0.0580633
5,0.586985,0.0793474,0.0323379,0.0583544
6,0.604722,0.0872732,0.0344233,0.0595173
7,0.599723,0.0854078,0.033694,0.0595666
8,0.606336,0.0911154,0.0357504,0.0596353
9,0.557059,0.0792361,0.0340981,0.0551888
10,0.536653,0.0774461,0.0341575,0.0529259
11,0.546391,0.0862995,0.0378746,0.0547095
12,0.546391,0.0862995,0.0378746,0.0547095
13,0.560008,0.0896204,0.0378413,0.055202
14,0.593049,0.0997576,0.0401411,0.0571194
15,0.581808,0.0952338,0.0394498,0.0564782
16,0.566171,0.092672,0.039229,0.054795
17,0.538423,0.0851732,0.0370155,0.0522772
18,0.538423,0.0851732,0.0370155,0.0522772
19,0.530614,0.0805635,0.0366571,0.0517425
20,0.530614,0.0805635,0.0366571,0.0517425
21,0.559737,0.0954428,0.0412629,0.0549414
22,0.559737,0.0954428,0.0412629,0.0549414
23,0.559737,0.0954428,0.0412629,0.0549414
24,0.559737,0.0954428,0.0412629,0.0549414
25,0.559737,0.0954428,0.0412629,0.0549414
26,0.559737,0.0954428,0.0412629,0.0549414
27,0.586927,0.107744,0.0434588,0.0573081
28,0.635109,0.12493,0.0477277,0.0617547
29,0.630369,0.12617,0.0477687,0.0609543
30,0.630369,0.12617,0.0477687,0.0609543
31,0.630369,0.12617,0.0477687,0.0609543
32,0.630369,0.12617,0.0477687,0.0609543
33,0.630369,0.12617,0.0477687,0.0609543
34,0.600598,0.112873,0.0464639,0.0585418
35,0.59184,0.116672,0.0480328,0.0580494
36,0.567063,0.110482,0.0472437,0.0552817
37,0.567063,0.110482,0.0472437,0.0552817
38,0.551316,0.108796,0.0472404,0.0543618
39,0.536124,0.106171,0.0472385,0.0531375
40,0.555384,0.112478,0.0480107,0.0551021
41,0.555384,0.112478,0.0480107,0.0551021
42,0.555384,0.112478,0.0480107,0.0551021
43,0.560226,0.117877,0.0508769,0.0548973
44,0.569253,0.121363,0.0518072,0.0556746
45,0.58483,0.13595,0.0562033,0.0574081
46,0.544424,0.117464,0.0520832,0.0535104
47,0.513594,0.108713,0.0514342,0.0520176
48,0.513594,0.108713,0.0514342,0.0520176
49,0.513594,0.108713,0.0514342,0.0520176
50,0.534189,0.114627,0.0515966,0.0540717
51,0.532367,0.112905,0.0524071,0.0543293
52,0.561286,0.128421,0.055615,0.0563133
53,0.550993,0.127446,0.0560141,0.0544475
54,0.548421,0.127587,0.0569189,0.0537009
55,0.548421,0.127587,0.0569189,0.0537009
56,0.549898,0.130619,0.0577772,0.0542547
57,0.50735,0.121869,0.0589658,0.0517739
58,0.529765,0.13485,0.0624842,0.0535066
59,0.529765,0.13485,0.0624842,0.0535066
60,0.529765,0.13485,0.0624842,0.0535066
61,0.595608,0.162161,0.0668421,0.0596383
62,0.595608,0.162161,0.0668421,0.0596383
63,0.579617,0.156289,0.0678121,0.0588878
64,0.579617,0.156289,0.0678121,0.0588878
65,0.601161,0.172578,0.0713578,0.0605094
66,0.601161,0.172578,0.0713578,0.0605094
67,0.574538,0.150763,0.0645162,0.0586416
68,0.574538,0.150763,0.0645162,0.0586416
69,0.574068,0.152524,0.0648261,0.0583173
70,0.574068,0.152524,0.0648261,0.0583173
71,0.574068,0.152524,0.0648261,0.0583173
72,0.580587,0.164758,0.0692744,0.057758
73,0.580587,0.164758,0.0692744,0.057758
74,0.576762,0.160276,0.0686409,0.0569931
75,0.579876,0.160612,0.0693424,0.057923
76,0.579876,0.160612,0.0693424,0.057923
77,0.561133,0.153662,0.0677608,0.0572558
78,0.561133,0.153662,0.0677608,0.0572558
79,0.569591,0.161071,0.068538,0.0572649
80,0.53797,0.140851,0.0650109,0.053826
81,0.558554,0.154393,0.0684196,0.0551475
82,0.536162,0.146872,0.0687345,0.0530704
83,0.536162,0.146872,0.0687345,0.0530704
84,0.530934,0.144884,0.0672291,0.0523072
85,0.530934,0.144884,0.0672291,0.0523072
86,0.54032,0.159692,0.0734798,0.0539482
87,0.564386,0.176774,0.0795139,0.055993
88,0.564386,0.176774,0.0795139,0.055993
89,0.561373,0.172736,0.0766115,0.0570513
90,0.561373,0.172736,0.0766115,0.0570513
91,0.543205,0.158308,0.0726979,0.0570756
92,0.543205,0.158308,0.0726979,0.0570756
93,0.55346,0.168455,0.0743936,0.0584089
94,0.55346,0.168455,0.0743936,0.0584089
95,0.55346,0.168455,0.0743936,0.0584089
96,0.55346,0.168455,0.0743936,0.0584089
97,0.55346,0.168455,0.0743936,0.0584089
98,0.523629,0.156959,0.0743131,0.0557449
99,0.523629,0.156959,0.0743131,0.0557449
100,0.504657,0.146243,0.0720731,0.0528658
101,0.504657,0.146243,0.0720731,0.0528658
102,0.504657,0.146243,0.0720731,0.0528658
103,0.504657,0.146243,0.0720731,0.0528658
104,0.49534,0.14238,0.0718835,0.0518906
105,0.490449,0.141142,0.0720117,0.0523101
106,0.490449,0.141142,0.0720117,0.0523101
107,0.490449,0.141142,0.0720117,0.0523101
108,0.490449,0.141142,0.0720117,0.0523101
109,0.490449,0.141142,0.0720117,0.0523101
110,0.490449,0.141142,0.0720117,0.0523101
111,0.495449,0.150936,0.0749252,0.0531107
112,0.495449,0.150936,0.0749252,0.0531107
113,0.51523,0.165717,0.07967,0.0543999
114,0.51523,0.165717,0.07967,0.0543999
115,0.540109,0.177999,0.0829031,0.0574149
116,0.547131,0.182114,0.0827725,0.0581218
117,0.547131,0.182114,0.0827725,0.0581218
118,0.556915,0.193583,0.0866421,0.0606556
119,0.556915,0.193583,0.0866421,0.0606556
120,0.556915,0.193583,0.0866421,0.0606556
121,0.534407,0.184334,0.0874467,0.0573703
122,0.534407,0.184334,0.0874467,0.0573703
123,0.565461,0.193967,0.0869891,0.0589795
124,0.565461,0.193967,0.0869891,0.0589795
125,0.565461,0.193967,0.0869891,0.0589795
126,0.565461,0.193967,0.0869891,0.0589795
127,0.522518,0.178111,0.0855076,0.0545209
128,0.557075,0.19857,0.0902014,0.0593615
129,0.518368,0.175428,0.086409,0.0544533
130,0.518368,0.175428,0.086409,0.0544533
131,0.518368,0.175428,0.086409,0.0544533
132,0.498141,0.165109,0.0826365,0.0542551
133,0.4991,0.17234,0.0870989,0.053613
134,0.547759,0.198313,0.0920829,0.0578649
135,0.54131,0.204009,0.0950545,0.0569352
136,0.551231,0.220347,0.103269,0.0580978
137,0.551231,0.220347,0.103269,0.0580978
138,0.519434,0.201246,0.0978701,0.0548792
139,0.519434,0.201246,0.0978701,0.0548792
140,0.519434,0.201246,0.0978701,0.0548792
141,0.519434,0.201246,0.0978701,0.0548792
142,0.519434,0.201246,0.0978701,0.0548792
143,0.547339,0.224587,0.102773,0.0567727
144,0.547339,0.224587,0.102773,0.0567727
145,0.55183,0.221739,0.102212,0.055738
146,0.547781,0.226331,0.105175,0.056589
147,0.534624,0.212855,0.101971,0.0558648
