t,walltime
10,1206
20,630.6
30,321.5
40,336.5
50,336.2
60,325
70,327.8
80,318.7
90,320
100,321.2
110,322.3
120,357.3
130,362.3
140,360.7
150,356.8
160,344.8
170,348.4
180,342.7
190,338.1
200,339.2
210,303.8
220,274.8
230,266.9
240,261.3
250,260.3
260,295.5
270,319.8
280,317.1
290,328.2
300,321.2
310,322.7
320,321.8
330,321.7
340,325.2
350,324.2
360,317.5
370,315.2
380,306.8
390,307.1
400,299.9
410,307.3
420,317.5
430,311.6
440,311.7
450,273.8
460,267.3
470,310.6
480,309.1
490,309.5
500,309.2
510,298.9
520,294.3
530,291.4
540,288.7
550,268.1
560,266.9
570,268.2
580,274.6
590,267.3
600,266.6
610,267.3
620,269.6
630,286.1
640,281.9
650,281.7
660,288.7
670,286.2
680,277.1
690,267.6
700,266.9
710,264.8
720,267.9
730,265.7
740,269.9
750,287.6
760,285.2
770,280.3
780,291.6
790,284.5
800,286.2
810,292.6
820,271.5
830,273.7
840,293.7
850,266.9
860,268.4
870,269.1
880,269.3
890,269.8
900,268.9
910,270.6
920,274
930,272.1
940,267.3
950,274.7
960,269.3
970,277.5
980,282.8
990,279.3
1000,271.4
1010,278.2
1020,291
1030,300.1
1040,306
1050,295.8
1060,304.7
1070,289.8
1080,285.5
1090,271.4
1100,273.9
1110,268.7
1120,268.9
1130,268.1
1140,281.7
1150,313.6
1160,313.5
1170,312.6
1180,311
1190,314.7
1200,286.9
1210,266.3
1220,273.1
1230,297.6
1240,287.1
1250,275.3
1260,272.5
1270,296.2
1280,300.9
1290,296.3
1300,293.5
1310,298.7
1320,291.8
1330,269.6
1340,274
1350,283.6
1360,276.4
1370,279.8
1380,272
1390,269.7
1400,271.8
1410,270.5
1420,274.7
1430,270.5
1440,270.9
1450,274.3
1460,272.9
1470,272.2
1480,277.7
1490,278
1500,274.9
1510,285.6
1520,287.7
1530,285.5
1540,285.2
1550,298.3
1560,315.3
1570,296.7
1580,285.4
1590,299.1
1600,280.3
1610,273.9
1620,280.1
1630,298.6
1640,310.2
1650,311.5
1660,312.8
1670,325.5
1680,322.8
1690,323.2
1700,322
1710,306.1
1720,284.6
1730,282.6
1740,285.6
1750,299.2
1760,277.5
1770,283
1780,280.7
1790,277.7
1800,279.4
1810,279.1
1820,274.5
1830,281.4
1840,305.4
1850,285.5
1860,287.2
1870,288
1880,285.4
1890,285.2
1900,282.5
1910,280.8
1920,282.1
1930,280.6
1940,282.4
1950,279.3
1960,285.8
1970,284.7
1980,281.8
1990,285.3
2000,282.5
2010,273.3
2020,315
2030,325.5
2040,335.3
2050,334.9
2060,326.1
2070,305.9
2080,301.2
2090,301.8
2100,301.9
2110,297.6
2120,299
2130,289.7
2140,283.6
2150,292.4
2160,298.3
2170,302.6
2180,293.9
2190,301.5
2200,303.1
2210,284.6
2220,288.1
2230,284.6
2240,284.7
2250,291.5
2260,303.4
2270,304.9
2280,305.5
2290,305
2300,287.7
2310,308.3
2320,307.9
2330,305.3
2340,305.7
2350,303.5
2360,302.4
2370,302
2380,295.9
2390,300.3
2400,311.6
2410,322.8
2420,324.2
2430,320.4
2440,303.1
2450,313.2
2460,320
2470,318
2480,320
2490,314.8
2500,280.1
2510,291.2
2520,311.3
2530,311.7
2540,315.3
2550,313.6
2560,300.9
2570,278.8
2580,287.9
2590,293.3
2600,285.5
2610,285.3
2620,277.4
2630,279.6
2640,287
2650,290.1
2660,292
2670,286.3
2680,289.8
2690,285.8
2700,284
2710,283.5
2720,281.9
2730,290.5
2740,292.2
2750,283.6
2760,309.7
2770,308.6
2780,311.4
2790,303.8
2800,308.3
2810,302.4
2820,298
2830,274.3
2840,306.7
2850,301
2860,317.6
2870,302.5
2880,301.8
2890,306
2900,303.4
2910,287.6
2920,290.8
2930,310.7
2940,317.5
2950,311.3
2960,308.5
2970,317
2980,318.9
2990,322.6
3000,315.4
3010,263
3020,265.4
3030,267.1
3040,271.4
3050,271.6
3060,273.7
3070,266.4
3080,273.4
3090,274.8
3100,273.7
3110,281.2
3120,285.1
3130,283.5
3140,287.8
3150,281.9
3160,284.3
3170,278.5
3180,272.5
3190,278.5
3200,279.4
3210,288.9
3220,295.4
3230,281.2
3240,271.3
3250,263
3260,270.6
3270,272.7
3280,272.2
3290,276.4
3300,271.9
3310,274.3
3320,279.4
3330,301.4
3340,309.2
3350,306.2
3360,310.4
3370,312.1
3380,309.9
3390,308.6
3400,305.8
3410,314.9
3420,312.4
3430,313.9
3440,304.4
3450,304.7
3460,268.2
3470,267.9
3480,300.7
3490,300.6
3500,271.1
3510,301.4
3520,305.7
3530,307.4
3540,305.6
3550,307.8
3560,302.2
3570,304.8
3580,304.5
3590,310.2
3600,305.9
3610,306
3620,303.8
3630,301.4
3640,300.4
3650,277.4
3660,276.2
3670,274.6
3680,271.7
3690,275.5
3700,272.5
3710,273
3720,272.3
3730,271.8
3740,272.7
3750,272.2
3760,280.1
3770,272.2
3780,274.8
3790,271.1
3800,272.1
3810,289.4
3820,295.3
3830,295.4
3840,290.6
3850,291.5
3860,288.6
3870,289.8
3880,287.3
3890,288.2
3900,287
3910,292
3920,291.4
3930,294.4
3940,289.9
3950,301.3
3960,291.7
3970,294.2
3980,291.2
3990,292
4000,293.1
4010,292.4
4020,296.6
4030,294.1
4040,297.2
4050,299.4
4060,297.6
4070,299.7
4080,296.2
4090,291.9
4100,292.3
4110,292.5
4120,289.3
4130,288.9
4140,281.9
4150,284.6
4160,287.8
4170,283.7
4180,269.4
4190,264.1
4200,258
4210,259.5
4220,256.5
4230,254.6
4240,254.8
4250,250.4
4260,297.8
4270,286.5
4280,289.7
4290,296.1
4300,282.8
4310,266.1
4320,266.8
4330,264.1
4340,268.4
4350,267
4360,268.3
4370,262.8
4380,263.6
4390,262.7
4400,266.7
4410,269.9
4420,264.6
4430,263.2
4440,272
4450,299.8
4460,301.8
4470,302.7
4480,286
4490,285.2
4500,292.9
4510,274
4520,342.8
4530,304.5
4540,306
4550,306.5
4560,315.2
4570,314.1
4580,310.8
4590,305.8
4600,303.8
4610,314.9
4620,311.5
4630,301.6
4640,307.5
4650,318.7
4660,322.3
4670,317
4680,326.5
4690,328.8
4700,329.9
4710,323.7
4720,316
4730,324.6
4740,326.2
4750,338.5
4760,343.5
4770,284.4
4780,312
4790,308.4
4800,309.4
4810,307.3
4820,305.3
4830,303.3
4840,315.4
4850,315
4860,305.9
4870,310.9
4880,310.3
4890,286.2
4900,273.8
4910,276.8
4920,273.3
4930,278.7
4940,271.9
4950,266.9
4960,272.2
4970,275.8
4980,270.7
4990,272.1
5000,270.9
5010,277.2
5020,295.3
5030,311.4
5040,307.6
5050,306.7
5060,310.1
5070,306.8
5080,309
5090,309
5100,310
5110,307.7
5120,306.5
5130,313.7
5140,323.8
5150,318.8
5160,297.5
5170,315.4
5180,314.1
5190,309.5
5200,284.1
5210,281.6
5220,286.7
5230,303.4
5240,304.5
5250,298.6
5260,288.2
