MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.706713,-0.242144,-0.663935
2,0.709081,-0.24781,-0.664369
3,0.714476,-0.24921,-0.669605
4,0.712087,-0.245956,-0.668261
5,0.71451,-0.267705,-0.662464
6,0.724566,-0.265902,-0.674011
7,0.728739,-0.277566,-0.673809
8,0.72,-0.257783,-0.672271
9,0.713826,-0.238871,-0.672673
10,0.727446,-0.237792,-0.687482
11,0.709481,-0.19572,-0.681951
12,0.709481,-0.19572,-0.681951
13,0.705327,-0.249221,-0.65983
14,0.714275,-0.236356,-0.674036
15,0.727031,-0.268987,-0.67544
16,0.736122,-0.272662,-0.683763
17,0.720423,-0.254995,-0.673785
18,0.720423,-0.254995,-0.673785
19,0.717826,-0.244971,-0.674732
20,0.717826,-0.244971,-0.674732
21,0.719157,-0.200439,-0.69066
22,0.719157,-0.200439,-0.69066
23,0.719157,-0.200439,-0.69066
24,0.719157,-0.200439,-0.69066
25,0.719157,-0.200439,-0.69066
26,0.719157,-0.200439,-0.69066
27,0.723796,-0.223165,-0.688534
28,0.734248,-0.22503,-0.698915
29,0.728511,-0.190452,-0.703176
30,0.728511,-0.190452,-0.703176
31,0.728511,-0.190452,-0.703176
32,0.728511,-0.190452,-0.703176
33,0.728511,-0.190452,-0.703176
34,0.732841,-0.201791,-0.704511
35,0.724251,-0.203516,-0.695069
36,0.710394,-0.192276,-0.683879
37,0.710394,-0.192276,-0.683879
38,0.720441,-0.18694,-0.695765
39,0.709694,-0.203139,-0.68
40,0.714493,-0.225172,-0.678084
41,0.714493,-0.225172,-0.678084
42,0.714493,-0.225172,-0.678084
43,0.717528,-0.218392,-0.683485
44,0.713714,-0.234802,-0.673985
45,0.718537,-0.253169,-0.672459
46,0.72203,-0.272076,-0.668806
47,0.728034,-0.241844,-0.686691
48,0.728034,-0.241844,-0.686691
49,0.728034,-0.241844,-0.686691
50,0.74364,-0.249784,-0.700435
51,0.736133,-0.219504,-0.702645
52,0.72601,-0.203096,-0.697024
53,0.745071,-0.221981,-0.711235
54,0.734025,-0.184449,-0.710472
55,0.734025,-0.184449,-0.710472
56,0.730502,-0.16309,-0.712064
57,0.702726,-0.139322,-0.688776
58,0.73097,-0.130941,-0.719146
59,0.73097,-0.130941,-0.719146
60,0.73097,-0.130941,-0.719146
61,0.737467,-0.0914227,-0.731779
62,0.737467,-0.0914227,-0.731779
63,0.744298,-0.135437,-0.731871
64,0.744298,-0.135437,-0.731871
65,0.733506,-0.139848,-0.720051
66,0.733506,-0.139848,-0.720051
67,0.722316,-0.123694,-0.711646
68,0.722316,-0.123694,-0.711646
69,0.735552,-0.172973,-0.714925
70,0.735552,-0.172973,-0.714925
71,0.735552,-0.172973,-0.714925
72,0.734959,-0.195488,-0.708484
73,0.734959,-0.195488,-0.708484
74,0.719148,-0.224506,-0.683206
75,0.726043,-0.206615,-0.696024
76,0.726043,-0.206615,-0.696024
77,0.741281,-0.17589,-0.720111
78,0.741281,-0.17589,-0.720111
79,0.741545,-0.184864,-0.718132
80,0.732356,-0.153486,-0.716091
81,0.739315,-0.150647,-0.723804
82,0.737263,-0.138962,-0.724049
83,0.737263,-0.138962,-0.724049
84,0.735411,-0.155738,-0.718731
85,0.735411,-0.155738,-0.718731
86,0.741904,-0.226953,-0.706339
87,0.743538,-0.188211,-0.719322
88,0.743538,-0.188211,-0.719322
89,0.749634,-0.135454,-0.737295
90,0.749634,-0.135454,-0.737295
91,0.726583,-0.14418,-0.712134
92,0.726583,-0.14418,-0.712134
93,0.739147,-0.120833,-0.729204
