MDTU,plaq_ss,plaq_st
1,0.764957,0.784477
2,0.765317,0.799274
3,0.768064,0.802194
4,0.767208,0.801245
5,0.763914,0.807907
6,0.769057,0.811775
7,0.767384,0.810909
8,0.776363,0.815043
9,0.771844,0.813346
10,0.776711,0.815035
11,0.778679,0.827356
12,0.778679,0.827356
13,0.783157,0.825924
14,0.794091,0.826306
15,0.791327,0.823721
16,0.792624,0.82529
17,0.788294,0.821032
18,0.788294,0.821032
19,0.785834,0.820677
20,0.785834,0.820677
21,0.790173,0.834358
22,0.790173,0.834358
23,0.790173,0.834358
24,0.790173,0.834358
25,0.790173,0.834358
26,0.790173,0.834358
27,0.795457,0.841562
28,0.801456,0.844936
29,0.803844,0.849207
30,0.803844,0.849207
31,0.803844,0.849207
32,0.803844,0.849207
33,0.803844,0.849207
34,0.802685,0.845461
35,0.801762,0.851507
36,0.805758,0.850952
37,0.805758,0.850952
38,0.804238,0.852314
39,0.805846,0.854245
40,0.806327,0.856488
41,0.806327,0.856488
42,0.806327,0.856488
43,0.81252,0.861472
44,0.81246,0.860593
45,0.818659,0.871726
46,0.815628,0.864265
47,0.810422,0.865833
48,0.810422,0.865833
49,0.810422,0.865833
50,0.808796,0.867458
51,0.804792,0.868649
52,0.812718,0.874834
53,0.818925,0.871328
54,0.824241,0.87274
55,0.824241,0.87274
56,0.825255,0.87659
57,0.82449,0.880065
58,0.828965,0.889295
59,0.828965,0.889295
60,0.828965,0.889295
61,0.826691,0.898376
62,0.826691,0.898376
63,0.82677,0.901547
64,0.82677,0.901547
65,0.831902,0.905561
66,0.831902,0.905561
67,0.82306,0.896082
68,0.82306,0.896082
69,0.824746,0.896326
70,0.824746,0.896326
71,0.824746,0.896326
72,0.836651,0.901552
73,0.836651,0.901552
74,0.836529,0.898674
75,0.830158,0.900304
76,0.830158,0.900304
77,0.827629,0.899353
78,0.827629,0.899353
79,0.832987,0.902774
80,0.831544,0.892948
81,0.838057,0.899521
82,0.839452,0.899835
83,0.839452,0.899835
84,0.840671,0.895787
85,0.840671,0.895787
86,0.845379,0.908348
87,0.851061,0.91745
88,0.851061,0.91745
89,0.841442,0.917141
90,0.841442,0.917141
91,0.831877,0.91189
92,0.831877,0.91189
93,0.831669,0.916559
94,0.831669,0.916559
95,0.831669,0.916559
96,0.831669,0.916559
97,0.831669,0.916559
98,0.83706,0.913511
99,0.83706,0.913511
100,0.839984,0.909026
101,0.839984,0.909026
102,0.839984,0.909026
103,0.839984,0.909026
104,0.841253,0.908623
105,0.836828,0.907163
106,0.836828,0.907163
107,0.836828,0.907163
