ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.984128,0.0294949,null,null,null
-0.0670816,null,-0.285711,null,null
-0.167511,null,null,0.254926,null
-1.77173e-05,null,null,null,0.00269649
0.9845,0.0252236,null,null,null
-0.0362894,null,-0.292811,null,null
-0.169107,null,null,0.269095,null
-0.00572371,null,null,null,-0.000720519
0.984749,0.0257127,null,null,null
-0.0466165,null,-0.280975,null,null
-0.130561,null,null,0.277377,null
0.00407886,null,null,null,-0.00109912
0.984572,0.021406,null,null,null
-0.0590966,null,-0.305734,null,null
-0.161711,null,null,0.262536,null
-0.00476003,null,null,null,0.000745702
0.984635,0.0203672,null,null,null
-0.00722729,null,-0.316104,null,null
-0.15847,null,null,0.231277,null
-0.00161209,null,null,null,-0.00364874
0.984592,0.0206309,null,null,null
-0.0241997,null,-0.301142,null,null
-0.164019,null,null,0.243968,null
-0.000765615,null,null,null,0.00196961
0.984606,0.0221454,null,null,null
-0.00769304,null,-0.311859,null,null
-0.165216,null,null,0.243347,null
0.00167767,null,null,null,0.00374115
0.984776,0.0160175,null,null,null
-0.0138606,null,-0.270129,null,null
-0.142706,null,null,0.225403,null
-0.000902881,null,null,null,0.00389694
0.984525,0.0162097,null,null,null
0.0349365,null,-0.277984,null,null
-0.138649,null,null,0.221605,null
-0.00675174,null,null,null,-0.00491434
0.98457,0.0173924,null,null,null
-0.0243198,null,-0.286123,null,null
-0.176066,null,null,0.190019,null
-0.00326006,null,null,null,-0.00414492
0.984745,0.0146824,null,null,null
-0.0544927,null,-0.255082,null,null
-0.168508,null,null,0.151322,null
-0.00455737,null,null,null,-0.00582317
0.984745,0.0146824,null,null,null
-0.0544927,null,-0.255082,null,null
-0.168508,null,null,0.151322,null
-0.00455737,null,null,null,-0.00582317
0.984677,0.0141222,null,null,null
-0.093555,null,-0.247481,null,null
-0.186591,null,null,0.138065,null
0.00258515,null,null,null,-0.00492524
0.985089,0.0110245,null,null,null
-0.0927116,null,-0.25016,null,null
-0.158386,null,null,0.160378,null
-0.00329414,null,null,null,-0.00285449
0.985079,0.00528651,null,null,null
-0.119938,null,-0.214716,null,null
-0.107668,null,null,0.178536,null
-0.00288241,null,null,null,0.000358005
0.985158,0.0049502,null,null,null
-0.103744,null,-0.184825,null,null
-0.114155,null,null,0.217461,null
-0.00803439,null,null,null,-0.00141415
0.985012,0.0037806,null,null,null
-0.1598,null,-0.19292,null,null
-0.0817665,null,null,0.254066,null
-0.00681716,null,null,null,-0.00108625
0.985012,0.0037806,null,null,null
-0.1598,null,-0.19292,null,null
-0.0817665,null,null,0.254066,null
-0.00681716,null,null,null,-0.00108625
0.985061,-0.000686016,null,null,null
-0.131646,null,-0.159573,null,null
-0.0993605,null,null,0.249894,null
-0.00412124,null,null,null,-0.00259464
0.985061,-0.000686016,null,null,null
-0.131646,null,-0.159573,null,null
-0.0993605,null,null,0.249894,null
-0.00412124,null,null,null,-0.00259464
0.985041,0.00255986,null,null,null
-0.112941,null,-0.184542,null,null
-0.115157,null,null,0.19058,null
-0.010984,null,null,null,0.00523291
0.985041,0.00255986,null,null,null
-0.112941,null,-0.184542,null,null
-0.115157,null,null,0.19058,null
-0.010984,null,null,null,0.00523291
0.985041,0.00255986,null,null,null
-0.112941,null,-0.184542,null,null
-0.115157,null,null,0.19058,null
-0.010984,null,null,null,0.00523291
0.985041,0.00255986,null,null,null
-0.112941,null,-0.184542,null,null
-0.115157,null,null,0.19058,null
-0.010984,null,null,null,0.00523291
0.985041,0.00255986,null,null,null
-0.112941,null,-0.184542,null,null
-0.115157,null,null,0.19058,null
-0.010984,null,null,null,0.00523291
0.985041,0.00255986,null,null,null
-0.112941,null,-0.184542,null,null
-0.115157,null,null,0.19058,null
-0.010984,null,null,null,0.00523291
0.985199,0.00195595,null,null,null
-0.127974,null,-0.183257,null,null
