MDTU,0,2,4,6,8,10
10,0.0192483,0.0200173,0.0203946,0.0205309,0.0210062,0.0216288
20,0.0207543,0.0211238,0.0213985,0.0217874,0.0219158,0.0221431
30,0.0201188,0.0203871,0.0205921,0.0210678,0.0215799,0.0220733
40,0.0189225,0.0194337,0.0203942,0.0208692,0.0211866,0.0216166
50,0.0207955,0.0210855,0.0217237,0.0220779,0.022476,0.0228649
60,0.0206458,0.0207977,0.0215686,0.0218326,0.0220479,0.0224346
70,0.0214369,0.0218538,0.0227507,0.0231199,0.0234082,0.0236972
80,0.0212478,0.0214763,0.0218622,0.022174,0.0225753,0.0228538
90,0.0215813,0.0219431,0.0225139,0.0229903,0.0233013,0.0235738
100,0.0227764,0.0231713,0.0234994,0.024049,0.0242975,0.0246647
110,0.0232625,0.0236243,0.023716,0.0241138,0.0244972,0.0246482
120,0.021595,0.0221549,0.0225193,0.022856,0.0231407,0.0235921
130,0.0209525,0.021392,0.022626,0.0228085,0.0231364,0.0234167
140,0.0234259,0.0242266,0.024651,0.0249215,0.0250386,0.0253145
150,0.0223332,0.022693,0.023435,0.0236805,0.0241677,0.0243723
160,0.021471,0.0218321,0.0226858,0.022802,0.023197,0.0233685
170,0.0228205,0.0231735,0.0236612,0.0238764,0.0242032,0.024398
180,0.0222601,0.0228195,0.0237583,0.0240063,0.0245564,0.0248697
190,0.02205,0.0230663,0.0235505,0.024108,0.0242843,0.0252028
200,0.0220497,0.0227781,0.0229217,0.0233725,0.0238897,0.0242617
210,0.0221443,0.0226243,0.0247853,0.024917,0.025095,0.0253306
220,0.0213436,0.022993,0.0236702,0.0240324,0.0243808,0.0250363
230,0.0231082,0.0236042,0.0247075,0.0248498,0.0253513,0.0255752
240,0.0232171,0.0234975,0.0238628,0.0244896,0.0253599,0.0258192
250,0.0230023,0.0234828,0.023745,0.024185,0.0247247,0.0249717
260,0.023535,0.0237731,0.0241483,0.0243789,0.0251384,0.0256119
270,0.020183,0.0213281,0.0228823,0.0231879,0.0238229,0.0243456
280,0.0215572,0.0218409,0.0226967,0.0232372,0.0241583,0.0245459
290,0.0203235,0.0210089,0.0224576,0.0227064,0.0230052,0.0235239
300,0.0231658,0.0235794,0.0240914,0.024794,0.0251607,0.0254665
310,0.0205868,0.0207703,0.0216379,0.0221732,0.023809,0.0239903
320,0.0228632,0.02344,0.0248879,0.0253195,0.0255111,0.0261209
330,0.0205692,0.0213336,0.0215175,0.0220493,0.0236278,0.024245
340,0.0207735,0.0220289,0.0225345,0.0234667,0.0237297,0.0241235
350,0.0212624,0.0216513,0.023715,0.0239887,0.0244227,0.0247871
360,0.0233562,0.0241153,0.0249661,0.0253056,0.0257043,0.0259697
370,0.0241075,0.02446,0.0251205,0.0258007,0.0261948,0.026349
380,0.0243372,0.0247324,0.0249479,0.0254739,0.0256534,0.025957
390,0.0247578,0.0254889,0.0260968,0.0266665,0.0269165,0.027416
400,0.0243553,0.0246365,0.0250098,0.0252908,0.025828,0.0263334
410,0.024571,0.0248636,0.0256013,0.0260799,0.0267757,0.0269173
420,0.022883,0.0232182,0.0239016,0.0239919,0.0251578,0.0254985
430,0.0241426,0.0248292,0.0254861,0.0257508,0.0266274,0.0272227
440,0.0229986,0.0239179,0.0244183,0.0247612,0.0251362,0.0256004
450,0.0245773,0.0249134,0.0252848,0.0259336,0.0262646,0.026481
460,0.0261622,0.0264329,0.0265806,0.0270255,0.0272518,0.0276714
470,0.0244504,0.0247447,0.0257447,0.0261432,0.0264727,0.0265862
480,0.0240846,0.0247422,0.0249488,0.0251538,0.0255483,0.0259353
490,0.022776,0.0245543,0.0251822,0.0254242,0.0260669,0.0263049
500,0.0243382,0.0249315,0.0253701,0.0255181,0.0260601,0.0263659
510,0.0233823,0.0242843,0.0251749,0.0254828,0.0266664,0.027087
520,0.0250344,0.0256186,0.0258066,0.0261054,0.026669,0.0271375
530,0.0241478,0.0244731,0.0253267,0.0260657,0.0263197,0.0265188
540,0.0242098,0.0244848,0.0251218,0.025331,0.0256028,0.0259796
550,0.025748,0.026018,0.0261933,0.0265842,0.0269577,0.0271571
560,0.0241046,0.0253953,0.0257183,0.0259411,0.0261978,0.0266578
570,0.0232745,0.0237316,0.0239148,0.0247334,0.0255712,0.025933
580,0.022963,0.0232414,0.0240362,0.0243207,0.024906,0.0253053
590,0.023948,0.0242799,0.024531,0.0248262,0.025681,0.0263498
600,0.0235584,0.0238595,0.0242705,0.0248241,0.0252497,0.0258773
610,0.02518,0.0259918,0.0263326,0.026547,0.0269136,0.0270921
620,0.0218331,0.0220989,0.0241732,0.0246227,0.0247431,0.0250394
630,0.023798,0.0241115,0.0245337,0.0252447,0.0258633,0.0264697
640,0.0239145,0.0251942,0.0262342,0.0264872,0.0268358,0.0270902
650,0.0239774,0.0242458,0.0250651,0.0256523,0.0263562,0.0266953
660,0.0241832,0.0249678,0.0250978,0.0255025,0.0260852,0.0263561
670,0.0240246,0.0242519,0.0251882,0.0253931,0.0258317,0.0260814
680,0.0228668,0.0232028,0.0236609,0.0240472,0.024515,0.0250629
690,0.0248947,0.0252965,0.0260292,0.0264174,0.0268717,0.0270763
700,0.0237471,0.0242631,0.0245565,0.0249703,0.0256586,0.0258634
710,0.0236445,0.0241836,0.0250598,0.0256673,0.0259356,0.0262937
720,0.0242306,0.0248869,0.0253301,0.0256276,0.0258433,0.0260884
730,0.0231242,0.0239758,0.0244996,0.0246946,0.0255123,0.0261063
740,0.023651,0.0239963,0.0254433,0.0257052,0.0260146,0.026371
750,0.0212933,0.0216495,0.0218535,0.0225103,0.0236583,0.0241143
760,0.0242116,0.0244355,0.02509,0.025565,0.025818,0.026043
770,0.0235387,0.0237265,0.0247439,0.0252561,0.0255353,0.0259296
780,0.0235687,0.0242366,0.024493,0.0249275,0.02531,0.0254908
790,0.0226155,0.0233136,0.0242556,0.0249305,0.0250705,0.0256576
800,0.0226828,0.0230864,0.0243414,0.0247861,0.0250129,0.0253306
810,0.0233454,0.0236943,0.0239113,0.024307,0.0247022,0.0249589
820,0.0191481,0.0202453,0.0211441,0.0216584,0.0230016,0.0232638
830,0.0221747,0.0231885,0.024904,0.0252776,0.0258493,0.0262109
840,0.0244739,0.0249687,0.0251448,0.0254774,0.0256479,0.0262807
850,0.0230379,0.0239568,0.0244227,0.0245428,0.0249344,0.0250833
860,0.0245495,0.0249157,0.0260329,0.0262672,0.0264762,0.0267639
870,0.021939,0.0229573,0.0244417,0.0247421,0.0254598,0.0257027
880,0.0229701,0.0238292,0.0241851,0.024337,0.0246585,0.0255002
890,0.0232363,0.0236579,0.0243234,0.024807,0.024959,0.0254299
900,0.0232834,0.0240067,0.0243593,0.0247594,0.0249433,0.0255684
910,0.023557,0.0240677,0.0254529,0.0258203,0.0263709,0.0267775
920,0.0223296,0.0231289,0.0246726,0.0250092,0.0255283,0.0256719
930,0.024204,0.0244075,0.0256508,0.0258438,0.0266176,0.0268839
940,0.022572,0.0232928,0.0235058,0.0243859,0.0248698,0.0254528
950,0.0237972,0.0240628,0.024344,0.0252553,0.0254866,0.0257792
960,0.0220501,0.0233412,0.023478,0.0242414,0.0247623,0.0255893
970,0.0203098,0.020671,0.0217202,0.0223488,0.0225574,0.0232036
980,0.0226841,0.023303,0.0237345,0.0242827,0.0244177,0.0248187
990,0.021276,0.0223932,0.0227788,0.0234919,0.0239493,0.0242114
1000,0.0224195,0.0229398,0.0234161,0.0238427,0.024122,0.0245418
1010,0.022101,0.0223089,0.022747,0.023241,0.0234817,0.0240164
1020,0.0237293,0.0239502,0.0245615,0.0248288,0.0255414,0.0257677
1030,0.0220219,0.0224807,0.0240095,0.0246252,0.0247258,0.0253679
1040,0.0225005,0.0229845,0.0232535,0.023677,0.0239347,0.0241211
1050,0.022377,0.0233385,0.0238469,0.024221,0.0246955,0.0249667
1060,0.0239605,0.0242057,0.0250952,0.0255346,0.0258133,0.0260945
1070,0.0234373,0.0238126,0.0250473,0.02525,0.0257516,0.0260313
1080,0.0257498,0.0260316,0.026582,0.0269154,0.0273243,0.0275913
1090,0.0233736,0.0240598,0.0250327,0.0252701,0.0258627,0.0261192
1100,0.0249336,0.0254406,0.0258513,0.0262461,0.026717,0.0269682
1110,0.0238243,0.0242156,0.0250658,0.0252324,0.0256893,0.0259669
1120,0.0269219,0.0275441,0.0278563,0.0280219,0.0284375,0.0286942
1130,0.024695,0.0249832,0.025312,0.0259549,0.0263202,0.026696
1140,0.0244455,0.0254463,0.0271035,0.0273531,0.0275882,0.0279088
1150,0.0228461,0.0241394,0.0245872,0.0256731,0.0262831,0.0270363
1160,0.0249343,0.0255436,0.0256535,0.0260458,0.0264853,0.0267463
1170,0.0243285,0.0250809,0.0255067,0.0256237,0.0263487,0.0268545
1180,0.0234048,0.023927,0.0249292,0.0260623,0.0265045,0.026792
1190,0.0227964,0.0233177,0.0244352,0.0247983,0.0252069,0.0256924
1200,0.0243107,0.0246187,0.0266449,0.026869,0.0272104,0.0274236
1210,0.0250604,0.0253321,0.0257705,0.0260814,0.0264973,0.0269811
1220,0.0251549,0.0254794,0.0256959,0.0261528,0.0264069,0.0268311
1230,0.0237018,0.0238048,0.0267301,0.0269613,0.0270668,0.0274557
1240,0.0249796,0.0256889,0.0264651,0.0271735,0.0278125,0.0281441
1250,0.0250917,0.0255279,0.0264294,0.026608,0.0268391,0.0271556
1260,0.0222425,0.0229944,0.0246052,0.0252666,0.0254875,0.02601
1270,0.0237089,0.0243221,0.0257714,0.0261248,0.0262735,0.0265123
1280,0.0218663,0.0232125,0.0244943,0.0254721,0.0258302,0.0260587
1290,0.023435,0.0236946,0.0252039,0.0254742,0.0257039,0.0261777
1300,0.0233882,0.0243164,0.0249052,0.025114,0.025814,0.0260406
1310,0.0241001,0.024297,0.0259592,0.0261323,0.0263252,0.0266276
1320,0.0232766,0.0236961,0.0243449,0.0247987,0.02525,0.0255778
1330,0.0230826,0.023621,0.0240645,0.0243349,0.0244083,0.0250662
1340,0.0241571,0.0247651,0.025345,0.0256818,0.0260007,0.0263391
1350,0.024563,0.0253777,0.0261989,0.0264463,0.02687,0.0271235
1360,0.0238762,0.0245116,0.0253169,0.0257729,0.0261383,0.026496
1370,0.0233691,0.024183,0.0245333,0.0251537,0.0255248,0.025799
1380,0.0252439,0.0253961,0.0256363,0.0257575,0.02606,0.0263505
1390,0.0238136,0.0243441,0.0248383,0.0255836,0.0261253,0.0265556
1400,0.0245968,0.0252084,0.0256122,0.0263815,0.0266528,0.0271581
1410,0.0239582,0.0250757,0.0254943,0.0257108,0.0259342,0.0262444
1420,0.0221317,0.0227451,0.02411,0.0244346,0.0248898,0.0252882
1430,0.0240793,0.024441,0.0254577,0.0257982,0.0262442,0.0264563
1440,0.0225632,0.0229839,0.0235713,0.0244535,0.0247037,0.0250304
1450,0.0226768,0.0235093,0.0237368,0.0241746,0.0246021,0.0252209
1460,0.0220104,0.0224589,0.0228961,0.0234079,0.0240175,0.0247629
1470,0.0231471,0.023902,0.0243775,0.0247471,0.0251978,0.025459
1480,0.0232998,0.0235962,0.0243244,0.0244107,0.0249332,0.025188
1490,0.0221222,0.0228139,0.0231158,0.0233413,0.0240254,0.0243354
1500,0.024191,0.0247487,0.0253467,0.0256609,0.0259767,0.0262109
1510,0.0226045,0.0228898,0.0244402,0.0247151,0.0251373,0.0255098
1520,0.0237897,0.0243473,0.0245122,0.0248002,0.0251696,0.0255979
1530,0.0225712,0.0231339,0.0240242,0.0244305,0.024785,0.0252214
1540,0.0245063,0.0252327,0.0256367,0.0259018,0.0263967,0.02665
1550,0.0235842,0.0241969,0.0244434,0.0253035,0.0256337,0.0260372
1560,0.0219073,0.0222068,0.0224673,0.0230818,0.0234265,0.0237411
1570,0.0244803,0.0249376,0.0256024,0.0258028,0.0262834,0.0265009
1580,0.0227781,0.0230751,0.0239084,0.0249611,0.0253334,0.0255416
1590,0.0239738,0.0248833,0.0252968,0.0255734,0.0260431,0.0263131
1600,0.0236731,0.0239865,0.0243037,0.0245184,0.0249383,0.025242
1610,0.0238181,0.0245653,0.0251038,0.0257088,0.026018,0.0261753
1620,0.0256064,0.0259589,0.0262725,0.0267014,0.0270212,0.0272168
1630,0.0225226,0.0228598,0.0238019,0.0239513,0.0244932,0.02476
1640,0.0225045,0.0230005,0.0246333,0.0248365,0.0254133,0.0256306
1650,0.022128,0.0228027,0.0240527,0.0244772,0.0256052,0.0258438
1660,0.0229767,0.0238999,0.0247363,0.0255919,0.0257957,0.0259307
1670,0.0233664,0.0237618,0.0254001,0.0256941,0.0261823,0.0265232
1680,0.0221592,0.0227286,0.0233428,0.0237961,0.0245171,0.0251645
1690,0.0241552,0.0244839,0.0248329,0.0250021,0.0257316,0.0260517
1700,0.0232342,0.0237366,0.0245556,0.0249987,0.0255775,0.0256948
1710,0.0224001,0.0234658,0.0239618,0.0242834,0.024553,0.0250216
1720,0.0245723,0.0254068,0.0255464,0.0257997,0.026238,0.0266258
1730,0.02405,0.024454,0.0248422,0.0252653,0.0261246,0.0263692
1740,0.0244206,0.0246464,0.0258562,0.0266887,0.0269327,0.0270807
1750,0.0250495,0.0253695,0.0255219,0.0260254,0.0264677,0.0267361
1760,0.0216137,0.0222337,0.0225873,0.0227543,0.0233819,0.0236923
1770,0.0240299,0.0243361,0.0247673,0.0253326,0.0258144,0.026286
1780,0.0245725,0.0251579,0.0255582,0.025853,0.0259852,0.0263908
