t,cost
10,1608
20,840.8
30,428.667
40,448.667
50,448.267
60,433.333
70,437.067
80,424.933
90,426.667
100,428.267
110,429.733
120,476.4
130,483.067
140,480.933
150,475.733
160,459.733
170,464.533
180,456.933
190,450.8
200,452.267
210,405.067
220,366.4
230,355.867
240,348.4
250,347.067
260,394
270,426.4
280,422.8
290,437.6
300,428.267
310,430.267
320,429.067
330,428.933
340,433.6
350,432.267
360,423.333
370,420.267
380,409.067
390,409.467
400,399.867
410,409.733
420,423.333
430,415.467
440,415.6
450,365.067
460,356.4
470,414.133
480,412.133
490,412.667
500,412.267
510,398.533
520,392.4
530,388.533
540,384.933
550,357.467
560,355.867
570,357.6
580,366.133
590,356.4
600,355.467
610,356.4
620,359.467
630,381.467
640,375.867
650,375.6
660,384.933
670,381.6
680,369.467
690,356.8
700,355.867
710,353.067
720,357.2
730,354.267
740,359.867
750,383.467
760,380.267
770,373.733
780,388.8
790,379.333
800,381.6
810,390.133
820,362
830,364.933
840,391.6
850,355.867
860,357.867
870,358.8
880,359.067
890,359.733
900,358.533
910,360.8
920,365.333
930,362.8
940,356.4
950,366.267
960,359.067
970,370
980,377.067
990,372.4
1000,361.867
1010,370.933
1020,388
1030,400.133
1040,408
1050,394.4
1060,406.267
1070,386.4
1080,380.667
1090,361.867
1100,365.2
1110,358.267
1120,358.533
1130,357.467
1140,375.6
1150,418.133
1160,418
1170,416.8
1180,414.667
1190,419.6
1200,382.533
1210,355.067
1220,364.133
1230,396.8
1240,382.8
1250,367.067
1260,363.333
1270,394.933
1280,401.2
1290,395.067
1300,391.333
1310,398.267
1320,389.067
1330,359.467
1340,365.333
1350,378.133
1360,368.533
1370,373.067
1380,362.667
1390,359.6
1400,362.4
1410,360.667
1420,366.267
1430,360.667
1440,361.2
1450,365.733
1460,363.867
1470,362.933
1480,370.267
1490,370.667
1500,366.533
1510,380.8
1520,383.6
1530,380.667
1540,380.267
1550,397.733
1560,420.4
1570,395.6
1580,380.533
1590,398.8
1600,373.733
1610,365.2
1620,373.467
1630,398.133
1640,413.6
1650,415.333
1660,417.067
1670,434
1680,430.4
1690,430.933
1700,429.333
1710,408.133
1720,379.467
1730,376.8
1740,380.8
1750,398.933
1760,370
1770,377.333
1780,374.267
1790,370.267
1800,372.533
1810,372.133
1820,366
1830,375.2
1840,407.2
1850,380.667
1860,382.933
1870,384
1880,380.533
1890,380.267
1900,376.667
1910,374.4
1920,376.133
1930,374.133
1940,376.533
1950,372.4
1960,381.067
1970,379.6
1980,375.733
1990,380.4
2000,376.667
2010,364.4
2020,420
2030,434
2040,447.067
2050,446.533
2060,434.8
2070,407.867
2080,401.6
2090,402.4
2100,402.533
2110,396.8
2120,398.667
2130,386.267
2140,378.133
2150,389.867
2160,397.733
2170,403.467
2180,391.867
2190,402
2200,404.133
2210,379.467
2220,384.133
2230,379.467
2240,379.6
2250,388.667
2260,404.533
2270,406.533
2280,407.333
2290,406.667
2300,383.6
2310,411.067
2320,410.533
2330,407.067
2340,407.6
2350,404.667
2360,403.2
2370,402.667
2380,394.533
2390,400.4
2400,415.467
2410,430.4
2420,432.267
2430,427.2
2440,404.133
2450,417.6
2460,426.667
2470,424
2480,426.667
2490,419.733
2500,373.467
2510,388.267
2520,415.067
2530,415.6
2540,420.4
2550,418.133
2560,401.2
2570,371.733
2580,383.867
2590,391.067
2600,380.667
2610,380.4
2620,369.867
2630,372.8
2640,382.667
2650,386.8
2660,389.333
2670,381.733
2680,386.4
2690,381.067
2700,378.667
2710,378
2720,375.867
2730,387.333
2740,389.6
2750,378.133
2760,412.933
2770,411.467
2780,415.2
2790,405.067
2800,411.067
2810,403.2
2820,397.333
2830,365.733
2840,408.933
2850,401.333
2860,423.467
2870,403.333
2880,402.4
2890,408
2900,404.533
2910,383.467
2920,387.733
2930,414.267
2940,423.333
2950,415.067
2960,411.333
2970,422.667
2980,425.2
2990,430.133
3000,420.533
3010,350.667
3020,353.867
3030,356.133
3040,361.867
3050,362.133
3060,364.933
3070,355.2
3080,364.533
3090,366.4
3100,364.933
3110,374.933
3120,380.133
3130,378
3140,383.733
3150,375.867
3160,379.067
3170,371.333
3180,363.333
3190,371.333
3200,372.533
3210,385.2
3220,393.867
3230,374.933
3240,361.733
3250,350.667
3260,360.8
3270,363.6
3280,362.933
3290,368.533
3300,362.533
3310,365.733
3320,372.533
3330,401.867
3340,412.267
3350,408.267
3360,413.867
3370,416.133
3380,413.2
3390,411.467
3400,407.733
3410,419.867
3420,416.533
3430,418.533
3440,405.867
3450,406.267
3460,357.6
3470,357.2
3480,400.933
3490,400.8
3500,361.467
3510,401.867
3520,407.6
3530,409.867
3540,407.467
3550,410.4
3560,402.933
3570,406.4
3580,406
3590,413.6
3600,407.867
3610,408
3620,405.067
3630,401.867
3640,400.533
3650,369.867
3660,368.267
3670,366.133
3680,362.267
3690,367.333
3700,363.333
3710,364
3720,363.067
3730,362.4
3740,363.6
3750,362.933
3760,373.467
3770,362.933
3780,366.4
3790,361.467
3800,362.8
3810,385.867
3820,393.733
3830,393.867
3840,387.467
3850,388.667
3860,384.8
3870,386.4
3880,383.067
3890,384.267
3900,382.667
3910,389.333
3920,388.533
3930,392.533
3940,386.533
3950,401.733
3960,388.933
3970,392.267
3980,388.267
3990,389.333
4000,390.8
4010,389.867
4020,395.467
4030,392.133
4040,396.267
4050,399.2
4060,396.8
4070,399.6
4080,394.933
4090,389.2
4100,389.733
4110,390
4120,385.733
4130,385.2
4140,375.867
