MDTU,min_ave,max_ave
1,-0.21851,0.172665
2,-0.21851,0.172665
3,-0.186147,0.193695
4,-0.18974,0.191912
5,-0.187181,0.191977
6,-0.187689,0.192687
7,-0.187892,0.193041
8,-0.189916,0.192148
9,-0.190942,0.191997
10,-0.190314,0.193047
11,-0.188064,0.193366
12,-0.187658,0.193085
13,-0.185827,0.194304
14,-0.187204,0.193564
15,-0.189979,0.192947
16,-0.189382,0.193296
17,-0.189726,0.19338
18,-0.189835,0.192452
19,-0.189265,0.192782
20,-0.189272,0.193571
21,-0.190366,0.193004
22,-0.192571,0.191679
23,-0.192346,0.190881
24,-0.195414,0.190772
25,-0.19498,0.189612
26,-0.195981,0.18953
27,-0.19627,0.189632
28,-0.197345,0.189483
29,-0.198912,0.188951
30,-0.19947,0.188607
31,-0.200251,0.18839
32,-0.199484,0.189093
33,-0.198883,0.189234
34,-0.196019,0.191601
35,-0.197439,0.189642
36,-0.196474,0.189558
37,-0.196262,0.190567
38,-0.196309,0.189831
39,-0.198127,0.189518
40,-0.19714,0.189269
41,-0.19714,0.189269
42,-0.19714,0.189269
43,-0.197119,0.18854
44,-0.199543,0.187874
45,-0.201126,0.187595
46,-0.20032,0.188768
47,-0.20068,0.188105
48,-0.20068,0.188105
49,-0.199135,0.189004
50,-0.201434,0.188066
51,-0.201846,0.187933
52,-0.201846,0.187933
53,-0.201846,0.187933
54,-0.202182,0.18729
55,-0.202182,0.18729
56,-0.200986,0.187951
57,-0.201908,0.186416
58,-0.202426,0.187485
59,-0.202477,0.186771
60,-0.203382,0.185554
61,-0.204487,0.18548
62,-0.204884,0.185529
63,-0.203387,0.186734
64,-0.202545,0.186961
65,-0.204599,0.185539
66,-0.204599,0.185539
67,-0.204599,0.185539
68,-0.205387,0.185329
69,-0.207533,0.185116
70,-0.207134,0.185614
71,-0.206502,0.18618
72,-0.206959,0.184873
73,-0.207494,0.184186
74,-0.208391,0.184721
75,-0.208391,0.184721
76,-0.207957,0.183831
77,-0.208447,0.184648
78,-0.208184,0.184055
79,-0.207815,0.184622
80,-0.206362,0.185391
81,-0.206366,0.185626
82,-0.206024,0.186367
83,-0.206024,0.186367
84,-0.204979,0.187085
85,-0.207687,0.186238
86,-0.205224,0.187018
87,-0.205248,0.186809
88,-0.205248,0.186809
89,-0.207503,0.186275
90,-0.207503,0.186275
91,-0.205507,0.186819
92,-0.205696,0.186418
93,-0.204702,0.186163
94,-0.205677,0.185708
95,-0.206475,0.185896
96,-0.207103,0.18522
97,-0.208657,0.184405
98,-0.210054,0.184274
99,-0.208391,0.184852
100,-0.20905,0.184403
101,-0.209985,0.183238
102,-0.211574,0.183499
103,-0.211783,0.182824
104,-0.211493,0.18313
105,-0.211493,0.18313
106,-0.211493,0.18313
107,-0.21248,0.182207
108,-0.215897,0.181254
109,-0.213428,0.182969
110,-0.211627,0.182948
111,-0.211055,0.185006
112,-0.2102,0.18373
113,-0.2102,0.18373
114,-0.208898,0.184755
115,-0.208898,0.184755
116,-0.210429,0.184601
117,-0.210429,0.184601
118,-0.209696,0.185651
119,-0.209696,0.185651
120,-0.209696,0.185651
121,-0.209793,0.184681
122,-0.208536,0.184918
123,-0.206966,0.185022
124,-0.206966,0.185022
125,-0.207187,0.185407
126,-0.207187,0.185407
127,-0.206862,0.185492
128,-0.209322,0.184637
129,-0.210492,0.18403
130,-0.210492,0.18403
131,-0.210492,0.18403
132,-0.209333,0.184395
133,-0.208359,0.185205
134,-0.209025,0.184393
135,-0.209627,0.183476
136,-0.210501,0.182423
137,-0.210501,0.182423
138,-0.210501,0.182423
139,-0.210501,0.182423
140,-0.211576,0.183086
141,-0.212295,0.182575
142,-0.21219,0.182229
143,-0.212134,0.182904
144,-0.212134,0.182904
145,-0.213232,0.182161
146,-0.216538,0.180495
147,-0.216538,0.180495
148,-0.217794,0.179618
149,-0.217794,0.179618
150,-0.217063,0.180948
151,-0.214832,0.181719
152,-0.215575,0.18104
153,-0.214666,0.182204
154,-0.214666,0.182204
155,-0.214893,0.182492
156,-0.215186,0.181291
157,-0.215186,0.181291
158,-0.215186,0.181291
159,-0.215186,0.181291
160,-0.21692,0.181317
161,-0.216105,0.181459
162,-0.214099,0.182111
163,-0.214722,0.182139
164,-0.217017,0.18109
165,-0.217225,0.180313
166,-0.217796,0.1805
167,-0.21674,0.180542
168,-0.217812,0.179555
169,-0.217812,0.179555
170,-0.217812,0.179555
171,-0.217586,0.18079
172,-0.21871,0.17919
173,-0.216708,0.180704
174,-0.215626,0.181326
175,-0.214525,0.1818
176,-0.214684,0.181063
177,-0.216176,0.179767
178,-0.215686,0.179832
179,-0.215686,0.179832
180,-0.217118,0.179688
181,-0.218083,0.17925
182,-0.218083,0.17925
183,-0.216497,0.180315
184,-0.216497,0.180315
185,-0.216497,0.180315
186,-0.213878,0.181293
187,-0.214919,0.180809
188,-0.214486,0.181884
189,-0.213484,0.182789
190,-0.215598,0.181512
191,-0.212646,0.183239
192,-0.212646,0.183239
193,-0.212646,0.183239
194,-0.212646,0.183239
195,-0.214308,0.183153
196,-0.212459,0.182859
197,-0.212459,0.182859
198,-0.212459,0.182859
199,-0.212667,0.182408
200,-0.212667,0.182408
201,-0.215268,0.181241
202,-0.21364,0.181645
203,-0.211435,0.182616
204,-0.2124,0.182552
205,-0.212769,0.183072
206,-0.210507,0.183304
207,-0.210507,0.183304
208,-0.210646,0.183817
209,-0.212604,0.181934
