MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.566374,0.047396,-8.09804e-05
2,0.566374,0.047396,-8.09804e-05
3,5.62394,-1.313,-0.0010186
4,5.08244,-1.17953,0.000220748
5,5.66284,-1.28074,-0.000388773
6,4.7308,-1.18153,-3.87781e-05
7,5.12249,-1.23671,-6.06695e-05
8,4.51765,-1.1235,0.000103082
9,4.55005,-1.11414,-0.000622822
10,4.73953,-1.15919,5.75296e-05
11,4.46197,-1.16784,0.000689609
12,4.45037,-1.16746,0.000330273
13,4.57433,-1.22652,-0.000638307
14,3.77671,-1.1119,-1.66322e-05
15,3.43772,-1.02627,-0.000287177
16,3.48128,-1.03922,-0.000157098
17,3.46289,-1.03587,0.000256198
18,3.49522,-1.01821,0.000611763
19,3.61708,-1.04618,0.000378877
20,3.59783,-1.05786,-0.000489416
21,3.3015,-1.00488,0.000185775
22,2.8563,-0.89537,-0.000327724
23,2.545,-0.83708,-0.000231905
24,2.21536,-0.7489,-0.000316365
25,2.45263,-0.77671,7.49618e-05
26,2.13256,-0.70902,0.000385929
27,2.34225,-0.73941,-0.000253877
28,2.15822,-0.69657,0.000224351
29,1.72879,-0.60203,-0.0010391
30,1.81817,-0.60527,-0.000521879
31,1.70805,-0.58063,1.52198e-05
32,1.86302,-0.62198,-0.000137295
33,1.77276,-0.62411,-8.88013e-05
34,1.9816,-0.72686,0.000233642
35,2.12535,-0.7043,0.000239314
36,2.07334,-0.7101,0.000702172
37,2.10038,-0.71918,-0.000119851
38,2.00836,-0.69627,-0.000157188
39,1.71193,-0.62256,-0.000407276
40,1.68347,-0.62845,1.50296e-05
41,1.68347,-0.62845,1.50296e-05
42,1.68347,-0.62845,1.50296e-05
43,1.64416,-0.61477,-0.000511983
44,1.62718,-0.5646,-0.000991305
45,1.3995,-0.50621,0.000265339
46,1.47099,-0.54107,0.000235011
47,1.44358,-0.52642,-0.000304791
48,1.44358,-0.52642,-0.000304791
49,1.48325,-0.56625,-0.000312291
50,1.26735,-0.48747,-0.000201844
51,1.33785,-0.48848,0.000662433
52,1.33785,-0.48848,0.000662433
53,1.33785,-0.48848,0.000662433
54,1.31488,-0.47851,0.00015308
55,1.31488,-0.47851,0.00015308
56,1.56345,-0.54663,0.000444071
57,1.44654,-0.49072,0.000250321
58,1.23985,-0.46629,0.000122275
59,1.2707,-0.45666,0.000299214
60,1.15242,-0.40588,-0.000150954
61,1.38837,-0.43492,0.000259547
62,1.31605,-0.4171,0.000273508
63,1.44628,-0.47335,0.000422095
64,1.45032,-0.49244,-0.000195694
65,1.38756,-0.44071,-3.39241e-05
66,1.38756,-0.44071,-3.39241e-05
67,1.38756,-0.44071,-3.39241e-05
68,1.24801,-0.39672,-0.000289216
69,1.08554,-0.34254,-0.000166315
70,0.948486,-0.32382,0.000213857
71,1.03322,-0.35612,-0.000278699
72,0.984988,-0.31999,0.000350029
73,0.945071,-0.29682,2.00508e-05
74,0.91677,-0.2852,9.18185e-05
75,0.91677,-0.2852,9.18185e-05
76,0.919722,-0.28236,-0.000285177
77,1.01094,-0.30844,0.000404406
78,1.00546,-0.29721,-0.00010633
79,0.998251,-0.31169,0.000558656
80,1.10321,-0.35773,-6.9923e-05
81,1.06761,-0.35621,-0.000562463
82,1.20892,-0.40568,-4.08212e-05
83,1.20892,-0.40568,-4.08212e-05
84,1.37376,-0.45722,-0.000343776
85,1.11065,-0.36017,-0.000402819
86,1.2164,-0.4164,-0.000301193
87,1.20448,-0.41312,-0.000259717
88,1.20448,-0.41312,-0.000259717
89,0.953193,-0.333,-0.000390879
90,0.953193,-0.333,-0.000390879
91,1.00116,-0.36655,0.000154428
92,0.930882,-0.34173,-1.08795e-05
93,1.02646,-0.37839,-0.000193842
94,0.875595,-0.32557,0.000196864
95,0.897013,-0.32206,-0.000235939
96,0.782964,-0.28334,5.219e-05
97,0.667696,-0.23,-0.000217022
98,0.666353,-0.21164,3.07168e-05
99,0.639101,-0.2256,0.000101022
100,0.667031,-0.21883,-0.000234369
101,0.65158,-0.18907,0.000150145
102,0.657256,-0.17368,0.000137537
103,0.766139,-0.18975,-0.000151048
104,0.770451,-0.20133,3.84644e-05
105,0.770451,-0.20133,3.84644e-05
106,0.770451,-0.20133,3.84644e-05
107,0.755976,-0.17515,-2.29793e-05
108,0.792096,-0.14257,0.000353696
109,0.826675,-0.19643,0.000351559
110,0.766848,-0.20145,3.43061e-05
111,0.952832,-0.27262,-0.000431604
112,0.905658,-0.261,0.000157293
113,0.905658,-0.261,0.000157293
114,0.976838,-0.29597,0.000246017
115,0.976838,-0.29597,0.000246017
116,0.774223,-0.23055,0.000531677
117,0.774223,-0.23055,0.000531677
118,0.812307,-0.26478,0.000156226
119,0.812307,-0.26478,0.000156226
