t,cost
10,2477.08
20,2470.83
30,1275
40,1264.38
50,603.542
60,608.125
70,622.5
80,625.625
90,626.667
100,627.917
110,620.417
120,624.167
130,630.833
140,624.583
150,618.542
160,615.208
170,630.833
180,632.917
190,615.833
200,616.458
210,621.458
220,618.542
230,617.292
240,615.208
250,618.333
260,622.917
270,617.917
280,631.25
290,614.792
300,647.083
310,645.833
320,634.583
330,626.667
340,632.292
350,638.125
360,634.792
370,656.875
380,649.375
390,645.625
400,643.333
410,643.958
420,645.833
430,638.958
440,641.25
450,635.833
460,603.75
470,609.375
480,608.958
490,596.042
500,598.75
510,603.75
520,603.958
530,605.417
540,607.292
550,612.083
560,621.042
570,617.5
580,624.792
590,632.083
600,641.042
610,638.333
620,640.833
630,640.417
640,650.833
650,650.625
660,659.583
670,650.208
680,657.917
690,649.167
700,635
710,636.042
720,651.875
730,645.208
740,625
750,626.042
760,626.042
770,613.958
780,625.208
790,631.667
800,647.083
810,630.625
820,665
830,646.875
840,640.833
850,644.792
860,639.375
870,650.417
880,641.458
890,655.625
900,655.208
910,643.958
920,638.333
930,647.292
940,639.792
950,652.292
960,644.792
970,642.708
980,640
990,644.375
1000,635.833
1010,637.917
1020,640.833
1030,651.042
1040,643.75
1050,635.625
1060,626.458
1070,625.833
1080,634.375
1090,633.958
1100,640.625
1110,607.292
1120,612.708
1130,615.417
1140,615.833
1150,617.5
1160,615
1170,636.667
1180,615.625
1190,613.125
1200,615.625
1210,623.75
1220,616.25
1230,605
1240,618.958
1250,631.25
1260,626.875
1270,610.417
1280,597.708
1290,602.5
1300,627.708
1310,619.792
1320,618.125
1330,614.167
1340,621.042
1350,628.75
1360,629.583
1370,632.917
1380,624.583
1390,624.375
1400,621.875
1410,622.083
1420,606.875
1430,619.583
1440,614.792
1450,617.083
1460,608.958
1470,619.792
1480,622.5
1490,617.292
1500,615.208
1510,614.375
1520,614.583
1530,618.75
1540,625.833
1550,621.667
1560,635.625
1570,626.042
1580,634.583
1590,624.375
1600,627.5
