MDTU,min_width,max_width
1,0.0561375,0.0359559
2,0.0561375,0.0359559
3,0.0593613,0.0383643
4,0.0606945,0.0396716
5,0.0602545,0.040362
6,0.0575618,0.038209
7,0.0585055,0.0390851
8,0.0589843,0.0386938
9,0.0593946,0.0393079
10,0.0585492,0.0388339
11,0.0569599,0.0372454
12,0.0569961,0.0367248
13,0.0550817,0.0361849
14,0.0532198,0.0348077
15,0.0533348,0.0355225
16,0.0536056,0.0355221
17,0.0535824,0.0351309
18,0.0548205,0.0358411
19,0.0542993,0.0359397
20,0.0540433,0.035356
21,0.0532302,0.0351426
22,0.0535081,0.0349638
23,0.0526568,0.0342107
24,0.0524343,0.0339858
25,0.0543814,0.0349355
26,0.0529769,0.0342316
27,0.0543513,0.0348946
28,0.0537228,0.0352651
29,0.0522179,0.03405
30,0.053702,0.0345366
31,0.0536031,0.0343127
32,0.0534222,0.0345825
33,0.0523288,0.0335614
34,0.050405,0.0329578
35,0.0533849,0.0347324
36,0.0524313,0.0343343
37,0.0523294,0.0339512
38,0.0516856,0.0338219
39,0.0509623,0.033142
40,0.05044,0.0324838
41,0.05044,0.0324838
42,0.05044,0.0324838
43,0.0505001,0.0326515
44,0.052078,0.0337022
45,0.051588,0.0332706
46,0.0516456,0.0324557
47,0.0513937,0.0327401
48,0.0513937,0.0327401
49,0.0504223,0.0321448
50,0.0500828,0.0318286
51,0.0506838,0.0328238
52,0.0506838,0.0328238
53,0.0506838,0.0328238
54,0.0512402,0.0329806
55,0.0512402,0.0329806
56,0.052198,0.0341389
57,0.0528702,0.0343253
58,0.0499004,0.0329455
59,0.0508496,0.0332231
60,0.050626,0.0335658
61,0.0541409,0.0352398
62,0.0534805,0.0345359
63,0.053047,0.0350087
64,0.052804,0.0341016
65,0.053854,0.0349406
66,0.053854,0.0349406
67,0.053854,0.0349406
68,0.0531884,0.0348108
69,0.0527171,0.033861
70,0.050068,0.0328041
71,0.050869,0.0327695
72,0.0514122,0.0330993
73,0.0514161,0.0334883
74,0.0513661,0.0335839
75,0.0513661,0.0335839
76,0.0511222,0.0335484
77,0.0521619,0.0346237
78,0.0526229,0.0347135
79,0.0514727,0.033673
80,0.0517599,0.0340388
81,0.0511825,0.0339256
82,0.0526137,0.0341051
83,0.0526137,0.0341051
84,0.0538136,0.0341741
85,0.0523852,0.0341865
86,0.0517826,0.0342512
87,0.0517761,0.0338408
88,0.0517761,0.0338408
89,0.0500936,0.0332262
90,0.0500936,0.0332262
91,0.0496045,0.0327132
92,0.0488264,0.0323399
93,0.0500073,0.0325098
94,0.0489248,0.0318594
95,0.0486548,0.0326049
96,0.0480953,0.0316502
97,0.0477972,0.0309332
98,0.0479615,0.0319781
99,0.0467948,0.030778
100,0.0476298,0.0314611
101,0.0484105,0.0320162
102,0.0495487,0.0318952
103,0.0519682,0.0333248
104,0.0517809,0.0334246
105,0.0517809,0.0334246
106,0.0517809,0.0334246
107,0.0523885,0.0337394
108,0.0546015,0.0356914
109,0.0529031,0.0345717
110,0.0513986,0.0333955
111,0.0530699,0.0340814
112,0.0528171,0.0340899
113,0.0528171,0.0340899
114,0.0524981,0.0339637
115,0.0524981,0.0339637
116,0.0504243,0.0327314
117,0.0504243,0.0327314
118,0.050383,0.0326262
119,0.050383,0.0326262
120,0.050383,0.0326262
121,0.050633,0.0324818
122,0.0509123,0.0322794
123,0.0500053,0.0326285
124,0.0500053,0.0326285
125,0.0509093,0.032666
126,0.0509093,0.032666
127,0.051578,0.0329407
128,0.050088,0.0326949
129,0.0512334,0.0330973
130,0.0512334,0.0330973
131,0.0512334,0.0330973
132,0.0523502,0.0344789
133,0.0512459,0.0330082
134,0.0505171,0.0325147
135,0.0504437,0.0319447
136,0.0503576,0.0326785
137,0.0503576,0.0326785
138,0.0503576,0.0326785
139,0.0503576,0.0326785
140,0.0505574,0.0321071
141,0.0498413,0.0319639
142,0.0521958,0.03332
143,0.0520971,0.0340234
144,0.0520971,0.0340234
145,0.0525047,0.0337948
146,0.055797,0.0360679
147,0.055797,0.0360679
148,0.0571469,0.0369571
149,0.0571469,0.0369571
150,0.0557249,0.0358778
151,0.0529149,0.0343468
152,0.0530651,0.034946
153,0.0521759,0.033575
154,0.0521759,0.033575
155,0.0529189,0.0344212
156,0.0547556,0.0355646
157,0.0547556,0.0355646
158,0.0547556,0.0355646
159,0.0547556,0.0355646
160,0.0550505,0.0360361
161,0.0554632,0.0365171
162,0.0552847,0.0362976
163,0.0535765,0.0347451
164,0.0560132,0.0365997
165,0.0567671,0.0372123
166,0.0555069,0.0366711
167,0.055775,0.0368208
168,0.0568594,0.0371158
169,0.0568594,0.0371158
170,0.0568594,0.0371158
171,0.0567482,0.0371646
172,0.0564617,0.0375624
173,0.0564335,0.0366913
174,0.0544935,0.0354968
175,0.0541388,0.0346271
176,0.0542805,0.0347367
177,0.0550774,0.0354029
178,0.054787,0.0352271
179,0.054787,0.0352271
180,0.0548438,0.0359171
181,0.056272,0.0367463
182,0.056272,0.0367463
183,0.0527675,0.0352198
184,0.0527675,0.0352198
185,0.0527675,0.0352198
186,0.0524818,0.0349887
187,0.0529232,0.035108
188,0.0515599,0.0330883
189,0.0504387,0.0324948
190,0.0508079,0.0325002
191,0.0507778,0.0326046
192,0.0507778,0.0326046
193,0.0507778,0.0326046
194,0.0507778,0.0326046
195,0.0506326,0.0320566
196,0.0494271,0.0313
197,0.0494271,0.0313
198,0.0494271,0.0313
199,0.050515,0.0333444
200,0.050515,0.0333444
201,0.052413,0.0338278
202,0.0508989,0.0335477
203,0.051739,0.0335812
204,0.0516343,0.0341687
205,0.0513584,0.0334224
206,0.0490705,0.0322606
207,0.0490705,0.0322606
208,0.0505529,0.0327373
209,0.05045,0.0329683
210,0.0515767,0.034257
211,0.0518405,0.0330669
212,0.052294,0.0338002
213,0.0517946,0.0340198
214,0.0508017,0.0335668
215,0.048615,0.0315557
216,0.0490569,0.0316169
217,0.0490569,0.0316169
218,0.0482867,0.0305715
219,0.0486328,0.0312382
220,0.0488318,0.0314862
221,0.0479131,0.03077
222,0.0483582,0.031518
223,0.0498486,0.0315232
224,0.0498486,0.0315232
225,0.0509506,0.0325295
226,0.0519283,0.0325983
227,0.0516027,0.032847
228,0.0514439,0.0326693
229,0.0508059,0.0315927
230,0.0505326,0.0326208
231,0.0516644,0.0325445
232,0.0516644,0.0325445
233,0.0516644,0.0325445
234,0.0516644,0.0325445
235,0.051063,0.0323108
236,0.051063,0.0323108
237,0.0521088,0.0330098
238,0.0527151,0.0331845
239,0.0527151,0.0331845
240,0.0527814,0.0346951
241,0.0527814,0.0346951
242,0.0521996,0.0344482
243,0.0521996,0.0344482
244,0.0521996,0.0344482
