MDTU,|det-1|^2,1-Re(det),Im(det)
1,2.66677e+17,-3.95637e+08,37009.2
2,1.87379e+13,-3.28614e+06,-36.9994
3,1.43425e+12,-906232,48.0097
4,1.59173e+11,-300794,69.9337
5,1.69374e+10,-97925.1,0.237272
6,4.53047e+09,-50555.8,10.5355
7,1.07846e+09,-24511.2,7.68661
8,3.28129e+08,-13529.8,4.43438
9,9.94231e+07,-7408.75,3.83176
10,3.61333e+07,-4468.17,-0.110316
11,1.35559e+07,-2726.29,0.367361
12,6.16235e+06,-1842.59,-0.436394
13,3.25539e+06,-1330.4,-0.385306
14,1.5159e+06,-912.109,0.652977
15,834003,-673.766,-0.0103987
16,472593,-507.269,0.0287507
17,277808,-389.39,0.0382499
18,179031,-313.149,0.0192092
19,112534,-247.49,0.0505219
20,72498.4,-199.095,-0.010372
21,41640.9,-150.384,0.0151577
22,26376.3,-120.375,0.0204755
23,15934,-93.1419,-0.0373104
24,11275.5,-78.2739,0.0123998
25,7330.73,-62.7583,-0.0206483
26,5478.46,-54.086,-0.00962819
27,3669.76,-44.407,-0.00920426
28,2617.91,-37.3188,0.0246004
29,2057.68,-32.8642,0.00768312
30,1509.4,-28.1172,0.00279122
31,1068.66,-23.7267,-0.00568664
32,797.481,-20.6408,-0.0174954
33,584.604,-17.7315,0.00739498
34,419.097,-14.8942,0.000651944
35,315.626,-12.9473,0.00524278
36,248.693,-11.4644,-0.0038062
37,208.137,-10.3938,-0.00926426
38,177.328,-9.4902,0.00275967
39,153.77,-8.69598,0.000281063
40,108.434,-7.38738,0.0123067
41,83.0126,-6.51657,-0.00515562
42,66.1237,-5.78968,-0.00360889
43,50.5245,-5.07995,-0.00324545
44,46.715,-4.72607,-0.00141729
45,34.3094,-4.02324,-0.00807745
46,30.0944,-3.74833,-0.00297041
47,23.5453,-3.33983,-0.000136662
48,18.1055,-2.87094,-0.00263393
49,13.9066,-2.44289,-0.000873102
50,13.1766,-2.34725,-0.00216547
51,12.2825,-2.24888,0.000666587
52,9.62031,-1.95453,3.86248e-05
53,9.5012,-1.98434,-0.000141934
54,8.58354,-1.76554,-0.000634912
55,7.25893,-1.62354,-0.00106735
56,6.44324,-1.51687,0.00248626
57,5.01754,-1.27209,-0.000571527
58,4.22618,-1.12843,2.85823e-05
59,3.52547,-0.99755,-0.000985166
60,3.22393,-0.92822,0.000317874
61,3.10212,-0.86298,0.00110738
62,2.64538,-0.76634,-0.00187323
63,3.13669,-0.84661,-0.000759083
64,2.5072,-0.72333,0.00149526
65,2.18865,-0.6393,0.000923174
66,2.01368,-0.58887,0.0020281
67,2.00658,-0.5976,0.000204087
68,2.05893,-0.58725,-0.00166447
69,1.83528,-0.54255,8.67933e-05
