MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.994755,0.908508,0.903043,0.787498
2,0.993395,0.825272,0.822382,0.598148
3,0.992142,0.806345,0.817017,0.441283
4,0.991628,0.750633,0.777306,0.331016
5,0.991068,0.662122,0.754633,0.24638
6,0.990381,0.684098,0.705701,0.174084
7,0.989989,0.72907,0.676662,0.112495
8,0.988989,0.694162,0.658683,0.080349
9,0.988701,0.635752,0.62569,0.0515556
10,0.988371,0.657519,0.608356,0.0364752
11,0.987942,0.637419,0.550483,0.0208811
12,0.988078,0.66909,0.604658,0.022081
13,0.988012,0.650956,0.589371,0.0145403
14,0.98744,0.629865,0.571119,0.00424243
15,0.987131,0.626337,0.571973,0.00286229
16,0.98722,0.590275,0.588354,0.00378076
17,0.986843,0.621444,0.554134,0.00350502
18,0.986998,0.586183,0.520506,0.00779697
19,0.986999,0.589599,0.520464,0.00523953
20,0.986906,0.556799,0.497929,0.0138249
21,0.986768,0.567407,0.512651,0.00484839
22,0.986201,0.534887,0.514681,0.0102626
23,0.985682,0.519371,0.480972,0.00875076
24,0.985798,0.500963,0.438715,0.0029753
25,0.985518,0.470461,0.430785,0.00459624
26,0.985581,0.505805,0.425798,0.000689631
27,0.98509,0.466303,0.388576,0.00606973
28,0.985054,0.422237,0.39393,0.00748938
29,0.985054,0.367879,0.36655,0.00277462
30,0.984403,0.384902,0.350912,0.00368072
31,0.984221,0.363236,0.37894,0.00138471
32,0.984068,0.357805,0.312745,0.003527
33,0.984285,0.384079,0.3417,0.0079605
34,0.984204,0.356785,0.341111,0.00667601
35,0.984368,0.366243,0.319647,0.00642088
36,0.984132,0.370504,0.280665,0.00743569
37,0.983985,0.410588,0.31563,0.00522135
38,0.984172,0.366965,0.318972,0.00464536
39,0.984037,0.43169,0.304747,0.00304958
40,0.984232,0.417415,0.287308,0.00846121
41,0.984192,0.40859,0.27637,0.00569722
42,0.98377,0.395904,0.314989,0.00872503
43,0.983551,0.41656,0.25446,0.00566269
44,0.983224,0.387729,0.245771,0.00896519
45,0.982971,0.407663,0.236901,0.0103613
46,0.983024,0.416175,0.271548,0.00777571
47,0.983011,0.415854,0.28784,0.00490125
48,0.982883,0.400941,0.27127,0.00178148
49,0.983126,0.420176,0.228752,0.00210991
50,0.983037,0.39573,0.20145,0.0010672
51,0.982905,0.354548,0.161543,0.00502752
52,0.983233,0.344948,0.216022,0.00436746
53,0.983344,0.407453,0.205912,0.00469135
54,0.982872,0.366026,0.215524,0.00283081
55,0.982701,0.350494,0.272292,0.00447864
56,0.982747,0.38658,0.269829,0.00243221
57,0.98222,0.39373,0.304335,0.00227182
58,0.982132,0.35538,0.257989,0.00470804
59,0.982156,0.370123,0.250709,0.00198451
60,0.982024,0.398644,0.298655,0.00468493
61,0.981535,0.351278,0.261674,0.00874289
62,0.981131,0.33462,0.182173,0.00835759
63,0.981645,0.314579,0.190832,0.00332755
64,0.982089,0.29548,0.176017,0.0100273
65,0.981889,0.31567,0.227495,0.00393047
66,0.981834,0.321069,0.233508,0.00450788
67,0.98163,0.295903,0.276678,0.00765483
68,0.98129,0.312135,0.275805,0.00292327
69,0.981496,0.309759,0.293611,0.00569806
70,0.981804,0.342385,0.272444,0.00392304
71,0.981636,0.307042,0.245374,0.00633528
72,0.981192,0.294862,0.241,0.00933616
73,0.981006,0.232947,0.275466,0.00893098
74,0.981342,0.252649,0.260578,0.00957654
75,0.981342,0.252649,0.260578,0.00957654
76,0.981585,0.222957,0.256367,0.01449
77,0.981917,0.190564,0.252844,0.0109677
78,0.981871,0.164941,0.198069,0.0147899
79,0.981878,0.202311,0.245299,0.0100915
80,0.98177,0.159457,0.286112,0.00927942
81,0.981659,0.128674,0.276439,0.0110393
82,0.981414,0.172388,0.255379,0.00733246
83,0.981414,0.172388,0.255379,0.00733246
84,0.981107,0.158136,0.193224,0.00296095
85,0.981202,0.148841,0.206633,0.00518836
86,0.981171,0.169219,0.269009,0.00690326
87,0.981171,0.169219,0.269009,0.00690326
88,0.981171,0.169219,0.269009,0.00690326
89,0.981374,0.162301,0.174768,0.00285449
90,0.981223,0.153485,0.202338,0.00653091
91,0.981212,0.137049,0.183489,0.00623926
92,0.980871,0.164796,0.204497,0.00466295
93,0.981026,0.189503,0.18693,0.00794965
94,0.981026,0.189503,0.18693,0.00794965
95,0.981193,0.177055,0.167417,0.00611517
96,0.981185,0.114153,0.171097,0.00514599
97,0.981185,0.114153,0.171097,0.00514599
98,0.981185,0.114153,0.171097,0.00514599
99,0.981026,0.141121,0.137626,0.00780385
100,0.98123,0.143021,0.1359,0.0065823
101,0.981386,0.132083,0.182005,0.00683834
102,0.981331,0.125044,0.217364,0.00814696
103,0.981294,0.163465,0.162163,0.00560151
104,0.981466,0.18078,0.190636,0.00650699
105,0.980914,0.225025,0.199625,0.00380553
106,0.980617,0.207258,0.191723,0.00705508
107,0.980617,0.207258,0.191723,0.00705508
108,0.981193,0.242321,0.201671,0.00699816
109,0.981224,0.24067,0.183652,0.00380282
110,0.981214,0.252546,0.161969,0.00724019
111,0.981183,0.239583,0.143101,0.00871134
112,0.981183,0.239583,0.143101,0.00871134
113,0.980829,0.247249,0.117936,0.00424224
114,0.981006,0.228113,0.173252,0.0026299
115,0.981345,0.206414,0.206285,0.00273412
116,0.98155,0.210275,0.234314,0.0127765
117,0.98155,0.210275,0.234314,0.0127765
118,0.981633,0.184565,0.274915,0.00634067
119,0.981479,0.208493,0.302948,0.00329086
120,0.981187,0.206634,0.256618,0.00168615
121,0.981321,0.22057,0.276044,0.00669714
122,0.981043,0.22033,0.255956,0.00876074
123,0.981043,0.22033,0.255956,0.00876074
124,0.981447,0.241082,0.233057,0.000856266
125,0.981447,0.241082,0.233057,0.000856266
126,0.981559,0.190716,0.188447,0.00880845
127,0.981192,0.191712,0.188349,0.00409923
128,0.980645,0.206991,0.162068,0.00927728
129,0.980336,0.269737,0.189317,0.0112122
130,0.980498,0.226813,0.166605,0.0108317
131,0.980498,0.226813,0.166605,0.0108317
132,0.980498,0.226813,0.166605,0.0108317
133,0.980498,0.226813,0.166605,0.0108317
134,0.980537,0.22041,0.155529,0.0040628
135,0.980537,0.22041,0.155529,0.0040628
136,0.980614,0.219437,0.121736,0.00419571
137,0.98044,0.245802,0.0736578,0.00490502
138,0.980355,0.185616,0.0323294,0.00907548
139,0.980874,0.195055,0.0206719,0.0022661
140,0.980814,0.2649,0.0611994,0.00418347
141,0.980814,0.2649,0.0611994,0.00418347
142,0.98073,0.25205,0.0768774,0.0023408
143,0.980748,0.208115,0.0582386,0.00730653
144,0.980593,0.181285,0.0574859,0.00298389
145,0.980861,0.160252,0.0515712,0.00432683
146,0.980713,0.163879,0.0480179,0.00136771
147,0.980795,0.144854,0.039121,0.00290275
148,0.980945,0.165751,0.0766684,0.00330524
149,0.980945,0.165751,0.0766684,0.00330524
150,0.981013,0.160892,0.0708383,0.00584026
151,0.980797,0.113626,0.0972378,0.00754075
152,0.980771,0.160754,0.0880144,0.00420397
153,0.980778,0.173456,0.124215,0.0092598
154,0.980778,0.173456,0.124215,0.0092598
155,0.98072,0.179517,0.0890556,0.00153192
156,0.980632,0.158126,0.0994412,0.00580783
157,0.980632,0.158126,0.0994412,0.00580783
158,0.980632,0.158126,0.0994412,0.00580783
159,0.980763,0.175833,0.0792577,0.00174072
160,0.980617,0.219379,0.0719405,0.00279104
161,0.980649,0.206016,0.0824083,0.00330497
162,0.980272,0.219823,0.0806705,0.00639421
163,0.980272,0.219823,0.0806705,0.00639421
164,0.980162,0.28005,0.0654897,0.00323011
165,0.980162,0.28005,0.0654897,0.00323011
166,0.980209,0.276068,0.0128153,0.00575856
167,0.980209,0.276068,0.0128153,0.00575856
168,0.980191,0.270042,0.0518092,0.00132105
169,0.980191,0.270042,0.0518092,0.00132105
170,0.980404,0.228901,0.0869619,0.00201182
171,0.980785,0.24142,0.104295,0.00235436
172,0.980565,0.252214,0.0842464,0.000906246
173,0.980565,0.252214,0.0842464,0.000906246
174,0.980875,0.240536,0.0979941,0.00419156
175,0.980768,0.194638,0.0901922,0.00435943
176,0.980666,0.207862,0.104059,0.00429632
177,0.980666,0.207862,0.104059,0.00429632
178,0.980454,0.192243,0.10949,0.00407641
179,0.980419,0.23831,0.109278,0.00678066
180,0.980419,0.23831,0.109278,0.00678066
181,0.980106,0.2062,0.0536253,0.00722365
182,0.9804,0.196962,0.0722976,0.00774031
183,0.9804,0.196962,0.0722976,0.00774031
184,0.9804,0.196962,0.0722976,0.00774031
185,0.9804,0.196962,0.0722976,0.00774031
186,0.9804,0.196962,0.0722976,0.00774031
187,0.9804,0.196962,0.0722976,0.00774031
188,0.980788,0.192881,0.119971,0.00417183
189,0.980788,0.192881,0.119971,0.00417183
190,0.980758,0.218339,0.105091,0.00488525
191,0.980904,0.178739,0.134845,0.00733636
192,0.980586,0.132159,0.122994,0.00616952
193,0.980586,0.132159,0.122994,0.00616952
194,0.980586,0.132159,0.122994,0.00616952
195,0.980876,0.127596,0.105179,0.00730448
196,0.981041,0.123345,0.103234,0.0153508
197,0.981041,0.123345,0.103234,0.0153508
198,0.981041,0.123345,0.103234,0.0153508
199,0.981176,0.0821787,0.145793,0.00815277
200,0.980855,0.112294,0.129496,0.00731325
201,0.980855,0.112294,0.129496,0.00731325
202,0.980981,0.160299,0.0758321,0.00266627
203,0.980713,0.155591,0.0691155,0.00618728
204,0.980471,0.133198,0.120714,0.00255805
205,0.980298,0.150566,0.115936,0.00852134
