MDTU,plaq,Re(det),Im(det),link
1,35.7999,3.28691e+08,4.59339e+07,1.02731
2,17.103,2.77435e+06,492153,0.663302
3,13.8924,768822,147991,0.584481
4,11.6075,256686,52995.1,0.523963
5,9.64504,83704,18486.8,0.467746
6,8.59295,43292.9,10015.1,0.434672
7,7.54926,21249.7,5109.51,0.400643
8,6.78987,11670.8,2977.38,0.374244
9,6.06113,6453.01,1700.67,0.34789
10,5.41876,3879.13,1058.81,0.321778
11,4.93593,2383.39,665.356,0.303044
12,4.5156,1598.18,461.537,0.285
13,4.15423,1169.36,343.573,0.268579
14,3.80717,791.845,238.619,0.252687
15,3.57333,589.924,178.975,0.242255
16,3.31337,442.89,138.274,0.22922
17,3.09238,338.568,107.496,0.218275
18,2.89052,270.769,87.4787,0.20784
19,2.77978,215.236,70.401,0.203216
20,2.64122,171.709,58.0988,0.19624
21,2.4933,130.643,44.2465,0.188827
22,2.42524,102.822,36.2466,0.186174
23,2.34756,80.2811,28.5227,0.183257
24,2.19567,67.5172,24.2935,0.174281
25,2.08127,54.7633,19.8269,0.168363
26,2.03796,47.4213,17.4466,0.166787
27,2.0028,38.5748,14.4832,0.165918
28,1.87842,32.7638,12.3188,0.158222
29,1.79421,29.2839,10.9576,0.152978
30,1.74678,25.0978,9.42976,0.150626
31,1.6415,20.939,8.20137,0.143838
32,1.55684,17.9034,7.13487,0.138129
33,1.45699,15.234,6.17452,0.131291
34,1.41938,12.999,5.3186,0.129396
35,1.33612,11.2193,4.70317,0.123646
36,1.28293,9.99462,4.16769,0.119794
37,1.2785,9.22277,3.87885,0.12042
38,1.21634,8.61903,3.60238,0.116156
39,1.26526,8.14933,3.42617,0.120871
40,1.13385,6.75121,2.87782,0.110619
41,1.06852,5.81537,2.59391,0.105561
42,1.05195,5.20642,2.34444,0.104617
43,0.970622,4.52527,2.05925,0.0983092
44,1.04391,4.50373,2.02377,0.105159
45,0.989809,3.87259,1.76804,0.100954
46,0.944589,3.64086,1.66989,0.0970695
47,0.873143,3.18037,1.50867,0.0911604
48,0.875287,2.84008,1.34059,0.0922708
49,0.843536,2.53945,1.22068,0.0897171
50,0.846475,2.49188,1.20727,0.0901847
51,0.860816,2.42266,1.16436,0.0919178
52,0.81323,2.1682,1.04834,0.0876804
53,0.753797,2.11511,1.044,0.0818411
54,0.814536,2.11271,1.00143,0.0882498
55,0.781406,1.93072,0.946241,0.085508
56,0.746809,1.81835,0.914297,0.0820438
57,0.746466,1.6541,0.814432,0.0825367
58,0.742479,1.53752,0.767382,0.0820847
59,0.707008,1.42037,0.716165,0.0791308
60,0.70896,1.36869,0.6993,0.0795621
61,0.734311,1.37205,0.6891,0.082315
62,0.717049,1.27859,0.650629,0.0797547
63,0.75292,1.3962,0.685972,0.0836959
64,0.700696,1.26093,0.627736,0.0789647
65,0.700663,1.18961,0.60397,0.0794801
66,0.695276,1.15197,0.582983,0.0790281
67,0.698813,1.14083,0.589886,0.0795516
68,0.701009,1.16502,0.597312,0.0793646
69,0.68644,1.10499,0.565614,0.0782339
70,0.688305,1.12822,0.567859,0.0777527
71,0.689252,1.12395,0.576459,0.0781876
72,0.671606,1.0311,0.53108,0.076869
73,0.666868,1.00979,0.518343,0.0764789
74,0.647283,0.946958,0.485463,0.074303
75,0.647283,0.946958,0.485463,0.074303
76,0.631233,0.902454,0.481285,0.0720638
77,0.625533,0.941405,0.502503,0.0713987
78,0.610171,0.878192,0.463006,0.0697677
79,0.617093,0.842738,0.453455,0.071517
80,0.615157,0.833103,0.456527,0.0706064
81,0.629901,0.854922,0.444886,0.0729783
82,0.625049,0.828648,0.432953,0.0723176
83,0.625049,0.828648,0.432953,0.0723176
84,0.639881,0.826777,0.437282,0.0742982
85,0.620794,0.798733,0.425985,0.0725051
86,0.630462,0.802917,0.425131,0.0732802
87,0.630462,0.802917,0.425131,0.0732802
88,0.630462,0.802917,0.425131,0.0732802
89,0.622829,0.798803,0.422588,0.0721618
90,0.613611,0.756183,0.401625,0.0719344
91,0.637686,0.792792,0.419578,0.0742394
92,0.643626,0.787364,0.406061,0.075036
93,0.643417,0.733432,0.386097,0.0754378
94,0.643417,0.733432,0.386097,0.0754378
95,0.641391,0.771094,0.401459,0.0744089
96,0.625249,0.740563,0.39238,0.0732427
97,0.625249,0.740563,0.39238,0.0732427
98,0.625249,0.740563,0.39238,0.0732427
99,0.616898,0.713698,0.384089,0.072177
100,0.630173,0.776903,0.407696,0.0729601
101,0.628104,0.743075,0.397225,0.0729614
102,0.633773,0.744438,0.390552,0.0732925
103,0.598885,0.69339,0.374242,0.0694542
104,0.564735,0.631782,0.362214,0.0661479
105,0.59748,0.627172,0.343988,0.0707751
106,0.60602,0.653481,0.354051,0.0714486
107,0.60602,0.653481,0.354051,0.0714486
108,0.581917,0.638506,0.348589,0.0685094
109,0.590741,0.622274,0.341183,0.0700426
110,0.557556,0.595612,0.336938,0.0662993
111,0.5829,0.617032,0.339883,0.0685041
112,0.5829,0.617032,0.339883,0.0685041
113,0.56946,0.583245,0.326272,0.0678482
114,0.58117,0.57168,0.313599,0.0691919
115,0.55371,0.566119,0.3205,0.0649472
116,0.533348,0.529061,0.306072,0.0625067
117,0.533348,0.529061,0.306072,0.0625067
118,0.525682,0.524839,0.311682,0.061798
119,0.553351,0.544588,0.305209,0.0654139
120,0.576638,0.559278,0.303754,0.0685335
121,0.554268,0.533822,0.302153,0.0646567
122,0.543966,0.511106,0.288995,0.0644203
123,0.543966,0.511106,0.288995,0.0644203
124,0.50118,0.466967,0.287076,0.058096
125,0.50118,0.466967,0.287076,0.058096
126,0.496404,0.466088,0.288621,0.0578853
127,0.489811,0.437717,0.271409,0.0589365
128,0.518251,0.431221,0.255164,0.0620962
129,0.544767,0.459485,0.262502,0.0651275
130,0.499332,0.403807,0.242937,0.0589428
131,0.499332,0.403807,0.242937,0.0589428
132,0.499332,0.403807,0.242937,0.0589428
