t,walltime
10,3336
20,3578
30,3058
40,3051
50,718.4
60,668.8
70,534
80,359.1
90,260.4
100,276.8
110,280.5
120,288.7
130,288
140,292.4
150,293.4
160,297.7
170,303.3
180,308.5
190,301.9
200,303.4
210,287.6
220,290.9
230,287.4
240,293.6
250,290.6
260,295.3
270,328.1
280,339.3
290,338.1
300,326.1
310,323.2
320,308.8
330,318.4
340,320.7
350,318
360,347.6
370,346.1
380,352.9
390,355.2
400,360.5
410,349.1
420,354.3
430,354.8
440,356.5
450,329.4
460,334.4
470,327
480,329.5
490,331.9
500,331.8
510,335.8
520,338.7
530,335
540,335.5
550,339.6
560,329
570,327.7
580,330
590,329.9
600,335
610,314.6
620,312
630,305.6
640,325
650,344.2
660,351
670,348.4
680,346.5
690,318
700,303.3
710,312.9
720,316.8
730,308.9
740,330
750,326.1
760,325
770,323.9
780,323.6
790,325.7
800,328
810,329.2
820,327.8
830,322.1
840,322
850,320.6
860,319.5
870,327.1
880,325.2
890,329.7
900,332.1
910,340
920,350.3
930,353.4
940,338.3
950,332.4
960,319.9
970,317.7
980,318.9
990,313.3
1000,313.6
1010,336.3
1020,333.4
1030,344.9
1040,344.7
1050,353.9
1060,346.6
1070,333.7
1080,337.6
1090,338.8
1100,343.4
1110,313.5
1120,304.9
1130,304.5
1140,343.3
1150,351.1
1160,358
1170,359
1180,360.9
1190,368.1
1200,364.5
1210,356.8
1220,356.2
1230,362.6
1240,355.3
1250,357
1260,354.2
1270,354.9
1280,360.3
1290,355.9
1300,363.4
1310,362.3
1320,366.3
1330,355
1340,362.2
1350,358.9
1360,322.7
1370,328.9
1380,334.6
1390,330.8
1400,335.8
1410,322.1
1420,329.4
1430,336.6
1440,335.2
1450,340.3
1460,346.2
1470,337.7
1480,329
1490,338.9
1500,339.1
1510,328
1520,327.7
1530,326.1
1540,316.5
1550,298
1560,288.5
1570,284.9
1580,279.9
1590,283.3
1600,286.1
1610,290.1
1620,293
1630,294.5
1640,293
1650,301
1660,311.5
1670,302.3
1680,299.3
1690,291.1
1700,288.3
1710,277.5
1720,272.8
1730,274.8
1740,273
1750,300.3
1760,356.1
1770,363.4
1780,361
1790,357.2
1800,354.5
1810,357.4
1820,342.5
1830,346.5
1840,343.9
1850,351.4
1860,348.8
1870,344
1880,349
1890,352.6
1900,348.7
1910,345.9
1920,342.9
1930,341.3
1940,342
1950,341.7
1960,337.8
1970,341.8
1980,344.9
1990,343.6
2000,346.4
2010,336.5
2020,336.2
2030,335.1
2040,334.4
2050,339.4
2060,347.1
2070,342
2080,351.5
2090,344.5
2100,337.5
2110,293.5
2120,299.8
2130,293.8
2140,294.7
2150,284.3
2160,286.5
2170,290.5
2180,284.8
2190,284.8
2200,292.5
2210,296.3
2220,309.2
2230,328.1
2240,402.8
2250,398.7
2260,406.3
2270,420.5
2280,418.6
2290,418
2300,415.8
2310,409.8
2320,408.3
2330,413.8
2340,364.6
2350,362.3
2360,330.3
2370,332.6
2380,337
2390,340.6
2400,334.2
2410,330.5
2420,316.2
2430,305.1
2440,301.4
2450,302.3
2460,334.6
2470,351.9
2480,350.9
2490,351.9
2500,353.4
2510,358.2
2520,355.2
2530,349.3
2540,351.6
2550,353.4
2560,351
2570,350.8
2580,391.7
2590,417.6
2600,407
2610,399.1
2620,354.1
2630,354
2640,356.7
2650,349.1
2660,347.7
2670,349.1
2680,351.7
2690,348.3
2700,383.4
2710,384.3
2720,382.7
2730,389.8
2740,377.9
2750,374.5
2760,332.9
2770,330.9
2780,332.9
2790,320.7
2800,343.8
2810,370.1
2820,352.4
2830,364.9
2840,392.6
2850,379.4
2860,398.2
2870,363.9
2880,394.7
2890,363.1
2900,368.4
2910,357.3
2920,363.7
2930,347.1
2940,373.5
2950,359.8
2960,363
2970,359.1
2980,362.6
2990,358
3000,366.4
3010,366.8
3020,348.4
3030,330.6
3040,364.5
3050,367.5
3060,354.2
3070,356.9
3080,358.8
3090,363.8
3100,357.7
3110,361.2
3120,359.1
3130,358.8
3140,351
3150,358
3160,355.1
3170,355.3
3180,355.9
3190,363.4
3200,359.2
3210,354.2
3220,360.1
3230,347.9
3240,358.2
3250,358.9
3260,362
3270,366.1
3280,369.4
3290,360.8
3300,363.5
3310,385.1
3320,383.3
3330,379
3340,385.2
3350,386.6
3360,378.2
3370,389.9
3380,381.1
3390,360.4
3400,344
3410,343
3420,343.4
3430,344
3440,338.1
3450,295.1
3460,282.1
3470,285.5
3480,286.2
3490,282.4
3500,278.6
3510,289.1
3520,318.7
3530,343.1
3540,342.2
3550,339.8
3560,347.9
3570,354.1
3580,349.7
3590,349.8
3600,355.4
3610,355.4
3620,354.9
3630,356.9
3640,311.5
3650,313.4
3660,305.3
3670,310.1
3680,319
3690,325.6
3700,330.8
3710,322.3
3720,326.5
3730,334.1
3740,317.3
3750,312.2
3760,311.7
3770,311.6
3780,306.4
3790,351.7
3800,349.3
3810,329
3820,315.8
3830,314.9
3840,320
3850,312
3860,350
3870,353.7
3880,356.2
3890,354.1
3900,368.9
3910,349.2
3920,320
3930,316.1
3940,313.5
3950,318.9
3960,338.2
3970,335.3
3980,338.9
3990,352.7
4000,361.7
4010,360.6
4020,360.2
4030,362.5
4040,307.4
4050,327.9
4060,329.5
4070,330.1
4080,338.7
4090,386.2
4100,392.7
4110,367.9
4120,345.4
4130,358.1
4140,368.9
4150,369.6
4160,376.3
4170,383.4
4180,379.5
4190,377.5
4200,377.3
4210,366
4220,365.2
4230,383.1
4240,387.9
4250,392.8
4260,390.9
4270,394.4
4280,386.5
4290,374.6
4300,374.6
4310,384.8
4320,343.3
4330,365.1
4340,361.8
4350,326
4360,371.4
4370,371.4
4380,382.7
4390,318.7
4400,354.3
4410,356.9
4420,357.9
4430,354.6
4440,343.3
4450,356.6
4460,358.3
4470,354.6
4480,364.9
4490,367.7
4500,372.6
4510,367.1
4520,363.1
4530,359.5
4540,307.6
4550,301
4560,299.2
4570,301.4
4580,299.4
4590,317.2
4600,327
4610,326.2
4620,321.7
4630,319.3
4640,348.7
4650,341.7
4660,337.9
4670,344.1
4680,344
4690,340.9
4700,353
4710,363.2
4720,339.6
4730,353.7
4740,354.6
4750,354.1
4760,358.3
4770,364.9
4780,365
4790,346
4800,348.1
4810,351.1
4820,355.4
4830,350.4
4840,303.3
4850,304.3
4860,305.3
4870,289.7
4880,288.3
4890,288.8
4900,285.8
4910,284.2
4920,290.5
4930,293.4
4940,317.9
4950,327.9
4960,321.4
4970,330.8
4980,335.4
4990,324.3
5000,327.6
5010,332.4
5020,316.8
5030,337.8
5040,298.6
5050,309.8
5060,296.6
5070,298.5
5080,303.4
5090,322.2
5100,308.7
5110,298.9
5120,315.4
5130,321.3
5140,307.6
5150,311.2
5160,313
5170,311
5180,306.2
5190,322.9
5200,324.1
5210,320
5220,318.8
5230,318.7
5240,322
5250,304
5260,306.5
5270,301.7
5280,305.5
5290,321
5300,322.8
5310,324.2
5320,358.3
5330,361.1
5340,366.3
5350,362.4
5360,347.7
5370,333.3
5380,335.1
5390,298.4
5400,320
5410,341.8
5420,348.4
5430,347
5440,343
5450,354.3
5460,356.5
5470,365.1
5480,363.9
5490,331.5
5500,342.6
5510,342.4
5520,337.3
5530,314.8
5540,329.2
5550,333.4
5560,327.9
5570,329.3
5580,332.5
5590,340.8
5600,317.3
5610,308.3
5620,316.6
5630,340.3
5640,316
5650,305.8
5660,323.8
5670,343.3
5680,331.4
5690,333.5
5700,336.9
5710,344.2
5720,332.9
5730,334
5740,310.5
5750,341.6
5760,337.5
5770,338.6
5780,314.4
5790,310.6
5800,316
