t,cg_iters
1,16089
2,16296
3,16915
4,17177
5,17480
6,17774
7,18001
8,18094
9,17837
10,18193
11,18585
12,18716
13,18490
14,18136
15,18533
16,18475
17,18637
18,18624
19,18697
20,19087
21,16702
22,16947
23,17230
24,17274
25,17382
26,17335
27,17052
28,16969
29,17271
30,17077
31,16278
32,16160
33,16457
34,16543
35,16514
36,16611
37,16417
38,16599
39,16961
40,17143
41,15725
42,15573
43,15471
44,15628
45,15765
46,15288
47,15600
48,15628
49,15551
50,15467
51,12934
52,13107
53,13216
54,13116
55,13170
56,13266
57,13061
58,13084
59,13321
60,13427
61,10622
62,10611
63,10539
64,10671
65,10663
66,10668
67,10691
68,10620
69,10705
70,10817
71,8072
72,8240
73,8279
74,8146
75,8241
76,8289
77,8316
78,8350
79,8324
80,8486
81,5571
82,5501
83,5472
84,5566
85,5687
86,5720
87,5633
88,5716
89,5761
90,5627
91,5653
92,5640
93,5697
94,5631
95,5639
96,5631
97,5579
98,5525
99,5546
100,5555
101,5647
102,5579
103,5587
104,5727
105,5633
106,5591
107,5616
108,5633
109,5672
110,5701
111,5682
112,5699
113,5711
114,5753
115,5752
116,5817
117,5752
118,5676
119,5661
120,5718
121,5713
122,5711
123,5640
124,5699
125,5774
126,5682
127,5671
128,5749
129,5727
130,5778
131,5805
132,5882
133,5818
134,5858
135,5913
136,5843
137,5750
138,5804
139,5694
140,5652
141,5681
142,5721
143,5808
144,5898
145,5999
146,5981
147,5872
148,5802
149,5755
150,5841
151,5854
152,5887
153,5849
154,5838
155,5873
156,5762
157,5764
158,5778
159,5743
160,5727
161,5744
162,5846
163,5989
164,5819
165,6005
166,5851
167,5857
168,5830
169,5833
170,5946
171,5914
172,5891
173,5957
174,5866
175,5877
176,5832
177,5969
178,5936
179,5831
180,5910
181,5849
182,5776
183,5728
184,5707
185,5717
186,5689
187,5772
188,5728
189,5831
190,5762
191,5746
192,5768
193,5708
194,5810
195,5871
196,5914
197,5813
198,5894
199,5904
200,5751
201,5633
202,5633
203,5820
204,5781
205,5902
206,5982
207,6004
208,6006
209,5930
210,5982
211,5908
212,5784
213,5819
214,5951
215,5976
216,5887
217,5950
218,5882
219,5887
220,5750
221,5693
222,5803
223,5797
224,5780
225,5782
226,5869
227,5833
228,5824
229,5729
230,5818
231,5815
232,5827
233,5838
234,5974
235,6017
236,6042
237,6004
238,5958
239,5963
240,5918
241,5939
242,5810
243,5693
244,5736
245,5829
246,6004
247,5923
248,5825
249,5888
250,5946
251,6390
252,6387
253,6448
254,6333
255,6268
256,6256
257,6298
258,6485
