t,deltaS
210,-0.8973
211,1.907
212,2.115
213,0.53
214,-0.3278
215,-1.182
216,2.629
217,0.2372
218,-0.6094
219,-1.064
220,2.309
221,1.885
222,-1.16
223,1.443
224,-2.073
225,-0.3365
226,0.7652
227,0.2178
228,0.9866
229,2.127
230,-1.699
231,1.392
232,-0.005549
233,0.4223
234,0.3595
235,1.538
236,-0.5496
237,-0.5613
238,1.884
239,0.5351
240,-0.701
241,2.911
242,-0.4882
243,2.321
244,0.3152
245,-0.4043
246,1.083
247,0.8971
248,1.62
249,-1.372
250,-0.1472
251,1.458
252,-0.03648
253,1.429
254,0.6433
255,1.107
256,-0.9109
257,-1.857
258,-0.1273
259,-0.3232
260,1.974
261,2.473
262,1.022
263,0.02024
264,2.222
265,1.647
266,-0.7825
267,0.4279
268,1.101
269,0.8443
270,-1.148
271,0.6726
272,-0.8196
273,-0.3623
274,0.01718
275,0.2567
276,-0.9659
277,-0.03236
278,0.289
279,-1.549
280,0.3629
281,1.122
282,-0.7418
283,0.668
284,0.9051
285,0.9023
286,1.763
287,-0.7819
288,0.2229
289,0.9841
290,0.6541
291,0.09592
292,-0.7851
293,0.2411
294,0.1792
295,0.8612
296,-0.01968
297,0.3908
298,0.1784
299,-0.7825
300,-0.5341
301,1.589
302,1.205
303,2.965
304,0.8871
305,-0.2314
306,2.296
307,2.62
308,0.2358
309,0.5355
310,-0.6164
311,0.9769
312,-0.6314
313,2.898
314,1.17
315,0.4986
316,0.584
317,1.757
318,0.4693
319,1.108
320,0.6997
321,0.6134
322,0.02301
323,-1.588
324,-0.04932
325,1.796
326,1.433
327,2.649
328,0.4937
329,1.309
330,1.842
331,0.4612
332,-1.592
333,-1.055
334,-0.4713
335,-0.5629
336,0.125
337,0.2155
338,-0.4367
339,1.965
340,0.1989
341,0.06823
342,0.9282
343,2.35
344,1.271
345,2.753
346,3.114
347,0.8294
348,0.6699
349,1.476
350,-0.2834
351,1.653
352,1.046
353,-0.6185
354,-0.2382
355,1.046
356,0.306
357,1.189
358,1.241
359,1.654
360,0.8576
361,0.2283
362,-1.54
363,0.5892
364,-0.09325
365,0.2273
366,-0.9395
367,0.4145
368,1.397
369,-0.4398
370,0.2637
371,0.4363
372,0.1422
373,-1.422
374,0.7631
375,-0.4077
376,0.4105
377,0.8177
378,1.084
379,1.2
380,1.062
381,1.03
382,0.3627
383,-1.802
384,0.5388
385,-0.5311
386,0.6471
387,0.4465
388,0.3402
389,0.7853
390,0.4153
391,0.48
392,1.074
393,0.9712
394,-0.2614
395,-0.1342
396,-0.05656
397,0.7822
398,-0.2566
399,1.743
400,0.7028
401,0.7856
402,1.259
403,1.48
404,0.2659
405,0.08551
406,0.376
407,-0.2133
408,0.3258
409,1.649
410,-0.5499
411,-0.6172
412,0.5455
413,1.524
414,1.76
415,0.5641
416,-0.829
417,0.6735
418,0.9143
419,0.6642
420,0.9936
421,0.9439
422,0.4299
423,1.03
424,-0.804
425,0.135
426,-1.008
427,0.5052
428,0.5309
429,0.6142
430,0.5075
431,0.09176
432,0.9283
433,0.3273
434,-0.3825
435,0.2511
436,0.7643
437,-0.5532
438,-0.7112
439,-0.01024
440,1.55
441,-1.059
442,0.1777
443,-0.1681
444,-0.5763
445,-0.5298
446,0.812
447,0.2896
448,0.06136
449,-0.8996
450,0.09578
451,0.7715
452,1.089
453,0.04043
454,0.3516
455,-0.4939
456,-0.4054
457,-0.7732
458,-0.5072
459,0.4274
460,0.1143
461,1.039
462,-0.8508
463,0.4834
464,0.3385
465,0.4272
466,2.096
467,-0.4377
468,0.2096
469,-0.9647
470,-0.2164
471,-0.1013
472,-0.7494
473,-0.5489
474,1.201
475,-0.1009
476,-0.7345
477,-0.1585
478,0.3389
479,1.452
480,0.8267
481,-0.9042
482,-0.3458
483,-0.747
484,0.3802
485,0.4899
486,1.867
487,1.015
488,-0.0695
489,1.53
490,-0.01211
491,1.021
492,0.7959
493,1.005
494,0.8151
495,-0.1727
496,-0.2546
497,0.2219
498,-0.4261
499,-1.687
500,0.4832
501,0.4216
502,0.945
503,-1.017
504,0.3492
505,-0.4688
506,0.81
507,-0.2701
508,2.092
509,2.276
510,1.06
511,1.03
512,0.572
513,1.392
514,0.6146
515,2.136
516,0.509
517,1.079
518,1.432
519,0.438
520,1.037
521,-0.6176
522,-0.1908
523,0.5944
524,1.41
525,-0.576
526,-0.9894
527,0.8904
528,0.4711
529,1.079
530,-0.08961
531,2.148
532,-0.02368
533,0.4033
534,-0.2952
535,0.6645
536,0.001361
537,0.4718
538,1.826
539,1.214
540,0.3705
541,-0.6929
542,-0.09698
543,0.3878
544,0.2433
545,0.1106
546,-0.4451
547,1.897
548,0.3844
549,0.7375
550,1.023
551,0.8958
552,0.9027
553,1.33
554,0.4557
555,1.092
556,-0.2616
557,0.7552
558,-0.2972
559,0.679
560,1.261
561,-0.618
562,-0.4499
563,-1.172
564,1.093
565,0.9799
566,1.568
567,-0.3302
568,0.9482
569,0.9499
570,0.733
571,1.732
572,1.64
573,1.445
574,0.3201
575,1.741
576,-0.0256
577,-0.5623
578,0.6156
579,0.9333
580,0.1454
581,-1.565
582,-0.3986
583,0.2546
584,0.5731
585,0.7684
586,1.107
587,1.114
588,-0.7302
589,0.8802
590,-0.1423
591,-0.2673
592,-1.033
593,0.4475
594,1.29
595,1.281
596,0.6293
597,0.2733
598,2.038
599,1.122
600,1.245
601,0.6828
602,-0.1261
603,-0.1065
604,0.1058
605,-0.5994
606,0.8193
607,-0.3085
608,0.07238
609,0.5819
610,0.603
611,0.5102
612,0.3766
613,1.344
614,-0.5592
615,0.0669
616,2.344
617,0.2963
618,0.5025
619,1.565
620,0.3955
621,0.7441
622,0.5878
623,0.3458
624,0.9972
625,0.289
626,0.08416
627,0.1955
628,1.535
629,-0.757
630,1.364
631,1.556
632,-0.09711
633,0.3481
634,0.6932
635,1.362
636,-0.19
637,-0.2977
638,-0.7815
639,1.279
640,0.03188
641,0.03036
642,-1.13
643,-1.582
644,1.06
645,-0.7156
646,1.145
647,1.288
648,-0.501
649,-0.3441
650,-0.4541
651,1.504
652,1.375
653,0.363
654,1.847
655,1.348
656,0.1558
657,-0.3054
658,2.526
659,1.363
660,0.3043
661,0.3407
662,0.1392
663,1.373
664,-0.4612
665,0.06977
666,0.3806
667,0.7888
668,0.7747
669,2.267
670,0.2917
671,0.9185
672,1.261
673,0.1333
674,0.9161
675,0.7367
676,1.337
677,0.2642
678,-1.287
679,0.1591
680,0.7138
681,1.294
682,-0.3707
683,-1.96
684,0.7709
685,-0.08985
686,-1.827
687,1.384
688,0.5505
689,-0.1666
690,-0.2802
691,0.3626
692,-0.2603
693,-0.515
694,0.05475
695,0.3164
696,0.7922
697,0.2546
698,1.649
699,-2.046
700,0.9143
701,2.521
702,3.516
703,2.81
704,1.256
705,0.849
706,-0.2435
707,2.432
708,1.861
709,-0.2157
710,1.335
711,1.222
712,0.7948
713,-0.09949
714,-0.05994
715,-0.5582
716,0.09922
717,1.984
718,0.2165
719,0.9138
720,0.2429
721,1.424
722,-0.1107
723,0.2359
724,-1.252
725,-1.292
726,-0.06553
727,0.5957
728,0.502
729,-0.3563
730,1.008
731,0.03026
732,0.03894
733,2.304
734,-0.2992
735,0.1288
736,1.769
737,-0.4309
738,1.222
739,1.675
740,-0.9461
741,-0.5994
742,1.276
743,-0.303
744,0.1785
745,0.2509
746,0.8373
747,-0.9197
748,0.65
749,0.07655
750,0.7328
751,1.143
752,-0.2021
753,1.102
754,1.03
755,-0.6202
756,1.628
757,1.268
758,-0.7329
759,-0.3411
760,1.767
761,-0.4533
762,0.8791
763,0.4218
764,0.7725
765,-0.1612
766,-0.4779
767,0.1376
768,0.8644
769,-1.65
770,-0.6745
771,-1.028
772,0.3197
773,-0.02466
774,1.069
775,0.3523
776,1.058
777,0.2512
778,-0.302
779,1.268
780,0.1346
781,1.132
782,-0.8674
783,1.513
784,-0.1159
785,-0.6991
786,0.8608
787,0.05738
788,2.107
789,0.2072
790,-0.4127
791,-0.1806
792,2.293
793,2.186
794,1.947
795,0.2672
796,0.6742
797,-0.1051
798,0.3638
799,0.9223
800,0.8163
801,0.7604
802,0.7449
803,-0.2643
804,-0.02838
805,0.41
806,1.406
807,0.5082
808,0.1888
809,-0.3718
810,0.8447
811,1.356
812,-0.6442
813,0.01184
814,-0.07316
815,0.2359
816,-0.4622
817,-0.06272
818,1.294
819,-0.1052
820,-0.2447
821,-0.1688
822,0.7283
823,1.162
824,1.18
825,0.01911
826,-0.7972
827,0.5426
828,1.121
829,1.67
830,-0.08781
831,-0.4891
832,0.46
833,1.149
834,-0.6304
835,0.9299
836,0.1342
837,0.8505
838,1.057
839,0.6711
840,-0.8643
841,0.4882
842,0.8332
843,1.466
844,0.4256
845,0.0575
846,0.6219
847,1.775
848,1.315
849,-0.8934
850,1.138
851,-0.2771
852,0.4023
853,0.8903
854,0.3131
855,-0.01539
856,1.34
857,0.2355
858,0.1275
859,-0.04549
860,0.8403
861,0.2076
862,-0.8976
863,0.6172
864,-0.244
865,1.378
866,1.131
867,1.806
868,0.4767
869,0.8518
870,0.6233
871,0.2477
872,-0.7897
873,-0.13
874,-0.4739
875,-0.069
876,0.9869
877,1.377
878,1.691
879,1.44
880,0.9366
881,1.029
882,1.029
883,1.24
884,0.4264
885,-0.362
886,-0.9882
887,0.8827
888,0.3294
889,-0.2147
890,-0.6457
891,-0.09508
892,-0.4046
893,-1.119
894,0.4401
895,1.015
896,0.25
897,0.007062
898,0.3101
899,0.3401
900,-0.1394
901,0.7911
902,1.924
903,0.7985
904,-0.3392
905,1.186
906,-0.61
907,-0.125
908,-0.04015
909,-0.1177
910,-0.8051
911,1.464
912,1.223
913,-1.776
914,0.08511
915,-0.9916
916,0.3314
917,0.3231
918,0.119
919,-0.5701
920,-0.3211
921,-0.4157
922,-0.04228
923,0.08304
924,0.1857
925,0.2441
926,1.525
927,1.843
928,1.893
929,-0.2302
930,-0.5656
931,-0.4687
932,-0.04527
933,0.5861
934,0.1642
935,0.9426
936,0.9182
937,1.533
938,-0.4427
939,0.7386
940,2.326
941,1.84
942,1.512
943,0.9734
944,0.1586
945,1.927
946,-0.6607
947,1.442
948,2.485
949,1.962
950,1.966
951,0.843
952,0.32
953,0.7697
954,0.04605
955,0.08966
956,0.7609
957,0.1198
958,-0.4491
959,-1.769
960,0.1821
961,-0.8745
962,0.3871
963,-0.3809
964,0.3979
965,-0.005885
966,-0.4741
967,2.081
968,0.9305
969,0.04633
970,0.9487
971,0.3811
972,-0.9826
973,-0.1108
974,0.2897
975,-0.6737
976,-0.9225
977,0.3353
978,0.8955
979,0.3626
980,0.167
981,0.8485
982,1.208
983,0.5708
984,-0.2669
985,0.9143
986,1.803
987,-1.122
988,-0.494
989,-0.5677
990,0.1714
991,0.05897
992,1.51
993,2.474
994,0.1617
995,-0.492
996,0.3679
997,-0.1907
998,-0.427
999,0.8187
1000,-0.5684
1001,0.2316
1002,1.213
1003,0.2818
1004,-0.1466
1005,1.092
1006,-0.5983
1007,0.8878
1008,0.3201
1009,0.09474
1010,-0.1293
1011,1.488
1012,-0.5965
1013,-0.1591
1014,1.141
1015,0.6893
1016,-0.5615
1017,-1.375
1018,-0.3654
1019,0.2357
1020,-0.8759
1021,-0.0362
1022,-0.5698
1023,-1.219
1024,0.09097
1025,1.186
1026,0.08838
1027,-0.328
1028,-0.2428
1029,-0.5863
1030,-0.1569
1031,0.06899
1032,-0.1004
1033,0.3021
1034,0.9779
1035,-0.2996
1036,0.5285
1037,-0.8552
1038,-0.6281
1039,-0.9734
1040,2.068
1041,1.183
1042,1.568
1043,1.073
1044,0.5764
1045,0.6226
1046,0.3791
1047,1.24
1048,0.7597
1049,-0.2063
1050,1.965
1051,0.3665
1052,-1.045
1053,-0.2999
1054,1.319
1055,1.387
1056,0.8556
1057,-1.143
1058,1.229
1059,0.621
1060,-0.4537
1061,-0.3292
1062,-0.3154
1063,0.2396
1064,0.9498
1065,-0.367
1066,-0.06745
1067,0.4661
1068,-0.2332
1069,-0.1833
1070,-0.6707
1071,0.2643
1072,0.5171
1073,1.323
1074,-0.7765
1075,0.2862
1076,0.1896
1077,-0.2206
1078,1.272
1079,0.1254
1080,1.554
1081,0.5351
1082,0.2456
1083,-0.7207
1084,-0.02226
1085,-0.2241
1086,-0.4829
1087,0.8732
1088,1.156
1089,0.884
1090,1.884
1091,-0.1057
1092,-0.8553
1093,0.8665
1094,1.413
1095,0.5567
1096,-0.01385
1097,3.398
1098,0.7541
1099,1.661
1100,-1.625
1101,0.576
1102,0.1815
1103,0.08373
1104,0.598
1105,0.1919
1106,0.8031
1107,0.3976
1108,-0.1059
1109,0.5351
1110,-0.7707
1111,-0.1719
1112,-0.3634
1113,0.09883
1114,0.6385
1115,0.151
1116,-0.1843
1117,0.05393
1118,-0.1817
1119,0.6112
1120,-1.527
1121,0.6153
1122,-1.148
1123,1.158
1124,1.764
1125,-1.01
1126,0.4482
1127,-0.3987
1128,0.0432
1129,0.01824
1130,-0.07586
1131,0.8636
1132,0.3027
1133,2.496
1134,1.777
1135,0.6736
1136,1.75
1137,0.6918
1138,-2.106
1139,-0.09385
1140,-0.303
1141,-0.5727
1142,-0.9376
1143,1.442
1144,-0.06682
1145,-1.001
1146,1.057
1147,1.772
1148,1.291
1149,1.166
1150,0.3373
1151,0.473
1152,-0.05244
1153,0.7253
1154,-0.3727
1155,1.811
1156,-0.4606
1157,2.17
1158,-0.001023
1159,1.441
1160,-0.6957
1161,0.1982
1162,0.3476
1163,1.646
1164,-0.08197
1165,0.0738
1166,-0.2032
1167,-0.2966
1168,0.7104
1169,1.042
1170,1.304
1171,0.5089
1172,-0.429
1173,-0.4023
1174,-0.6457
1175,1.05
1176,-1.103
1177,0.882
1178,0.3118
1179,1.729
1180,-0.08751
1181,1.458
1182,1.082
1183,0.8783
1184,0.09453
1185,-0.2494
1186,0.09548
1187,0.4472
1188,0.6925
1189,-1.236
1190,0.05846
1191,1.131
1192,-0.265
1193,0.2622
1194,0.3015
1195,1.221
1196,0.5015
1197,0.02768
1198,1.531
1199,-0.4209
1200,0.1109
1201,0.1312
1202,0.4983
1203,0.797
1204,0.5964
1205,0.02636
1206,1.633
1207,0.8455
1208,-0.485
1209,-0.06983
1210,0.3358
1211,-0.3553
1212,-0.6149
1213,-0.01197
1214,1.992
1215,-1.001
1216,0.6547
1217,0.3372
1218,0.9843
1219,0.8813
1220,0.4188
1221,1.297
1222,0.5927
1223,1.452
1224,1.094
1225,0.8773
1226,1.872
1227,1.947
1228,-0.7725
1229,1.034
1230,0.4016
1231,-0.6239
1232,0.7034
1233,1.872
1234,0.08162
1235,0.6796
1236,0.01383
1237,1.893
1238,0.5073
1239,0.449
1240,-0.4916
1241,1.276
1242,0.01424
1243,1.045
1244,1.484
1245,0.5874
1246,0.1493
1247,-0.3443
1248,-0.3288
1249,1.452
1250,-0.7426
1251,-0.4854
1252,-0.9327
1253,1.058
1254,0.6274
1255,-0.8862
1256,0.7112
1257,-0.4129
1258,-0.5613
1259,-0.6765
1260,-1.418
1261,0.5373
1262,-0.02573
1263,1.252
1264,1.069
1265,-1.312
1266,-0.1453
1267,-0.771
1268,-0.9463
1269,-0.6204
1270,0.6288
1271,-0.2784
1272,1.859
1273,1.835
1274,-0.3152
1275,0.6945
1276,0.4199
1277,-0.4987
1278,0.5994
1279,-0.3606
1280,0.9104
1281,0.1375
1282,0.3288
1283,0.189
1284,-1.533
1285,1.402
1286,-0.5251
1287,0.7155
1288,1.129
1289,-0.8035
1290,-1.343
1291,-1.321
1292,1.165
1293,2.52
1294,1.379
1295,1.742
1296,-0.1769
1297,-0.7467
1298,-0.2723
1299,2.416
1300,1.459
1301,0.8948
1302,0.9896
1303,0.153
1304,-0.4731
1305,-0.04219
1306,1.099
1307,0.4281
1308,2.448
1309,1.862
1310,-1.476
1311,-0.4224
1312,1.029
1313,-0.05358
1314,-0.2896
1315,-0.1264
1316,0.02666
1317,0.9009
1318,-0.1656
1319,1.457
1320,0.24
1321,-0.03057
1322,0.4256
1323,0.755
1324,-0.09493
1325,0.3228
1326,0.3655
1327,1.352
1328,0.7143
1329,0.5088
1330,0.3315
1331,-0.3399
1332,1.269
1333,0.8231
1334,0.02246
1335,0.4716
1336,1.056
1337,1.48
1338,0.889
1339,1.09
1340,-0.4104
1341,1.476
1342,1.149
1343,-0.1807
1344,0.4923
1345,1.305
1346,-1.082
1347,-0.8252
1348,0.8112
1349,0.8672
1350,0.656
1351,0.5041
1352,-0.1039
1353,0.6901
1354,1.384
1355,1.363
1356,1.88
1357,-1.305
1358,-0.03185
1359,-0.09906
1360,0.7207
1361,-1.215
1362,0.6882
1363,1.113
1364,0.7484
1365,-0.6124
1366,0.006527
1367,0.7855
1368,-0.7238
1369,0.8345
1370,-0.1579
1371,1.792
1372,-0.9214
1373,1.029
1374,0.7886
1375,1.25
1376,0.5047
1377,-0.4919
1378,-1.018
1379,1.352
1380,0.7926
1381,1.467
1382,0.2212
1383,0.2151
1384,-0.23
1385,0.4619
1386,0.8132
1387,0.6649
1388,0.1125
1389,1.008
1390,0.379
1391,1.172
1392,-0.45
1393,-1.218
1394,-0.7984
1395,1.654
1396,1.754
1397,0.2754
1398,0.2118
1399,0.7206
1400,0.7804
1401,-0.1807
1402,-0.06295
1403,-0.02297
1404,0.4524
1405,0.5737
1406,1.774
1407,0.4766
1408,0.3028
1409,1.092
1410,1.463
1411,0.8568
1412,1.38
1413,0.4103
1414,-0.408
1415,0.1816
1416,0.8581
1417,0.3751
1418,-0.6956
1419,1.166
1420,0.4244
1421,0.4229
1422,1.124
1423,0.07939
1424,-1.223
1425,0.3687
1426,0.9415
1427,-0.4736
1428,-0.6208
1429,1.37
1430,1.773
1431,-0.4313
1432,0.8145
1433,-0.3653
1434,0.6034
1435,1.896
1436,0.1212
1437,1.293
1438,-0.1683
1439,0.1383
1440,-1.655
1441,-1.259
1442,0.8792
1443,1.519
1444,0.5092
1445,0.335
1446,0.574
1447,0.2705
1448,0.9905
1449,2.339
1450,-0.7109
1451,1.087
1452,-0.02439
1453,-1.09
1454,1.089
1455,-0.006261
1456,1.001
1457,-1.246
1458,0.5837
1459,0.1749
1460,0.002827
1461,1.881
1462,0.9471
1463,1.528
1464,0.7328
1465,-0.2491
1466,0.7205
1467,0.7713
1468,0.4035
1469,0.4422
1470,1.005
1471,-1.212
1472,0.8553
1473,0.6065
1474,2.121
1475,1.905
1476,-0.1773
1477,0.5008
1478,1.114
1479,1.065
1480,1.622
1481,0.9745
1482,1.482
1483,0.03975
1484,-0.2314
1485,-0.7971
1486,0.3146
1487,-1.164
1488,2.195
1489,1.741
1490,1.583
1491,1.573
1492,1.757
1493,1.048
1494,0.6441
1495,-0.3123
1496,-0.2511
1497,-0.1668
1498,0.05557
1499,0.9502
1500,2.071
1501,-0.008201
1502,1.533
1503,1.583
1504,2.575
1505,-0.7326
1506,1.782
1507,0.9563
1508,1.369
1509,-0.4042
1510,1.763
1511,1.149
1512,0.03681
1513,0.9319
1514,-0.4086
1515,0.5297
1516,-0.08699
1517,-0.09193
1518,1.963
1519,0.6084
1520,0.8262
1521,2.121
1522,0.7818
1523,0.8702
1524,-0.776
1525,-0.4817
1526,-0.1209
1527,-0.2929
1528,-0.5374
1529,0.3766
1530,1.259
1531,0.09467
1532,-0.5599
1533,1.965
1534,1.587
1535,1.179
1536,0.6526
1537,-0.137
1538,0.1839
1539,0.2704
1540,-0.8701
1541,0.1246
1542,2.47
1543,1.893
1544,1.813
1545,-0.1911
1546,1.35
1547,0.3165
1548,0.9593
1549,0.9091
1550,-0.1176
1551,-0.07823
1552,1.33
1553,0.2774
1554,1.045
1555,0.4263
1556,0.7341
1557,0.4929
1558,0.2155
1559,0.6496
1560,0.6512
1561,-0.5328
1562,0.5463
1563,0.03125
1564,0.4788
1565,1.361
1566,-0.7478
1567,1.188
1568,1.219
1569,2.241
1570,-0.1778
1571,0.2584
1572,0.7523
1573,-0.187
1574,0.7759
1575,0.5581
1576,-0.4833
1577,1.063
1578,0.213
1579,-1.475
1580,1.288
1581,0.4009
1582,-0.3594
1583,-0.5543
1584,0.6639
1585,0.02362
1586,-1.521
1587,0.2392
1588,1.538
1589,-0.09262
1590,1.499
1591,0.2497
1592,-0.08348
1593,0.3033
1594,0.2983
1595,0.8006
1596,-0.3841
1597,1.223
1598,-0.1283
1599,0.4514
1600,0.6955
1601,0.4101
1602,1.945
1603,-0.1472
1604,1.583
1605,1.824
1606,-0.1346
1607,0.5005
1608,0.8958
1609,0.5535
1610,0.4918
1611,-0.2714
1612,0.9527
1613,1.367
1614,0.8432
1615,-0.01432
1616,0.5056
1617,1.526
1618,-1.448
1619,0.1369
1620,-1.038
1621,-1.162
1622,0.6986
1623,0.8782
1624,1.847
1625,-1.18
1626,1.303
1627,1.519
1628,1.503
1629,-0.6796
1630,0.4994
1631,2.371
1632,-0.6646
1633,1.059
1634,0.4437
1635,0.233
1636,-0.1254
1637,0.9864
1638,0.796
1639,1.792
1640,1.672
1641,-0.6497
1642,1.343
1643,0.7237
1644,-0.6019
1645,0.9849
1646,1.209
1647,-0.5672
1648,0.4745
1649,1.028
1650,0.897
1651,-0.2025
1652,0.5882
1653,-0.2798
1654,-0.439
1655,-0.2167
1656,1.529
1657,0.5354
1658,0.8636
1659,-0.0003168
1660,-0.9145
1661,2.261
1662,-1.032
1663,-0.7587
1664,0.5384
1665,-0.7304
1666,-0.1393
1667,0.4925
1668,0.8038
1669,-0.01262
1670,0.4367
1671,0.4097
1672,0.2163
1673,1.11
1674,0.06576
1675,0.9209
1676,1.168
1677,1.508
1678,1.276
1679,2.344
1680,0.8421
1681,0.4221
1682,-0.01647
1683,0.4402
1684,0.06373
1685,0.4046
1686,0.6674
1687,-1.066
1688,-1.028
1689,0.5059
1690,0.02134
1691,0.112
1692,-0.5632
1693,-0.1778
1694,1.249
1695,0.659
1696,0.07292
1697,0.6168
1698,0.6776
1699,1.024
1700,1.099
1701,0.3898
1702,0.6344
1703,1.349
1704,-1.215
1705,0.001687
1706,-0.4938
1707,0.1735
1708,0.3976
1709,0.03657
1710,0.1886
1711,0.9935
1712,0.602
1713,0.4138
1714,-0.3344
1715,0.2955
1716,0.9091
1717,0.8676
1718,-0.105
1719,0.682
1720,-0.6145
1721,0.01686
1722,-0.1092
1723,-0.2892
1724,0.8851
1725,-0.06705
1726,0.5296
1727,0.7387
1728,-0.2331
1729,1.031
1730,0.2271
1731,0.9269
1732,0.5176
1733,0.6164
1734,-0.1647
1735,0.1393
1736,-0.1963
1737,2.122
1738,1.167
1739,-0.2655
1740,-1.162
1741,1.812
1742,0.3327
1743,-1.549
1744,0.7814
1745,1.057
1746,0.8518
1747,-1.076
1748,0.1259
1749,-0.2331
1750,-0.1096
1751,-0.4917
1752,0.6434
1753,0.1975
1754,0.4861
1755,1.007
1756,1.286
1757,0.6395
1758,-1.332
1759,1.711
1760,-0.1733
1761,2.038
1762,-0.362
1763,-1.198
1764,-0.671
1765,0.6787
1766,-0.4201
1767,0.4572
1768,0.6631
1769,0.3809
1770,2.138
1771,0.487
1772,0.4412
1773,0.6218
1774,0.3587
1775,-0.7839
1776,0.3704
1777,1.802
1778,1.119
1779,0.08222
1780,-0.4085
1781,0.005633
1782,1.289
1783,-0.06963
1784,-0.3354
1785,0.8594
1786,-0.2902
1787,2.031
1788,-0.3608
1789,-0.3558
1790,-0.4788
1791,0.58
1792,0.214
1793,1.122
1794,0.91
1795,0.4163
1796,0.7868
1797,-1.733
1798,-1.088
1799,0.5
1800,1.043
1801,-0.09907
1802,-0.5341
1803,0.2573
1804,1.353
1805,-0.6138
1806,0.562
1807,0.152
1808,0.6466
1809,-0.53
1810,1.012
1811,1.055
1812,-0.3532
1813,-0.04006
1814,-0.8208
1815,0.3776
1816,0.2476
1817,-0.1136
1818,1.158
1819,-0.7032
1820,0.8065
1821,0.2374
1822,0.6885
1823,0.5747
1824,0.8472
1825,1.207
1826,0.5277
1827,0.7554
1828,0.802
1829,0.3955
1830,0.3302
1831,1.314
1832,-0.02373
1833,0.6537
1834,-0.7375
1835,1.192
1836,1.453
1837,0.8103
1838,0.4908
1839,0.09289
1840,0.2255
1841,0.9942
1842,0.7385
1843,-0.4877
1844,0.1029
1845,0.7497
1846,0.3622
1847,0.3621
1848,0.3594
1849,1.541
1850,1.211
1851,0.6925
1852,0.8476
1853,1.096
1854,-0.7702
1855,-0.3785
1856,1.554
1857,-0.0599
1858,-0.03453
1859,1.162
1860,-0.3704
1861,1.888
1862,-1.062
1863,1.317
1864,0.9467
1865,0.1089
1866,0.3889
1867,-0.4543
1868,0.7524
1869,0.2021
1870,0.8246
1871,-0.3493
1872,1.668
1873,0.1829
