t,cost
10,889.6
20,954.133
30,815.467
40,813.6
50,957.867
60,891.733
70,712
80,478.8
90,347.2
100,369.067
110,374
120,384.933
130,384
140,389.867
150,391.2
160,396.933
170,404.4
180,411.333
190,402.533
200,404.533
210,383.467
220,387.867
230,383.2
240,391.467
250,387.467
260,393.733
270,437.467
280,452.4
290,450.8
300,434.8
310,430.933
320,411.733
330,424.533
340,427.6
350,424
360,463.467
370,461.467
380,470.533
390,473.6
400,480.667
410,465.467
420,472.4
430,473.067
440,475.333
450,439.2
460,445.867
470,436
480,439.333
490,442.533
500,442.4
510,447.733
520,451.6
530,446.667
540,447.333
550,452.8
560,438.667
570,436.933
580,440
590,439.867
600,446.667
610,419.467
620,416
630,407.467
640,433.333
650,458.933
660,468
670,464.533
680,462
690,424
700,404.4
710,417.2
720,422.4
730,411.867
740,440
750,434.8
760,433.333
770,431.867
780,431.467
790,434.267
800,437.333
810,438.933
820,437.067
830,429.467
840,429.333
850,427.467
860,426
870,436.133
880,433.6
890,439.6
900,442.8
910,453.333
920,467.067
930,471.2
940,451.067
950,443.2
960,426.533
970,423.6
980,425.2
990,417.733
1000,418.133
1010,448.4
1020,444.533
1030,459.867
1040,459.6
1050,471.867
1060,462.133
1070,444.933
1080,450.133
1090,451.733
1100,457.867
1110,418
1120,406.533
1130,406
1140,457.733
1150,468.133
1160,477.333
1170,478.667
1180,481.2
1190,490.8
1200,486
1210,475.733
1220,474.933
1230,483.467
1240,473.733
1250,476
1260,472.267
1270,473.2
1280,480.4
1290,474.533
1300,484.533
1310,483.067
1320,488.4
1330,473.333
1340,482.933
1350,478.533
1360,430.267
1370,438.533
1380,446.133
1390,441.067
1400,447.733
1410,429.467
1420,439.2
1430,448.8
1440,446.933
1450,453.733
1460,461.6
1470,450.267
1480,438.667
1490,451.867
1500,452.133
1510,437.333
1520,436.933
1530,434.8
1540,422
1550,397.333
1560,384.667
1570,379.867
1580,373.2
1590,377.733
1600,381.467
1610,386.8
1620,390.667
1630,392.667
1640,390.667
1650,401.333
1660,415.333
1670,403.067
1680,399.067
1690,388.133
1700,384.4
1710,370
1720,363.733
1730,366.4
1740,364
1750,400.4
1760,474.8
1770,484.533
1780,481.333
1790,476.267
1800,472.667
1810,476.533
1820,456.667
1830,462
1840,458.533
1850,468.533
1860,465.067
1870,458.667
1880,465.333
1890,470.133
1900,464.933
1910,461.2
1920,457.2
1930,455.067
1940,456
1950,455.6
1960,450.4
1970,455.733
1980,459.867
1990,458.133
2000,461.867
2010,448.667
2020,448.267
2030,446.8
2040,445.867
2050,452.533
2060,462.8
2070,456
2080,468.667
2090,459.333
2100,450
2110,391.333
2120,399.733
2130,391.733
2140,392.933
2150,379.067
2160,382
2170,387.333
2180,379.733
2190,379.733
2200,390
2210,395.067
2220,412.267
2230,437.467
2240,537.067
2250,531.6
2260,541.733
2270,560.667
2280,558.133
2290,557.333
2300,554.4
2310,546.4
2320,544.4
2330,551.733
2340,486.133
2350,483.067
2360,440.4
2370,443.467
2380,449.333
2390,454.133
2400,445.6
2410,440.667
2420,421.6
2430,406.8
2440,401.867
2450,403.067
2460,446.133
2470,469.2
2480,467.867
2490,469.2
2500,471.2
2510,477.6
2520,473.6
2530,465.733
2540,468.8
2550,471.2
2560,468
2570,467.733
2580,522.267
2590,556.8
2600,542.667
2610,532.133
2620,472.133
2630,472
2640,475.6
2650,465.467
2660,463.6
2670,465.467
2680,468.933
2690,464.4
2700,511.2
2710,512.4
2720,510.267
2730,519.733
2740,503.867
2750,499.333
2760,443.867
2770,441.2
2780,443.867
2790,427.6
2800,458.4
2810,493.467
2820,469.867
2830,486.533
2840,523.467
2850,505.867
2860,530.933
2870,485.2
2880,526.267
2890,484.133
2900,491.2
2910,476.4
2920,484.933
2930,462.8
2940,498
2950,479.733
2960,484
2970,478.8
2980,483.467
2990,477.333
3000,488.533
3010,489.067
3020,464.533
3030,440.8
3040,486
3050,490
3060,472.267
3070,475.867
3080,478.4
3090,485.067
3100,476.933
3110,481.6
3120,478.8
3130,478.4
3140,468
3150,477.333
3160,473.467
3170,473.733
3180,474.533
3190,484.533
3200,478.933
3210,472.267
3220,480.133
3230,463.867
3240,477.6
3250,478.533
3260,482.667
3270,488.133
3280,492.533
3290,481.067
3300,484.667
3310,513.467
3320,511.067
3330,505.333
3340,513.6
3350,515.467
3360,504.267
3370,519.867
3380,508.133
3390,480.533
3400,458.667
3410,457.333
3420,457.867
3430,458.667
3440,450.8
3450,393.467
3460,376.133
3470,380.667
3480,381.6
3490,376.533
3500,371.467
3510,385.467
3520,424.933
3530,457.467
3540,456.267
3550,453.067
3560,463.867
3570,472.133
3580,466.267
3590,466.4
3600,473.867
