MDTU,susyTrans,Im(bilin)
10,-0.0277189,0.00091061
20,-0.0104163,-0.00250067
30,-0.0137809,0.00749466
40,-0.0042476,0.00121178
50,-0.0037225,-0.0010605
60,-0.0046945,0.00294502
70,-0.00531181,0.00178873
80,-0.00249585,-0.000395252
90,-0.00143381,0.00266778
100,-0.00194501,-0.00207509
110,-0.00508583,-0.00221264
120,-0.000811195,0.000543745
130,-0.00360408,0.000860295
140,-0.00579472,0.00178094
150,-0.000548323,-0.00339833
160,0.000832689,-0.0030362
170,-0.00576206,-0.00021954
180,-0.00338194,0.00141561
190,-0.00201515,-5.99158e-05
200,0.000603227,0.00520408
210,-0.00360847,-0.00162856
220,-0.00249856,-0.000104096
230,-0.00381088,-0.00133917
240,-0.00213304,-0.000576105
250,-0.00148599,0.00200691
260,-0.00408591,0.00310992
270,0.00347213,-0.00364522
280,0.000526105,0.000221501
290,-0.00638102,0.00120966
300,-0.000380467,0.000172108
310,-0.00508253,0.000848814
320,-0.00142588,-0.00305496
330,-0.00489894,0.00216676
340,-0.00686087,0.00253241
350,-0.00779699,0.00258809
360,-0.000904691,0.00279556
370,-0.0015737,-0.00207835
380,-0.00213322,-0.000509644
390,-0.00277596,0.00245493
400,-0.00531341,-0.000299673
410,-0.00489734,-0.00116734
420,0.00197504,0.00104267
430,-0.00603136,0.00159085
440,0.0009586,0.00198299
450,0.0042664,0.00280131
460,-0.000824766,-0.00228816
470,-0.0001259,0.00413784
480,-0.00252264,-0.000710746
490,-0.00139016,-0.00112497
500,-0.00571136,-0.000586847
510,-0.00537475,0.0016379
520,-0.00529309,-0.00256267
530,-0.00462307,0.00318721
540,0.000322921,-0.001879
550,-0.00236178,-0.00106153
560,-0.00438241,-0.000400314
570,-0.00160856,0.00142685
580,-0.00307517,-0.00341387
590,-0.000704647,0.000594191
600,-0.00161273,0.000326114
610,-0.0052789,-0.000993279
620,-0.000828647,-0.000210651
630,-0.00084942,-2.18213e-05
640,-0.000871431,0.00229539
650,0.00125289,0.0020989
660,0.00366276,0.00151131
670,0.00247584,-0.00277473
680,-0.003943,-0.000100305
690,-0.00538629,0.00141332
700,-0.00272124,-4.12665e-05
710,-0.00752134,-0.00120012
720,-0.00551319,-0.00628344
730,-0.00137351,0.000995016
740,-0.00569845,0.00143063
750,0.00253299,0.000865479
760,-0.0011597,-0.00246466
770,-0.000805709,-0.000639971
780,0.00261669,0.000792983
790,-0.00728507,0.00148528
800,-0.0006078,0.00218268
810,-0.00273176,0.00418516
820,-0.00266405,-0.00336505
830,-0.00330228,0.00395582
840,-0.00483242,0.00107373
850,-0.0079315,0.000805892
860,-0.00562146,0.00560425
870,-0.0033119,0.000936577
880,-0.00288595,-6.74586e-05
890,0.00196608,-5.39906e-06
900,-0.00199552,-0.00400519
910,-0.00483343,-0.0029073
920,-0.00175219,0.00363503
930,-0.00700771,-0.000318665
940,0.00207935,0.00194371
950,-0.00297885,-0.0012538
960,0.00041591,-0.00328291
970,-0.00143678,-0.00177871
980,-0.00225198,-0.00252692
990,-0.00580645,-0.000151028
1000,-0.00354958,-0.000870017
1010,-0.00607098,-0.00115507
1020,-0.00356339,-0.000445467
1030,-0.00399901,-0.00447365
1040,-0.000612006,0.000897706
1050,-0.00395661,0.00323437
1060,-0.00669531,-0.00025222
1070,-0.00446514,0.000616947
1080,-0.0044001,-0.00181849
1090,-0.00491303,-0.00287187
1100,-0.0014772,0.000623932
1110,-0.00424835,0.00374356
1120,0.000689565,0.00590279
1130,0.00371561,-0.00280241
1140,-0.00300065,0.00132445
1150,0.00259142,0.00401856
1160,-0.000453151,-0.000971016
1170,-0.00138971,-0.00273001
1180,-0.00236927,0.00158218
1190,-0.00218482,-0.00114859
1200,-0.00254496,0.00187969
1210,-0.00134117,0.00360246
1220,0.00119776,-0.00304955
1230,0.000871426,0.00164549
1240,-0.000903476,0.000652411
1250,-0.00195355,0.00116866
1260,-0.00431496,0.0025187
1270,-0.00248155,0.00101978
1280,-0.00492474,0.000476684
1290,-0.00434663,0.000711593
1300,0.000245061,0.00200232
1310,-0.000915898,0.00252729
1320,-0.00212765,-0.000484182
1330,-0.00144516,-0.00154713
1340,0.0015693,-0.00284688
1350,-0.00340991,-0.00193141
1360,-0.0044559,-0.00154293
1370,-0.00492586,0.0015256
1380,-0.00457994,-0.00331091
1390,6.84109e-05,0.00435018
1400,-0.00261548,0.000894366
1410,-0.000793507,0.001536
1420,-0.00478764,0.000581853
1430,-0.00610451,0.00344597
1440,-0.00291953,0.00397367
1450,-0.000929693,0.00297108
1460,8.18722e-05,-0.000334897
1470,-0.00101365,0.000420074
1480,0.00260274,-0.00181521
1490,-0.00504736,-0.000344403
1500,-0.00130879,-0.000212858
1510,-0.00282646,0.00352239
1520,-0.0034348,-0.00234146
1530,-0.00234792,0.000519565
1540,-0.00357499,-0.000390303
1550,-0.00307224,0.00647892
1560,-0.0037189,0.000106898
1570,-0.00245983,0.00460647
1580,0.000938687,0.00386187
1590,-0.00676811,0.00611454
1600,-0.000569331,0.00411353
1610,-0.000247889,-0.00166561
1620,-0.00272652,0.00252022
1630,-0.00317385,0.00189842
1640,-0.00517747,0.000664268
1650,-0.00176923,0.00012592
1660,-0.00218551,-0.00100679
1670,-0.000209573,-0.00157638
1680,-0.00414215,-0.00285905
1690,-0.00280343,0.0012347
1700,-0.00306852,6.62179e-05
1710,0.00042458,0.00308607
1720,-0.00290205,0.00107274
1730,0.000463662,-0.00172717
1740,-0.00136714,-0.000952755
1750,-0.00339174,-0.00227332
1760,-0.000563477,-0.00278546
1770,-0.00202539,0.000965164
1780,-0.00569239,0.000463786
1790,-0.00297059,-0.0048671
1800,-0.00106892,0.000177399
1810,-0.00293904,-0.000364914
1820,-0.00137316,-0.00151712
1830,-3.53397e-05,0.00378959
1840,-0.000720937,-0.00124931
1850,0.00206283,0.000770531
1860,-0.00409693,0.00346129
1870,-0.00291214,-0.00126435
1880,-7.74295e-05,0.000350729
1890,-0.00232346,0.00105104
1900,-0.00539676,0.00323078
1910,-0.00403569,-0.000294527
1920,-0.00191628,-0.00234872
1930,-0.00231868,-0.00253931
1940,-0.00343496,-0.00169419
1950,-0.00256545,-0.00167502
1960,0.000370776,0.000683834
1970,-0.00663243,0.00342984
1980,-0.000552408,0.000587116
1990,-0.000506827,-0.00147028
2000,-0.00015047,-0.00689922
2010,-0.00430564,-0.000633491
2020,-0.00414353,-0.00153692
2030,-0.00421641,-0.000462054
2040,-0.00272377,-0.00155002
2050,-0.000694089,-0.000911345
2060,-0.0057055,0.00365724
2070,-0.00401757,0.00282327
2080,-0.00514356,0.000938265
2090,-0.00213524,-0.00135689
2100,-0.00227373,-0.00114836
2110,-0.00576912,-0.0064352
2120,-0.00752346,0.000262799
2130,-0.00304024,0.000404243
2140,-0.00637883,0.00150307
2150,-0.00607187,0.00373782
2160,-0.00219282,0.00147894
2170,-0.00534156,0.00287907
2180,-0.00251605,0.000472666
2190,-0.00994216,0.00222446
2200,-0.00259234,0.00329079
2210,0.00171285,-0.00277616
2220,0.00542932,0.00150911
2230,0.00120054,-0.000985992
2240,0.00486665,0.00332057
2250,-0.00511066,0.0044632
2260,-0.00214128,-0.00173848
2270,-0.00289921,-0.000677608
2280,-0.00107135,0.00392674
2290,0.00339882,-0.00400213
2300,-0.000267146,-0.00398545
2310,0.00124634,0.00331596
2320,-0.006198,-0.00405584
2330,0.000187992,-0.000332299
2340,-0.00177961,-0.00058093
2350,0.0023274,0.00311277
2360,-0.00225558,0.00256446
2370,-0.00645735,8.48888e-05
2380,-0.00687717,-0.00284828
2390,-0.000400664,-0.00854501
2400,-0.00317164,0.000976703
2410,-0.00637156,0.000921656
2420,-0.00261542,-0.00282984
2430,-0.000313766,-0.00105222
2440,-0.00629706,-0.0012345
2450,-0.001596,-0.00244173
2460,0.000736826,-0.000467176
2470,-0.00473942,-0.000680195
2480,-0.00256974,0.00492254
2490,0.000893543,-0.00232886
2500,-0.00759951,-0.000508253
2510,0.000201244,-0.00152306
2520,-0.00180104,-0.00245302
2530,-0.00543299,0.0011516
2540,0.00405967,-0.00141854
2550,0.00164464,-0.000172239
2560,-0.00125621,0.00103728
2570,-0.00181472,-0.000735083
2580,-0.0024829,0.00369177
2590,0.00105362,-0.000303575
2600,-0.00401871,-0.00142742
2610,-0.00291341,-0.00596132
2620,-0.00819778,0.00310981
2630,0.000258598,-0.00103442
2640,-0.00117875,-0.00461312
2650,-0.00463988,0.00140528
2660,-0.00264912,-0.00108256
2670,-0.00285671,-0.00643786
2680,-0.0026544,-0.00274419
2690,-0.00314254,-0.00117128
2700,-0.00589094,-0.00088072
2710,0.000238363,0.00344954
2720,-0.00151913,0.00275844
2730,-0.00580492,0.00447592
2740,0.00108713,0.000470201
2750,-0.000728222,-0.00159729
2760,0.000955697,0.0014365
2770,-0.00107209,0.00213878
2780,-0.000777932,-0.00340776
2790,-0.00183333,0.00118018
2800,-0.00660811,-0.00313459
2810,-0.0019518,-0.00109297
2820,0.00265055,-0.00323577
2830,-0.00425561,-6.3386e-05
2840,-0.00192061,-0.00221693
2850,-0.00578754,0.00111066
2860,0.00330052,-0.000336725
2870,-0.0028556,0.000555306
2880,0.00257631,-0.00378517
2890,-0.00257665,0.00157042
2900,-0.00231942,-0.00119065
2910,-0.00256599,-0.00115044
2920,0.00292641,0.000746607
2930,-0.00011739,0.000605325
2940,-0.00192889,0.00232897
2950,-0.00384683,0.000256008
2960,-0.00345182,-0.000326798
2970,-0.00169023,3.31585e-05
2980,-0.00277301,0.000954509
2990,-0.00100796,0.00227909
3000,-0.00640649,-0.000396709
3010,-0.00215815,-0.00270612
3020,-0.000362238,0.00455454
3030,0.000645299,-0.00240769
3040,-0.00489349,0.000472412
3050,-0.000750061,9.75245e-07
3060,0.000121558,0.00116886
3070,-0.00547473,-0.000879802
3080,-0.002819,0.00196867
3090,-0.0065093,0.00254578
3100,0.00221941,-0.000158543
3110,-0.00424708,-0.000235732
3120,-2.64937e-05,0.00297588
3130,-0.00205394,0.00177266
3140,-0.00294109,0.00263424
3150,0.000921041,0.00280292
3160,0.00513078,0.00337797
3170,-0.00248439,-0.000331312
3180,0.0016376,0.00460575
3190,-0.00585866,0.0036835
3200,-0.00409356,0.000590677
3210,0.000430373,9.83723e-05
3220,-0.00559385,-0.00342818
3230,0.00348438,-0.000467044
3240,-0.00210728,0.00106898
3250,-0.00818191,-7.17567e-05
3260,-0.00157072,-0.000997256
3270,-0.00442059,-0.00197801
3280,-0.00620558,-0.00061602
3290,-0.00227503,0.00296894
3300,-0.00443389,-0.000920139
3310,-0.000989098,0.000935741
3320,0.000697509,4.52219e-05
3330,-0.00314253,0.00536123
3340,-0.00480107,0.00250986
3350,-0.00349038,0.000810065
3360,-0.00562467,-0.00186427
3370,0.00151363,0.00266094
3380,0.00227781,-0.00222516
3390,-0.00211895,-2.08198e-06
3400,-0.00321589,0.00194366
3410,-0.00430815,0.00524733
3420,-0.00405488,-0.00361839
3430,0.00301897,-0.0041464
3440,-0.00111501,-0.00477939
3450,-0.000690391,0.00212904
3460,-0.000900366,0.00493553
3470,0.000342287,-0.000370408
3480,0.000767139,-0.00255788
3490,-0.00420743,-0.000819495
3500,-0.00194955,0.000188198
3510,-0.00688314,-0.000382164
3520,-0.00428468,0.00375078
3530,-0.0022661,-0.00340161
3540,-0.000121546,0.00173867
3550,-0.00293945,0.00131103
3560,-0.00239603,0.000412184
3570,0.00145734,-0.00271146
3580,-0.00243463,0.0013217
3590,-0.00687622,0.0021379
3600,0.000461798,-0.000782352
3610,-0.00134955,-0.000721533
3620,-0.00550394,0.000291348
3630,-0.0039795,0.00328816
3640,-0.00111521,0.000385212
3650,-0.00252871,0.00210158
3660,0.000402288,0.00140556
3670,-0.00563252,0.00161045
3680,-0.0023885,8.79845e-05
3690,-0.00597344,-0.00189866
3700,-0.0076925,0.00122764
3710,9.50628e-05,-0.00277178
3720,-0.00199997,0.00306485
3730,-0.00460575,0.000163439
3740,-0.00206613,-0.00379936
3750,-0.000380411,0.0019248
3760,-0.00950482,0.00544994
3770,0.000384493,-0.000578447
3780,-0.000466703,0.000699255
3790,-0.00312924,-0.000512456
3800,-0.00243594,0.00103331
3810,-0.00314714,-0.000356246
3820,-0.000807194,-0.00046165
3830,-0.00420744,0.0026117
3840,-0.00605701,-0.00124004
3850,-0.00701818,-0.00464228
3860,-0.00409618,-0.00295104
3870,-0.00524536,-0.0032488
3880,-0.00426232,-0.00017055
3890,-0.000285213,0.00424374
3900,-0.00659565,-0.000783518
3910,-0.000912539,-0.00176853
3920,-0.00371258,-0.00261468
3930,-0.00202703,-0.00347538
3940,-0.000289423,0.00104673
3950,-0.00250904,0.00501735
3960,0.00302561,-0.000486844
3970,-0.00129685,-0.00177338
3980,0.0017202,-0.00266207
3990,-0.000848557,8.72155e-05
4000,-0.00601582,0.00305327
4010,0.000167765,-0.00619878
4020,-0.00584343,-0.0018588
4030,0.00169463,-7.23978e-05
4040,-0.00415027,-0.00369466
4050,-0.00625011,0.00218001
4060,-0.00507859,0.00165938
4070,-0.00680012,0.000723934
4080,-0.0013927,-0.000714318
4090,-0.00172646,0.000497652
4100,-0.000520074,0.0042338
4110,-0.00250824,0.00111941
4120,-0.00330403,-0.000623497
4130,-0.00418159,0.00133453
4140,-0.000585361,-0.00148312
4150,-0.00232651,0.00260478
4160,-0.000413766,-0.00272529
4170,-0.00656675,-0.000549987
4180,-0.000600534,0.00125081
4190,-0.00552822,0.000783579
4200,-0.00227313,-0.000129927
4210,-0.000814946,-0.000655314
4220,-0.00537253,-0.00306315
4230,-0.00345809,0.00436619
