MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,588.574,588.562,-3.67706
2,134.894,134.883,-1.68417
3,89.2694,89.2557,-1.56445
4,64.1725,64.1553,-1.48461
5,44.1354,43.9723,-3.7907
6,35.5117,35.4176,-2.58293
7,28.5678,28.5655,-0.36098
8,23.1216,23.1194,-0.316636
9,19.8034,19.7444,-1.52643
10,16.654,16.5423,-1.92551
11,13.9565,13.9355,-0.764783
12,12.2834,12.2119,-1.32317
13,11.4397,11.283,-1.88701
14,10.1869,9.99164,-1.98492
15,9.3388,9.0368,-2.35572
16,8.77051,8.54632,-1.97031
17,8.13406,7.94267,-1.75414
18,7.63496,7.43423,-1.73924
19,7.06474,6.79961,-1.91728
20,6.4896,6.19108,-1.9456
21,6.05298,5.81226,-1.69003
22,5.20786,4.93877,-1.65237
23,4.83629,4.57072,-1.58058
24,4.76716,4.49807,-1.57898
25,4.43138,4.12845,-1.61028
26,4.38207,4.12396,-1.48174
27,4.0628,3.77463,-1.50282
28,3.91101,3.64598,-1.41519
29,3.98015,3.69776,-1.47248
30,3.72879,3.41711,-1.49239
31,3.51694,3.28662,-1.25181
32,3.26464,3.05458,-1.15214
33,2.97601,2.81423,-0.967859
34,2.79191,2.57665,-1.07502
35,2.75419,2.52683,-1.09576
36,2.64081,2.38411,-1.13573
37,2.66039,2.40589,-1.13551
38,2.75827,2.48479,-1.19744
39,2.77415,2.58154,-1.01568
40,2.65732,2.42611,-1.08413
41,2.36417,2.12516,-1.03585
42,2.30089,2.07447,-0.995324
43,2.20695,2.00978,-0.911805
44,2.13759,1.99767,-0.760663
45,2.14693,2.02581,-0.710929
46,2.20398,2.06756,-0.763376
47,2.00996,1.86945,-0.738287
48,1.97595,1.84497,-0.707419
49,1.98596,1.80268,-0.833298
50,1.93692,1.79406,-0.730069
51,1.91166,1.74604,-0.778323
52,1.88228,1.70122,-0.805488
53,1.88232,1.69626,-0.81598
54,1.8482,1.65076,-0.831181
55,1.78022,1.58088,-0.818544
56,1.76396,1.60301,-0.736143
57,1.75276,1.54178,-0.833705
58,1.68075,1.49194,-0.773972
59,1.64214,1.41531,-0.832765
60,1.60166,1.44978,-0.680779
61,1.57713,1.43046,-0.664179
62,1.52918,1.40484,-0.604001
63,1.66314,1.51277,-0.69104
64,1.58859,1.45947,-0.627343
65,1.59547,1.44373,-0.679101
66,1.57241,1.4321,-0.649274
67,1.58019,1.44878,-0.630879
68,1.58888,1.47433,-0.592363
69,1.56444,1.47532,-0.520486
70,1.65695,1.5647,-0.545167
71,1.64408,1.52213,-0.621401
72,1.55579,1.41466,-0.647469
73,1.60944,1.45861,-0.680261
74,1.5631,1.4288,-0.633896
75,1.5631,1.4288,-0.633896
76,1.52164,1.42712,-0.527954
77,1.52954,1.42139,-0.564928
78,1.49644,1.40469,-0.515926
79,1.48618,1.3626,-0.593335
80,1.51817,1.4251,-0.523395
81,1.44884,1.34239,-0.545078
82,1.37685,1.26677,-0.539454
83,1.37685,1.26677,-0.539454
84,1.41266,1.31582,-0.514022
85,1.3788,1.25809,-0.56417
86,1.41945,1.3272,-0.503378
87,1.41945,1.3272,-0.503378
88,1.41945,1.3272,-0.503378
89,1.39204,1.26395,-0.583264
90,1.40765,1.26424,-0.619003
91,1.40743,1.22541,-0.692266
92,1.4108,1.26118,-0.632284
93,1.37785,1.22787,-0.625147
94,1.37785,1.22787,-0.625147
95,1.45537,1.31782,-0.617619
96,1.3875,1.22209,-0.65701
97,1.3875,1.22209,-0.65701
98,1.3875,1.22209,-0.65701
99,1.36309,1.17149,-0.696858
100,1.46847,1.24326,-0.781489
101,1.46517,1.21551,-0.818097
102,1.49858,1.1984,-0.899757
103,1.41514,1.15709,-0.814719
104,1.29801,1.07758,-0.723645
105,1.31117,1.11516,-0.689622
106,1.38339,1.17245,-0.734242
107,1.38339,1.17245,-0.734242
108,1.35092,1.13433,-0.733676
109,1.33692,1.13348,-0.70893
110,1.31079,1.15417,-0.621333
111,1.32184,1.14556,-0.659508
112,1.32184,1.14556,-0.659508
113,1.26096,1.07658,-0.656497
114,1.25893,1.09994,-0.612404
115,1.2616,1.06063,-0.683153
116,1.25124,1.07988,-0.632039
117,1.25124,1.07988,-0.632039
118,1.24607,1.09568,-0.593446
119,1.25224,1.115,-0.569988
120,1.229,1.05878,-0.624052
121,1.26428,1.08709,-0.645473
122,1.2066,1.01973,-0.645016
123,1.2066,1.01973,-0.645016
124,1.14587,0.984391,-0.586501
125,1.14587,0.984391,-0.586501
126,1.1354,0.971893,-0.586985
127,1.0749,0.950607,-0.501761
128,1.12312,0.998509,-0.514182
129,1.20537,1.09288,-0.508455
130,1.08043,0.965348,-0.485214
131,1.08043,0.965348,-0.485214
132,1.08043,0.965348,-0.485214
133,1.08043,0.965348,-0.485214
134,1.10195,1.02609,-0.401795
135,1.10195,1.02609,-0.401795
136,1.18251,1.09423,-0.448309
137,1.19742,1.10995,-0.449248
138,1.16756,1.11215,-0.355415
139,1.21344,1.15855,-0.360806
140,1.14871,1.08588,-0.374691
141,1.14871,1.08588,-0.374691
142,1.11417,1.06631,-0.323033
143,1.11008,1.05355,-0.349723
144,1.12305,1.08084,-0.304998
145,1.08823,1.0403,-0.319423
146,1.0772,1.0358,-0.295798
147,1.08386,1.04978,-0.269672
148,1.03264,1.00369,-0.24279
149,1.03264,1.00369,-0.24279
150,1.0625,1.03667,-0.23287
151,1.08782,1.07218,-0.183762
152,1.03463,1.0266,-0.128643
153,1.09788,1.09518,-0.0769251
154,1.09788,1.09518,-0.0769251
155,1.05378,1.04337,-0.147723
156,1.05782,1.03493,-0.218866
157,1.05782,1.03493,-0.218866
158,1.05782,1.03493,-0.218866
159,1.07779,1.06003,-0.194884
160,1.07076,1.04781,-0.220461
161,1.04549,1.04183,-0.0874721
162,1.0583,1.05782,-0.0316182
163,1.0583,1.05782,-0.0316182
164,1.14562,1.14478,-0.043656
165,1.14562,1.14478,-0.043656
166,1.12989,1.12883,-0.048932
167,1.12989,1.12883,-0.048932
168,1.03948,1.03793,-0.0567489
169,1.03948,1.03793,-0.0567489
170,1.07965,1.07449,-0.105447
171,1.10413,1.10406,0.012608
172,1.12222,1.12143,0.0422377
173,1.12222,1.12143,0.0422377
174,1.20877,1.20837,0.0311536
175,1.2194,1.21879,0.0384348
176,1.22309,1.22232,0.0434936
177,1.22309,1.22232,0.0434936
178,1.16226,1.16064,0.0611892
179,1.20559,1.2052,0.0308607
180,1.20559,1.2052,0.0308607
181,1.15559,1.15332,0.0723241
182,1.16647,1.16518,0.0549003
183,1.16647,1.16518,0.0549003
184,1.16647,1.16518,0.0549003
185,1.16647,1.16518,0.0549003
186,1.16647,1.16518,0.0549003
187,1.16647,1.16518,0.0549003
188,1.17575,1.17321,0.0772321
189,1.17575,1.17321,0.0772321
190,1.21233,1.2047,0.135801
191,1.2188,1.21718,0.0628411
192,1.29168,1.29077,0.0484706
193,1.29168,1.29077,0.0484706
194,1.29168,1.29077,0.0484706
195,1.21273,1.20835,0.103003
196,1.27732,1.26376,0.185614
197,1.27732,1.26376,0.185614
198,1.27732,1.26376,0.185614
199,1.2736,1.26412,0.155037
200,1.31111,1.29907,0.177304
201,1.31111,1.29907,0.177304
202,1.21767,1.20426,0.180176
203,1.15668,1.15252,0.0980697
204,1.14144,1.13859,0.0807004
205,1.11853,1.11794,-0.036319
206,1.11853,1.11794,-0.036319
207,1.11853,1.11794,-0.036319
208,1.11853,1.11794,-0.036319
209,1.11853,1.11794,-0.036319
210,1.17016,1.16813,-0.0688172
211,1.17016,1.16813,-0.0688172
212,1.17016,1.16813,-0.0688172
213,1.17016,1.16813,-0.0688172
214,1.11957,1.11715,-0.0736285
215,1.08802,1.08701,-0.0468115
216,1.08802,1.08701,-0.0468115
217,1.09823,1.0946,-0.0891712
218,1.08434,1.08056,-0.090468
219,1.1494,1.14336,-0.1177
220,1.1494,1.14336,-0.1177
221,1.1494,1.14336,-0.1177
222,1.17478,1.17181,-0.0835686
223,1.17478,1.17181,-0.0835686
224,1.13035,1.12904,-0.0542961
225,1.07776,1.07642,0.0538312
226,1.07776,1.07642,0.0538312
227,1.05339,1.05116,0.0684928
228,1.0304,1.02024,0.144319
229,1.0304,1.02024,0.144319
230,1.00705,0.998721,0.129252
231,1.00705,0.998721,0.129252
232,1.05565,1.05084,0.100688
233,1.04114,1.03973,0.054337
234,1.08236,1.08098,0.0546126
235,1.08236,1.08098,0.0546126
236,1.049,1.04743,0.0574975
237,1.08531,1.08364,0.0602223
238,1.08531,1.08364,0.0602223
239,1.08531,1.08364,0.0602223
240,1.07592,1.07589,-0.00756225
241,1.07592,1.07589,-0.00756225
242,1.05882,1.05724,0.057759
243,1.05882,1.05724,0.057759
244,1.09771,1.09451,0.0836901
245,1.03504,1.03386,0.0495245
246,1.03504,1.03386,0.0495245
247,1.03504,1.03386,0.0495245
248,1.03504,1.03386,0.0495245
249,1.00442,1.00233,0.0647249
250,1.05302,1.05258,0.030391
251,1.06204,1.0619,0.0169082
252,1.02278,1.02277,0.00425608
253,1.02115,1.02114,0.00437065
254,1.02115,1.02114,0.00437065
255,1.06656,1.06626,0.0252033
256,1.09747,1.09679,0.0387284
257,1.09274,1.09193,0.0421558
258,1.12041,1.11974,0.0388518
259,1.07813,1.07503,0.081645
260,1.07813,1.07503,0.081645
261,1.07813,1.07503,0.081645
262,1.07813,1.07503,0.081645
263,1.10651,1.10263,0.0926412
264,1.10651,1.10263,0.0926412
265,1.10651,1.10263,0.0926412
266,1.0617,1.06064,0.0474907
267,1.03789,1.03741,0.0315375
268,1.03789,1.03741,0.0315375
269,1.03789,1.03741,0.0315375
270,1.03194,1.03188,0.0110769
271,1.03194,1.03188,0.0110769
272,1.04014,1.03944,-0.0381664
273,1.0521,1.05117,0.044294
274,1.06385,1.06316,0.0381902
275,1.10296,1.09998,0.0809967
276,1.09006,1.08496,0.105359
277,1.09888,1.09762,0.0525796
278,1.14105,1.13819,0.0806625
279,1.04606,1.04139,0.0987188
280,1.03431,1.02879,0.106713
281,1.03431,1.02879,0.106713
282,1.05036,1.04972,-0.0366579
283,1.07168,1.07168,-0.00305531
284,1.0768,1.07678,-0.00584281
285,1.0768,1.07678,-0.00584281
286,1.0768,1.07678,-0.00584281
287,1.10441,1.10386,-0.0346209
288,1.07906,1.07539,-0.0890304
289,1.07906,1.07539,-0.0890304
290,1.07906,1.07539,-0.0890304
291,1.10698,1.10504,-0.0654639
292,1.05053,1.04655,-0.0913271
293,1.0152,1.01162,-0.085122
294,1.01669,1.00162,-0.174437
295,1.0561,1.04314,-0.164939
296,0.983091,0.97497,-0.126101
297,1.00465,1.00076,-0.088321
298,0.996933,0.985975,-0.147404
299,0.981342,0.968903,-0.155755
300,1.00923,1.00448,-0.0977833
301,1.00923,1.00448,-0.0977833
302,0.983981,0.98167,-0.0674049
303,0.983981,0.98167,-0.0674049
304,1.09865,1.09355,-0.105755
305,1.12541,1.111,-0.179466
306,1.12541,1.111,-0.179466
307,1.13008,1.11555,-0.180656
308,1.11986,1.09044,-0.254981
309,1.11986,1.09044,-0.254981
310,1.09223,1.0722,-0.208224
311,1.09223,1.0722,-0.208224
312,1.137,1.1106,-0.243611
313,1.137,1.1106,-0.243611
314,1.137,1.1106,-0.243611
315,1.12522,1.09054,-0.277238
316,1.11955,1.06355,-0.34964
317,1.11955,1.06355,-0.34964
318,1.11955,1.06355,-0.34964
319,1.11955,1.06355,-0.34964
320,1.11955,1.06355,-0.34964
321,1.11955,1.06355,-0.34964
322,1.07963,1.01793,-0.359746
323,1.07164,0.999497,-0.386533
324,1.07661,1.00619,-0.382974
325,1.07661,1.00619,-0.382974
326,1.07661,1.00619,-0.382974
327,1.07661,1.00619,-0.382974
328,1.07661,1.00619,-0.382974
329,1.04435,0.981435,-0.357004
330,1.04435,0.981435,-0.357004
331,1.04435,0.995016,-0.31719
332,0.950505,0.907584,-0.282403
333,1.00318,0.95252,-0.314773
334,0.972112,0.921214,-0.310432
335,1.0149,0.964877,-0.314701
336,0.980543,0.911266,-0.36202
337,0.957169,0.92145,-0.259041
338,0.940096,0.915737,-0.212617
339,0.940096,0.915737,-0.212617
340,0.940096,0.915737,-0.212617
341,0.960648,0.926383,-0.254283
342,0.960648,0.926383,-0.254283
