t,walltime
10,1105
20,1085
30,498.2
40,489.8
50,490.2
60,496.7
70,505.1
80,498.4
90,486.5
100,505.1
110,510.2
120,491.2
130,480.8
140,488.2
150,495.8
160,487.7
170,481.3
180,489.3
190,474.8
200,483.2
210,485.9
220,473.3
230,483.9
240,488.5
250,496
260,485.4
270,500.2
280,495.4
290,486.5
300,491.7
310,488.9
320,490.9
330,489.8
340,487.7
350,484.6
360,497.4
370,488.1
380,499.8
390,489.9
400,495.7
410,484.8
420,492.2
430,491.8
440,485.8
450,494.8
460,495.7
470,489.9
480,494.8
490,491.4
500,498.3
510,494.9
520,490.6
530,495.5
540,488.5
550,490.5
560,496.4
570,489.7
580,491.8
590,489.2
600,493
610,492.1
620,497.5
630,499.3
640,499.7
650,491
660,493.1
670,498.8
680,490
690,498.2
700,490.4
710,494
720,491.9
730,490.9
740,487.4
750,494.4
760,489.2
770,487.1
780,491.2
790,489.2
800,495
810,491
820,486.2
830,490.4
840,496
850,490.3
860,486.9
870,491.3
880,488
890,488.2
900,487
910,488.3
920,489.8
930,582.9
940,585.6
950,605.9
960,527.6
970,521.6
980,521.8
990,525.6
1000,529.3
1010,540.1
1020,531.7
1030,490.8
1040,495.6
1050,493
1060,489.9
1070,490.2
1080,483.4
1090,490.8
1100,490
1110,486
1120,487.4
1130,487.4
1140,498.6
1150,491.6
1160,492.2
1170,492.2
1180,489.6
1190,493.4
1200,498.4
1210,490.3
1220,490.1
1230,495.1
1240,487
1250,496.3
1260,490.5
1270,490.6
1280,486.4
1290,493.5
1300,490.8
1310,482.7
1320,492.4
1330,496.2
1340,495.6
1350,487.3
1360,493.5
1370,498.3
1380,493.2
1390,494.5
1400,489
1410,488.8
1420,494.3
1430,492.1
1440,489.7
1450,491.2
1460,492.2
1470,495.6
1480,486.1
1490,502.1
1500,493.7
1510,495.2
1520,489
1530,494.1
1540,488.3
1550,492.3
1560,493.1
1570,500.4
1580,487.9
1590,495.7
1600,486.9
1610,487.7
1620,490.4
1630,487.5
1640,493.8
1650,487.9
1660,492.1
1670,491.9
1680,486.4
1690,492.9
1700,490.2
1710,491.3
1720,490.1
1730,493.3
1740,489.1
1750,489.5
1760,495.5
1770,492
1780,491.3
1790,503.4
1800,503.1
1810,495.6
1820,497.7
1830,498.2
1840,492
1850,492.5
1860,497.8
1870,494.4
1880,501
1890,498.5
1900,499
1910,492.3
1920,495.8
1930,496
1940,499.4
1950,497.1
1960,501
1970,497.3
1980,491.9
1990,495.9
2000,494.4
2010,491.7
2020,496.9
2030,326.7
2040,328.6
2050,332.9
2060,339.7
2070,331.9
2080,331.5
2090,327
2100,350.3
2110,329.1
2120,330.1
2130,325.2
2140,320.4
2150,324.2
2160,321.4
2170,321.5
2180,321.5
2190,323.5
2200,321.6
2210,324.1
2220,323.9
2230,324.5
2240,324.4
2250,322.8
2260,325.1
2270,326.7
2280,327.2
2290,331.1
2300,331.5
2310,331.9
2320,329.6
2330,330.6
2340,333.4
2350,330.5
2360,328.7
2370,331.5
2380,327.8
2390,337.7
2400,347.9
2410,348.5
2420,349.5
2430,341.4
2440,333.7
2450,332.9
2460,333.3
2470,331.8
2480,333.1
2490,330.9
2500,334.7
2510,328.5
2520,329
2530,330.3
2540,333.9
2550,331.1
2560,328.9
2570,330.5
2580,328.9
2590,325.5
2600,327.9
2610,326.2
2620,329.3
2630,324.3
2640,320.6
2650,320.9
2660,322.2
2670,320.9
2680,320.8
2690,317.1
2700,318
2710,316.1
2720,315.5
2730,312.6
2740,313.8
2750,311.1
2760,312.3
2770,312.2
2780,311
2790,309.9
2800,311.9
2810,317.3
2820,311.9
2830,350.6
2840,340.9
2850,329.4
2860,330.6
2870,332.7
2880,332.9
2890,332.2
2900,330.8
2910,332.7
2920,334.3
2930,333.7
2940,331.7
2950,331.2
2960,332.8
2970,332.1
2980,332.6
2990,330.7
3000,331.9
3010,332.8
3020,333
3030,320
3040,318.1
3050,318.3
3060,318.5
3070,318
3080,319.6
3090,319
3100,319.9
3110,322.4
3120,374.9
3130,378.1
3140,389.9
3150,391.3
3160,390.2
3170,388.8
3180,390.7
3190,391.1
3200,388.8
3210,387.3
3220,391
3230,387.5
3240,321.6
3250,331
3260,333.4
3270,331.4
3280,333.7
3290,378.2
3300,382.5
3310,382
3320,383
3330,382.8
3340,382.2
3350,384.1
3360,382.2
3370,371.9
3380,371.2
3390,374.3
3400,358.5
3410,356.1
3420,354.9
3430,357.1
3440,355.9
3450,356.2
3460,365.9
3470,362.7
3480,364.3
3490,361.3
3500,355.2
3510,356.3
3520,354.5
3530,355
3540,355
3550,353.1
3560,355
3570,354.4
3580,385.1
3590,386.5
3600,385.3
3610,384.6
3620,386.7
3630,339.7
3640,345.9
3650,346
3660,345.8
3670,344
3680,336.7
3690,329.8
3700,340.3
3710,343.1
3720,345.1
3730,345.1
3740,345.2
3750,350.5
3760,351.1
3770,352.6
3780,352.4
3790,351.2
3800,342.7
3810,330.3
3820,331.9
3830,326.9
3840,323.5
3850,324.1
3860,325.4
3870,324.6
3880,323.4
3890,323
3900,321.6
3910,322.7
3920,324.9
3930,325
3940,323.1
3950,319.7
3960,320.2
3970,321.6
3980,326.8
3990,326.6
4000,324.4
4010,325.6
4020,323
4030,256.7
4040,255.3
4050,255.9
4060,259.2
4070,260.5
4080,259.9
4090,260.6
4100,259.8
4110,258.3
4120,256.4
4130,255.7
4140,257.8
4150,257.1
4160,257.2
4170,257.9
4180,257.7
4190,258.7
4200,258.9
4210,259.3
4220,259
4230,257.3
4240,258.1
4250,258.6
4260,259
4270,258.7
4280,253.1
4290,252.3
4300,254.4
4310,261.2
4320,260.4
4330,260.1
4340,258
4350,258.8
4360,257
4370,258.6
4380,258.8
4390,258.1
4400,259.5
4410,258.8
4420,260.5
4430,258.3
4440,257.4
4450,258.2
4460,263.4
4470,265.6
4480,265
4490,263.9
4500,265.4
4510,264.4
4520,262.6
4530,262.1
4540,261.7
4550,260.6
4560,260.9
4570,261.2
4580,259.8
4590,254.1
4600,251.8
4610,252.8
4620,252.1
4630,252.1
4640,251.9
4650,251
4660,250.4
4670,251.7
4680,254.1
4690,255.8
4700,252.1
4710,253.7
4720,253.2
4730,254
4740,254.2
4750,255.7
4760,253.7
4770,256
4780,256.5
4790,256.5
4800,255.9
4810,258
4820,258.2
4830,257.5
4840,255.9
4850,255
4860,256.5
4870,255.6
4880,254.8
4890,254.9
4900,253.7
4910,255.7
4920,258.5
4930,268.4
4940,268.6
4950,268.3
4960,269.7
4970,268
4980,266.8
4990,257.5
5000,259.4
5010,260
5020,257.7
5030,260.8
5040,260.9
5050,261.1
5060,258.8
5070,260.4
5080,259.4
5090,260.7
5100,262.3
5110,259.9
5120,260.9
5130,259.2
5140,260.4
5150,258.5
5160,260.2
5170,256.9
5180,256.7
5190,254.7
5200,254.8
5210,255.6
5220,254
5230,253.8
5240,253.8
5250,254.7
5260,252.4
5270,253.7
5280,257.1
5290,256.3
5300,257.4
5310,258.2
5320,258.4
5330,260.7
5340,262.4
5350,261.4
5360,263.4
5370,262.8
5380,262.6
5390,262.7
5400,260.7
5410,262.1
5420,261.5
5430,260.7
5440,258.2
5450,260
5460,260
5470,259.4
5480,262.5
5490,261.8
5500,261.2
5510,261.1
5520,261.4
5530,259.8
5540,262.3
5550,261.2
5560,257.9
5570,260.1
5580,262.2
5590,261.9
5600,260.2
5610,259.3
5620,258.5
5630,259.9
5640,261.6
5650,260.5
5660,262.1
5670,262.4
5680,265
5690,265
5700,263.4
5710,263.6
5720,264.8
5730,264.6
5740,264.5
5750,270
5760,273.2
5770,274.8
5780,267.5
5790,269.9
5800,266.1
5810,263.5
5820,260.9
5830,269.9
5840,270.2
5850,268.8
5860,270.2
5870,270.9
5880,268.9
5890,264.3
5900,256.7
5910,257.4
5920,255.4
5930,256.9
5940,256.5
5950,259
5960,262.6
5970,269.3
5980,269.7
5990,270.2
6000,268.5
6010,268.4
6020,268.6
6030,270.7
6040,270.7
6050,270.5
6060,270.3
6070,273.8
6080,271.5
6090,268.7
6100,268.7
6110,272.1
6120,269.6
6130,271.2
6140,272.7
6150,267
6160,267.2
6170,266.7
6180,266.8
6190,265.9
6200,264
6210,260.6
6220,260.7
6230,262.4
6240,261.5
6250,264.5
6260,265.6
6270,265
6280,265.8
6290,265.2
6300,265.1
6310,266.4
6320,266.1
6330,266.4
6340,266.2
6350,260.9
6360,259.3
6370,259.7
6380,258.2
6390,257.4
6400,258.6
6410,259.1
6420,259.2
6430,261.1
6440,257.6
6450,259.1
6460,257.8
6470,258.9
6480,261.3
6490,261.4
6500,261.9
6510,261.1
6520,262.4
6530,261
6540,263
6550,262.9
6560,263
6570,264
6580,263.7
6590,263.6
6600,261.9
6610,262.8
6620,262.2
6630,263.6
6640,264.1
6650,262.4
6660,263
6670,263.2
6680,262
6690,260.5
6700,259.7
6710,260.3
6720,262.2
6730,257.6
6740,256.6
6750,259.6
6760,258.5
6770,261.8
6780,263.7
6790,264
6800,261
6810,262.2
6820,262
6830,262.6
6840,264.8
6850,267
6860,267.5
6870,268.4
6880,268.8
6890,267.5
6900,267.8
6910,271.7
6920,269.4
6930,270.7
6940,271.1
6950,270.5
6960,271.7
6970,272.1
6980,271
6990,271.2
7000,270.7
7010,271.1
7020,271.9
7030,272.2
7040,265.1
7050,262.7
7060,264.7
7070,266.8
7080,265.1
7090,265
7100,266.6
7110,265.8
7120,267.2
7130,268.9
7140,268.7
7150,268.8
7160,268.4
7170,266.9
7180,269.6
7190,270
7200,269.7
7210,269.7
7220,267.7
7230,268.4
7240,264
7250,263.4
7260,264.6
7270,262.8
7280,261.4
7290,261.7
7300,263.7
7310,263.8
7320,264.2
7330,264.3
7340,262.8
7350,262.5
7360,262.3
7370,262.9
7380,261.5
7390,263.7
7400,266.9
7410,264.3
7420,265.6
7430,264.6
7440,265.6
7450,265.1
7460,264.3
7470,266
7480,266.8
7490,265.1
7500,263.7
7510,265.9
7520,265.1
7530,265.6
7540,264.2
7550,261.7
7560,261.7
7570,264.6
7580,266.2
7590,267.5
7600,267
7610,266.5
7620,269.1
7630,267.5
7640,265.6
7650,269.2
7660,269.3
7670,268.5
7680,269.7
7690,269.9
7700,267.5
7710,269.4
7720,271.1
7730,270.7
7740,271.1
7750,269.6
7760,268.8
7770,269.8
7780,269.1
7790,269.1
7800,268.6
7810,268.7
7820,268.1
7830,270
7840,271.2
7850,270.5
7860,270.3
7870,272.1
7880,272.3
7890,271.4
7900,270.8
7910,272.2
7920,273.8
7930,272.5
7940,272.6
7950,270.5
7960,270.5
7970,270.9
7980,269.2
7990,268.2
8000,266.8
8010,269.8
8020,271.3
8030,272.9
8040,270.2
8050,278.4
8060,273.1
8070,278.1
8080,275.9
8090,273.3
8100,275
8110,273.3
8120,271.4
8130,272.2
8140,274.6
8150,273.9
8160,267.8
8170,270.3
8180,275
