ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.990104,-0.0100319,null,null,null
0.0110788,null,0.00221665,null,null
-0.00550021,null,null,-0.0199305,null
-0.00381124,null,null,null,-0.00047259
0.986795,-0.00670968,null,null,null
0.014757,null,0.000514595,null,null
-0.00818469,null,null,-0.0154632,null
-0.00350851,null,null,null,0.00129393
0.991788,-0.00622382,null,null,null
0.0118167,null,-0.000141879,null,null
-0.00938703,null,null,-0.0127358,null
0.000394474,null,null,null,0.00126254
0.995313,-0.00974239,null,null,null
0.0078567,null,0.00577135,null,null
-0.012097,null,null,-0.0127089,null
0.00170249,null,null,null,0.000400604
0.997011,-0.00668315,null,null,null
0.00591035,null,-0.000321866,null,null
-0.0131674,null,null,-0.0126001,null
-0.000279065,null,null,null,0.000908926
0.99496,-0.00834454,null,null,null
0.0108566,null,-0.000400073,null,null
-0.00759643,null,null,-0.0108422,null
0.000658079,null,null,null,0.00365531
0.994971,0.00102616,null,null,null
0.00869791,null,-0.00619081,null,null
-0.00945347,null,null,-0.0147421,null
-0.00127008,null,null,null,-1.69304e-05
0.994857,0.00779173,null,null,null
0.00920153,null,-0.00291724,null,null
-0.0121532,null,null,-0.0114016,null
-0.0015961,null,null,null,0.00117134
0.993592,0.00383738,null,null,null
0.00488686,null,-0.00469147,null,null
-0.0133921,null,null,-0.00980834,null
-0.000733755,null,null,null,-0.000699769
0.993592,0.00383738,null,null,null
0.00488686,null,-0.00469147,null,null
-0.0133921,null,null,-0.00980834,null
-0.000733755,null,null,null,-0.000699769
0.992631,0.00436066,null,null,null
0.00422155,null,0.000138561,null,null
-0.0134167,null,null,-0.0066519,null
-0.000232528,null,null,null,-0.00179734
0.993502,0.00740489,null,null,null
0.00441844,null,-0.000292357,null,null
-0.00992881,null,null,-0.00438703,null
-0.000463225,null,null,null,0.000597821
0.989909,0.00661898,null,null,null
0.0127801,null,-0.00149776,null,null
-0.0121418,null,null,-0.00443907,null
-0.000286935,null,null,null,-0.000395861
0.989864,0.00187514,null,null,null
0.0179155,null,-0.00126622,null,null
-0.0117825,null,null,-0.00092264,null
-0.00167831,null,null,null,0.00111349
0.98787,0.00651556,null,null,null
0.00918974,null,-0.00107623,null,null
-0.0122965,null,null,-0.00184521,null
-9.61751e-05,null,null,null,-0.000547939
0.993228,0.00642755,null,null,null
0.00749818,null,-0.00230951,null,null
-0.0110737,null,null,-0.00676829,null
-0.000803819,null,null,null,0.000453942
0.987117,0.00935488,null,null,null
0.0132724,null,-0.00520883,null,null
-0.00721803,null,null,-0.00335967,null
-0.000224476,null,null,null,-0.000961596
0.987117,0.00935488,null,null,null
0.0132724,null,-0.00520883,null,null
-0.00721803,null,null,-0.00335967,null
-0.000224476,null,null,null,-0.000961596
0.984526,0.0162684,null,null,null
0.00898291,null,0.00281176,null,null
-0.00884865,null,null,-0.00709906,null
-0.000267947,null,null,null,0.000571306
0.986299,0.0210196,null,null,null
0.0175466,null,0.00324921,null,null
-0.00827665,null,null,-0.00806921,null
8.44643e-05,null,null,null,-0.00146557
0.986299,0.0210196,null,null,null
0.0175466,null,0.00324921,null,null
-0.00827665,null,null,-0.00806921,null
8.44643e-05,null,null,null,-0.00146557
0.986299,0.0210196,null,null,null
0.0175466,null,0.00324921,null,null
-0.00827665,null,null,-0.00806921,null
8.44643e-05,null,null,null,-0.00146557
0.989364,0.0182618,null,null,null
0.0091445,null,0.000737895,null,null
-0.0124854,null,null,-0.00755005,null
-0.000108789,null,null,null,-0.00110197
0.987415,0.0192045,null,null,null
0.00798896,null,-0.00120972,null,null
-0.0062926,null,null,-0.00767992,null
0.000479674,null,null,null,-0.000632556
0.986231,0.0192495,null,null,null
0.00917996,null,0.00191888,null,null
-0.0120542,null,null,-0.0109411,null
-0.000569431,null,null,null,-0.000319473
0.986231,0.0192495,null,null,null
0.00917996,null,0.00191888,null,null
-0.0120542,null,null,-0.0109411,null
-0.000569431,null,null,null,-0.000319473
0.986231,0.0192495,null,null,null
0.00917996,null,0.00191888,null,null
-0.0120542,null,null,-0.0109411,null
-0.000569431,null,null,null,-0.000319473
0.985704,0.0203231,null,null,null
0.00331261,null,0.0021643,null,null
-0.00819846,null,null,-0.00637261,null
-0.000505024,null,null,null,0.00232326
0.983777,0.0193615,null,null,null
-0.00245595,null,0.00532098,null,null
-0.00641565,null,null,-0.00711391,null
0.000765324,null,null,null,1.55464e-05
0.978619,0.0188615,null,null,null
0.00117001,null,0.00131221,null,null
-0.00621818,null,null,-0.00911361,null
0.000244391,null,null,null,-0.001413
0.978619,0.0188615,null,null,null
0.00117001,null,0.00131221,null,null
-0.00621818,null,null,-0.00911361,null
0.000244391,null,null,null,-0.001413
0.984735,0.0158855,null,null,null
0.000564515,null,0.000955497,null,null
-0.00515176,null,null,-0.0118223,null
-0.000732873,null,null,null,0.000645272
0.9845,0.0155025,null,null,null
-0.00164081,null,0.00240924,null,null
-0.00735074,null,null,-0.00757761,null
-0.00027775,null,null,null,-0.000666047
0.9845,0.0155025,null,null,null
-0.00164081,null,0.00240924,null,null
-0.00735074,null,null,-0.00757761,null
-0.00027775,null,null,null,-0.000666047
0.986159,0.0123401,null,null,null
0.00071262,null,-0.00210401,null,null
-0.00639123,null,null,-0.0118242,null
-0.00184383,null,null,null,-0.00228275
0.993953,0.0117388,null,null,null
0.00105508,null,0.000216072,null,null
-0.0045087,null,null,-0.0133781,null
-0.000999229,null,null,null,-0.0023389
0.993953,0.0117388,null,null,null
0.00105508,null,0.000216072,null,null
-0.0045087,null,null,-0.0133781,null
-0.000999229,null,null,null,-0.0023389
0.996694,0.012669,null,null,null
0.00465644,null,-0.00247025,null,null
-0.00766981,null,null,-0.00712549,null
2.75652e-05,null,null,null,-0.000859472
0.991739,0.00941474,null,null,null
0.00393195,null,-0.00191548,null,null
-0.0112856,null,null,-0.0096716,null
-0.00141361,null,null,null,-0.000326455
0.991739,0.00941474,null,null,null
0.00393195,null,-0.00191548,null,null
-0.0112856,null,null,-0.0096716,null
-0.00141361,null,null,null,-0.000326455
0.99104,0.00695631,null,null,null
0.000293306,null,0.00317848,null,null
-0.0168121,null,null,-0.0109677,null
-0.00201183,null,null,null,0.000171711
0.987805,0.0155137,null,null,null
0.00607952,null,0.00526122,null,null
-0.0155031,null,null,-0.0118162,null
-0.0016083,null,null,null,-0.00100953
0.99351,0.0110905,null,null,null
0.00622373,null,0.000285997,null,null
-0.00672425,null,null,-0.0171122,null
-0.000323738,null,null,null,-0.000178055
0.99393,0.00582076,null,null,null
0.00515624,null,0.00273217,null,null
-0.0187134,null,null,-0.0220758,null
-0.00062343,null,null,null,-0.000271492
0.99393,0.00582076,null,null,null
0.00515624,null,0.00273217,null,null
