MDTU,S_F
1,9.67558e-06
2,9.55362e-06
3,9.48537e-06
4,9.54688e-06
5,9.48017e-06
6,9.50555e-06
7,9.42389e-06
8,9.43896e-06
9,9.38094e-06
10,9.38094e-06
11,9.396e-06
12,9.42381e-06
13,9.31747e-06
14,9.35826e-06
15,9.49279e-06
16,9.39765e-06
17,9.39835e-06
18,9.39835e-06
19,9.50254e-06
20,9.50237e-06
21,9.50237e-06
22,9.50237e-06
23,9.45198e-06
24,9.47217e-06
25,9.37706e-06
26,9.37706e-06
27,9.37706e-06
28,9.44219e-06
29,9.44301e-06
30,9.56658e-06
31,9.56658e-06
32,9.531e-06
33,9.3732e-06
34,9.3732e-06
35,9.36668e-06
36,9.15571e-06
37,9.15571e-06
38,9.21446e-06
39,9.23374e-06
40,9.23374e-06
41,9.24637e-06
42,9.24863e-06
43,9.11011e-06
44,9.14512e-06
45,9.14512e-06
46,9.15653e-06
47,9.22247e-06
48,9.22247e-06
49,9.22247e-06
50,9.22247e-06
51,9.39114e-06
52,9.35427e-06
53,9.36872e-06
54,9.52206e-06
55,9.52206e-06
56,9.50907e-06
57,9.42977e-06
58,9.34556e-06
59,9.34556e-06
60,9.28102e-06
61,9.28102e-06
62,9.35543e-06
63,9.25809e-06
64,9.26001e-06
65,9.26001e-06
66,9.27505e-06
67,9.27505e-06
68,9.1424e-06
69,9.1424e-06
70,9.13061e-06
71,9.30017e-06
72,9.26362e-06
73,9.36668e-06
74,9.27966e-06
75,9.36466e-06
76,9.36466e-06
77,9.29362e-06
78,9.29362e-06
79,9.29362e-06
80,9.29362e-06
81,9.2687e-06
82,9.16472e-06
83,9.16472e-06
84,9.29436e-06
85,9.27532e-06
86,9.27532e-06
87,9.29618e-06
88,9.29618e-06
89,9.29618e-06
90,9.37268e-06
91,9.37268e-06
92,9.37268e-06
93,9.37268e-06
94,9.37268e-06
95,9.26526e-06
96,9.25091e-06
97,9.29949e-06
98,9.22207e-06
99,9.24359e-06
100,9.24359e-06
101,9.31885e-06
102,9.31885e-06
103,9.31885e-06
104,9.16919e-06
105,9.32684e-06
106,9.36281e-06
107,9.34034e-06
108,9.29689e-06
109,9.11732e-06
110,9.17997e-06
111,9.38152e-06
112,9.41328e-06
113,9.41328e-06
114,9.44825e-06
115,9.37969e-06
116,9.37448e-06
117,9.55265e-06
118,9.55265e-06
119,9.45763e-06
120,9.45763e-06
121,9.29096e-06
122,9.30758e-06
123,9.31858e-06
124,9.29353e-06
125,9.3395e-06
126,9.28944e-06
127,9.26208e-06
128,9.29243e-06
129,9.29243e-06
130,9.26009e-06
131,9.26009e-06
132,9.1985e-06
133,9.27901e-06
134,9.32705e-06
135,9.37834e-06
136,9.32682e-06
137,9.0883e-06
138,9.18535e-06
139,9.18535e-06
140,9.19187e-06
141,9.19187e-06
142,9.11113e-06
143,9.14054e-06
144,9.14054e-06
145,9.14054e-06
146,9.14054e-06
147,9.25565e-06
148,9.25565e-06
149,9.25565e-06
150,9.25565e-06
151,9.25717e-06
152,9.27092e-06
153,9.27383e-06
154,9.17659e-06
155,9.17659e-06
156,9.08844e-06
157,9.09744e-06
158,9.20375e-06
159,9.20375e-06
160,9.29673e-06
161,9.29673e-06
162,9.45963e-06
163,9.41001e-06
164,9.41001e-06
165,9.51744e-06
166,9.51744e-06
167,9.3734e-06
168,9.097e-06
169,9.20968e-06
170,9.17657e-06
171,9.17657e-06
172,9.28166e-06
173,9.39882e-06
174,9.43214e-06
175,9.43214e-06
176,9.5456e-06
177,9.28004e-06
178,9.20434e-06
179,9.34598e-06
180,9.22059e-06
181,9.22059e-06
182,9.04443e-06
183,9.04443e-06
184,8.94431e-06
185,8.94431e-06
186,8.8463e-06
187,8.91261e-06
188,8.75852e-06
189,8.79745e-06
190,8.79613e-06
191,8.74437e-06
192,8.70459e-06
193,8.77022e-06
194,8.71262e-06
195,8.79234e-06
196,8.79234e-06
197,8.85324e-06
198,8.85324e-06
199,9.13132e-06
200,9.07463e-06
201,9.05755e-06
202,8.97266e-06
203,8.8793e-06
204,8.88522e-06
205,8.9578e-06
206,8.74051e-06
207,8.66715e-06
208,8.71507e-06
209,8.82285e-06
210,8.82285e-06
211,8.91178e-06
212,8.94413e-06
213,9.03566e-06
214,9.04889e-06
215,9.04889e-06
216,8.95392e-06
217,8.98904e-06
218,8.88951e-06
219,8.88951e-06
220,8.85347e-06
221,8.90264e-06
222,8.8308e-06
223,8.83803e-06
224,8.86587e-06
225,8.86587e-06
226,8.87505e-06
227,8.71781e-06
228,8.75822e-06
229,8.751e-06
230,8.78374e-06
231,8.92926e-06
232,8.92121e-06
233,8.86953e-06
234,8.67271e-06
235,8.71763e-06
236,8.62547e-06
237,8.62547e-06
238,8.72286e-06
239,8.72286e-06
240,8.79447e-06
241,8.79447e-06
242,8.66214e-06
243,8.71708e-06
244,8.71708e-06
245,8.66403e-06
246,8.5627e-06
247,8.61939e-06
248,8.6108e-06
249,8.6108e-06
250,8.58115e-06
251,8.58115e-06
252,8.51555e-06
253,8.64576e-06
254,8.76953e-06
255,8.76953e-06
256,8.76953e-06
257,8.71191e-06
258,8.67043e-06
259,8.90648e-06
260,8.84119e-06
261,8.9769e-06
262,8.94768e-06
263,8.82316e-06
264,8.82316e-06
265,8.84783e-06
266,8.76582e-06
267,8.71038e-06
268,8.93129e-06
269,9.11489e-06
270,9.11489e-06
271,9.11984e-06
272,9.07133e-06
273,9.11845e-06
274,9.17289e-06
275,8.98226e-06
276,8.90239e-06
277,8.86947e-06
278,8.88126e-06
279,8.73958e-06
280,8.72587e-06
281,8.72587e-06
282,8.72838e-06
283,8.52722e-06
284,8.60196e-06
285,8.67685e-06
286,8.76172e-06
287,8.76172e-06
288,8.63314e-06
289,8.71104e-06
290,8.56926e-06
291,8.56926e-06
292,8.59012e-06
293,8.65094e-06
294,8.70841e-06
295,8.70841e-06
296,8.77727e-06
297,8.77727e-06
298,8.88545e-06
299,8.76302e-06
300,8.82592e-06
301,8.69215e-06
302,8.54287e-06
303,8.50799e-06
304,8.57281e-06
305,8.46735e-06
306,8.55019e-06
307,8.41338e-06
308,8.46408e-06
309,8.43734e-06
310,8.45047e-06
311,8.45047e-06
312,8.56757e-06
313,8.41941e-06
314,8.47866e-06
315,8.36401e-06
316,8.39876e-06
317,8.39876e-06
318,8.39267e-06
319,8.53498e-06
320,8.35352e-06
321,8.27209e-06
322,8.35805e-06
323,8.27629e-06
324,8.30733e-06
325,8.33392e-06
326,8.45825e-06
327,8.32451e-06
328,8.1909e-06
329,8.28449e-06
330,8.2195e-06
331,8.28751e-06
332,8.36158e-06
333,8.1953e-06
334,8.37095e-06
335,8.37095e-06
336,8.27964e-06
337,8.2992e-06
338,8.22576e-06
339,8.27685e-06
340,8.24562e-06
341,8.30242e-06
342,8.30439e-06
343,8.42889e-06
344,8.42889e-06
345,8.52525e-06
346,8.44966e-06
347,8.48478e-06
348,8.28967e-06
349,8.28967e-06
350,8.2852e-06
351,8.2852e-06
352,8.34171e-06
353,8.28138e-06
354,8.41339e-06
355,8.41339e-06
356,8.35416e-06
357,8.45079e-06
358,8.38586e-06
359,8.30128e-06
360,8.18639e-06
361,8.22986e-06
362,8.37191e-06
363,8.42514e-06
364,8.33842e-06
365,8.49651e-06
366,8.4583e-06
367,8.55419e-06
368,8.63892e-06
369,8.57085e-06
370,8.57085e-06
371,8.57485e-06
372,8.57512e-06
373,8.57512e-06
374,8.57512e-06
375,8.60284e-06
376,8.75738e-06
377,8.75738e-06
378,8.65545e-06
379,8.71685e-06
380,8.61656e-06
381,8.35016e-06
382,8.35016e-06
383,8.40729e-06
384,8.46705e-06
385,8.41726e-06
386,8.50695e-06
387,8.42519e-06
388,8.34976e-06
389,8.38198e-06
390,8.29973e-06
391,8.47957e-06
392,8.46592e-06
393,8.56661e-06
394,8.33444e-06
395,8.27126e-06
396,8.31409e-06
397,8.24647e-06
398,8.23494e-06
399,8.33415e-06
400,8.37228e-06
401,8.35784e-06
402,8.35784e-06
403,8.35244e-06
404,8.30114e-06
405,8.43842e-06
406,8.31911e-06
407,8.36528e-06
408,8.44752e-06
409,8.29853e-06
410,8.54124e-06
411,8.40805e-06
412,8.40805e-06
413,8.44678e-06
414,8.38772e-06
415,8.38772e-06
416,8.30632e-06
417,8.28223e-06
418,8.31233e-06
419,8.36332e-06
420,8.28132e-06
421,8.2028e-06
422,8.2028e-06
423,8.2028e-06
424,8.32616e-06
425,8.38619e-06
426,8.38619e-06
427,8.32513e-06
428,8.28646e-06
429,8.13356e-06
430,8.32655e-06
431,8.27252e-06
432,8.11996e-06
433,8.20547e-06
434,8.13654e-06
435,8.0423e-06
436,8.24257e-06
437,8.27166e-06
438,8.27166e-06
439,8.0848e-06
440,8.04116e-06
441,8.04116e-06
442,8.1436e-06
443,8.05642e-06
444,8.05642e-06
445,8.10608e-06
446,8.19799e-06
447,8.18733e-06
448,8.06117e-06
449,8.13571e-06
450,8.13571e-06
451,8.13571e-06
452,8.13571e-06
453,8.19268e-06
454,8.14883e-06
455,8.14883e-06
456,8.14883e-06
457,8.08936e-06
458,8.24341e-06
459,8.15002e-06
460,8.19322e-06
461,8.26149e-06
462,8.16729e-06
463,8.18062e-06
464,8.0195e-06
465,8.04123e-06
466,8.05061e-06
467,8.07388e-06
468,8.01491e-06
469,8.01491e-06
470,8.04258e-06
471,8.08908e-06
472,8.15394e-06
473,8.15394e-06
474,8.37879e-06
475,8.37879e-06
476,8.32575e-06
477,8.19649e-06
478,8.10067e-06
479,8.04024e-06
480,8.22e-06
481,8.07137e-06
482,8.09942e-06
483,8.09942e-06
484,8.14286e-06
485,8.15696e-06
486,8.15696e-06
487,8.17734e-06
488,8.081e-06
489,8.09503e-06
490,8.09503e-06
491,7.97754e-06
492,8.04386e-06
493,8.04386e-06
494,8.07095e-06
495,8.07954e-06
496,8.07769e-06
497,8.07769e-06
498,8.14934e-06
499,8.14934e-06
500,8.1933e-06
501,8.18043e-06
502,8.18043e-06
503,8.10574e-06
504,8.10574e-06
505,8.16428e-06
506,8.07456e-06
507,7.95173e-06
508,8.13791e-06
509,8.15253e-06
510,8.14042e-06
511,8.14042e-06
512,8.14042e-06
513,8.12452e-06
514,8.09083e-06
515,8.00589e-06
516,8.0952e-06
517,7.99847e-06
518,8.10596e-06
519,8.09955e-06
520,8.21035e-06
521,8.07309e-06
522,8.22926e-06
523,8.31951e-06
524,8.20201e-06
525,8.2922e-06
526,8.30676e-06
527,8.27372e-06
528,8.41455e-06
529,8.25597e-06
530,8.25088e-06
531,8.1155e-06
532,8.27741e-06
533,8.43513e-06
534,8.43513e-06
535,8.42676e-06
536,8.65075e-06
537,8.45403e-06
538,8.5398e-06
539,8.64659e-06
540,8.64659e-06
541,8.61991e-06
542,8.55746e-06
543,8.59349e-06
544,8.52806e-06
545,8.47537e-06
546,8.63519e-06
547,8.45492e-06
548,8.45492e-06
549,8.43008e-06
550,8.24046e-06
551,8.47418e-06
552,8.47418e-06
553,8.47418e-06
554,8.43158e-06
555,8.35325e-06
556,8.51143e-06
557,8.29884e-06
558,8.29983e-06
559,8.08721e-06
560,8.17831e-06
561,8.38574e-06
562,8.40455e-06
563,8.42673e-06
564,8.42673e-06
565,8.50802e-06
566,8.52839e-06
567,8.50066e-06
568,8.39323e-06
569,8.39323e-06
570,8.44241e-06
571,8.3161e-06
572,8.31118e-06
573,8.21375e-06
574,8.28486e-06
575,8.25458e-06
576,8.25458e-06
577,8.23553e-06
578,8.11956e-06
579,8.12807e-06
580,8.15003e-06
581,8.15e-06
582,8.15e-06
583,8.15e-06
584,8.10007e-06
585,8.13833e-06
586,8.16888e-06
587,8.10329e-06
588,8.07843e-06
589,8.08784e-06
590,8.15114e-06
591,8.15114e-06
592,8.15114e-06
593,7.98612e-06
594,8.09027e-06
595,8.11303e-06
596,8.11552e-06
597,8.11552e-06
598,8.29289e-06
599,8.20432e-06
600,8.01325e-06
601,8.04524e-06
602,8.04524e-06
603,8.00935e-06
604,8.15302e-06
605,8.19641e-06
606,8.23779e-06
607,8.23779e-06
608,8.23779e-06
609,8.18508e-06
610,8.24417e-06
611,8.21003e-06
612,8.21003e-06
613,8.21424e-06
614,8.17235e-06
615,8.24345e-06
616,8.12051e-06
617,8.04309e-06
618,8.28453e-06
619,8.17463e-06
620,8.1103e-06
621,8.13713e-06
622,8.22629e-06
623,8.06675e-06
624,8.09002e-06
625,8.00606e-06
626,8.02246e-06
627,8.25212e-06
628,8.25212e-06
629,8.06584e-06
630,8.13248e-06
631,8.13248e-06
632,8.06862e-06
633,8.10808e-06
634,8.1269e-06
635,8.1269e-06
636,8.14588e-06
637,8.16554e-06
638,8.16554e-06
639,8.25721e-06
640,8.13452e-06
641,8.16771e-06
642,8.2151e-06
643,8.16306e-06
644,8.16306e-06
645,8.30123e-06
646,8.22529e-06
647,8.36832e-06
648,8.31006e-06
649,8.18418e-06
650,8.17636e-06
651,8.17636e-06
652,8.17636e-06
653,8.14035e-06
654,8.25259e-06
655,8.27628e-06
656,8.32441e-06
657,8.40074e-06
658,8.40074e-06
659,8.34294e-06
660,8.34306e-06
661,8.23268e-06
662,8.15233e-06
663,8.15233e-06
664,8.17062e-06
665,8.21927e-06
666,8.21927e-06
667,8.05635e-06
668,8.05635e-06
669,8.09269e-06
670,8.04429e-06
671,8.03435e-06
672,8.15929e-06
673,8.10955e-06
674,8.21412e-06
675,8.11353e-06
676,8.11353e-06
677,8.18742e-06
678,8.1703e-06
679,8.1703e-06
680,8.19879e-06
681,8.19765e-06
682,8.25473e-06
683,8.36027e-06
684,8.47026e-06
685,8.27805e-06
686,8.27805e-06
687,8.37965e-06
688,8.22119e-06
689,8.22119e-06
690,8.43233e-06
691,8.4748e-06
692,8.39744e-06
693,8.22342e-06
694,8.34343e-06
695,8.34959e-06
696,8.37873e-06
697,8.35879e-06
698,8.3651e-06
699,8.3651e-06
700,8.3347e-06
701,8.3347e-06
702,8.3347e-06
703,8.36088e-06
704,8.2904e-06
705,8.29403e-06
706,8.24576e-06
707,8.46088e-06
708,8.43925e-06
709,8.49198e-06
710,8.32529e-06
711,8.25613e-06
712,8.34296e-06
713,8.34296e-06
714,8.25787e-06
715,8.3231e-06
716,8.32821e-06
717,8.33848e-06
718,8.4611e-06
719,8.48559e-06
720,8.48559e-06
721,8.48559e-06
722,8.48559e-06
723,8.39598e-06
724,8.24435e-06
725,8.20304e-06
726,8.10131e-06
727,8.15779e-06
728,8.15779e-06
729,8.15779e-06
730,8.12788e-06
731,8.12788e-06
732,8.11955e-06
733,8.11955e-06
734,8.11955e-06
735,8.19553e-06
736,8.19553e-06
737,8.15642e-06
738,8.14001e-06
739,8.25332e-06
740,8.11124e-06
741,8.23731e-06
742,8.20335e-06
743,8.19736e-06
744,8.25223e-06
745,8.00025e-06
746,8.10982e-06
747,8.05778e-06
748,8.12661e-06
749,8.19534e-06
750,8.19534e-06
