MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.990155,0.0112984,0.0206755,0.00384043
2,0.986818,0.014766,0.0174957,0.00373951
3,0.991807,0.0118176,0.0158214,0.00132273
4,0.99536,0.00974865,0.0175457,0.00174898
5,0.997034,0.00591911,0.0182248,0.000950802
6,0.994995,0.0108639,0.0132386,0.00371408
7,0.994972,0.0106761,0.0175128,0.00127019
8,0.994888,0.00965289,0.0166643,0.00197979
9,0.9936,0.00677432,0.0165998,0.00101394
10,0.9936,0.00677432,0.0165998,0.00101394
11,0.992641,0.00422382,0.0149752,0.00181232
12,0.99353,0.0044281,0.0108548,0.000756285
13,0.989931,0.0128676,0.0129278,0.000488915
14,0.989866,0.0179602,0.0118186,0.0020141
15,0.987891,0.00925254,0.0124342,0.000556315
16,0.993248,0.00784579,0.0129783,0.00092314
17,0.987162,0.0142579,0.00796161,0.00098745
18,0.987162,0.0142579,0.00796161,0.00098745
19,0.984661,0.00941269,0.0113444,0.00063102
20,0.986523,0.0178449,0.0115592,0.00146801
21,0.986523,0.0178449,0.0115592,0.00146801
22,0.986523,0.0178449,0.0115592,0.00146801
23,0.989532,0.00917422,0.0145907,0.00110732
24,0.987602,0.00808003,0.00992865,0.00079386
25,0.986419,0.00937837,0.0162792,0.000652928
26,0.986419,0.00937837,0.0162792,0.000652928
27,0.986419,0.00937837,0.0162792,0.000652928
28,0.985913,0.00395697,0.0103839,0.00237752
29,0.983968,0.00586042,0.00957958,0.000765482
30,0.9788,0.00175808,0.0110328,0.00143398
31,0.9788,0.00175808,0.0110328,0.00143398
32,0.984863,0.0011098,0.012896,0.000976462
33,0.984622,0.00291491,0.0105572,0.00072164
34,0.984622,0.00291491,0.0105572,0.00072164
35,0.986236,0.00222142,0.013441,0.00293439
36,0.994022,0.00107698,0.0141175,0.00254341
37,0.994022,0.00107698,0.0141175,0.00254341
38,0.996774,0.0052711,0.0104689,0.000859914
39,0.991783,0.0043737,0.0148629,0.00145082
40,0.991783,0.0043737,0.0148629,0.00145082
41,0.991064,0.00319198,0.0200733,0.00201914
42,0.987927,0.00803997,0.0194928,0.00189889
43,0.993572,0.00623029,0.018386,0.000369472
44,0.993947,0.00583537,0.0289401,0.00067998
45,0.993947,0.00583537,0.0289401,0.00067998
46,0.985457,0.00305021,0.0189535,0.00214684
47,0.980619,0.00544492,0.0193649,0.00259838
48,0.980619,0.00544492,0.0193649,0.00259838
49,0.980619,0.00544492,0.0193649,0.00259838
50,0.980619,0.00544492,0.0193649,0.00259838
51,0.978043,0.00713976,0.0275017,0.00254338
52,0.978761,0.00744182,0.0138762,0.000862788
53,0.978087,0.00835091,0.0111896,0.00112535
54,0.980373,0.0089311,0.015824,0.0021024
55,0.980373,0.0089311,0.015824,0.0021024
56,0.976915,0.0117523,0.0149983,0.00121055
57,0.975586,0.0133491,0.0108205,0.00297302
58,0.982733,0.0179485,0.0102363,0.00164744
59,0.982733,0.0179485,0.0102363,0.00164744
60,0.984114,0.011274,0.0106155,0.000441026
61,0.984114,0.011274,0.0106155,0.000441026
62,0.982923,0.0107502,0.0116505,0.000544614
63,0.987304,0.0203195,0.0076592,0.00196748
64,0.98795,0.0261423,0.00620482,0.00271958
65,0.98795,0.0261423,0.00620482,0.00271958
66,0.989149,0.0186525,0.0115661,0.00209478
67,0.989149,0.0186525,0.0115661,0.00209478
68,0.988266,0.0142648,0.00902513,0.00293025
69,0.988266,0.0142648,0.00902513,0.00293025
70,0.987794,0.0178565,0.0132563,0.0010685
71,0.984112,0.0121467,0.0151394,0.00263466
72,0.987724,0.0133602,0.010846,0.00263493
73,0.982348,0.0125396,0.00977703,0.000964992
74,0.982393,0.0126715,0.0106071,0.000998889
75,0.983502,0.0123457,0.008441,0.0014607
76,0.983502,0.0123457,0.008441,0.0014607
77,0.983992,0.0121969,0.00575909,0.00473425
78,0.983992,0.0121969,0.00575909,0.00473425
79,0.983992,0.0121969,0.00575909,0.00473425
80,0.983992,0.0121969,0.00575909,0.00473425
81,0.986639,0.0101778,0.00751712,0.00112064
82,0.987817,0.0130196,0.00527999,0.00188618
83,0.987817,0.0130196,0.00527999,0.00188618
84,0.984083,0.0118919,0.00143408,0.000905449
85,0.985146,0.0135496,0.0111141,0.00117408
86,0.985146,0.0135496,0.0111141,0.00117408
87,0.988174,0.0160182,0.0120793,0.00130389
88,0.988174,0.0160182,0.0120793,0.00130389
89,0.988174,0.0160182,0.0120793,0.00130389
90,0.985801,0.0210504,0.0112326,0.00272339
91,0.985801,0.0210504,0.0112326,0.00272339
92,0.985801,0.0210504,0.0112326,0.00272339
93,0.985801,0.0210504,0.0112326,0.00272339
94,0.985801,0.0210504,0.0112326,0.00272339
95,0.987957,0.0225444,0.0111583,0.00299335
96,0.987059,0.0248338,0.0109498,0.000815128
97,0.984168,0.0285549,0.00579022,0.00172461
98,0.988516,0.0265976,0.0115729,0.0025712
99,0.988917,0.0183929,0.00900639,0.000971294
100,0.988917,0.0183929,0.00900639,0.000971294
101,0.988661,0.0219393,0.013881,0.000612266
102,0.988661,0.0219393,0.013881,0.000612266
103,0.988661,0.0219393,0.013881,0.000612266
104,0.990663,0.0204975,0.0176122,0.00217663
105,0.996051,0.021986,0.00802713,0.00101206
106,0.990841,0.0216988,0.0211837,0.000581741
107,0.985104,0.0230563,0.0146878,0.00068489
108,0.985175,0.0236692,0.0114967,0.000618846
109,0.986611,0.0188058,0.011713,0.00234405
110,0.981967,0.0260017,0.0149096,0.00165477
111,0.976859,0.0189649,0.00939044,0.00230761
112,0.976225,0.0200109,0.00867344,0.00082853
113,0.976225,0.0200109,0.00867344,0.00082853
114,0.970963,0.022962,0.00222898,0.00132107
115,0.969623,0.0219293,0.00874302,0.00162062
116,0.97477,0.0166638,0.0148327,0.00103306
117,0.970961,0.0198705,0.00614685,0.00197813
118,0.970961,0.0198705,0.00614685,0.00197813
119,0.967771,0.0150711,0.00068309,0.00257871
120,0.967771,0.0150711,0.00068309,0.00257871
121,0.97486,0.0231313,0.00599808,0.00221585
122,0.970638,0.0272681,0.00963741,0.000673271
123,0.970221,0.0226638,0.00959071,0.00231333
124,0.970738,0.0179802,0.00144726,0.00153087
125,0.971845,0.0212465,0.0118159,0.000831346
126,0.973582,0.0219735,0.00474869,0.00142475
127,0.979192,0.0210537,0.0114366,0.00205764
128,0.979624,0.0205225,0.0112898,0.00316753
129,0.979624,0.0205225,0.0112898,0.00316753
130,0.979837,0.0171829,0.0111281,0.00121677
131,0.979837,0.0171829,0.0111281,0.00121677
132,0.98121,0.0159555,0.0133336,0.00291629
133,0.976533,0.0206707,0.0115252,0.000915162
134,0.972733,0.0170272,0.00793401,0.00334831
135,0.97111,0.0213781,0.0161401,0.00202189
136,0.97406,0.0191664,0.0131755,0.00082515
137,0.979459,0.0172535,0.0113478,0.00231893
138,0.97747,0.0136936,0.00679866,0.00156822
139,0.97747,0.0136936,0.00679866,0.00156822
140,0.980201,0.0124445,0.0108568,0.00194745
141,0.980201,0.0124445,0.0108568,0.00194745
142,0.980559,0.0112098,0.00574999,0.00150608
143,0.983212,0.00917556,0.0116031,0.000503137
144,0.983212,0.00917556,0.0116031,0.000503137
145,0.983212,0.00917556,0.0116031,0.000503137
146,0.983212,0.00917556,0.0116031,0.000503137
147,0.975015,0.0167681,0.00438482,0.00303972
148,0.975015,0.0167681,0.00438482,0.00303972
149,0.975015,0.0167681,0.00438482,0.00303972
150,0.975015,0.0167681,0.00438482,0.00303972
151,0.970869,0.00830994,0.0112276,0.000666735
152,0.970306,0.00545937,0.00656956,0.00133583
153,0.969082,0.00377122,0.00529477,0.00125166
154,0.970769,0.00682667,0.00737023,0.001551
155,0.970769,0.00682667,0.00737023,0.001551
156,0.980059,0.00437401,0.0050257,0.000675159
157,0.981188,0.0038567,0.0122399,0.00208136
158,0.977355,0.00308912,0.00895873,0.00138298
159,0.977355,0.00308912,0.00895873,0.00138298
160,0.973486,0.00426516,0.0124743,0.00182289
161,0.973486,0.00426516,0.0124743,0.00182289
162,0.972356,0.012036,0.0139812,0.00284685
163,0.974263,0.00668629,0.0176035,0.000415512
164,0.974263,0.00668629,0.0176035,0.000415512
165,0.971768,0.00691347,0.0151278,0.00268835
166,0.971768,0.00691347,0.0151278,0.00268835
167,0.970733,0.0117985,0.0134759,0.00360492
168,0.979915,0.0114374,0.00943721,0.00136749
169,0.975068,0.0174471,0.010941,0.000955894
170,0.976295,0.0157027,0.00877121,0.00168433
171,0.976295,0.0157027,0.00877121,0.00168433
172,0.977442,0.0198546,0.0109218,0.00245974
173,0.975287,0.0215286,0.0115044,0.000816682
174,0.971387,0.0294034,0.0057072,0.000806202
175,0.971387,0.0294034,0.0057072,0.000806202
176,0.971359,0.0329112,0.00979922,0.0012594
177,0.977914,0.0283249,0.00582989,0.00174263
178,0.97414,0.030446,0.00347415,0.00293225
179,0.970648,0.0207654,0.00418226,0.00282802
180,0.975035,0.0221998,0.00747757,0.00262213
181,0.975035,0.0221998,0.00747757,0.00262213
182,0.975597,0.0350462,0.00918096,0.00203834
183,0.975597,0.0350462,0.00918096,0.00203834
184,0.97584,0.026423,0.00868261,0.000852619
185,0.97584,0.026423,0.00868261,0.000852619
186,0.983385,0.0319878,0.0138689,0.00055643
187,0.983446,0.026129,0.0123806,0.000881153
188,0.986796,0.0223239,0.00852249,0.000542168
189,0.984061,0.0317729,0.00796093,0.00220397
190,0.981989,0.0332154,0.00964536,0.00120833
191,0.985674,0.0335186,0.00741931,0.00136432
192,0.987103,0.0271615,0.00649625,0.00143689
193,0.986537,0.0254606,0.00735877,0.00284019
194,0.986595,0.0410036,0.0116255,0.00173906
195,0.981772,0.036498,0.00991241,0.00398601
196,0.981772,0.036498,0.00991241,0.00398601
197,0.978286,0.0318466,0.00334459,0.00271177
198,0.978286,0.0318466,0.00334459,0.00271177
199,0.969308,0.0223265,0.0142133,0.00542129
200,0.968766,0.0314375,0.0133973,0.00147458
201,0.968632,0.0247534,0.0187152,0.00133926
202,0.97151,0.0263311,0.0309948,0.000506954
203,0.971809,0.0278666,0.0145492,0.00297063
204,0.973047,0.0321751,0.0151439,0.0013517
205,0.96994,0.0256687,0.0183767,0.00198884
206,0.979201,0.022332,0.0123245,0.00259537
207,0.984782,0.0313031,0.0205071,0.00509275
208,0.983522,0.0353069,0.020793,0.00202485
209,0.983448,0.0368429,0.0141011,0.0025559
210,0.983448,0.0368429,0.0141011,0.0025559
211,0.980016,0.0426327,0.0141046,0.001369
212,0.973128,0.0385347,0.00747251,0.00173582
213,0.969909,0.0287923,0.00141902,0.00205836
214,0.971104,0.0308263,0.00882608,0.00385159
215,0.971104,0.0308263,0.00882608,0.00385159
216,0.972591,0.0342244,0.0057823,0.00274479
217,0.968329,0.0424907,0.00749507,0.00203478
218,0.966597,0.0442129,0.00513733,0.00193342
219,0.966597,0.0442129,0.00513733,0.00193342
220,0.967686,0.0386867,0.00591452,0.00284507
221,0.96897,0.0330663,0.00375747,0.00307429
222,0.969894,0.0378236,0.00668643,0.000831698
223,0.975115,0.0222329,0.00914043,0.000790234
224,0.970623,0.0260251,0.00679138,0.00171021
225,0.970623,0.0260251,0.00679138,0.00171021
226,0.971075,0.03066,0.0065526,0.00232934
227,0.977864,0.0300396,0.018981,0.00194119
228,0.974003,0.0312504,0.000495601,0.00563929
229,0.973056,0.0324916,0.0110296,0.00216221
230,0.97298,0.0159509,0.00890334,0.00299879
231,0.973233,0.021384,0.00632726,0.00399974
232,0.975212,0.0233791,0.00340275,0.00252709
233,0.975876,0.0265671,0.00314637,0.00435435
234,0.977088,0.0188721,0.00970419,0.000314006
235,0.981346,0.0249567,0.00598559,0.00178811
236,0.980286,0.029658,0.0069771,0.00135786
237,0.980286,0.029658,0.0069771,0.00135786
238,0.976699,0.0328899,0.00380108,0.00525069
239,0.976699,0.0328899,0.00380108,0.00525069
240,0.977556,0.0377629,0.00331864,0.00524654
241,0.977556,0.0377629,0.00331864,0.00524654
242,0.980464,0.0325578,0.00772,0.00113465
243,0.981683,0.0335703,0.00841174,0.00116816
244,0.981683,0.0335703,0.00841174,0.00116816
245,0.978577,0.0504004,0.00511734,0.00235182
246,0.980348,0.0426927,0.0157257,0.00194185
247,0.979864,0.0292219,0.0116851,0.00321185
248,0.979962,0.0260555,0.0113556,0.00279947
249,0.979962,0.0260555,0.0113556,0.00279947
250,0.982083,0.0319399,0.0159337,0.00155393
251,0.982083,0.0319399,0.0159337,0.00155393
252,0.981962,0.0262378,0.0128938,0.0039012
253,0.978825,0.0293066,0.0275394,0.00354028
254,0.976791,0.0305822,0.0266781,0.00430557
255,0.976791,0.0305822,0.0266781,0.00430557
256,0.976791,0.0305822,0.0266781,0.00430557
257,0.975005,0.0292329,0.020011,0.00187133
258,0.973824,0.0211756,0.0162221,0.00080301
259,0.967658,0.0343717,0.0299942,0.0029397
260,0.967839,0.0414111,0.0250744,0.00203438
261,0.966966,0.0193071,0.0150518,0.00198004
262,0.968073,0.0286357,0.0169969,0.00174376
263,0.970296,0.0355621,0.0167295,0.00186065
264,0.970296,0.0355621,0.0167295,0.00186065
265,0.971874,0.0418838,0.00846571,0.0023714
266,0.972608,0.041455,0.0090951,0.00250789
267,0.969345,0.0377228,0.00202488,0.00364905
268,0.963667,0.0310709,0.0137911,0.00323965
269,0.959357,0.0303167,0.0128414,0.00304688
270,0.959357,0.0303167,0.0128414,0.00304688
271,0.960325,0.0348929,0.0255696,0.000933977
