MDTU,link
1,0.880006
2,0.876682
3,0.877041
4,0.877602
5,0.879769
6,0.879257
7,0.880254
8,0.881276
9,0.879882
10,0.879882
11,0.8816
12,0.884494
13,0.88323
14,0.886164
15,0.885502
16,0.887074
17,0.88686
18,0.88686
19,0.886585
20,0.889112
21,0.889112
22,0.889112
23,0.89084
24,0.89055
25,0.891567
26,0.891567
27,0.891567
28,0.890991
29,0.892187
30,0.890707
31,0.890707
32,0.892804
33,0.89375
34,0.89375
35,0.895946
36,0.90099
37,0.90099
38,0.901694
39,0.899694
40,0.899694
41,0.901528
42,0.902272
43,0.905481
44,0.907152
45,0.907152
46,0.903666
47,0.900343
48,0.900343
49,0.900343
50,0.900343
51,0.90031
52,0.899438
53,0.900538
54,0.900079
55,0.900079
56,0.898893
57,0.899052
58,0.90176
59,0.90176
60,0.90302
61,0.90302
62,0.899642
63,0.901835
64,0.903295
65,0.903295
66,0.904422
67,0.904422
68,0.903695
69,0.903695
70,0.903985
71,0.901484
72,0.904085
73,0.901387
74,0.904804
75,0.906622
76,0.906622
77,0.90575
78,0.90575
79,0.90575
80,0.90575
81,0.906697
82,0.908527
83,0.908527
84,0.908812
85,0.909189
86,0.909189
87,0.910042
88,0.910042
89,0.910042
90,0.909771
91,0.909771
92,0.909771
93,0.909771
94,0.909771
95,0.910473
96,0.911625
97,0.911441
98,0.912263
99,0.91289
100,0.91289
101,0.912997
102,0.912997
103,0.912997
104,0.914214
105,0.917032
106,0.915889
107,0.91452
108,0.913533
109,0.917188
110,0.914891
111,0.912457
112,0.911675
113,0.911675
114,0.911806
115,0.910752
116,0.913521
117,0.912604
118,0.912604
119,0.909473
120,0.909473
121,0.913675
122,0.914004
123,0.913998
124,0.914995
125,0.913354
126,0.914406
127,0.919562
128,0.918199
129,0.918199
130,0.919046
131,0.919046
132,0.921075
133,0.921129
134,0.920546
135,0.919014
136,0.920974
137,0.922258
138,0.922681
139,0.922681
140,0.923968
141,0.923968
142,0.922708
143,0.921713
144,0.921713
145,0.921713
146,0.921713
147,0.921391
148,0.921391
149,0.921391
150,0.921391
151,0.920767
152,0.920875
153,0.919473
154,0.919796
155,0.919796
156,0.92326
157,0.924136
158,0.922476
159,0.922476
160,0.920395
161,0.920395
162,0.919411
163,0.921076
164,0.921076
165,0.920638
166,0.920638
167,0.921956
168,0.927211
169,0.922239
170,0.923979
171,0.923979
172,0.925142
173,0.925902
174,0.924191
175,0.924191
176,0.925748
177,0.927935
178,0.927774
179,0.926232
180,0.92836
181,0.92836
182,0.92993
183,0.92993
184,0.930711
185,0.930711
186,0.934044
187,0.933701
188,0.935608
189,0.933976
190,0.93236
191,0.935846
192,0.935211
193,0.936561
194,0.938148
195,0.936739
196,0.936739
197,0.933835
198,0.933835
199,0.933534
200,0.932414
201,0.933115
202,0.935554
203,0.936122
204,0.937863
205,0.938097
206,0.942922
207,0.942616
208,0.942711
209,0.944192
210,0.944192
211,0.942946
212,0.939296
213,0.941357
214,0.943736
215,0.943736
216,0.94361
217,0.943345
218,0.944989
219,0.944989
220,0.94525
221,0.94537
222,0.947441
223,0.948488
224,0.945478
225,0.945478
226,0.945961
227,0.949314
228,0.948462
229,0.948223
230,0.948938
231,0.947083
232,0.946129
233,0.947589
234,0.951163
235,0.952961
236,0.952973
237,0.952973
238,0.949985
239,0.949985
240,0.951866
241,0.951866
242,0.953516
243,0.953387
244,0.953387
245,0.951088
246,0.954477
247,0.953886
248,0.955103
249,0.955103
250,0.954802
251,0.954802
252,0.95472
253,0.953809
254,0.953607
255,0.953607
256,0.953607
257,0.952159
258,0.951315
259,0.948941
260,0.952317
261,0.950951
262,0.950811
263,0.953231
264,0.953231
265,0.954099
266,0.954831
267,0.95498
268,0.953063
269,0.950929
270,0.950929
271,0.95155
272,0.951803
273,0.947442
274,0.947121
275,0.949248
276,0.951134
277,0.952619
278,0.952858
279,0.954664
280,0.955359
281,0.955359
282,0.956241
283,0.959837
284,0.957562
285,0.957296
286,0.95757
287,0.95757
288,0.961395
289,0.960899
290,0.963566
291,0.963566
292,0.965862
293,0.964986
294,0.967826
295,0.967826
296,0.965204
297,0.965204
298,0.964342
299,0.96134
300,0.964049
301,0.96733
302,0.970276
303,0.97039
304,0.969795
305,0.965898
306,0.968618
307,0.969441
308,0.968246
309,0.96876
310,0.970293
311,0.970293
312,0.970901
313,0.973448
314,0.972228
315,0.972668
316,0.974591
317,0.974591
318,0.97594
319,0.974297
320,0.978383
321,0.979954
322,0.978742
323,0.978866
324,0.977055
325,0.975419
326,0.975806
327,0.975482
328,0.982319
329,0.98024
330,0.978751
331,0.981955
332,0.979497
333,0.979104
334,0.980235
335,0.980235
336,0.978473
337,0.980744
338,0.980645
339,0.983276
340,0.982826
341,0.984745
342,0.981189
343,0.981243
344,0.981243
345,0.977535
346,0.982745
347,0.979651
348,0.98361
349,0.98361
350,0.981059
351,0.981059
352,0.980869
353,0.983593
354,0.98129
355,0.98129
356,0.979729
357,0.979615
358,0.97685
359,0.977317
360,0.979125
361,0.980153
362,0.981892
363,0.979942
364,0.976691
365,0.976288
366,0.974033
367,0.975449
368,0.972526
369,0.971358
370,0.971358
371,0.972695
372,0.970929
373,0.970929
374,0.970929
375,0.971107
376,0.970079
377,0.970079
378,0.96955
379,0.967594
380,0.96779
381,0.974436
382,0.974436
383,0.973959
384,0.972207
385,0.972812
386,0.97269
387,0.973423
388,0.974353
389,0.973798
390,0.975432
391,0.977079
392,0.978759
393,0.980608
394,0.98277
395,0.983316
396,0.982467
397,0.981887
398,0.9846
399,0.981343
400,0.981046
401,0.982484
402,0.982484
403,0.982096
404,0.981934
405,0.98215
406,0.982652
407,0.981961
408,0.984401
409,0.984549
410,0.984323
411,0.986178
412,0.986178
413,0.986012
414,0.983608
415,0.983608
416,0.985116
417,0.985747
418,0.985874
419,0.985528
420,0.987287
421,0.987744
422,0.987744
423,0.987744
424,0.984914
425,0.986212
426,0.986212
427,0.986584
428,0.988808
429,0.989471
430,0.987708
431,0.99083
432,0.990489
433,0.993673
434,0.993969
435,0.995537
436,0.996149
437,0.995773
438,0.995773
439,0.995483
440,0.993047
441,0.993047
442,0.994737
443,0.995341
444,0.995341
445,0.993158
446,0.992038
447,0.99353
448,0.991483
449,0.991465
450,0.991465
451,0.991465
452,0.991465
