MDTU,min_ave,max_ave
1,-0.297722,0.0991863
2,-0.298689,0.0965179
3,-0.298735,0.0956403
4,-0.298121,0.0958334
5,-0.296636,0.0965159
6,-0.296504,0.0960968
7,-0.295968,0.0961764
8,-0.295791,0.0963926
9,-0.297192,0.0954566
10,-0.297192,0.0954566
11,-0.295992,0.0958241
12,-0.293494,0.0971656
13,-0.293404,0.0962706
14,-0.292013,0.097783
15,-0.291336,0.0972138
16,-0.292266,0.0976287
17,-0.29293,0.0982124
18,-0.29293,0.0982124
19,-0.292276,0.0974093
20,-0.290644,0.0982211
21,-0.290644,0.0982211
22,-0.290644,0.0982211
23,-0.290013,0.0994087
24,-0.289782,0.098852
25,-0.289145,0.0987021
26,-0.289145,0.0987021
27,-0.289145,0.0987021
28,-0.288892,0.0984344
29,-0.287214,0.0991943
30,-0.287937,0.0980019
31,-0.287937,0.0980019
32,-0.287502,0.0986928
33,-0.288081,0.099639
34,-0.288081,0.099639
35,-0.285683,0.100386
36,-0.282728,0.102192
37,-0.282728,0.102192
38,-0.282101,0.102499
39,-0.283837,0.102022
40,-0.283837,0.102022
41,-0.281801,0.102378
42,-0.280478,0.103244
43,-0.278853,0.104049
44,-0.275998,0.104858
45,-0.275998,0.104858
46,-0.278374,0.103133
47,-0.280476,0.101944
48,-0.280476,0.101944
49,-0.280476,0.101944
50,-0.280476,0.101944
51,-0.281687,0.102195
52,-0.283217,0.101017
53,-0.282325,0.10081
54,-0.283355,0.101819
55,-0.283355,0.101819
56,-0.283873,0.100757
57,-0.283329,0.101142
58,-0.281406,0.101868
59,-0.281406,0.101868
60,-0.280979,0.102289
61,-0.280979,0.102289
62,-0.282046,0.101164
63,-0.280951,0.101676
64,-0.280286,0.102822
65,-0.280286,0.102822
66,-0.278359,0.102991
67,-0.278359,0.102991
68,-0.279257,0.103379
69,-0.279257,0.103379
70,-0.279562,0.102531
71,-0.281091,0.102129
72,-0.278984,0.103039
73,-0.282211,0.102189
74,-0.279371,0.103745
75,-0.277388,0.104676
76,-0.277388,0.104676
77,-0.277991,0.103877
78,-0.277991,0.103877
79,-0.277991,0.103877
80,-0.277991,0.103877
81,-0.275832,0.103915
82,-0.275536,0.104239
83,-0.275536,0.104239
84,-0.275285,0.104977
85,-0.274958,0.10523
86,-0.274958,0.10523
87,-0.274315,0.104866
88,-0.274315,0.104866
89,-0.274315,0.104866
90,-0.274712,0.105671
91,-0.274712,0.105671
92,-0.274712,0.105671
93,-0.274712,0.105671
94,-0.274712,0.105671
95,-0.273653,0.105202
96,-0.27373,0.106051
97,-0.273302,0.106667
98,-0.272397,0.106894
99,-0.270373,0.106166
100,-0.270373,0.106166
101,-0.271777,0.106224
102,-0.271777,0.106224
103,-0.271777,0.106224
104,-0.270868,0.106837
105,-0.269048,0.10851
106,-0.269664,0.107492
107,-0.271598,0.106881
108,-0.272384,0.10667
109,-0.26824,0.107522
110,-0.270012,0.107026
111,-0.272764,0.106001
112,-0.272623,0.105606
113,-0.272623,0.105606
114,-0.2728,0.105617
115,-0.273876,0.105698
116,-0.271515,0.105759
117,-0.271486,0.105639
118,-0.271486,0.105639
119,-0.274294,0.103582
120,-0.274294,0.103582
121,-0.270824,0.106164
122,-0.27022,0.106709
123,-0.269626,0.106475
124,-0.270263,0.106629
125,-0.271853,0.106393
126,-0.269254,0.106223
127,-0.266792,0.108855
128,-0.267785,0.107776
129,-0.267785,0.107776
130,-0.266462,0.108565
131,-0.266462,0.108565
132,-0.264711,0.1088
133,-0.264281,0.109653
134,-0.264743,0.108477
135,-0.266285,0.107611
136,-0.263677,0.108556
137,-0.262634,0.109036
138,-0.26252,0.109703
