MDTU,min_min,min_max,max_min,max_max5
1,-0.308211,-0.00152575,0.0491649,0.267368
2,-0.271981,0.0908141,0.0610168,0.331191
3,-0.274817,0.0862021,0.0560472,0.33954
4,-0.281832,0.0876592,0.0591901,0.323054
5,-0.287708,0.0804949,0.0585345,0.333271
6,-0.268772,0.0744299,0.0621818,0.313793
7,-0.263935,0.0782858,0.0479789,0.318809
8,-0.280649,0.0746387,0.0645466,0.311614
9,-0.273924,0.0751822,0.0626524,0.33924
10,-0.256322,0.0660931,0.0642042,0.322636
11,-0.28256,0.0668703,0.0621776,0.318909
12,-0.285267,0.0671414,0.0611486,0.305136
13,-0.288243,0.065411,0.052848,0.310363
14,-0.303731,0.066898,0.0540876,0.313776
15,-0.303548,0.070076,0.0509196,0.309885
16,-0.296086,0.073047,0.0518521,0.313028
17,-0.287942,0.0635233,0.0528341,0.318438
18,-0.293099,0.059624,0.053479,0.301486
19,-0.299631,0.0549795,0.0516079,0.307212
20,-0.308212,0.051985,0.0466855,0.300965
21,-0.288065,0.0627331,0.0485452,0.309909
22,-0.291316,0.0553995,0.0553685,0.310201
23,-0.282804,0.0642936,0.0509024,0.315194
24,-0.311508,0.0499812,0.0340042,0.309746
25,-0.320214,0.0628721,0.0470616,0.319843
26,-0.320214,0.0628721,0.0470616,0.319843
27,-0.297519,0.0626101,0.0449084,0.310808
28,-0.297519,0.0626101,0.0449084,0.310808
29,-0.293731,0.0579456,0.0492192,0.311183
30,-0.297599,0.0547834,0.0398689,0.307775
31,-0.305726,0.0577517,0.0502198,0.302509
32,-0.312054,0.0562797,0.0528542,0.300954
33,-0.296208,0.060254,0.0547508,0.303989
34,-0.296907,0.0498897,0.0583975,0.311464
35,-0.307376,0.0634967,0.0419039,0.303708
36,-0.283964,0.058395,0.0554129,0.302707
37,-0.27641,0.0488104,0.0553959,0.296664
38,-0.299935,0.0450398,0.0492086,0.301709
39,-0.294988,0.052139,0.0519939,0.298386
40,-0.300658,0.0512754,0.0424481,0.310352
41,-0.2867,0.0488944,0.0466617,0.320537
42,-0.293191,0.0567633,0.0563576,0.302991
43,-0.280967,0.0540643,0.0543757,0.304026
44,-0.284772,0.0469649,0.0646798,0.300334
45,-0.284772,0.0469649,0.0646798,0.300334
46,-0.294994,0.0502935,0.0581426,0.304663
47,-0.277829,0.0443873,0.053908,0.307227
48,-0.292301,0.0486027,0.0559088,0.299493
49,-0.28262,0.0464103,0.0633763,0.295711
50,-0.28262,0.0464103,0.0633763,0.295711
51,-0.29071,0.0448747,0.0361013,0.292406
52,-0.303613,0.0470337,0.0602581,0.302708
53,-0.278638,0.0393244,0.0631034,0.296439
54,-0.289184,0.0535417,0.056896,0.313077
55,-0.279059,0.0387479,0.0705714,0.29535
56,-0.308111,0.0457993,0.0595141,0.299584
57,-0.301781,0.0522571,0.0628984,0.293786
58,-0.275675,0.0402757,0.0660519,0.298419
59,-0.266573,0.0341539,0.0584292,0.306775
60,-0.266573,0.0341539,0.0584292,0.306775
61,-0.299248,0.0411219,0.0574448,0.297497
62,-0.299248,0.0411219,0.0574448,0.297497
63,-0.298897,0.0309609,0.0693565,0.289066
64,-0.298897,0.0309609,0.0693565,0.289066
65,-0.298897,0.0309609,0.0693565,0.289066
66,-0.286942,0.0336865,0.0485442,0.289059
67,-0.302313,0.0321214,0.053267,0.305268
68,-0.307617,0.0306242,0.0609208,0.300355
