t,e^(-dS)
1,0.216103
2,0.209297
3,1.05204
4,1.02044
5,1.02894
6,1.02186
7,1.02347
8,1.01015
9,0.996321
10,1.00468
11,0.864936
12,1.60753
13,1.15905
14,1.2124
15,1.16125
16,1.44051
17,0.884617
18,1.06689
19,0.89476
20,0.96932
21,1.39055
22,1.12614
23,1.31679
24,2.82639
25,3.55019
26,0.380032
27,3.04043
28,0.753897
29,4.19125
30,0.730446
31,0.571323
32,0.75942
33,0.380602
34,4.37979
35,0.649599
36,2.09908
37,1.58693
38,4.19125
39,1.23677
40,1.58043
41,5.13459
42,1.12412
43,4.88417
44,1.83951
45,0.318224
46,0.367512
47,1.02066
48,0.981876
49,4.27165
50,0.485683
51,0.459783
52,3.13303
53,0.316954
54,1.39529
55,3.33676
56,2.37287
57,0.489339
58,1.15616
59,0.929118
60,0.0871609
61,1.83786
62,0.47783
63,0.988437
64,0.791045
65,0.435875
66,2.59659
67,4.89885
68,0.792074
69,0.458865
70,0.349938
71,0.394278
72,2.18082
73,6.61937
74,2.85765
75,1.01677
76,3.04652
77,1.15177
78,0.262108
79,0.470434
80,0.815952
81,0.977497
82,1.95932
83,1.13349
84,0.1186
85,0.904295
86,7.1492
87,0.95509
88,1.14431
89,0.667778
90,0.336553
91,2.14277
92,3.58587
93,0.347497
94,0.801717
95,6.0557
96,0.799635
97,4.2546
98,0.260019
99,0.609937
100,1.77571
101,0.734254
102,0.270631
103,1.3893
104,0.499124
105,0.645649
106,1.92168
107,0.40333
108,0.676854
109,4.92833
110,1.31587
111,0.447312
112,3.82286
113,1.43376
114,1.30395
115,2.51683
116,1.52455
117,1.65516
118,1.58059
119,0.61183
120,0.317271
121,2.36718
122,3.42808
123,0.348192
124,0.313486
125,0.973868
126,0.541723
127,1.34393
128,0.851292
129,0.345073
130,5.84157
131,0.117185
132,0.510329
133,0.132258
134,0.476923
135,0.55405
136,1.5171
137,5.11409
138,0.573785
139,5.02286
140,0.237877
141,0.933868
142,1.0631
143,0.78592
144,2.64693
145,2.42541
146,0.688459
147,0.297007
148,0.87529
149,1.33136
150,0.367512
151,1.20611
152,0.357364
153,0.583973
154,1.53419
155,0.939019
156,0.675164
157,0.410204
158,0.167965
159,0.367512
160,0.276927
161,2.89794
162,0.137931
163,0.480754
164,1.1055
165,2.63953
166,0.37102
167,1.40144
168,0.463059
169,0.216969
170,1.81739
171,0.571895
172,0.513041
173,2.91247
174,0.170503
175,0.287366
176,1.68708
177,0.436617
178,3.45907
179,0.48447
180,4.53579
181,2.00391
182,0.154432
183,0.165134
184,0.596963
185,0.748937
186,0.0629761
187,0.263685
188,0.16696
189,1.07681
190,3.84587
191,0.369613
192,1.98457
193,2.25173
194,1.9656
195,4.06738
196,0.733887
197,1.00502
198,0.732787
199,1.76562
200,0.929833
201,0.0482191
202,2.23334
203,1.11505
