MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.995419,0.514343,0.594771,0.0022189
2,0.995414,0.502312,0.638724,0.00230271
3,0.995433,0.548549,0.643321,0.0058369
4,0.995514,0.502173,0.58206,0.00250444
5,0.995503,0.506605,0.650454,0.00435402
6,0.995505,0.518086,0.587465,0.00573519
7,0.995415,0.551503,0.591108,0.000769305
8,0.995328,0.557951,0.596405,0.00235891
9,0.9954,0.558938,0.5429,0.00346641
10,0.99543,0.582348,0.553844,0.00329528
11,0.995394,0.602264,0.596606,0.00404563
12,0.995375,0.601612,0.579493,0.00117517
13,0.995461,0.589002,0.572804,0.00261503
14,0.995446,0.593884,0.557044,0.00313167
15,0.995352,0.587291,0.53267,0.00599841
16,0.995349,0.556419,0.554634,0.00492488
17,0.995381,0.569163,0.561048,0.00599569
18,0.995308,0.556731,0.543099,0.00507421
19,0.995328,0.524932,0.579324,0.00408818
20,0.995338,0.50934,0.595352,0.00079134
21,0.995269,0.479764,0.581353,0.0015702
22,0.995388,0.492907,0.552693,0.00293423
23,0.995361,0.463422,0.597613,0.00214479
24,0.995245,0.447674,0.555577,0.00689223
25,0.995174,0.481977,0.51517,0.00547472
26,0.995174,0.481977,0.51517,0.00547472
27,0.995224,0.432747,0.516958,0.00564979
28,0.995224,0.432747,0.516958,0.00564979
29,0.995279,0.461054,0.543048,0.00716908
30,0.995229,0.443992,0.536062,0.00495955
31,0.995173,0.486676,0.462821,0.00245628
32,0.995219,0.50468,0.501474,0.0033767
33,0.995235,0.527428,0.493569,0.00494503
34,0.995179,0.539074,0.493013,0.00291241
35,0.995165,0.506914,0.418133,0.000667469
36,0.995258,0.553197,0.436797,0.00683751
37,0.995338,0.498749,0.471968,0.000242657
38,0.99529,0.534532,0.389499,0.0031343
39,0.995279,0.503354,0.423498,0.00143799
40,0.995166,0.477259,0.402156,0.00369635
41,0.995161,0.484199,0.367406,0.00228715
42,0.995288,0.489322,0.420544,0.00598186
43,0.99528,0.500007,0.459651,0.00271558
44,0.995306,0.521552,0.429098,0.00341377
45,0.995306,0.521552,0.429098,0.00341377
46,0.995343,0.518503,0.417551,0.00114296
47,0.99535,0.504361,0.408138,0.00382556
48,0.995294,0.577622,0.377008,0.00511335
49,0.995285,0.512652,0.478498,0.00268221
50,0.995285,0.512652,0.478498,0.00268221
51,0.995227,0.507236,0.462031,0.00526481
52,0.995274,0.509065,0.481069,0.00148152
53,0.995323,0.509766,0.463168,0.00767276
54,0.995315,0.504236,0.46392,0.00672779
55,0.995336,0.509366,0.426519,0.00377073
56,0.995301,0.470511,0.514738,0.0030969
57,0.995266,0.462287,0.475346,0.003145
58,0.995311,0.432713,0.509624,0.0037468
59,0.995295,0.428709,0.460688,0.00238556
60,0.995295,0.428709,0.460688,0.00238556
61,0.995251,0.444388,0.471456,0.00448052
62,0.995251,0.444388,0.471456,0.00448052
63,0.995282,0.467709,0.487405,0.00349353
64,0.995282,0.467709,0.487405,0.00349353
65,0.995282,0.467709,0.487405,0.00349353
66,0.995292,0.48021,0.4707,0.00469389
67,0.995293,0.474915,0.482226,0.00306034
68,0.99533,0.476801,0.497024,0.00315213
69,0.99533,0.476801,0.497024,0.00315213
70,0.99533,0.476801,0.497024,0.00315213
71,0.995331,0.527815,0.433061,0.00292944
72,0.995399,0.521181,0.408254,0.000517064
73,0.995358,0.468611,0.48859,0.00225286
74,0.995224,0.453536,0.472245,0.00519294
75,0.995165,0.482373,0.472779,0.000901992
76,0.995244,0.4824,0.442919,0.00495909
77,0.995183,0.573037,0.509589,0.00497132
78,0.995183,0.573037,0.509589,0.00497132
79,0.995291,0.551775,0.507905,0.00341174
80,0.99534,0.51136,0.488126,0.0060864
81,0.99539,0.513335,0.515134,0.000326793
82,0.995351,0.480849,0.503345,0.00445824
83,0.995364,0.556521,0.527564,0.0100183
84,0.995364,0.556521,0.527564,0.0100183
85,0.995285,0.571467,0.568521,0.00489164
86,0.995202,0.564574,0.523311,0.00257609
87,0.99512,0.6205,0.511521,0.00339468
88,0.995204,0.631658,0.490208,0.00203377
89,0.995222,0.585882,0.507757,0.00398955
90,0.99522,0.571896,0.49102,0.00219651
91,0.995228,0.571949,0.4955,0.0040401
92,0.9952,0.585909,0.525503,0.00309922
93,0.9952,0.585909,0.525503,0.00309922
94,0.9952,0.585909,0.525503,0.00309922
95,0.995229,0.590238,0.555621,0.00159898
96,0.995136,0.554508,0.548392,0.0017765
97,0.9951,0.556969,0.536572,0.00736981
98,0.9951,0.556969,0.536572,0.00736981
99,0.995052,0.575472,0.534252,0.00343144
100,0.995138,0.548577,0.520068,0.00643906
101,0.995065,0.523688,0.546936,0.00302365
102,0.995065,0.523688,0.546936,0.00302365
103,0.995059,0.553923,0.558957,0.00618774
104,0.995165,0.55183,0.49315,0.00160424
105,0.995088,0.499364,0.485491,0.00496574
106,0.995082,0.554356,0.574727,0.00682335
107,0.995048,0.604313,0.549125,0.00927778
108,0.995076,0.613069,0.545354,0.00353341
109,0.994998,0.515679,0.586816,0.00449025
110,0.994976,0.581748,0.55473,0.00539771
111,0.994976,0.581748,0.55473,0.00539771
112,0.99499,0.608757,0.564773,0.00546396
113,0.995044,0.603668,0.551932,0.00414068
114,0.995082,0.590422,0.515454,0.00778329
115,0.995075,0.614396,0.510146,0.0038893
116,0.99518,0.593652,0.533885,0.00172222
117,0.995202,0.60615,0.471541,0.00420932
118,0.995213,0.557535,0.531,0.00434571
119,0.995221,0.555709,0.57,0.00181367
120,0.995221,0.555709,0.57,0.00181367
121,0.995192,0.599324,0.564195,0.00165645
122,0.995178,0.584549,0.575164,0.00762206
123,0.995178,0.584549,0.575164,0.00762206
124,0.995178,0.584549,0.575164,0.00762206
125,0.995233,0.612552,0.561234,0.00331006
126,0.995232,0.600917,0.519488,0.00440025
127,0.995144,0.563097,0.490585,0.00723512
128,0.99512,0.518326,0.519358,0.00193103
129,0.99512,0.518326,0.519358,0.00193103
130,0.994991,0.472827,0.495467,0.00166991
