t,cond_num
10,6.76673
20,6.74989
30,6.81197
40,6.76731
50,6.78534
60,6.75488
70,6.7875
80,6.82187
90,6.71268
100,6.74446
110,6.79442
120,6.76919
130,6.73303
140,6.75681
150,6.75931
160,6.80362
170,6.81861
180,6.81614
190,6.82317
200,6.81027
210,6.78445
220,6.80653
230,6.78771
240,6.80562
250,6.87264
260,6.81817
270,6.75095
280,6.86791
290,6.77746
300,6.77025
310,6.80427
320,6.7893
330,6.78096
340,6.87244
350,6.79621
360,6.73693
370,6.90526
380,6.83355
390,6.78143
400,6.82352
410,6.81007
420,6.74791
430,6.80738
440,6.79119
450,6.80165
460,6.81173
470,6.79215
480,6.78206
490,6.73396
500,6.79486
510,6.75695
520,6.81837
530,6.77441
540,6.81606
550,6.82348
560,6.83486
570,6.74898
580,6.76839
590,6.8713
600,6.83944
610,6.79727
620,6.79292
630,6.86268
640,6.82015
650,6.85899
660,6.81609
670,6.7937
680,6.76319
690,6.80325
700,6.82602
710,6.79298
720,6.80944
730,6.80631
740,6.87163
750,6.81575
760,6.87347
770,6.85598
780,6.83292
790,6.81476
800,6.85794
810,6.80446
820,6.85601
830,6.82468
840,6.81175
850,6.77625
860,6.81233
870,6.80966
880,6.82518
890,6.85773
900,6.81236
910,6.83878
920,6.82166
930,6.80823
940,6.81452
950,6.80153
960,6.81661
970,6.77197
980,6.81996
990,6.85038
1000,6.8893
1010,6.80632
1020,6.82541
1030,6.80181
1040,6.83606
1050,6.79529
1060,6.8116
1070,6.8004
1080,6.7927
1090,6.81013
1100,6.79091
1110,6.84285
1120,6.83831
1130,6.79363
1140,6.86443
1150,6.83624
1160,6.82349
1170,6.80976
1180,6.7747
1190,6.8277
1200,6.79705
1210,6.81403
1220,6.82853
1230,6.80711
1240,6.88355
1250,6.86336
1260,6.765
1270,6.80514
1280,6.85652
1290,6.79431
1300,6.84772
1310,6.82124
1320,6.82754
1330,6.8852
1340,6.86291
1350,6.85915
1360,6.93383
1370,6.89678
1380,6.79746
1390,6.81411
1400,6.84408
1410,6.89068
1420,6.82846
1430,6.90419
1440,6.81875
