t,walltime
10,1948
20,570.7
30,317.3
40,317
50,313.2
60,297.1
70,299.6
80,293.3
90,281.2
100,282.9
110,292.6
120,293.3
130,289.6
140,292.4
150,295.6
160,305.7
170,309.3
180,308.6
190,310.2
200,311.5
210,279.1
220,281.2
230,282.2
240,280.8
250,282.2
260,277.4
270,279.7
280,281.9
290,280.8
300,277.6
310,275.1
320,280.9
330,270.9
340,279.2
350,275.9
360,269.3
370,261.2
380,289.5
390,259.9
400,263.5
410,311.4
420,308
430,309.8
440,309.4
450,308.7
460,301.2
470,303
480,300.6
490,298.3
500,299.7
510,302.5
520,301.9
530,302.8
540,302.3
550,301.3
560,296.3
570,292
580,292.8
590,298.5
600,300
610,317.1
620,315.7
630,317.2
640,313.5
650,317.2
660,304.6
670,303.1
680,302
690,304
700,302.9
710,310.4
720,306.2
730,307.6
740,308.8
750,307.5
760,313.2
770,312.7
780,310.3
790,309.5
800,307.8
810,316.6
820,319
830,316.7
840,318.5
850,318.2
860,300.1
870,299
880,300.1
890,305.1
900,305.1
910,304.1
920,311.4
930,317.3
940,317.7
950,312.7
960,295.3
970,299.1
980,294.8
990,294.7
1000,297.9
1010,299.8
1020,303.1
1030,307.8
1040,309.9
1050,308.1
1060,305.8
1070,313.3
1080,299.7
1090,296.3
1100,288.1
1110,290.7
1120,290.6
1130,290.9
1140,292.3
1150,294.7
1160,315.7
1170,313
1180,312.3
1190,315.2
1200,312.2
1210,311.7
1220,313.5
1230,315.2
1240,316.2
1250,313.9
1260,310.3
1270,301
1280,303.2
1290,302.9
1300,301.6
1310,271.3
1320,274.8
1330,277
1340,279.3
1350,279.9
1360,278.4
1370,283.3
1380,286.2
1390,283.4
1400,284.7
1410,286.6
1420,288.2
1430,296.6
1440,299.2
1450,298.5
1460,306.3
1470,305.3
1480,305.7
1490,307.2
1500,307.2
1510,302.3
1520,303.4
1530,302.2
1540,301.3
1550,299.7
1560,294.6
1570,301
1580,302.1
1590,299.3
1600,301.8
1610,303.1
1620,326.1
1630,319.2
1640,326.8
1650,319.5
1660,305.5
1670,310.1
1680,311.2
1690,312.2
1700,299.4
1710,302.7
1720,305.9
1730,314.2
1740,305.2
1750,310.8
1760,302.1
1770,303
1780,305.4
1790,299.7
1800,298.7
1810,286.8
1820,295.5
1830,295.5
1840,297.7
1850,293
1860,305.3
1870,309.1
1880,311.4
1890,312.7
1900,310.5
1910,311
1920,316.7
1930,317.2
1940,322.5
1950,312.7
1960,316
1970,318.3
1980,320.9
1990,320.6
2000,319.9
2010,315.5
2020,314.5
2030,315.1
2040,313.9
2050,318.1
2060,306.2
2070,313.7
2080,308.3
2090,307.2
2100,309.7
2110,306.8
2120,305.5
2130,304.5
2140,301.7
2150,301
2160,313.8
2170,313.9
2180,310.6
2190,313
2200,311.8
2210,289.3
2220,286.4
2230,307.7
2240,306.1
2250,305
2260,308.6
2270,311.4
2280,317.5
2290,317.1
2300,314.5
2310,315
2320,314.4
2330,314.5
2340,314.6
2350,318.6
2360,315.4
2370,316.6
2380,317.6
2390,314.3
2400,315.9
2410,313.5
2420,312.7
2430,311.2
2440,313.8
2450,311.2
2460,312.2
2470,308.4
2480,310.2
2490,311.9
2500,310.5
2510,301.8
2520,307.1
2530,307.3
2540,305.1
2550,304.8
2560,305.9
2570,309.7
2580,312
2590,309.4
2600,304.5
2610,308.6
2620,306
2630,305.9
2640,310.2
2650,305.1
2660,303.5
2670,308.1
2680,304.9
2690,303.7
2700,302
2710,301.1
2720,305
2730,302.4
2740,305.8
2750,296
2760,308.7
2770,313.7
2780,313.2
2790,317
2800,315.3
2810,315.5
2820,306.1
2830,312.9
2840,312.4
2850,317.1
2860,319.8
2870,319.6
2880,318
2890,322.3
2900,318.9
2910,311.2
2920,313.8
2930,312
2940,310.8
2950,312.9
2960,312.7
2970,316.9
2980,309.9
2990,306.9
3000,304.1
3010,274
3020,272
3030,271.2
3040,272.5
3050,275.5
3060,273.9
3070,271.9
3080,273.9
3090,272.9
3100,269.9
3110,274
3120,272.8
3130,270.6
3140,271
3150,273.6
3160,277.3
3170,278.8
3180,271.7
3190,272.4
3200,273
3210,272.9
3220,276.7
3230,276.1
3240,274.7
3250,275.3
3260,326.5
3270,325.2
3280,323.1
3290,323.8
3300,329.4
3310,329.4
3320,324.6
3330,321.8
3340,315.1
3350,319.4
3360,307.6
3370,305.7
3380,305.1
3390,312.2
3400,310.9
3410,307.9
3420,306.2
3430,304.9
3440,298.4
3450,295.2
3460,298.7
3470,296.5
3480,298.6
3490,295.6
3500,299.6
3510,291.6
3520,286.8
3530,286.2
3540,286.2
3550,289.9
3560,288.6
3570,293.9
3580,294.7
3590,293.9
3600,297.5
3610,299.9
3620,306.8
3630,315
3640,314.8
3650,317
3660,312.9
3670,310.6
3680,302.9
3690,296.5
3700,300.4
3710,306
3720,311.9
3730,314.8
3740,315.1
3750,315.7
3760,323
3770,316.3
3780,323.1
3790,321.2
3800,318.7
3810,321.2
3820,321.6
3830,321.4
3840,319.9
3850,317.6
3860,321.9
3870,322.5
3880,304.6
3890,306.5
3900,318.9
3910,317.8
3920,316.1
3930,316
3940,316.1
3950,318.5
3960,321.1
3970,318.5
3980,316
3990,314.7
4000,318.1
4010,308.8
4020,316.1
4030,314.5
4040,315.3
4050,314.8
4060,319.1
4070,312.7
4080,308.3
4090,309
4100,316.4
4110,317.6
4120,315.8
4130,318.3
4140,315.8
4150,321.6
4160,325
4170,326
4180,327.2
4190,325.9
4200,322.8
4210,316.3
4220,314.1
4230,314.1
4240,315.2
4250,318.4
4260,318.9
4270,317
4280,318.9
4290,307
4300,310
4310,312
4320,308.5
4330,306.3
4340,314.7
4350,309.8
4360,311.6
4370,310.5
4380,317.4
4390,322.4
4400,324
4410,322.3
4420,320.2
4430,324.3
4440,319.5
4450,314.1
4460,316.1
4470,311.1
4480,316
4490,314.7
4500,315.8
4510,324.2
4520,318
4530,304.1
4540,303.7
4550,302.5
4560,305.5
4570,315.7
4580,320.4
4590,321.1
4600,316.2
4610,313.7
4620,319.5
4630,326.2
4640,329.7
4650,325.5
4660,318.6
4670,314
4680,312.3
4690,330.4
4700,308.4
4710,325.6
4720,323.2
4730,326.5
4740,324
4750,301.1
4760,320.6
4770,321.6
4780,312.8
4790,315.4
4800,316.6
4810,313.1
4820,315
4830,315.4
4840,320.3
4850,315.6
4860,318.8
4870,315.7
4880,313.6
4890,311.4
4900,314.8
4910,310.9
4920,316.9
4930,316.5
4940,319.7
4950,318.5
4960,312.7
4970,318.2
4980,317.8
4990,317.2
5000,320.5
5010,322.4
5020,323.5
5030,318
5040,319.1
5050,320.8
5060,328.3
5070,323.5
5080,322
5090,321.9
5100,324.3
5110,326.3
5120,316.1
5130,319.9
5140,315.5
5150,319.4
5160,319.5
5170,320.3
5180,324.8
5190,323.9
5200,328.9
5210,324.7
5220,324.2
5230,323.9
5240,319.2
5250,321
5260,304.7
5270,301.1
5280,304.1
5290,300.6
5300,302.7
5310,296.6
5320,294.7
5330,304.7
5340,306.4
5350,302.3
5360,300.9
5370,304.4
5380,310.5
5390,299.8
5400,312.2
5410,315.8
5420,311
5430,316.6
5440,317.4
5450,315.3
5460,316.9
5470,303.9
5480,303.8
5490,301.8
5500,295.6
5510,282.3
5520,282.8
5530,288.3
5540,294.8
5550,295.2
5560,295.3
5570,291.9
5580,293.6
5590,291.2
5600,283.3
5610,284.9
5620,282.3
5630,280.9
5640,282.5
5650,281.1
5660,281
5670,295.8
5680,296.4
5690,297.9
5700,298.3
5710,304.1
5720,299.8
5730,285.9
5740,285.1
5750,285.7
5760,299.8
5770,301.9
5780,301.9
5790,305.2
5800,303.1
