MDTU,S_B
1,0.856547
2,1.00436
3,0.99706
4,0.99898
5,0.998155
6,0.997911
7,0.998099
8,0.999129
9,0.998671
10,0.99867
11,0.998689
12,0.997999
13,0.99897
14,0.997991
15,1.00007
16,0.998355
17,0.998378
18,0.997255
19,0.999112
20,0.999689
21,0.998878
22,0.998365
23,0.998087
24,0.9977
25,0.998784
26,0.998784
27,0.997658
28,0.997658
29,0.998458
30,0.998719
31,0.998204
32,0.998319
33,0.998278
34,0.998554
35,0.99791
36,0.997729
37,0.998067
38,0.997989
39,0.99812
40,0.998686
41,0.999747
42,0.998262
43,0.998332
44,0.998368
45,0.998368
46,0.998818
47,0.998472
48,0.997954
49,0.999206
50,0.999206
51,0.998198
52,0.998925
53,0.99903
54,0.999077
55,0.998796
56,0.999326
57,0.999016
58,0.998384
59,0.998816
60,0.998816
61,0.998368
62,0.998368
63,0.998923
64,0.998923
65,0.998923
66,0.998928
67,0.998066
68,0.998722
69,0.998722
70,0.998722
71,0.998278
72,0.999123
73,0.998822
74,0.99939
75,0.999526
76,0.999728
77,0.999014
78,0.999014
79,0.999291
80,0.99853
81,0.999388
82,0.9984
83,0.998574
84,0.998574
85,0.999605
86,0.99861
87,0.998941
88,0.997363
89,0.999282
90,0.999447
91,1.0002
92,0.998836
93,0.998836
94,0.998836
95,0.998931
96,0.999528
97,0.999416
98,0.999416
99,0.999984
100,0.998755
101,0.998915
102,0.998915
103,0.99941
104,0.999963
105,0.998533
106,0.998246
107,0.998815
108,0.999354
109,0.998219
110,0.999524
111,0.999524
112,0.99852
113,0.999205
114,0.999007
115,0.999311
116,0.999315
117,0.999582
118,0.999459
119,0.998881
120,0.998881
121,0.998437
122,0.998721
123,0.998721
124,0.998721
125,0.998813
126,0.999111
127,0.99972
128,0.999651
129,0.999651
130,0.998325
131,0.998325
132,0.998325
133,0.998325
134,0.998379
135,0.998379
136,0.998388
137,1.00017
138,0.999234
139,0.999446
140,0.99814
141,0.999957
142,1.00002
143,1.00002
144,0.999232
145,0.99938
146,0.999791
147,0.999791
148,0.998966
149,0.999391
150,0.999391
151,0.99874
152,0.99874
153,0.99874
154,0.999587
155,0.998469
156,0.998469
157,0.998652
158,0.998652
159,0.998652
160,0.998652
161,0.99893
162,0.99893
163,0.999967
164,0.998946
165,0.998287
166,0.998693
167,0.99895
168,0.999693
169,0.999693
170,0.999503
171,0.999688
172,0.999446
173,0.998849
174,0.998849
175,0.998849
176,0.999152
177,0.999152
178,0.999668
179,0.999668
180,1.00021
181,0.998769
182,0.998769
183,1.00046
184,0.99956
185,0.998235
186,0.998235
187,0.998235
188,0.998235
189,0.999411
190,0.998626
191,1.00066
192,0.999275
193,0.99917
194,0.999016
195,0.999827
196,0.999827
197,0.998221
198,0.998956
199,0.999761
200,0.997997
201,0.997997
202,0.999577
203,0.999351
204,0.999355
205,0.998699
206,0.998699
207,0.999228
208,1.00026
209,0.999432
210,0.999858
211,0.999996
212,0.99895
213,1
214,0.999026
215,0.999887
216,0.99878
217,0.998592
218,0.99894
219,0.99894
220,0.998463
221,0.998463
222,0.998463
223,0.998463
224,0.998463
225,0.998463
226,0.999565
227,0.999357
228,0.998545
229,0.998545
230,0.99928
231,0.999182
232,0.999182
233,0.999182
234,0.998937
235,0.999612
236,0.99869
237,0.999002
238,0.999444
239,0.999342
240,0.999342
241,0.998751
242,0.999472
243,0.999307
244,0.999307
245,0.999664
246,1.00031
247,0.999675
248,0.999675
249,0.999675
250,0.999492
251,1.00005
252,1.00025
253,0.999584
254,0.999289
255,1.00013
256,1.00013
257,0.99946
258,0.99946
259,0.999703
260,1.00018
261,0.999751
262,0.999751
263,0.999233
264,0.999233
265,0.999787
266,1.00028
267,1.00034
268,0.998969
269,0.999168
270,1.00002
271,0.999311
272,0.99918
273,0.99918
274,0.998058
275,0.999919
276,0.999919
277,0.999076
278,0.999665
279,1.00041
280,1.00021
281,1.00021
282,0.999659
283,0.999659
284,0.99919
285,0.999399
286,0.999427
287,0.999427
288,0.999427
289,0.999311
290,0.999907
291,0.998888
292,0.998888
293,1.00013
294,0.999261
295,0.999261
296,0.999315
297,0.998555
298,0.998555
299,0.999542
300,0.999542
301,0.999616
302,0.998377
303,0.998377
304,0.999105
305,0.999105
306,0.999105
307,0.999105
308,0.999277
309,1.00028
310,0.998886
311,0.998886
312,0.999134
313,0.999181
314,0.999181
315,0.999781
316,0.999781
317,0.999781
318,0.999781
319,1.00018
320,1.00034
321,1.00046
322,0.998143
323,0.998143
324,1.00027
325,1.00027
326,0.998321
327,1.0001
328,0.999457
329,1.00045
330,0.999793
331,0.999687
332,0.999687
333,0.999687
334,0.999535
335,0.999535
336,1.00004
337,0.997676
338,1.00057
339,0.999746
340,0.99935
341,0.999576
342,0.999776
343,1.00009
344,1.00009
345,0.999593
346,0.999593
347,0.99885
348,0.99885
349,0.999852
350,1.00042
351,1.00005
352,0.999098
353,0.99968
354,0.999178
355,0.999178
356,0.999178
357,0.999178
358,0.999626
359,0.999626
360,0.998862
361,0.998862
362,0.998862
363,0.999529
364,0.999132
365,0.999132
366,1.00073
367,0.998876
368,0.99888
369,0.999381
370,1.00028
371,1.00024
372,0.999769
373,1.00003
374,0.999382
375,0.999382
376,1.00015
377,0.999937
378,0.999422
379,0.999096
380,1.00002
381,0.999186
382,0.999074
383,0.999074
384,0.999186
385,1.00042
386,1.0004
387,0.999521
388,0.998706
389,0.998706
390,0.998706
391,1.00007
392,1.00012
393,0.999293
394,0.999867
395,0.999867
396,0.999867
397,1.00027
398,1.00027
399,1.00027
400,0.999434
401,1.00025
402,0.999639
403,0.999871
404,0.99952
405,0.999373
406,0.999012
407,0.99982
408,0.999531
409,0.999256
410,0.998957
411,0.999308
412,0.999723
413,1.00056
414,1.00056
415,0.999453
416,0.999453
417,0.999494
418,0.99882
419,0.99882
420,0.999555
421,0.999414
422,0.999742
423,0.998949
424,0.999212
425,0.999421
426,0.999824
427,0.999824
428,0.998811
429,1.00009
430,0.999503
431,0.999503
432,0.999945
433,0.999863
434,0.99898
435,0.999884
436,1.00003
437,0.999907
438,1.00002
439,0.999338
440,0.999384
441,0.999635
442,0.998883
443,0.998883
444,0.998883
445,1.00049
446,0.999738
447,0.999738
448,0.999738
449,0.999529
450,1.00118
451,0.999079
452,0.999079
453,0.998729
454,0.998729
455,0.998729
456,0.998729
457,0.998729
458,1.00019
459,0.999218
460,0.999218
461,0.999218
462,0.999653
463,0.999653
464,0.999958
465,1.00044
466,0.999366
467,0.999366
468,0.999682
469,0.999682
470,0.999682
471,0.999598
472,0.999807
473,0.999033
474,0.999552
475,0.99824
476,1.00004
477,0.999793
478,0.999809
479,0.999809
480,0.999809
481,0.99957
482,0.99957
483,0.999902
484,1.0001
485,1.0001
486,1.0001
487,0.999304
488,0.999942
489,0.998357
490,0.998357
491,0.998357
492,1.00108
493,0.999502
494,0.998936
495,0.998936
496,0.999354
497,0.999354
498,1.00063
499,1.00063
500,0.999286
501,0.999208
502,0.999522
503,0.998952
504,0.9996
505,1.0001
506,1.0001
507,0.999594
508,0.999594
509,0.999594
510,0.999125
511,0.99963
512,0.99963
513,0.998701
514,0.999692
515,0.999692
516,0.998339
517,0.999866
518,0.999169
519,0.999169
520,1.00024
521,1.00024
522,1.00024
523,1.00014
524,1.00014
525,1.00058
526,1.00058
527,1.00032
528,1.00032
529,1.00088
530,1.00088
531,1.00088
532,1.0005
533,1.00019
534,1.00044
535,1.00044
536,0.998688
537,0.998821
538,0.998878
539,1.00016
540,1.00016
541,1.00016
542,1.00016
543,1.00003
544,1.00066
545,0.999755
546,0.999468
547,0.999468
548,0.99932
549,0.999436
550,0.99887
551,0.999009
552,0.999009
553,0.999009
554,0.999479
555,0.999479
556,0.999408
557,0.999408
558,0.999408
559,0.999408
560,0.999663
561,1.0002
562,0.999728
563,0.999728
564,0.999816
565,0.998376
566,1.00079
567,0.999344
568,0.999344
569,0.999344
570,1.00114
571,1.00004
572,1.00004
573,1.00004
574,1.00004
575,0.99972
576,0.99972
577,1.00041
578,0.998571
579,1.00006
580,1.00006
581,0.999735
582,0.999921
583,0.999568
584,1.00009
585,0.999905
586,1.00056
587,0.999841
588,0.999314
589,0.998821
590,0.998821
591,0.998821
592,0.998042
593,0.999249
594,1.00025
595,0.999766
596,0.999107
597,0.999314
598,0.999314
599,0.999333
600,0.999878
601,0.999878
602,0.999878
603,0.999844
604,0.999844
605,0.999844
606,0.999276
607,1.00008
608,1.00008
609,0.999698
610,0.999337
611,0.999383
612,0.998683
613,0.999551
614,0.998963
615,1.00018
616,0.998933
617,0.999002
618,1.00012
619,0.998899
620,0.999485
621,0.999833
622,0.999678
623,0.998998
624,0.999277
625,0.999205
626,1.00004
627,0.99992
628,0.99978
629,0.998913
630,0.998913
631,1.00092
632,1.00092
633,1.00019
634,0.999359
635,0.999872
636,0.998859
637,0.998859
638,1.00001
639,0.999988
640,0.999948
641,0.999948
642,0.999513
643,0.998266
644,0.999949
645,0.999746
646,1.00085
647,0.999695
648,0.99929
649,0.999972
650,0.999972
651,0.999972
652,0.998833
653,0.999846
654,1.0001
655,0.999878
656,0.999878
657,0.999878
658,1.00065
659,0.999313
660,0.9997
661,0.9997
662,1.00019
663,1.00019
664,0.99943
665,0.99943
666,1.00023
667,1.00023
668,1.00023
669,0.998934
670,1.00037
671,1.00023
672,0.999598
673,0.999598
674,0.999598
675,0.999746
676,0.999746
677,0.999746
678,0.999189
679,1.00025
680,0.999937
681,1.00021
682,0.998494
683,0.999243
684,0.998987
