MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.393312,0.007763,-0.000163482
2,0.393312,0.007763,-0.000163482
3,0.393312,0.007763,-0.000163482
4,536.846,-16.6264,-0.00180425
5,297.965,-12.532,-0.000500544
6,261.907,-11.6845,0.000253301
7,221.728,-10.9482,-0.00171765
8,198.293,-10.4069,-0.00192853
9,184.468,-9.965,-0.000139621
10,161.849,-9.3992,-0.000907125
11,148.542,-9.0457,-0.000392285
12,126.183,-8.41389,-0.0010705
13,127.491,-8.44356,-0.00127965
14,123.599,-8.23681,-0.00136049
15,114.068,-7.89887,-0.000973841
16,104.887,-7.58535,-0.00138218
17,95.4589,-7.3328,-0.00119902
18,83.3817,-6.87711,5.49799e-05
19,81.772,-6.7477,0.00059552
20,75.3453,-6.50355,-0.000719111
21,75.3453,-6.50355,-0.000719111
22,72.9523,-6.41678,-0.00105084
23,60.7821,-5.85711,-0.00234589
24,62.1173,-5.94145,-0.00144103
25,60.4428,-5.84972,-0.000488016
26,52.6227,-5.46091,-0.00140808
27,52.6227,-5.46091,-0.00140808
28,48.5014,-5.3005,-0.00091501
29,44.6411,-5.06187,-0.000565249
30,44.8748,-5.09873,-6.51887e-05
31,40.3411,-4.83631,0.000127416
32,37.2972,-4.64741,1.75191e-05
33,32.0659,-4.38411,-0.000536209
34,26.638,-3.91266,8.7381e-05
35,25.5698,-3.83035,0.000462664
36,26.3318,-3.9346,-0.000124933
37,23.1699,-3.67871,-0.000119714
38,22.9068,-3.64904,-5.74399e-05
39,24.0607,-3.68448,-0.00119321
40,22.1649,-3.56423,-0.000805268
41,21.78,-3.44674,-0.000367286
42,21.4446,-3.4169,-0.0008731
43,21.4652,-3.40918,-0.000713846
44,21.4652,-3.40918,-0.000713846
45,19.8765,-3.21689,-0.000718433
46,19.3124,-3.22891,0.000695132
47,18.4116,-3.1067,0.000961366
48,19.474,-3.18297,0.000578713
49,17.5168,-3.03694,-9.80622e-05
50,16.7324,-2.98074,0.000113787
