t,cost
10,4161
20,2224.2
30,1302.9
40,1128.3
50,1022.7
60,969.3
70,984.9
80,998.7
90,977.4
100,983.7
110,1109.4
120,1099.5
130,1151.4
140,1154.4
150,1152.3
160,1149.9
170,1111.5
180,1068.6
190,1062
200,1057.5
210,1056.3
220,1133.7
230,1149.6
240,1149.6
250,1158
260,1126.5
270,1068.9
280,1067.1
290,1061.4
300,1059.9
310,1056.6
320,1042.2
330,1046.4
340,1048.2
350,1050
360,1081.2
370,1055.4
380,1046.4
390,1048.5
400,1052.7
410,1051.8
420,1051.5
430,1054.5
440,1041
450,1045.2
460,1054.5
470,1046.4
480,1044.3
490,1050.6
500,1007.4
510,1000.5
520,1009.5
530,1010.1
540,1017
550,1014.6
560,1017
570,1008
580,1013.7
590,1010.4
600,1013.7
610,1013.4
620,1001.1
630,1003.8
640,999.3
650,1007.7
660,1015.2
670,1002.9
680,1008
690,1006.2
700,1004.1
710,1012.5
720,1147.2
730,1164.3
740,1149.6
750,1145.4
760,1146
770,1144.2
780,1144.8
790,1148.7
800,1141.5
810,1103.1
820,1092.9
830,1111.8
840,1099.2
850,1095.6
860,1101.6
870,1093.5
880,1116
890,1126.8
900,1134.6
910,1137.9
920,1112.4
930,1113.9
940,1123.8
950,1111.5
960,1124.4
970,1122.6
980,1114.5
990,1111.2
1000,1116
1010,1109.4
1020,1105.5
1030,1119.6
1040,1133.1
1050,1132.2
1060,1136.4
1070,1129.2
1080,1120.8
1090,1135.8
1100,1140.6
1110,1143.3
1120,1121.4
1130,1128.3
1140,1108.5
1150,1110.6
1160,1115.1
1170,1097.7
1180,1097.7
1190,1084.2
1200,1094.4
1210,1088.7
1220,1096.5
1230,1092.3
1240,1097.7
1250,1094.7
1260,1097.4
1270,1094.7
1280,1094.7
1290,1095.3
1300,1104.6
1310,1092.9
1320,1023
1330,1039.2
1340,1023.6
1350,1023
1360,1030.8
1370,1023.3
1380,1034.4
1390,1047.9
1400,1026
1410,1047.9
1420,1028.7
1430,1042.8
1440,1023.9
1450,1038.6
1460,1039.2
1470,1034.1
1480,1048.2
1490,1039.2
1500,1040.1
1510,1048.2
1520,1147.5
1530,1140
1540,1147.5
1550,1155.9
1560,1156.2
1570,1149.9
1580,1138.8
1590,1113.9
1600,1115.4
1610,1129.8
1620,1140.9
1630,1149
1640,1153.8
1650,1155.6
1660,1167.3
1670,1147.2
1680,1143.3
1690,1146
1700,1157.1
1710,1162.8
1720,1138.5
1730,1101.3
1740,1128
1750,1127.4
1760,1134.3
1770,1128.9
1780,1129.2
1790,1127.4
1800,1095.9
1810,1123.5
1820,1120.8
1830,1121.7
1840,1122.3
1850,1132.8
1860,1122.3
1870,1088.4
1880,1108.8
1890,1127.7
1900,1128.6
1910,1109.7
1920,1088.4
1930,1089.3
1940,1089.6
1950,1080.6
1960,1084.8
1970,1076.4
1980,1083
1990,1091.4
2000,1090.2
2010,1082.1
2020,1098.3
2030,1084.8
2040,1095.9
2050,1086.9
2060,1085.1
2070,1097.4
2080,1099.8
2090,1093.2
2100,1099.2
2110,1107.3
2120,1101
2130,1092
2140,1103.1
2150,1110.3
2160,1085.1
2170,1087.5
2180,1080.3
2190,1078.5
2200,1075.8
2210,1080.6
2220,1082.4
2230,1079.1
2240,1078.5
2250,1089.6
2260,1155
2270,1159.5
2280,1152.3
2290,1156.2
2300,1148.7
2310,1125
2320,1053.6
2330,1025.7
2340,1019.4
2350,1026.3
2360,1029
2370,1026.9
2380,1059.3
2390,1054.2
2400,1046.4
2410,1061.4
2420,1056.6
2430,1011.9
2440,1011.3
2450,1002
2460,1016.7
2470,1050.6
2480,1067.4
2490,1089
2500,1092.6
2510,1088.7
2520,1188
2530,1190.4
2540,1199.1
2550,1182
2560,1188.3
2570,1189.2
