ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.984505,0.00177857,null,null,null
0.258979,null,0.168999,null,null
0.0291344,null,null,-0.128576,null
-0.000580395,null,null,null,-0.00403436
0.984505,0.00177857,null,null,null
0.258979,null,0.168999,null,null
0.0291344,null,null,-0.128576,null
-0.000580395,null,null,null,-0.00403436
0.984505,0.00177857,null,null,null
0.258979,null,0.168999,null,null
0.0291344,null,null,-0.128576,null
-0.000580395,null,null,null,-0.00403436
0.98893,0.00338757,null,null,null
5.31015,null,3.08913,null,null
0.376639,null,null,-1.50481,null
-0.0098797,null,null,null,-0.00176069
0.995535,0.00185041,null,null,null
4.23332,null,2.26175,null,null
0.244677,null,null,-1.07557,null
-0.00689814,null,null,null,-0.00229944
0.989586,-0.00172331,null,null,null
4.1195,null,1.88983,null,null
0.26621,null,null,-0.742221,null
-0.00656273,null,null,null,-0.00317622
0.989905,0.00228828,null,null,null
4.00019,null,3.12396,null,null
0.829549,null,null,-1.04987,null
-0.000353303,null,null,null,-0.000344476
0.986734,-0.00369684,null,null,null
3.822,null,2.7476,null,null
0.202405,null,null,-0.725536,null
-0.0105495,null,null,null,0.00910962
0.983594,-0.00568028,null,null,null
4.09445,null,2.58955,null,null
-0.380544,null,null,-1.26501,null
-0.00241467,null,null,null,0.00228721
0.979659,-0.00824571,null,null,null
3.56749,null,2.51489,null,null
0.163176,null,null,-1.22943,null
-0.013565,null,null,null,-0.00240641
0.98097,-0.00527739,null,null,null
3.45158,null,2.68182,null,null
0.354683,null,null,-1.53493,null
0.00209536,null,null,null,-0.00597872
0.979996,-0.00881529,null,null,null
3.64716,null,2.00608,null,null
-0.457112,null,null,-2.83128,null
0.00616279,null,null,null,-0.00192194
0.982959,-0.0108608,null,null,null
3.40184,null,1.62967,null,null
-0.310504,null,null,-3.51991,null
-0.00815109,null,null,null,0.00628069
0.982812,-0.00952034,null,null,null
3.66321,null,0.671424,null,null
-0.602134,null,null,-2.54692,null
-0.000504986,null,null,null,-0.00144521
0.982135,-0.00770754,null,null,null
3.09965,null,0.472214,null,null
-0.914494,null,null,-2.72514,null
0.00198214,null,null,null,-0.00980515
0.978971,-0.00880064,null,null,null
3.3639,null,0.201295,null,null
-1.29394,null,null,-2.36845,null
0.000377861,null,null,null,-0.00706502
0.98439,-0.0102969,null,null,null
2.65137,null,-0.556721,null,null
-0.719734,null,null,-1.2255,null
0.0052607,null,null,null,-0.000173981
0.986154,-0.00645184,null,null,null
2.31798,null,0.505536,null,null
-1.83794,null,null,-1.05682,null
-0.00221157,null,null,null,-0.0100558
0.986082,-0.00724616,null,null,null
1.58844,null,-0.142326,null,null
-0.405934,null,null,-1.58167,null
-0.0134714,null,null,null,-0.00456002
0.986251,-0.0049676,null,null,null
2.41819,null,-0.439995,null,null
-1.03578,null,null,-1.23052,null
-0.00559945,null,null,null,-0.00234031
0.986251,-0.0049676,null,null,null
2.41819,null,-0.439995,null,null
-1.03578,null,null,-1.23052,null
-0.00559945,null,null,null,-0.00234031
0.986566,-0.00055338,null,null,null
2.42716,null,-0.881294,null,null
-0.965768,null,null,-1.11285,null
-0.0101137,null,null,null,0.00101133
0.98519,-0.00138316,null,null,null
2.38971,null,-0.663495,null,null
-0.939236,null,null,-1.13157,null
0.00184898,null,null,null,-0.00734389
0.988364,-0.00488709,null,null,null
2.0133,null,-0.127532,null,null
-0.953165,null,null,-0.786848,null
-0.00247129,null,null,null,-0.000635995
0.986806,-0.0104599,null,null,null
1.90764,null,-0.0820605,null,null
-1.35244,null,null,-0.974838,null
-0.00834356,null,null,null,-0.0125281
0.983499,-0.0139107,null,null,null
2.49766,null,0.399784,null,null
-1.66235,null,null,-0.893822,null
-0.00226844,null,null,null,-0.0110343
0.983499,-0.0139107,null,null,null
2.49766,null,0.399784,null,null
