t,walltime
10,1387
20,741.4
30,434.3
40,376.1
50,340.9
60,323.1
70,328.3
80,332.9
90,325.8
100,327.9
110,369.8
120,366.5
130,383.8
140,384.8
150,384.1
160,383.3
170,370.5
180,356.2
190,354
200,352.5
210,352.1
220,377.9
230,383.2
240,383.2
250,386
260,375.5
270,356.3
280,355.7
290,353.8
300,353.3
310,352.2
320,347.4
330,348.8
340,349.4
350,350
360,360.4
370,351.8
380,348.8
390,349.5
400,350.9
410,350.6
420,350.5
430,351.5
440,347
450,348.4
460,351.5
470,348.8
480,348.1
490,350.2
500,335.8
510,333.5
520,336.5
530,336.7
540,339
550,338.2
560,339
570,336
580,337.9
590,336.8
600,337.9
610,337.8
620,333.7
630,334.6
640,333.1
650,335.9
660,338.4
670,334.3
680,336
690,335.4
700,334.7
710,337.5
720,382.4
730,388.1
740,383.2
750,381.8
760,382
770,381.4
780,381.6
790,382.9
800,380.5
810,367.7
820,364.3
830,370.6
840,366.4
850,365.2
860,367.2
870,364.5
880,372
890,375.6
900,378.2
910,379.3
920,370.8
930,371.3
940,374.6
950,370.5
960,374.8
970,374.2
980,371.5
990,370.4
1000,372
1010,369.8
1020,368.5
1030,373.2
1040,377.7
1050,377.4
1060,378.8
1070,376.4
1080,373.6
1090,378.6
1100,380.2
1110,381.1
1120,373.8
1130,376.1
1140,369.5
1150,370.2
1160,371.7
1170,365.9
1180,365.9
1190,361.4
1200,364.8
1210,362.9
1220,365.5
1230,364.1
1240,365.9
1250,364.9
1260,365.8
1270,364.9
1280,364.9
1290,365.1
1300,368.2
1310,364.3
1320,341
1330,346.4
1340,341.2
1350,341
1360,343.6
1370,341.1
1380,344.8
1390,349.3
1400,342
1410,349.3
1420,342.9
1430,347.6
1440,341.3
1450,346.2
1460,346.4
1470,344.7
1480,349.4
1490,346.4
1500,346.7
1510,349.4
1520,382.5
1530,380
1540,382.5
1550,385.3
1560,385.4
1570,383.3
1580,379.6
1590,371.3
1600,371.8
1610,376.6
1620,380.3
1630,383
1640,384.6
1650,385.2
1660,389.1
1670,382.4
1680,381.1
1690,382
1700,385.7
1710,387.6
1720,379.5
1730,367.1
1740,376
1750,375.8
1760,378.1
1770,376.3
1780,376.4
1790,375.8
1800,365.3
1810,374.5
1820,373.6
1830,373.9
1840,374.1
1850,377.6
1860,374.1
1870,362.8
1880,369.6
1890,375.9
1900,376.2
1910,369.9
1920,362.8
1930,363.1
1940,363.2
1950,360.2
1960,361.6
1970,358.8
1980,361
1990,363.8
2000,363.4
2010,360.7
2020,366.1
2030,361.6
2040,365.3
2050,362.3
2060,361.7
2070,365.8
2080,366.6
2090,364.4
2100,366.4
2110,369.1
2120,367
2130,364
2140,367.7
2150,370.1
2160,361.7
2170,362.5
2180,360.1
2190,359.5
2200,358.6
2210,360.2
2220,360.8
2230,359.7
2240,359.5
2250,363.2
2260,385
2270,386.5
2280,384.1
2290,385.4
2300,382.9
2310,375
2320,351.2
2330,341.9
2340,339.8
2350,342.1
2360,343
2370,342.3
2380,353.1
2390,351.4
2400,348.8
2410,353.8
2420,352.2
2430,337.3
2440,337.1
2450,334
2460,338.9
2470,350.2
2480,355.8
2490,363
2500,364.2
2510,362.9
2520,396
2530,396.8
2540,399.7
2550,394
2560,396.1
2570,396.4
2580,385.4
2590,380.3
2600,380.9
2610,379.7
2620,376.4
2630,375.4
2640,380.7
2650,384.7
2660,381.1
2670,380.7
2680,382
2690,384.4
2700,393.3
2710,392.5
2720,394.8
2730,392.8
2740,399.2
2750,385.7
2760,382.4
2770,380.9
2780,382.9
2790,381.9
2800,382.7
2810,382.9
2820,380.4
2830,379.4
2840,379.3
2850,380.7
2860,380.1
2870,378.9
2880,380.6
2890,377.7
2900,379.4
2910,376
2920,357.2
2930,350.3
2940,348.6
2950,344.4
2960,358.6
2970,368.2
2980,360.8
2990,365
3000,366.4
3010,366
3020,361.9
3030,355.6
3040,347.4
3050,344.9
3060,343.1
3070,342.9
3080,346.8
3090,347.3
3100,351.7
3110,348.3
3120,341.2
3130,342.1
3140,338.3
3150,338.5
3160,340
3170,342.1
3180,339.5
3190,337.4
3200,334.9
3210,337.1
3220,335.7
3230,339.8
3240,338.5
3250,334.9
3260,332.5
3270,332.1
3280,334.3
3290,334.5
3300,333.5
3310,335.7
3320,363.2
3330,363.4
3340,365.2
3350,360.8
3360,357.8
3370,361
3380,357.6
3390,355.9
3400,359.9
3410,362.1
3420,368.1
3430,367.8
3440,371.2
3450,375.4
3460,371.4
3470,358.3
3480,358.1
3490,362.4
3500,361.2
3510,365.8
3520,346.5
3530,345.1
3540,346.4
3550,352.6
3560,360.1
3570,362.6
3580,362
3590,359.6
3600,361.7
3610,364.6
3620,366.7
3630,366.3
3640,363.4
3650,360.4
3660,356.4
3670,354.9
3680,350
3690,342.4
3700,342.5
3710,343.4
3720,350.1
3730,352.1
3740,349.6
3750,351.8
3760,353.2
3770,352.5
3780,353.9
3790,352.5
3800,343.5
3810,352.1
3820,355.1
3830,351.4
3840,353.4
3850,353.4
3860,353.4
3870,359.3
3880,359.6
3890,363.1
3900,359.6
3910,360.2
3920,357.5
3930,363.7
3940,363.5
3950,363.4
3960,359.3
3970,364.3
3980,371.7
3990,369.1
4000,367.6
4010,367.8
4020,372.3
4030,368.7
4040,370.1
4050,367.2
4060,362
4070,338.8
4080,339.3
4090,354.8
4100,359.8
4110,356.4
4120,398
4130,412.9
4140,421.4
4150,409
4160,401
4170,357.3
4180,356.4
4190,354.8
4200,355.8
4210,353.3
4220,355.2
4230,353.7
4240,352.7
4250,353.5
4260,355.4
4270,357.7
4280,356
4290,358.9
4300,364.7
4310,355.8
4320,366
4330,359.3
4340,357
4350,374.4
4360,374.5
4370,367.7
4380,367.1
4390,366.7
4400,365.4
4410,365.8
4420,365.6
4430,369.3
4440,370.3
4450,367.1
4460,366.7
4470,365.4
4480,366.3
4490,369.4
4500,364.6
4510,367.6
4520,367.6
4530,369.7
4540,368.4
4550,368.7
4560,368
4570,376.7
4580,369.2
4590,372.8
4600,337.5
4610,335.8
4620,346.5
4630,376.2
4640,373.4
4650,363.1
4660,340
4670,341.8
4680,335.5
4690,337.3
4700,335.5
4710,335.4
4720,336.6
4730,334.6
4740,333.4
4750,334.2
4760,364.8
4770,388.1
4780,385.5
4790,379
4800,388.4
4810,391.4
4820,390.7
4830,391.1
4840,385.1
4850,388.3
4860,394.1
4870,392.5
4880,391.3
4890,391.9
4900,395.6
4910,398.3
4920,393.3
4930,390
4940,392.8
4950,392.8
4960,390.8
4970,366.3
4980,371.6
4990,370.8
5000,366.4
5010,372.3
5020,371
5030,367.4
5040,364
5050,367.4
5060,363.2
5070,365.1
5080,365.7
5090,367
5100,373.5
5110,373
5120,371.3
5130,361.9
5140,357.5
5150,354.2
5160,358.9
5170,357.7
5180,347.7
5190,358.9
5200,359.1
5210,361.9
5220,361
5230,364.2
5240,368.2
5250,371.9
5260,366.3
5270,365.1
5280,356.6
5290,349.5
5300,345.3
5310,358.3
