MDTU,S_F
1,8.18741e-06
2,8.18741e-06
3,8.18741e-06
4,8.11281e-06
5,8.04893e-06
6,8.17187e-06
7,8.17921e-06
8,8.28271e-06
9,8.3549e-06
10,8.48139e-06
11,8.53519e-06
12,8.52518e-06
13,8.42491e-06
14,8.45162e-06
15,8.47103e-06
16,8.5156e-06
17,8.48386e-06
18,8.48538e-06
19,8.38555e-06
20,8.53957e-06
21,8.53957e-06
22,8.58047e-06
23,8.47111e-06
24,8.54718e-06
25,8.61994e-06
26,8.70073e-06
27,8.70073e-06
28,8.76442e-06
29,8.71538e-06
30,8.82447e-06
31,8.84148e-06
32,8.80199e-06
33,8.72901e-06
34,8.83301e-06
35,8.95904e-06
36,8.86977e-06
37,8.93417e-06
38,8.95521e-06
39,9.05967e-06
40,8.86853e-06
41,8.97966e-06
42,8.90907e-06
43,8.84511e-06
44,8.84511e-06
45,8.93342e-06
46,8.94936e-06
47,8.99609e-06
48,9.0297e-06
49,8.94756e-06
50,8.96761e-06
51,9.01775e-06
52,9.05224e-06
53,8.97794e-06
54,8.92821e-06
55,8.90657e-06
56,8.94587e-06
57,8.97711e-06
58,9.14423e-06
59,9.17704e-06
60,9.17838e-06
61,9.0975e-06
62,9.1517e-06
63,9.07935e-06
64,9.07875e-06
65,8.97961e-06
66,8.98263e-06
67,8.97444e-06
68,8.97524e-06
69,8.92525e-06
70,9.0769e-06
71,9.03751e-06
72,9.05372e-06
73,9.0118e-06
74,9.01001e-06
75,9.04232e-06
76,9.03093e-06
77,9.14828e-06
78,9.20476e-06
79,9.24077e-06
80,9.24077e-06
81,9.28778e-06
82,9.23188e-06
83,9.23188e-06
84,9.23188e-06
85,9.26355e-06
86,9.29226e-06
87,9.22859e-06
88,9.21683e-06
89,9.17232e-06
90,9.21181e-06
91,9.11976e-06
92,9.11976e-06
93,9.18098e-06
94,9.25418e-06
95,9.25418e-06
96,9.26322e-06
97,9.30702e-06
98,9.42519e-06
99,9.36735e-06
100,9.36735e-06
101,9.36735e-06
102,9.23741e-06
103,9.31612e-06
104,9.31612e-06
105,9.34133e-06
106,9.34133e-06
107,9.38753e-06
108,9.38753e-06
109,9.39211e-06
110,9.38913e-06
111,9.42809e-06
112,9.30643e-06
113,9.36113e-06
114,9.4097e-06
115,9.4097e-06
116,9.42472e-06
117,9.57245e-06
118,9.33928e-06
119,9.26231e-06
120,9.31112e-06
121,9.23616e-06
122,9.23616e-06
123,9.34413e-06
124,9.34607e-06
125,9.40093e-06
126,9.38138e-06
127,9.51032e-06
128,9.5083e-06
129,9.64835e-06
130,9.72547e-06
131,9.65463e-06
132,9.68595e-06
133,9.68595e-06
134,9.66831e-06
135,9.66831e-06
136,9.63348e-06
137,9.65424e-06
138,9.55177e-06
139,9.58231e-06
140,9.71249e-06
141,9.56821e-06
142,9.66808e-06
143,9.74065e-06
144,9.57866e-06
145,9.60604e-06
146,9.60604e-06
147,9.42284e-06
148,9.42284e-06
149,9.46305e-06
150,9.42918e-06
151,9.50566e-06
152,9.54666e-06
153,9.56967e-06
154,9.58529e-06
155,9.58529e-06
156,9.58529e-06
157,9.59578e-06
158,9.64397e-06
159,9.64397e-06
160,9.55043e-06
161,9.55043e-06
162,9.62245e-06
163,9.62245e-06
164,9.6204e-06
165,9.66197e-06
166,9.66197e-06
167,9.70306e-06
168,9.63659e-06
169,9.70498e-06
170,9.64309e-06
171,9.67936e-06
172,9.66452e-06
173,9.69574e-06
174,9.70512e-06
175,9.59529e-06
176,9.67564e-06
177,9.75894e-06
178,9.71388e-06
179,9.71388e-06
180,9.69356e-06
181,9.69356e-06
182,9.67641e-06
183,9.67641e-06
184,9.73865e-06
185,9.74346e-06
186,9.73501e-06
187,9.65377e-06
188,9.65377e-06
189,9.67747e-06
190,9.7584e-06
191,9.751e-06
192,9.751e-06
193,9.74739e-06
194,9.799e-06
195,9.78484e-06
196,9.78484e-06
197,9.6878e-06
198,9.75482e-06
199,9.75482e-06
200,9.75482e-06
201,9.86013e-06
202,9.86013e-06
203,9.69341e-06
204,9.74241e-06
205,9.61896e-06
206,9.62699e-06
207,9.677e-06
208,9.59765e-06
209,9.60623e-06
210,9.60623e-06
211,9.6454e-06
212,9.6454e-06
213,9.60603e-06
214,9.52294e-06
215,9.49491e-06
216,9.49491e-06
217,9.5789e-06
218,9.64741e-06
219,9.67377e-06
220,9.59464e-06
221,9.71493e-06
222,9.67058e-06
223,9.6801e-06
224,9.67854e-06
225,9.67854e-06
226,9.54845e-06
227,9.57776e-06
228,9.59511e-06
229,9.60773e-06
230,9.60773e-06
231,9.58252e-06
232,9.58921e-06
233,9.78221e-06
234,9.67082e-06
235,9.67082e-06
236,9.5572e-06
237,9.5572e-06
238,9.5572e-06
239,9.60326e-06
240,9.56808e-06
241,9.56808e-06
242,9.63266e-06
243,9.53018e-06
