t,G,F1,F2,F3
351,0.009555,0.01001,null,null
352,0.009562,0.01,null,null
353,0.009557,0.01,null,null
354,0.009554,0.01,null,null
355,0.009557,0.01001,null,null
356,0.009547,0.01001,null,null
357,0.00956,0.01001,null,null
358,0.009563,0.01001,null,null
359,0.009566,0.01,null,null
360,0.009569,0.009997,null,null
361,0.009574,0.01001,null,null
362,0.009569,0.009997,null,null
363,0.009575,0.01,null,null
364,0.009575,0.00999,null,null
365,0.009589,0.009992,null,null
366,0.00957,0.01,null,null
367,0.009566,0.009994,null,null
368,0.009563,0.009995,null,null
369,0.009562,0.009995,null,null
370,0.009568,0.009994,null,null
371,0.009566,0.009993,null,null
372,0.009564,0.01,null,null
373,0.009562,0.01,null,null
374,0.009562,0.01001,null,null
375,0.00956,0.01001,null,null
376,0.009562,0.01001,null,null
377,0.009556,0.01001,null,null
378,0.00956,0.01001,null,null
379,0.009548,0.01001,null,null
380,0.009547,0.01002,null,null
381,0.009552,0.01003,null,null
382,0.00954,0.01003,null,null
383,0.009546,0.01003,null,null
384,0.00954,0.01003,null,null
385,0.009537,0.01004,null,null
386,0.009528,0.01005,null,null
387,0.009529,0.01006,null,null
388,0.009523,0.01004,null,null
389,0.009519,0.01005,null,null
390,0.009516,0.01004,null,null
391,0.009521,0.01004,null,null
392,0.009529,0.01004,null,null
393,0.00953,0.01005,null,null
394,0.00952,0.01005,null,null
395,0.009518,0.01005,null,null
396,0.009524,0.01005,null,null
397,0.009526,0.01006,null,null
398,0.009529,0.01005,null,null
399,0.009521,0.01005,null,null
400,0.00952,0.01006,null,null
401,0.009509,0.01006,null,null
402,0.009511,0.01005,null,null
403,0.009509,0.01005,null,null
404,0.009511,0.01006,null,null
405,0.0095,0.01006,null,null
406,0.009497,0.01006,null,null
407,0.0095,0.01007,null,null
408,0.009497,0.01007,null,null
409,0.0095,0.01007,null,null
410,0.009503,0.01008,null,null
411,0.009492,0.01008,null,null
412,0.00949,0.01009,null,null
413,0.009496,0.01008,null,null
414,0.009496,0.0101,null,null
415,0.00949,0.01009,null,null
416,0.009482,0.01009,null,null
417,0.009478,0.0101,null,null
418,0.00948,0.01009,null,null
419,0.009484,0.0101,null,null
420,0.009477,0.01011,null,null
421,0.00947,0.0101,null,null
422,0.009464,0.01012,null,null
423,0.009461,0.01012,null,null
424,0.009473,0.01011,null,null
425,0.009474,0.01012,null,null
426,0.009447,0.01011,null,null
427,0.009457,0.01012,null,null
428,0.009461,0.01011,null,null
429,0.009467,0.01012,null,null
430,0.009458,0.01012,null,null
431,0.009456,0.01012,null,null
432,0.009455,0.01011,null,null
433,0.009454,0.01012,null,null
434,0.00945,0.01012,null,null
435,0.009451,0.01013,null,null
436,0.009453,0.01014,null,null
437,0.009436,0.01013,null,null
438,0.009437,0.01014,null,null
439,0.009443,0.01014,null,null
440,0.00944,0.01014,null,null
441,0.009435,0.01014,null,null
442,0.009433,0.01014,null,null
443,0.009439,0.01014,null,null
444,0.009448,0.01015,null,null
445,0.009431,0.01014,null,null
446,0.009436,0.01015,null,null
447,0.009427,0.01015,null,null
448,0.009427,0.01015,null,null
449,0.009432,0.01016,null,null
450,0.009424,0.01015,null,null
451,0.009423,0.01016,null,null
452,0.00943,0.01017,null,null
453,0.009413,0.01017,null,null
454,0.009423,0.01018,null,null
455,0.009418,0.01017,null,null
456,0.009418,0.01017,null,null
457,0.009412,0.01017,null,null
458,0.009412,0.01017,null,null
459,0.009411,0.01017,null,null
460,0.00942,0.01017,null,null
461,0.009427,0.01017,null,null
462,0.009412,0.01018,null,null
463,0.009411,0.01018,null,null
464,0.009401,0.01017,null,null
465,0.009403,0.01018,null,null
466,0.009405,0.01018,null,null
467,0.009396,0.01018,null,null
468,0.009402,0.01018,null,null
469,0.009399,0.01017,null,null
470,0.009409,0.01018,null,null
471,0.009413,0.01018,null,null
472,0.009414,0.01018,null,null
473,0.009399,0.01018,null,null
474,0.009408,0.01019,null,null
475,0.009398,0.01019,null,null
476,0.009395,0.01019,null,null
477,0.009393,0.01019,null,null
478,0.009384,0.0102,null,null
479,0.009379,0.0102,null,null
480,0.00938,0.01021,null,null
481,0.009373,0.01021,null,null
482,0.009386,0.01021,null,null
483,0.009393,0.0102,null,null
484,0.00939,0.0102,null,null
485,0.009387,0.0102,null,null
486,0.009376,0.01021,null,null
487,0.009368,0.01021,null,null
488,0.009374,0.01021,null,null
489,0.009373,0.01021,null,null
490,0.009372,0.01022,null,null
491,0.009372,0.01023,null,null
492,0.00937,0.01023,null,null
493,0.009359,0.01023,null,null
494,0.009363,0.01024,null,null
495,0.009356,0.01024,null,null
496,0.009358,0.01023,null,null
497,0.009362,0.01023,null,null
498,0.009361,0.01023,null,null
499,0.00936,0.01022,null,null
500,0.009374,0.01022,null,null
501,0.00936,0.01023,null,null
502,0.00936,0.01025,null,null
503,0.009354,0.01023,null,null
504,0.009354,0.01023,null,null
505,0.009359,0.01024,null,null
506,0.009357,0.01023,null,null
507,0.009366,0.01023,null,null
508,0.009365,0.01023,null,null
509,0.009363,0.01022,null,null
510,0.009356,0.01022,null,null
511,0.009365,0.01023,null,null
512,0.009363,0.01024,null,null
513,0.009373,0.01022,null,null
514,0.009361,0.01023,null,null
515,0.009363,0.01022,null,null
516,0.009362,0.01022,null,null
517,0.00936,0.01023,null,null
518,0.009363,0.01022,null,null
519,0.009375,0.01022,null,null
520,0.009369,0.01023,null,null
521,0.009366,0.01021,null,null
522,0.00937,0.01022,null,null
523,0.009369,0.01023,null,null
524,0.009363,0.01024,null,null
525,0.00936,0.01023,null,null
526,0.009363,0.01024,null,null
527,0.009358,0.01024,null,null
528,0.009354,0.01023,null,null
529,0.009353,0.01024,null,null
530,0.009345,0.01026,null,null
531,0.009343,0.01025,null,null
532,0.009335,0.01025,null,null
533,0.009342,0.01026,null,null
534,0.009351,0.01025,null,null
535,0.009344,0.01025,null,null
536,0.009338,0.01025,null,null
537,0.009336,0.01026,null,null
538,0.009332,0.01026,null,null
539,0.009331,0.01025,null,null
540,0.009334,0.01025,null,null
541,0.009339,0.01026,null,null
542,0.009355,0.01025,null,null
543,0.009358,0.01023,null,null
544,0.009348,0.01023,null,null
545,0.009352,0.01023,null,null
546,0.009363,0.01024,null,null
547,0.009369,0.01023,null,null
548,0.009367,0.01024,null,null
549,0.009354,0.01024,null,null
550,0.009351,0.01025,null,null
551,0.009784,0.009635,null,null
552,0.009778,0.009637,null,null
553,0.009774,0.00964,null,null
554,0.009775,0.009636,null,null
555,0.009774,0.00964,null,null
556,0.009774,0.009656,null,null
557,0.009752,0.009654,null,null
558,0.009764,0.009651,null,null
559,0.009758,0.009657,null,null
560,0.009765,0.009654,null,null
561,0.009764,0.009662,null,null
562,0.00976,0.009648,null,null
563,0.00977,0.009665,null,null
564,0.009772,0.009668,null,null
565,0.009753,0.009658,null,null
566,0.009749,0.009656,null,null
567,0.009765,0.009659,null,null
568,0.009758,0.009664,null,null
569,0.009761,0.00966,null,null
570,0.009761,0.009655,null,null
571,0.009764,0.009663,null,null
572,0.009764,0.009662,null,null
573,0.009753,0.009668,null,null
574,0.009758,0.00966,null,null
575,0.009755,0.009677,null,null
576,0.009747,0.009673,null,null
577,0.009747,0.009672,null,null
578,0.009747,0.009671,null,null
579,0.009741,0.009668,null,null
580,0.009738,0.009673,null,null
581,0.009756,0.009683,null,null
582,0.009741,0.00967,null,null
583,0.009741,0.00968,null,null
584,0.009735,0.009685,null,null
585,0.009733,0.009685,null,null
586,0.009735,0.009683,null,null
587,0.009742,0.009678,null,null
588,0.009736,0.009675,null,null
589,0.009738,0.009684,null,null
590,0.009737,0.009678,null,null
591,0.009736,0.009685,null,null
592,0.009729,0.009678,null,null
593,0.009735,0.009677,null,null
594,0.00974,0.009678,null,null
595,0.009735,0.009674,null,null
596,0.009742,0.009675,null,null
597,0.009742,0.009675,null,null
598,0.00975,0.009667,null,null
599,0.009741,0.00968,null,null
600,0.009743,0.009668,null,null
601,0.009746,0.009669,null,null
602,0.009748,0.009679,null,null
603,0.009734,0.009676,null,null
604,0.009734,0.009684,null,null
605,0.009739,0.009688,null,null
606,0.009732,0.009688,null,null
607,0.009737,0.009674,null,null
608,0.009737,0.00969,null,null
609,0.009742,0.009676,null,null
610,0.00974,0.009689,null,null
611,0.009734,0.009691,null,null
612,0.00974,0.009685,null,null
613,0.009738,0.009682,null,null
614,0.009746,0.009691,null,null
615,0.009739,0.009681,null,null
616,0.009738,0.009684,null,null
617,0.009743,0.009684,null,null
618,0.009745,0.009673,null,null
619,0.009745,0.009677,null,null
620,0.009739,0.009675,null,null
621,0.009742,0.009677,null,null
622,0.009745,0.009671,null,null
623,0.00974,0.009672,null,null
624,0.009748,0.009675,null,null
625,0.00976,0.009662,null,null
626,0.009748,0.009663,null,null
627,0.009751,0.009664,null,null
628,0.009752,0.009654,null,null
629,0.009756,0.009664,null,null
630,0.009748,0.009668,null,null
631,0.009751,0.009665,null,null
632,0.009752,0.009669,null,null
633,0.009749,0.009665,null,null
634,0.009739,0.009672,null,null
635,0.009749,0.009667,null,null
636,0.009751,0.009667,null,null
637,0.009749,0.009668,null,null
638,0.009751,0.009667,null,null
639,0.009746,0.009662,null,null
640,0.009743,0.009655,null,null
641,0.009742,0.009676,null,null
642,0.009749,0.009661,null,null
643,0.009746,0.009669,null,null
644,0.00974,0.009665,null,null
645,0.009748,0.009666,null,null
646,0.009746,0.009665,null,null
647,0.009749,0.009662,null,null
648,0.009745,0.009669,null,null
649,0.009759,0.009675,null,null
650,0.009747,0.009667,null,null
651,0.009745,0.009682,null,null
652,0.009742,0.009673,null,null
653,0.009752,0.009675,null,null
654,0.009747,0.009667,null,null
655,0.009755,0.009667,null,null
656,0.009753,0.009663,null,null
657,0.009754,0.009662,null,null
658,0.009754,0.009662,null,null
659,0.009749,0.009653,null,null
660,0.009751,0.00966,null,null
661,0.009751,0.009657,null,null
662,0.009759,0.009654,null,null
663,0.009762,0.009659,null,null
664,0.009756,0.009659,null,null
665,0.009762,0.009647,null,null
666,0.009767,0.009658,null,null
667,0.009762,0.009657,null,null
668,0.009759,0.009655,null,null
669,0.009763,0.009655,null,null
670,0.009764,0.009668,null,null
671,0.009745,0.009665,null,null
672,0.009758,0.009663,null,null
673,0.009747,0.009668,null,null
674,0.009741,0.009667,null,null
675,0.009759,0.009673,null,null
676,0.009743,0.009671,null,null
677,0.009749,0.00967,null,null
678,0.009749,0.009678,null,null
679,0.009748,0.009682,null,null
680,0.009742,0.009679,null,null
681,0.009747,0.009674,null,null
682,0.009753,0.009675,null,null
683,0.00974,0.009673,null,null
684,0.009755,0.00968,null,null
685,0.009753,0.009676,null,null
686,0.009737,0.009673,null,null
687,0.009741,0.009672,null,null
688,0.00975,0.00968,null,null
689,0.009737,0.009682,null,null
690,0.009737,0.009678,null,null
691,0.009742,0.009671,null,null
692,0.00974,0.009677,null,null
693,0.009741,0.009676,null,null
694,0.009735,0.009686,null,null
695,0.009737,0.00967,null,null
696,0.009744,0.009674,null,null
697,0.009741,0.009673,null,null
698,0.009748,0.009667,null,null
699,0.00974,0.009668,null,null
700,0.009751,0.009673,null,null
701,0.009744,0.009666,null,null
702,0.009751,0.009669,null,null
703,0.009739,0.00967,null,null
704,0.009749,0.009681,null,null
705,0.009731,0.009685,null,null
706,0.009739,0.009679,null,null
707,0.009735,0.009682,null,null
708,0.00972,0.009694,null,null
709,0.009723,0.009701,null,null
710,0.009727,0.009701,null,null
711,0.009733,0.009706,null,null
712,0.009719,0.0097,null,null
713,0.009723,0.009701,null,null
714,0.009719,0.00969,null,null
715,0.009721,0.009701,null,null
716,0.009721,0.009696,null,null
717,0.009722,0.009703,null,null
718,0.009707,0.009695,null,null
719,0.009712,0.009706,null,null
720,0.009711,0.009707,null,null
721,0.009733,0.009715,null,null
722,0.00972,0.009701,null,null
723,0.009716,0.009695,null,null
724,0.009716,0.009699,null,null
725,0.009723,0.009703,null,null
726,0.009716,0.009705,null,null
727,0.009709,0.009703,null,null
728,0.009713,0.009717,null,null
729,0.009719,0.009708,null,null
730,0.009722,0.009699,null,null
731,0.009715,0.009697,null,null
732,0.009714,0.009695,null,null
733,0.009718,0.009704,null,null
734,0.009716,0.009697,null,null
735,0.009717,0.009696,null,null
736,0.009714,0.009707,null,null
737,0.009709,0.009701,null,null
738,0.009708,0.0097,null,null
739,0.009709,0.009705,null,null
740,0.009722,0.009706,null,null
741,0.009725,0.009715,null,null
742,0.00972,0.009696,null,null
743,0.009725,0.009712,null,null
744,0.009711,0.009717,null,null
745,0.009695,0.009725,null,null
746,0.009701,0.009715,null,null
747,0.009697,0.009718,null,null
748,0.009696,0.009717,null,null
749,0.009698,0.009706,null,null
750,0.009695,0.009711,null,null
751,0.009696,0.009716,null,null
752,0.009697,0.009713,null,null
753,0.009698,0.00972,null,null
754,0.009693,0.009724,null,null
755,0.009696,0.009732,null,null
756,0.009701,0.009718,null,null
757,0.009699,0.009719,null,null
758,0.00969,0.009723,null,null
759,0.009685,0.009724,null,null
760,0.009688,0.00972,null,null
761,0.009684,0.00972,null,null
762,0.009692,0.009727,null,null
763,0.009695,0.009723,null,null
764,0.009695,0.009724,null,null
765,0.009692,0.009728,null,null
766,0.00969,0.009727,null,null
767,0.009686,0.009729,null,null
768,0.009696,0.009726,null,null
769,0.009694,0.009726,null,null
770,0.00969,0.009737,null,null
771,0.009681,0.009739,null,null
772,0.009689,0.009737,null,null
773,0.009681,0.009728,null,null
774,0.009707,0.009735,null,null
775,0.009694,0.009731,null,null
776,0.009681,0.009736,null,null
777,0.009693,0.009731,null,null
778,0.009702,0.009734,null,null
779,0.009694,0.009749,null,null
780,0.00968,0.009738,null,null
781,0.009685,0.009743,null,null
782,0.009683,0.009732,null,null
783,0.009681,0.009728,null,null
784,0.009686,0.009726,null,null
785,0.009691,0.009737,null,null
786,0.009682,0.009733,null,null
787,0.009675,0.009736,null,null
788,0.009679,0.009744,null,null
789,0.009673,0.009741,null,null
790,0.009671,0.009743,null,null
791,0.009677,0.009739,null,null
792,0.009678,0.009745,null,null
793,0.00967,0.009744,null,null
794,0.009673,0.009748,null,null
795,0.009674,0.00974,null,null
796,0.009688,0.009739,null,null
797,0.009682,0.009739,null,null
798,0.009681,0.009736,null,null
799,0.009671,0.009733,null,null
800,0.009678,0.009742,null,null
801,0.009692,0.009747,null,null
802,0.009669,0.009737,null,null
803,0.009669,0.00975,null,null
804,0.009666,0.009749,null,null
805,0.009662,0.009759,null,null
806,0.009658,0.009767,null,null
807,0.009658,0.009753,null,null
808,0.009663,0.009768,null,null
809,0.009661,0.009765,null,null
810,0.009664,0.00977,null,null
811,0.009661,0.009765,null,null
812,0.009663,0.009755,null,null
813,0.00966,0.009755,null,null
814,0.00966,0.00976,null,null
815,0.009656,0.009765,null,null
816,0.009657,0.009763,null,null
817,0.009657,0.00976,null,null
818,0.00966,0.009763,null,null
819,0.009662,0.009754,null,null
820,0.009662,0.009761,null,null
821,0.009645,0.009765,null,null
822,0.009652,0.009768,null,null
823,0.009653,0.009764,null,null
824,0.009657,0.009761,null,null
825,0.009654,0.009763,null,null
826,0.009659,0.00976,null,null
827,0.00965,0.009772,null,null
828,0.009656,0.009773,null,null
829,0.009647,0.009773,null,null
830,0.009641,0.009777,null,null
831,0.009642,0.00979,null,null
832,0.009644,0.009785,null,null
833,0.009635,0.009786,null,null
834,0.009635,0.009782,null,null
835,0.009639,0.009781,null,null
836,0.009637,0.009781,null,null
837,0.009643,0.009775,null,null
838,0.009655,0.009781,null,null
839,0.009643,0.009767,null,null
840,0.009642,0.009771,null,null
841,0.009648,0.009772,null,null
842,0.009638,0.009782,null,null
843,0.00965,0.009779,null,null
844,0.009638,0.009783,null,null
845,0.009637,0.009791,null,null
846,0.009639,0.009778,null,null
847,0.009637,0.009777,null,null
848,0.009637,0.009776,null,null
849,0.009644,0.009776,null,null
850,0.009631,0.009777,null,null
851,0.009641,0.009778,null,null
852,0.009655,0.00978,null,null
853,0.009654,0.009769,null,null
854,0.009662,0.009775,null,null
855,0.009659,0.009769,null,null
856,0.009653,0.009769,null,null
857,0.009652,0.009769,null,null
858,0.009657,0.009762,null,null
859,0.009648,0.009765,null,null
860,0.009662,0.009767,null,null
861,0.009663,0.009755,null,null
862,0.009678,0.009763,null,null
863,0.009655,0.009751,null,null
864,0.00965,0.00975,null,null
865,0.009659,0.009763,null,null
866,0.009656,0.009754,null,null
867,0.009671,0.009758,null,null
868,0.009674,0.009755,null,null
869,0.009661,0.009754,null,null
870,0.009668,0.009758,null,null
871,0.009677,0.009745,null,null
872,0.009682,0.009741,null,null
873,0.009685,0.009741,null,null
