MDTU,S_B
1,0.970571
2,0.960281
3,0.950896
4,0.947163
5,0.960887
6,0.961102
7,0.963611
8,0.968567
9,0.96882
10,0.971193
11,0.972349
12,0.976062
13,0.974877
14,0.976121
15,0.976715
16,0.978793
17,0.981126
18,0.98025
19,0.981434
20,0.982007
21,0.982356
22,0.983178
23,0.984114
24,0.984661
25,0.985535
26,0.986159
27,0.986148
28,0.985082
29,0.986272
30,0.987843
31,0.986933
32,0.987709
33,0.988095
34,0.987951
35,0.98801
36,0.987748
37,0.989276
38,0.989476
39,0.990232
40,0.989612
41,0.990129
42,0.991183
43,0.990458
44,0.991649
45,0.991236
46,0.990469
47,0.991095
48,0.992175
49,0.992514
50,0.99174
51,0.993487
52,0.991338
53,0.992284
54,0.992595
55,0.993733
56,0.992341
57,0.993681
58,0.993228
59,0.993939
60,0.9939
61,0.993001
62,0.995224
63,0.994502
64,0.994499
65,0.993471
66,0.994113
67,0.99408
68,0.995802
69,0.994258
70,0.993915
71,0.994494
72,0.994494
73,0.995607
74,0.993821
75,0.994909
76,0.994687
77,0.995302
78,0.995027
79,0.995688
80,0.996028
81,0.995131
82,0.996798
83,0.994849
84,0.994849
85,0.995323
86,0.994725
87,0.995269
88,0.996459
89,0.996507
90,0.995473
91,0.99589
92,0.995406
93,0.995964
94,0.996123
95,0.996563
96,0.995624
97,0.996925
98,0.995896
99,0.996458
100,0.995461
101,0.997924
102,0.996914
103,0.996213
104,0.996403
105,0.997332
106,0.995761
107,0.997303
108,0.996618
109,0.997467
110,0.996841
111,0.996731
112,0.997014
113,0.997008
114,0.997241
115,0.997248
116,0.996877
117,0.998427
118,0.998107
119,0.997937
120,0.996874
121,0.997689
122,0.997044
123,0.99719
124,0.997439
125,0.997371
126,0.997371
127,0.996983
128,0.999294
129,0.997814
130,0.998038
131,0.997052
132,0.997695
133,0.997447
134,0.997377
135,0.997284
136,0.997764
137,0.997593
138,0.998237
139,0.998068
140,0.997653
141,0.997289
142,0.997289
143,0.998256
144,0.998406
145,0.999298
146,0.99854
147,0.99844
148,0.998513
149,0.998553
150,0.997991
151,0.998331
152,0.99694
153,0.998127
154,0.998807
155,0.998807
156,0.998415
157,0.998535
158,0.998787
159,0.998047
160,0.998851
161,0.99789
162,0.99789
163,0.999286
164,0.998232
165,0.997987
166,0.998328
167,0.99817
168,0.997768
169,0.99934
170,0.996812
171,0.998429
172,0.998429
173,0.999458
174,0.997421
175,0.999424
176,0.999886
177,0.999023
178,0.997979
179,0.998863
180,0.998863
181,0.998989
182,0.998989
183,0.998432
184,1.00035
185,0.997622
186,0.998781
187,0.997805
188,0.99947
189,0.998323
190,0.998323
191,0.998817
192,0.998817
193,0.997745
194,0.99832
195,0.99832
196,0.99832
197,0.99832
198,0.997654
199,0.999079
200,0.996654
201,0.996654
202,0.999014
203,0.998492
204,0.998492
205,0.999005
206,1.00012
207,0.998485
208,0.998485
209,0.999096
210,0.999096
211,0.998026
212,0.998865
213,0.998865
214,0.998102
215,0.998102
216,0.998654
217,0.998775
