MDTU,plaq,Re(det),Im(det),link
1,49.3934,2.98359e+09,1.39202e+08,1.23338
2,38.567,5.60991e+08,2.89633e+07,1.06901
3,32.3885,1.74383e+08,9.69257e+06,0.965787
4,28.6347,7.62323e+07,4.42443e+06,0.899148
5,26.1206,4.18535e+07,2.54342e+06,0.8516
6,23.5365,2.10023e+07,1.3222e+06,0.801119
7,21.5231,1.17162e+07,768023,0.759835
8,19.7979,6.92267e+06,471740,0.722394
9,18.1858,4.02956e+06,283625,0.686583
10,16.854,2.48368e+06,179412,0.656157
11,15.762,1.61112e+06,119396,0.630345
12,14.7696,1.08739e+06,82484.9,0.605992
13,13.8885,720071,55793.6,0.584714
14,13.1109,494349,39460.8,0.565096
15,12.2773,355914,28942.5,0.540522
16,11.7166,271237,22384.6,0.525238
17,11.1233,205731,17211.8,0.507641
18,10.4899,151672,12920.9,0.48803
19,9.98611,117864,10215.7,0.472092
20,9.62746,96186,8420.32,0.461208
21,9.21232,72339.8,6464.28,0.44905
22,8.84134,57966.2,5257.11,0.437186
23,8.48273,47354.4,4317.26,0.425071
24,8.12311,37606.7,3494.84,0.412869
25,7.80181,30999.8,2921.14,0.40156
26,7.55372,25099.5,2376.09,0.394276
27,7.28045,21057.7,2016.46,0.384374
28,7.03855,17523.7,1697.39,0.376146
29,6.86092,15107.4,1479.48,0.370239
30,6.69056,12565,1254.06,0.364503
31,6.4026,10830.1,1083.9,0.352633
32,6.16801,9363.14,947.863,0.342946
33,6.01476,8119.75,839.103,0.337136
34,5.90585,7102.3,730.984,0.334367
35,5.7647,6128.99,638.026,0.328835
36,5.57958,5400.42,560.028,0.321582
37,5.40816,4776.64,502.695,0.313927
38,5.2441,4194.82,443.606,0.307259
39,5.08676,3677.54,395.093,0.300363
40,4.97833,3137.32,341.975,0.296446
41,4.7949,2720.61,298.196,0.288241
42,4.66637,2411.77,265.893,0.282754
43,4.53558,2040.09,228.98,0.277408
44,4.47932,1916.65,215.893,0.275305
45,4.34105,1693.16,191.822,0.269137
46,4.21405,1491.44,169.589,0.263944
47,4.10441,1393.39,159.396,0.258437
48,4.05363,1298.96,147.61,0.256733
49,3.97771,1163.65,133.667,0.253486
50,3.89097,1026.87,119.057,0.250183
51,3.84818,956.774,111.459,0.248344
52,3.76124,865.323,101.279,0.244171
53,3.63669,815.414,94.7212,0.237865
54,3.57866,751.285,88.0553,0.235432
55,3.53164,675.08,79.9499,0.233554
56,3.43957,617.645,73.4216,0.228919
57,3.38741,597.988,70.5736,0.226336
58,3.30569,543.198,64.4636,0.222575
59,3.24846,499.081,59.6659,0.219982
60,3.19375,455.174,55.0274,0.216642
61,3.13587,433.476,51.6025,0.215027
62,3.09631,422.679,50.7974,0.212793
63,3.01833,388.647,46.7276,0.208605
64,2.97206,366.519,44.1613,0.20664
65,2.9236,329.701,40.006,0.204282
66,2.84947,311.414,37.9893,0.200394
67,2.80191,294.426,35.4628,0.198015
68,2.83368,279.898,34.0986,0.200368
69,2.7816,251.242,31.0151,0.197358
70,2.72623,231.83,29.0157,0.194787
71,2.72479,221.903,27.6267,0.19528
72,2.72479,221.903,27.6267,0.19528
73,2.69007,219.674,26.9995,0.193777
74,2.58706,194.862,24.4794,0.187648
75,2.60207,190.469,23.6829,0.189229
76,2.54903,177.69,22.2889,0.186222
77,2.54287,172.258,21.7224,0.186488
78,2.48817,161.845,20.3646,0.183465
79,2.48824,151.363,19.1987,0.183612
80,2.47022,150.351,19.1007,0.182734
81,2.42589,137.209,17.6734,0.180203
82,2.42511,133.86,17.2414,0.180346
83,2.34452,120.45,15.5804,0.175494
84,2.34452,120.45,15.5804,0.175494
85,2.38996,123.102,15.7063,0.179966
86,2.39375,125.674,15.7929,0.18115
87,2.39483,123.264,15.4472,0.18143
88,2.30512,119.744,15.1438,0.175077
89,2.27941,116.731,14.7437,0.174012
90,2.29066,110.228,13.8479,0.175729
91,2.27265,102.431,13.0428,0.174642
92,2.22606,98.1322,12.5192,0.171698
93,2.18012,93.8302,12.1156,0.168175
94,2.13241,87.4968,11.4251,0.165221
95,2.17478,87.7502,11.3278,0.168936
96,2.14101,85.6089,10.9484,0.16747
97,2.13894,82.4404,10.6103,0.167385
98,2.07871,76.1976,9.88229,0.16305
99,2.03499,72.4789,9.47065,0.160748
100,1.97797,66.5737,8.84347,0.156331
101,1.97768,68.2138,9.05455,0.156523
102,1.93391,64.5197,8.51694,0.153753
103,1.90398,60.4932,8.01421,0.152161
104,1.86618,55.4465,7.48188,0.149175
105,1.91056,57.3881,7.66488,0.15326
106,1.89494,53.9265,7.23869,0.152697
107,1.8631,52.1591,7.00905,0.150264
108,1.85889,49.9169,6.7654,0.150542
109,1.85328,48.4664,6.56649,0.150327
110,1.82268,45.2748,6.19113,0.148306
111,1.80644,44.1121,5.99819,0.147367
112,1.80612,42.6491,5.84261,0.147776
113,1.82953,42.3807,5.75822,0.150011
114,1.81825,39.0772,5.36906,0.149444
115,1.8016,38.9667,5.33021,0.149147
116,1.79468,37.4575,5.10592,0.149139
117,1.75229,34.4648,4.73805,0.145295
118,1.70994,33.3361,4.65148,0.14203
119,1.71688,31.316,4.38988,0.142678
120,1.69178,29.2658,4.11263,0.141501
121,1.69514,29.7203,4.18147,0.142309
122,1.6798,28.8262,4.04835,0.141929
123,1.6324,27.8309,3.92252,0.138188
124,1.63246,27.3755,3.87699,0.138162
125,1.55703,25.9675,3.67936,0.1324
126,1.55703,25.9675,3.67936,0.1324
127,1.53791,24.871,3.55105,0.131345
128,1.53948,26.2321,3.68644,0.131595
129,1.5229,24.817,3.50857,0.131008
130,1.49634,23.5124,3.38112,0.12873
131,1.45055,21.574,3.17415,0.125078
132,1.43573,21.1338,3.10356,0.123844
