t,cg_iters
1,60330
2,61295
3,62013
4,62420
5,61998
6,61489
7,61888
8,62556
9,63009
10,63598
11,31367
12,30973
13,31202
14,31302
15,31526
16,31762
17,31586
18,31556
19,31415
20,31622
21,19041
22,19117
23,18861
24,18789
25,18929
26,19046
27,19229
28,19211
29,18935
30,19103
31,12749
32,12935
33,12941
34,13017
35,12824
36,12933
37,12841
38,12867
39,12834
40,13001
41,10988
42,10848
43,10882
44,10985
45,10840
46,10813
47,10795
48,10739
49,10665
50,10617
51,10870
52,10829
53,10810
54,10773
55,10811
56,10744
57,10656
58,10814
59,10745
60,10763
61,10085
62,9965
63,9883
64,9876
65,9877
66,9876
67,9993
68,9941
69,9906
70,9938
71,9580
72,9475
73,9571
74,9529
75,9542
76,9543
77,9470
78,9544
79,9456
80,9512
81,9479
82,9582
83,9618
84,9563
85,9495
86,9456
87,9474
88,9466
89,9494
90,9380
91,9357
92,9447
93,9445
94,9485
95,9593
96,9635
97,9633
98,9599
99,9434
100,9548
101,9145
102,9066
103,9096
104,9111
105,9190
106,9181
107,9191
108,9065
109,9026
110,8991
111,9068
112,9184
113,9037
114,9084
115,9226
116,9270
117,9190
118,9062
119,9109
120,9115
121,9056
122,9089
123,9091
124,9193
125,9223
126,9298
127,9159
128,9105
129,8977
130,8958
131,9103
132,9197
133,9192
134,9208
135,9206
136,8990
137,9097
138,9111
139,9143
140,9290
141,9275
142,9218
143,9093
144,9226
145,9254
146,9143
147,9120
148,9123
149,9155
150,9159
151,8709
152,8666
153,8580
154,8687
155,8639
156,8728
157,8774
158,8780
159,8673
160,8616
161,8226
162,8184
163,8201
164,8309
165,8290
166,8199
167,8235
168,8125
169,8196
170,8223
171,7854
172,7941
173,7806
174,7806
175,7840
176,7834
177,7855
178,7935
179,7915
180,7951
181,7466
182,7481
183,7501
184,7446
185,7461
186,7469
187,7450
188,7520
189,7543
190,7419
191,7113
192,7117
193,7064
194,7099
195,7086
196,7087
197,7045
198,7002
199,7034
200,7006
201,6620
202,6624
203,6575
204,6650
205,6603
206,6593
207,6627
208,6732
209,6667
210,6571
211,6569
212,6545
213,6622
214,6545
215,6544
216,6603
217,6527
218,6551
219,6569
220,6532
221,6614
222,6621
223,6678
224,6620
225,6653
226,6642
227,6592
228,6556
229,6531
230,6486
231,6516
232,6529
233,6566
234,6682
235,6666
236,6708
237,6573
238,6610
239,6607
240,6531
241,6506
242,6522
243,6529
244,6508
245,6570
246,6551
247,6578
248,6537
249,6596
250,6597
251,6584
252,6589
253,6564
254,6556
255,6546
256,6606
257,6591
258,6590
259,6608
260,6612
261,6624
262,6587
263,6527
264,6601
265,6661
266,6591
267,6607
268,6581
269,6565
270,6557
271,6548
272,6523
273,6592
274,6643
275,6513
276,6537
277,6543
278,6487
279,6557
280,6525
281,6643
282,6583
283,6516
284,6515
285,6565
286,6522
287,6610
288,6570
289,6603
290,6638
291,6662
292,6648
293,6604
294,6585
295,6579
296,6556
297,6499
298,6572
299,6582
300,6612
301,7018
302,7082
303,6991
304,6956
305,7076
306,6987
307,6983
308,7057
309,7062
310,7089
311,7018
312,7036
313,7021
314,7080
315,7106
316,7115
317,7087
318,7077
319,7046
320,7061
321,7097
322,7040
323,7009
324,6975
325,7089
326,7091
327,7056
328,7067
329,7137
330,7003
331,7000
332,7027
333,7074
334,7033
335,7068
336,7022
337,7020
338,7034
339,7070
340,7052
341,7054
342,6991
343,6955
344,6982
345,7050
346,7074
347,7053
348,7039
349,7121
350,7071
351,7037
352,7060
353,7101
354,7043
355,7039
356,7064
357,7077
358,7130
359,7110
360,7060
361,7048
362,7079
363,7082
364,7106
365,7066
366,7034
367,6986
368,6994
369,7009
370,7026
371,7155
372,7259
373,7196
374,7177
375,7145
376,7251
377,7139
378,7128
379,7114
380,7075
381,7097
382,7093
383,7079
384,7081
385,7042
386,6998
387,7039
388,7054
389,7069
390,7039
391,7082
392,7063
393,6995
394,6930
395,6913
396,6923
397,6936
398,6945
399,6992
400,6984
401,6963
402,6911
403,6920
404,7009
405,6938
406,6992
407,6939
408,6932
409,6903
410,6969
411,6962
412,7011
413,7014
414,7004
415,7028
416,6982
417,7052
418,7015
419,6950
420,6968
421,6986
422,6948
423,6993
424,7014
425,7077
426,7057
427,7051
428,7124
429,7036
430,6988
431,6957
432,6976
433,6947
434,7015
435,7026
436,7046
437,7079
438,7076
439,7064
440,6968
441,6997
442,6936
443,6921
444,6980
445,7040
446,7012
447,7021
448,7057
449,6966
450,7005
451,7022
452,7030
453,7024
454,7035
455,7029
456,6995
457,7025
458,6986
459,6980
460,6898
461,6945
