MDTU,link
1,3.47372
2,3.15059
3,2.94329
4,2.80425
5,2.70857
6,2.60179
7,2.51513
8,2.44028
9,2.36494
10,2.29889
11,2.24243
12,2.19091
13,2.13822
14,2.09212
15,2.05534
16,2.02238
17,1.99151
18,1.95896
19,1.93261
20,1.91014
21,1.87923
22,1.85575
23,1.83516
24,1.81275
25,1.79402
26,1.77068
27,1.75373
28,1.73521
29,1.72024
30,1.70343
31,1.69088
32,1.67861
33,1.66618
34,1.65083
35,1.63865
36,1.62609
37,1.61709
38,1.60537
39,1.59496
40,1.58156
41,1.56997
42,1.55989
43,1.54613
44,1.54004
45,1.52964
46,1.5174
47,1.51272
48,1.5053
49,1.49666
50,1.48519
51,1.47956
52,1.47178
53,1.46714
54,1.46003
55,1.45163
56,1.44488
57,1.4418
58,1.43368
59,1.4268
60,1.42267
61,1.41409
62,1.41283
63,1.40706
64,1.40152
65,1.39388
66,1.38941
67,1.3847
68,1.3802
69,1.37391
70,1.36733
71,1.36269
72,1.36269
73,1.36034
74,1.35369
75,1.34995
76,1.34559
77,1.34172
78,1.3374
79,1.33298
80,1.33207
81,1.3258
82,1.32377
83,1.31753
84,1.31753
85,1.31349
86,1.31214
87,1.31029
88,1.31173
89,1.30909
90,1.30246
91,1.29783
92,1.29596
93,1.29511
94,1.29148
95,1.28813
96,1.28549
97,1.28269
98,1.27984
99,1.27597
100,1.27303
101,1.27381
102,1.27093
103,1.26651
104,1.26264
105,1.26089
106,1.25614
107,1.25552
108,1.25147
109,1.24917
110,1.245
111,1.24347
112,1.23995
113,1.23735
114,1.23176
115,1.2299
116,1.22615
117,1.2243
118,1.22405
119,1.21932
120,1.21405
121,1.21358
122,1.21033
123,1.21041
124,1.20944
125,1.2092
126,1.2092
127,1.20604
128,1.20924
129,1.20542
130,1.20314
131,1.20016
132,1.19921
133,1.19763
134,1.19503
135,1.19277
136,1.19073
137,1.18982
138,1.18713
139,1.18473
140,1.183
141,1.17963
142,1.17963
143,1.1793
144,1.17747
145,1.17617
146,1.17462
147,1.17255
148,1.17254
149,1.1695
150,1.16787
151,1.16674
152,1.16459
153,1.16282
154,1.16246
155,1.16246
156,1.16071
157,1.15706
158,1.15849
159,1.15722
160,1.15523
161,1.15167
162,1.15167
163,1.15096
164,1.14725
165,1.14491
166,1.1462
167,1.14686
168,1.14574
169,1.14432
170,1.13991
171,1.142
172,1.142
173,1.14308
174,1.14146
175,1.14145
176,1.13956
177,1.14014
178,1.13729
179,1.13606
180,1.13606
181,1.1362
182,1.1362
183,1.13396
184,1.13466
185,1.13216
186,1.13196
187,1.12899
188,1.12815
189,1.12748
190,1.12748
191,1.12804
192,1.12804
193,1.1251
194,1.12647
195,1.12647
196,1.12647
197,1.12647
198,1.12511
199,1.12516
200,1.1207
201,1.1207
202,1.12024
203,1.1199
204,1.1199
205,1.11735
206,1.11719
207,1.11437
208,1.11437
209,1.11232
210,1.11232
211,1.11034
212,1.10885
213,1.10885
214,1.11035
215,1.11035
216,1.10701
217,1.10543
218,1.10543
219,1.10543
220,1.10336
221,1.10367
222,1.10204
223,1.1011
224,1.1011
225,1.10077
226,1.09835
227,1.09522
228,1.09409
229,1.09409
230,1.09677
231,1.09671
232,1.09671
233,1.09446
234,1.09386
235,1.09386
236,1.09205
237,1.09205
238,1.09164
239,1.09164
240,1.09183
241,1.09153
242,1.09153
243,1.08984
244,1.0907
245,1.08973
246,1.08973
247,1.08973
248,1.08973
249,1.08973
250,1.08959
251,1.08959
252,1.08787
253,1.08787
254,1.08603
255,1.08745
256,1.08745
257,1.08542
258,1.08542
259,1.08601
260,1.08601
261,1.08536
262,1.0852
263,1.0852
264,1.0888
265,1.0888
266,1.0888
267,1.0888
268,1.08797
269,1.08611
270,1.08416
271,1.08458
272,1.08404
273,1.08144
274,1.08144
275,1.08144
276,1.08131
277,1.07858
278,1.08067
279,1.08067
280,1.08201
281,1.08201
282,1.08225
283,1.07902
284,1.07902
285,1.07902
286,1.07868
287,1.07868
288,1.08086
289,1.08086
290,1.07904
291,1.07904
292,1.07775
293,1.07775
294,1.08102
295,1.08102
296,1.08149
297,1.08149
298,1.08149
299,1.08003
300,1.08003
301,1.08025
302,1.08063
303,1.08191
304,1.08191
305,1.08191
306,1.08153
307,1.07829
308,1.07912
309,1.07704
310,1.0803
311,1.07676
312,1.07742
313,1.07708
314,1.0782
315,1.07877
316,1.07877
317,1.07825
318,1.07777
319,1.076
320,1.076
321,1.076
322,1.07559
323,1.07666
324,1.07261
325,1.07203
326,1.06917
327,1.06898
328,1.07082
329,1.07051
330,1.07217
331,1.07308
332,1.07427
333,1.07427
334,1.07427
335,1.0721
336,1.07015
337,1.06919
338,1.06723
339,1.06774
340,1.06774
341,1.06785
342,1.06581
343,1.06581
344,1.06526
345,1.06245
346,1.06245
347,1.06223
348,1.06223
349,1.06365
350,1.06233
351,1.06233
352,1.06245
353,1.06245
354,1.06375
355,1.06375
356,1.06554
357,1.06554
358,1.06628
359,1.06564
360,1.06647
361,1.06647
362,1.06658
363,1.06862
364,1.06862
365,1.06675
366,1.0656
367,1.0633
368,1.06465
369,1.06469
370,1.06692
371,1.06542
372,1.06622
373,1.06622
374,1.06271
375,1.06271
376,1.06271
377,1.06271
378,1.06463
379,1.06463
380,1.06463
381,1.06287
382,1.06309
383,1.06309
384,1.05956
385,1.05774
386,1.05379
387,1.05516
388,1.05477
389,1.0526
390,1.05483
391,1.05581
392,1.05777
393,1.05611
394,1.05638
395,1.05638
396,1.05638
397,1.05645
398,1.05629
399,1.0564
400,1.05616
401,1.05616
402,1.05836
403,1.0602
404,1.05839
405,1.05839
406,1.0577
407,1.0577
408,1.0577
409,1.06017
410,1.05734
411,1.05684
412,1.05795
413,1.05795
414,1.05556
415,1.05556
416,1.05556
417,1.05556
418,1.05603
419,1.0537
420,1.05206
421,1.05206
422,1.05007
423,1.0517
424,1.05278
425,1.04925
426,1.04925
427,1.04981
428,1.04998
429,1.04802
430,1.0462
431,1.0464
432,1.0464
433,1.04511
434,1.04427
435,1.04427
436,1.04194
437,1.0422
438,1.0422
439,1.04326
440,1.04295
441,1.04295
442,1.04295
443,1.04278
444,1.03803
445,1.04003
446,1.04003
447,1.04061
448,1.04268
449,1.04268
450,1.04268
451,1.04268
452,1.04125
453,1.0396
454,1.0396
455,1.0396
456,1.0396
457,1.03942
458,1.03942
459,1.03931
460,1.03966
461,1.03929
462,1.03887
463,1.03887
464,1.03848
465,1.03674
466,1.03674
467,1.03769
468,1.03769
469,1.03695
470,1.03695
471,1.03881
472,1.03792
473,1.03781
474,1.03766
475,1.03739
476,1.03739
477,1.0374
478,1.03606
479,1.03529
480,1.03621
481,1.03621
482,1.0376
483,1.0376
484,1.03688
485,1.03688
486,1.03446
487,1.03446
488,1.03446
489,1.03433
490,1.0323
491,1.02937
492,1.02937
493,1.02998
494,1.02638
495,1.02913
496,1.02932
497,1.02935
498,1.02903
499,1.02903
500,1.02903
501,1.0281
502,1.0281
503,1.02769
504,1.0268
505,1.02865
506,1.03
507,1.03104
508,1.0301
509,1.0301
510,1.03007
511,1.02882
512,1.02882
513,1.02882
514,1.03015
515,1.0299
516,1.0299
517,1.02705
518,1.02734
519,1.02734
520,1.03014
521,1.03014
522,1.02994
523,1.02873
524,1.02976
525,1.02976
526,1.02636
527,1.02636
528,1.02719
529,1.02603
530,1.02428
531,1.02428
532,1.02428
533,1.02499
534,1.02499
535,1.02499
536,1.02586
537,1.02358
538,1.02358
539,1.0243
540,1.02339
541,1.02339
542,1.02433
543,1.02433
544,1.02454
545,1.02454
546,1.02636
547,1.02636
548,1.02286
549,1.02535
550,1.02379
551,1.02418
552,1.02404
553,1.02404
554,1.02359
555,1.02216
556,1.01992
557,1.02006
558,1.02006
559,1.02015
560,1.02266
561,1.02073
562,1.02089
563,1.02254
564,1.02038
565,1.02132
566,1.02178
567,1.02283
568,1.0207
569,1.0207
570,1.02178
571,1.02178
572,1.02178
573,1.02178
574,1.02178
575,1.01966
576,1.01848
577,1.01734
578,1.01734
579,1.01638
580,1.01712
581,1.01712
582,1.01917
583,1.0176
584,1.0176
585,1.0176
586,1.01871
587,1.01871
588,1.01972
589,1.01972
590,1.01905
591,1.01905
592,1.01981
593,1.01982
594,1.01973
595,1.02036
596,1.0217
597,1.02273
598,1.02273
599,1.02273
600,1.02084
601,1.02084
602,1.01884
603,1.01905
604,1.01804
605,1.01804
606,1.019
607,1.019
608,1.01983
609,1.01983
610,1.0204
611,1.01984
612,1.02113
613,1.02113
614,1.02113
615,1.02299
616,1.01925
617,1.0224
618,1.02239
619,1.02239
620,1.02239
621,1.02239
622,1.02239
623,1.02254
624,1.02309
625,1.02104
626,1.02123
627,1.02123
628,1.02123
629,1.02123
630,1.02123
631,1.02114
632,1.02114
633,1.02213
634,1.02213
635,1.02099
636,1.0207
637,1.0207
638,1.0187
639,1.0187
640,1.01801
641,1.01801
642,1.02
643,1.02081
644,1.02081
645,1.02044
646,1.02044
647,1.02052
648,1.02052
649,1.02052
650,1.02298
651,1.02196
652,1.02178
653,1.02306
654,1.02206
655,1.02343
656,1.02297
657,1.02297
658,1.02497
659,1.02396
660,1.02364
661,1.02563
662,1.0257
663,1.0257
664,1.02626
665,1.0259
666,1.02508
667,1.02324
668,1.02324
669,1.02324
670,1.02235
671,1.02235
672,1.02235
673,1.02235
674,1.02156
675,1.02156
676,1.02156
677,1.02249
678,1.02249
679,1.01924
680,1.01857
681,1.0216
682,1.02159
683,1.02159
684,1.02433
685,1.02203
686,1.02161
687,1.02095
688,1.02095
689,1.02095
690,1.02006
691,1.02252
692,1.02039
693,1.02068
694,1.02015
695,1.02015
696,1.02094
697,1.02077
698,1.02077
699,1.02361
700,1.02361
701,1.02361
702,1.02324
703,1.02142
704,1.01869
705,1.01869
706,1.01968
707,1.02086
708,1.01969
709,1.01969
710,1.0197
711,1.01951
712,1.01951
713,1.02013
714,1.02054
715,1.01994
716,1.0188
717,1.01685
718,1.01685
719,1.01685
720,1.01528
721,1.01795
722,1.01697
723,1.01707
724,1.01769
725,1.01716
726,1.01716
727,1.01686
728,1.01686
729,1.01764
730,1.01825
731,1.01825
732,1.01825
733,1.01825
734,1.01829
735,1.01766
736,1.01648
737,1.01665
738,1.01726
739,1.01726
740,1.01726
741,1.0198
742,1.02201
743,1.01938
744,1.01738
745,1.01738
746,1.01709
747,1.01822
748,1.01912
749,1.01827
750,1.01708
751,1.01497
752,1.01605
753,1.01417
754,1.01308
755,1.01418
756,1.01323
757,1.01428
758,1.01261
759,1.01157
760,1.01268
761,1.01435
762,1.01484
763,1.01484
764,1.01459
765,1.01459
766,1.01323
767,1.01411
768,1.01411
769,1.01411
770,1.01182
771,1.01182
772,1.01214
773,1.01221
774,1.01221
775,1.01221
776,1.01427
777,1.015
778,1.015
779,1.01175
780,1.01058
781,1.01058
782,1.01163
783,1.01252
784,1.01252
785,1.01252
786,1.01014
787,1.00878
788,1.0087
789,1.00783
790,1.00632
791,1.00632
792,1.00632
793,1.00632
794,1.00632
795,1.00842
796,1.00842
797,1.00981
798,1.00759
799,1.0074
800,1.0074
801,1.0074
802,1.00681
803,1.00724
804,1.00542
805,1.00501
806,1.00578
807,1.0041
808,1.00132
809,1.00132
810,1.00132
811,1.00403
812,1.00403
813,1.00403
814,1.00545
815,1.00545
816,1.00706
817,1.0057
818,1.00693
819,1.00664
820,1.00699
821,1.00699
822,1.00892
823,1.00892
824,1.00922
825,1.00922
826,1.00922
827,1.00722
828,1.00744
829,1.00757
