MDTU,min_ave,max_ave
1,0.524343,0.60098
2,0.482182,0.561301
3,0.449881,0.534804
4,0.427986,0.514147
5,0.410773,0.500609
6,0.392103,0.483767
7,0.375588,0.470037
8,0.361279,0.457528
9,0.346254,0.445103
10,0.332389,0.433276
11,0.319053,0.424114
12,0.307877,0.414586
13,0.295325,0.404332
14,0.284623,0.395018
15,0.276791,0.388442
16,0.268598,0.381968
17,0.260924,0.376372
18,0.252853,0.370001
19,0.246092,0.365491
20,0.239997,0.360919
21,0.231874,0.353932
22,0.224752,0.349226
23,0.219953,0.344361
24,0.213832,0.339615
25,0.208233,0.336137
26,0.20136,0.330329
27,0.196166,0.326958
28,0.190126,0.322951
29,0.186116,0.318899
30,0.180808,0.314737
31,0.177544,0.312411
32,0.173541,0.309823
33,0.169802,0.306782
34,0.164195,0.302999
35,0.160712,0.299893
36,0.156893,0.296641
37,0.153972,0.294867
38,0.150207,0.292229
39,0.147088,0.28974
40,0.141961,0.286152
41,0.138752,0.283207
42,0.134765,0.280658
43,0.130149,0.27711
44,0.127741,0.275864
45,0.124742,0.272759
46,0.120101,0.269632
47,0.118932,0.26843
48,0.115541,0.266655
49,0.112671,0.264203
50,0.108571,0.260767
51,0.105692,0.259718
52,0.10367,0.257235
53,0.102306,0.255908
54,0.0988861,0.254648
55,0.0958447,0.251873
56,0.0937248,0.24998
57,0.0923789,0.249158
58,0.089185,0.247451
59,0.0853728,0.245958
60,0.084244,0.244515
61,0.0814924,0.241625
62,0.0811579,0.241431
63,0.0781536,0.240244
64,0.0766174,0.238292
65,0.0738988,0.235621
66,0.0710185,0.23552
67,0.070069,0.233408
68,0.0668746,0.232702
69,0.0653906,0.230033
70,0.0620769,0.228515
71,0.0596855,0.226979
72,0.0596855,0.226979
73,0.059276,0.225974
74,0.0567808,0.224242
75,0.0549828,0.223162
76,0.053197,0.22199
77,0.0512822,0.22076
78,0.0499112,0.219279
79,0.0467172,0.218272
80,0.0463653,0.218344
81,0.0438933,0.216156
82,0.0433379,0.215205
83,0.0409143,0.213093
84,0.0409143,0.213093
85,0.0386652,0.211873
86,0.0381509,0.211422
87,0.0372576,0.210636
88,0.0382637,0.211777
89,0.0365273,0.21126
90,0.0338974,0.208335
91,0.031673,0.207256
92,0.0304761,0.206956
93,0.0306607,0.206533
94,0.0291902,0.205761
95,0.0281572,0.203959
96,0.0261832,0.203607
97,0.0253406,0.202286
98,0.0241456,0.201596
99,0.0225843,0.200483
100,0.0210836,0.199801
101,0.0226114,0.199151
102,0.0214379,0.198335
103,0.0190015,0.197293
104,0.0170374,0.196323
105,0.0153997,0.196007
106,0.0131231,0.19434
107,0.0131552,0.194046
108,0.0112861,0.192784
109,0.00908879,0.192825
110,0.00764497,0.19103
111,0.00679842,0.190823
112,0.00611217,0.188813
113,0.00395218,0.188373
114,0.00136265,0.186417
115,0.000802663,0.1854
116,-0.001241,0.184297
117,-0.00242926,0.183989
118,-0.0017942,0.183478
119,-0.00466624,0.18235
120,-0.00656718,0.179918
121,-0.00688378,0.17991
122,-0.00841953,0.178762
123,-0.00841961,0.179062
124,-0.0083527,0.178391
125,-0.00843344,0.179021
126,-0.00843344,0.179021
127,-0.0107261,0.178358
128,-0.00881791,0.179281
129,-0.0104945,0.177506
130,-0.0117369,0.177375
131,-0.0133527,0.176454
132,-0.0136018,0.17592
133,-0.014964,0.175956
134,-0.0164693,0.174898
