t,|deltaS|
312,0.4319
313,1.594
314,0.4315
315,0.4023
316,0.3709
317,0.4693
318,0.1534
319,1.467
320,1.165
321,1.606
322,0.4939
323,0.9715
324,0.3512
325,0.195
326,0.1557
327,1.563
328,0.6159
329,0.1129
330,3.063
331,0.04893
332,1.188
333,0.9007
334,0.5214
335,0.9962
336,0.2548
337,0.6748
338,0.1549
339,0.3042
340,1.214
341,1.738
342,0.2215
343,1.345
344,1.202
345,0.1494
346,1.693
347,0.9738
348,0.888
349,0.3225
350,0.5418
351,1.286
352,0.371
353,0.3461
354,1.632
355,2.996
356,0.4956
357,1.162
358,0.4156
359,0.1093
360,0.2161
361,1.479
362,0.0672
363,0.9018
364,2.367
365,0.6628
366,1.584
367,0.8903
368,0.03763
369,0.8332
370,1.014
371,0.1712
372,0.1942
373,2.22
374,0.2661
375,1.188
376,1.677
377,1.692
378,1.312
379,2.116
380,1.29
381,0.7302
382,0.925
383,2.377
384,1.572
385,1.615
386,1.31
387,0.3372
388,1.421
389,0.6568
390,0.7279
391,1.204
392,1.605
393,0.1564
394,0.2682
395,1.422
396,2.035
397,1.35
398,0.3377
399,0.3713
400,0.4303
401,1.441
402,0.5251
403,0.1186
404,1.826
405,1.577
406,1.677
407,0.4276
408,1.585
409,0.8934
410,1.473
411,0.5973
412,1.287
413,3.304
414,0.5532
415,1.237
416,1.804
417,0.4597
418,0.7947
419,0.00845
420,0.8937
421,1.474
422,0.6186
423,0.9242
424,0.1299
425,0.5798
426,1.572
427,0.2178
428,0.02376
429,0.906
430,0.0009207
431,0.555
432,1.186
433,0.1072
434,0.1499
435,0.7724
436,1.257
437,0.1295
438,1.127
439,0.2531
440,0.4645
441,1.23
442,1.138
443,1.007
444,0.02604
445,0.2544
446,1.223
447,1.566
448,0.9894
449,1.024
450,1.171
451,0.6099
452,1.244
453,1.434
454,1.73
455,2.031
456,1.592
457,1.694
458,0.7361
459,0.8957
460,0.3703
461,0.06878
462,0.8351
463,0.8922
464,0.5236
465,1.256
466,0.6902
467,0.2347
468,0.3306
469,1.111
470,2.407
471,0.528
472,0.7862
473,1.156
474,0.2387
475,0.4928
476,1.291
477,0.738
478,1.054
479,1.536
480,1.013
481,1.228
482,0.08403
483,2.724
484,0.5501
485,0.8842
486,0.2229
487,1.445
488,1.879
489,0.3195
490,1.38
491,0.6959
492,3.184
493,0.4226
494,0.2107
495,0.2515
496,1.551
497,0.731
498,0.3193
499,0.4385
500,1.609
501,0.2579
502,2.615
503,0.1325
504,0.3315
505,0.5322
506,0.02523
507,0.04579
508,0.812
509,0.5681
510,0.09937
511,0.3397
512,0.2981
513,1.158
514,0.4047
515,0.1813
516,0.6546
517,0.1375
518,0.1714
519,0.556
520,1.09
521,2.213
522,0.4435
523,0.03262
524,1.05
525,1.295
526,0.473
527,1.815
528,0.5027
529,1.043
530,0.9113
531,1.399
532,0.7182
533,0.3913
534,1.314
535,1.445
536,0.3847
537,3.275
538,0.7676
539,1.039
540,0.2621
541,1.264
542,2.582
543,2.6
544,1.271
545,0.8018
546,1.332
547,0.2862
548,3.731
549,0.1837
550,1.989
551,0.4626
552,1.301
553,0.168
554,0.6246
555,0.6551
556,1.083
557,0.7356
558,0.8156
559,0.4033
560,1.344
561,0.411
562,0.2972
563,0.149
564,0.1546
565,0.8695
566,0.4449
567,0.00312
568,0.2325
569,1.747
570,0.01941
571,1.106
572,1.886
573,0.8338
574,1.457
575,1.604
576,1.88
577,1.41
578,0.9732
579,0.07319
580,1.322
581,0.6096
582,0.3841
583,0.6997
584,0.6983
585,0.8278
586,0.2352
587,2.378
588,0.02882
589,0.9951
590,0.06316
591,1.724
592,1.131
593,0.5454
594,0.1065
595,1.707
596,0.4446
597,0.3377
598,1.86
599,0.8104
600,0.4589
601,0.8791
602,0.03068
603,1.12
604,0.01101
605,2.053
606,0.03339
607,1.697
608,0.04601
609,2.366
610,0.9761
611,0.02117
612,0.3894
613,2.88
614,0.6529
615,0.08958
616,0.4825
617,0.4564
618,0.2773
619,0.2373
620,2.829
621,0.7824
622,0.3005
623,0.6568
624,0.1157
625,0.2316
626,0.9122
627,0.489
628,0.7424
629,1.935
630,0.2355
631,1.03
632,1.068
633,0.2069
634,0.6553
635,0.803
636,0.8233
637,0.8394
638,0.472
639,1.678
640,0.2349
641,0.6912
642,0.1645
643,0.3168
644,0.1622
645,0.4823
646,1.345
647,0.4419
648,0.105
649,2.146
650,0.2317
651,0.4084
652,0.8231
653,0.6825
654,0.1932
655,0.7437
656,0.003213
657,1.169
658,0.4975
659,0.3651
660,2.765
661,0.2581
662,0.2514
663,0.193
664,0.6755
665,0.3789
666,0.587
667,0.6124
668,1.292
669,0.4766
670,1.626
671,0.786
672,1.645
673,1.213
674,0.3972
675,1.622
676,1.09
677,0.7881
678,0.9115
679,0.9386
680,1.236
681,0.7439
682,0.2337
683,0.9368
684,0.0266
685,0.7362
686,0.5648
687,0.3904
688,0.8817
689,1.277
690,0.1018
691,0.5713
692,0.9492
693,0.3487
694,0.5441
695,0.6456
696,0.3274
697,1.504
698,1.742
699,0.1103
700,1.332
701,0.7408
702,1.663
703,0.5437
704,0.3093
705,0.2714
706,0.2459
707,1.392
708,0.4565
709,1.526
710,0.8025
711,0.6172
712,1.639
713,0.1803
714,0.5534
715,0.8969
716,0.6737
717,0.6585
718,1.017
719,0.7465
720,0.2008
721,0.2498
722,0.463
723,0.2731
724,0.1524
725,0.6583
726,1.061
727,0.7808
728,2.242
729,0.214
730,1.677
731,1.705
732,1.515
733,2.339
734,0.3266
735,1.11
736,0.3965
737,0.09399
738,0.2479
739,0.993
740,0.4042
741,1.895
742,0.03552
743,0.8569
744,0.3325
745,1.33
746,0.6396
747,0.02152
748,0.1012
749,0.7464
750,0.3053
751,1.213
752,1.29
753,0.4182
754,0.4901
755,0.3962
756,0.06223
757,0.3596
758,0.1644
759,0.3366
760,0.1939
761,0.4819
762,0.05635
763,1.391
764,0.2648
765,1.172
766,0.4791
767,0.2413
768,0.3295
769,1.166
770,0.07859
771,0.7311
772,0.2302
773,1.558
774,0.5908
775,1.246
776,0.2447
777,0.589
778,0.8037
779,3.045
780,0.7965
781,1.969
782,0.821
783,0.2697
784,1.147
785,1.013
786,0.8376
787,0.8448
788,0.5073
789,0.147
790,1.028
791,1.451
792,0.2636
793,0.2888
794,0.3203
795,0.7232
796,1.934
797,0.5154
798,1.208
799,1.165
800,2.068
801,3.314
802,0.4353
803,0.3208
804,0.2354
805,1.441
806,1.562
807,0.4727
808,0.06279
809,1.466
810,1.556
811,0.3189
812,0.5625
813,0.6879
814,0.4176
815,0.5176
816,0.9367
817,0.5654
818,0.2741
819,0.3532
820,0.3157
821,0.4757
822,1.159
823,0.4692
824,0.2023
825,0.1941
826,1.604
827,1.689
828,0.03704
829,0.3028
830,0.6343
831,0.7073
832,0.1984
833,0.6997
834,0.02428
835,1.86
836,0.03979
837,0.2408
838,0.8292
839,1.367
840,0.846
841,0.04651
842,0.6434
843,2.746
844,1.021
845,1.46
846,0.7618
847,1.542
848,0.9073
849,0.8688
850,0.1375
851,0.7509
852,0.5565
853,0.03669
854,1.129
855,0.1491
856,0.9468
857,2.516
858,0.6036
859,2.21
860,1.692
861,1.491
862,2.625
863,0.1645
864,0.1182
865,0.7834
866,0.3358
867,2.573
868,1.865
869,1.593
870,0.0381
871,0.9675
872,0.5211
873,1.334
874,0.09003
875,2.687
876,1.55
877,1.342
878,0.7754
879,0.5263
880,0.06974
881,0.9049
882,1.321
883,1.407
884,0.6424
885,1.737
886,2.05
887,0.8306
888,0.1657
889,0.1276
890,0.5268
891,0.7054
892,0.6907
893,2.16
894,1.591
895,0.2048
896,0.2941
897,0.4617
898,0.3568
899,0.5791
900,0.2153
901,0.8645
902,0.4875
903,0.5311
904,0.03219
905,0.2603
906,0.9931
907,0.6495
908,0.7584
909,0.7004
910,1.226
911,0.8881
912,1.416
913,1.098
914,1.131
915,0.4445
916,1.237
917,0.8728
918,0.8707
919,0.1098
920,0.5908
921,1.149
922,1.169
923,1.377
924,0.3237
925,1.858
926,0.7197
927,0.158
928,0.366
929,1.112
930,1.889
931,0.8756
932,0.7023
933,0.9029
934,0.584
935,0.9851
936,1.161
937,1.062
938,0.632
939,0.5837
940,0.1613
941,0.4093
942,1.059
943,0.04832
944,0.2158
945,0.01914
946,0.04781
947,0.2345
948,2.107
949,1.024
950,0.02333
951,1.522
952,1.509
953,0.4345
954,0.6576
955,0.8952
956,1.229
957,2.343
958,0.2059
959,0.697
960,0.4331
961,0.8047
962,0.002275
963,0.0007924
964,0.103
965,0.01305
966,0.6582
967,1.651
968,0.6721
969,1.501
970,0.7393
971,1.096
972,0.07619
973,0.4622
974,1.98
975,1.157
976,0.3538
977,0.5535
978,0.3031
979,0.3142
980,0.4106
981,1.391
982,0.3467
983,1.213
984,1.123
985,1.843
986,1.563
987,0.004387
988,0.3386
989,0.4507
990,1.818
991,1.063
992,0.2044
993,0.0907
994,1.124
995,1.341
996,1.695
997,0.05019
998,0.2996
999,0.3672
1000,0.6607
1001,0.5752
1002,0.9579
1003,2.296
1004,1.125
1005,0.8876
1006,0.07301
1007,0.5774
1008,0.56
1009,0.2549
1010,0.613
1011,0.6206
1012,0.7518
1013,0.9984
1014,0.3229
1015,0.01104
1016,1.338
1017,0.8069
1018,0.1827
1019,0.4413
1020,0.06087
1021,1.833
1022,0.08916
1023,1.384
1024,2.895
1025,0.008768
1026,0.1167
1027,0.7037
1028,2.089
1029,1.098
1030,1.711
1031,0.5952
1032,0.6829
1033,1.056
1034,0.2965
1035,1.184
1036,1.826
1037,0.6536
1038,0.001237
1039,0.9045
1040,0.9967
1041,1.143
1042,0.5474
1043,0.118
1044,0.8367
1045,1.049
1046,1.35
1047,0.0331
1048,0.07347
1049,2.024
1050,2.468
1051,3.249
1052,0.6209
1053,0.3368
1054,0.0446
1055,0.4628
1056,0.7998
1057,1.913
1058,1.005
1059,1.313
1060,0.7812
1061,0.2062
1062,0.8652
1063,1.826
1064,2.646
1065,0.002976
1066,0.9954
1067,1.203
1068,1.006
1069,1.316
1070,0.6832
1071,0.1464
1072,1.24
1073,0.5159
1074,0.6891
1075,1.499
1076,1.072
1077,0.274
1078,1.06
1079,0.4364
1080,0.9264
1081,0.6544
1082,0.1083
1083,1.465
1084,0.8277
1085,0.2997
1086,0.76
1087,0.1063
1088,0.3844
1089,1.204
1090,0.3411
1091,0.8615
1092,0.3055
1093,3.792
1094,1.73
1095,0.01721
1096,0.9108
1097,0.5701
1098,1.118
1099,0.1345
1100,1.705
1101,1.888
1102,1.339
1103,1.542
1104,0.4487
1105,2.067
1106,0.5032
1107,0.2256
1108,0.9886
1109,0.1617
1110,2.699
1111,2.557
1112,0.5946
1113,0.9076
1114,0.7857
1115,1.757
1116,1.634
1117,0.3582
1118,0.7921
1119,1.285
1120,0.7126
1121,0.1655
1122,0.3075
1123,1.287
1124,0.8292
1125,0.3634
1126,1.453
1127,0.1776
1128,1.354
1129,0.7141
1130,0.4206
1131,0.5682
1132,0.2902
1133,0.7607
1134,0.9408
1135,0.1521
1136,0.5132
1137,0.6743
1138,0.4994
1139,1.004
1140,2.457
1141,0.8795
1142,0.9233
1143,0.1328
1144,0.6939
1145,1.323
1146,1.175
1147,1.784
1148,0.5363
1149,0.8383
1150,0.695
1151,1.445
1152,0.3091
1153,0.199
1154,0.7304
1155,1.868
1156,0.3057
1157,1.993
1158,0.302
1159,0.4793
1160,0.6263
1161,0.7752
1162,0.3337
1163,1.854
1164,1.028
1165,1.459
1166,1.449
1167,0.00945
1168,0.07488
1169,1.094
1170,0.2125
1171,1.165
1172,1.884
1173,1.73
1174,0.4919
1175,2.266
1176,0.4649
1177,1.319
1178,0.4626
1179,0.1189
1180,0.2251
1181,1.562
1182,1.136
1183,0.17
1184,0.3857
1185,0.4465
1186,0.787
1187,1.323
1188,1.393
1189,0.2701
1190,1.07
1191,0.6212
1192,0.1165
1193,1.261
1194,0.3391
1195,1.03
1196,0.314
1197,1.642
1198,1.398
1199,0.3924
1200,1.327
1201,0.349
1202,0.3235
1203,0.594
1204,2.718
1205,1.191
1206,0.4805
1207,0.2952
1208,0.3679
1209,0.02379
1210,1.502
1211,0.2351
1212,1.299
1213,2.633
1214,0.139
1215,3.04
1216,0.7042
1217,0.9144
1218,0.9869
1219,2.428
1220,0.8354
1221,1.104
1222,3.724
1223,0.01064
1224,1.051
1225,1.52
1226,2.707
1227,0.1243
1228,0.2271
1229,0.115
1230,1.15
1231,0.4854
1232,0.6256
1233,0.7366
1234,0.6267
1235,0.2902
1236,0.5081
1237,1.703
1238,0.7027
1239,1.026
1240,0.05403
1241,1.516
1242,0.7059
1243,1.79
1244,1.11
1245,0.8548
1246,1.916
1247,0.5901
1248,1.132
1249,0.4001
1250,0.4976
1251,0.2273
1252,1.37
1253,0.7054
1254,0.7446
1255,0.4209
1256,0.6854
1257,0.6054
1258,0.5265
1259,2.409
1260,0.6063
1261,0.3446
1262,0.9095
1263,1.201
1264,0.4467
1265,0.556
1266,0.5958
1267,1.014
1268,0.5341
1269,1.936
1270,0.3184
1271,2.263
1272,0.2441
1273,0.1757
1274,1.437
1275,0.418
1276,0.3576
1277,0.7553
1278,1.287
1279,0.6093
1280,1.496
1281,0.714
1282,0.5411
1283,0.1119
1284,0.9585
1285,0.1172
1286,0.525
1287,0.3645
1288,0.0489
1289,0.2146
1290,0.8735
1291,0.1931
1292,0.09179
1293,2.311
1294,0.2673
1295,0.9603
1296,0.6853
1297,0.3619
1298,0.6007
1299,2.039
1300,1.693
1301,1.529
1302,0.4562
1303,0.3547
1304,2.492
1305,0.1111
1306,0.5601
1307,0.0429
1308,0.07836
1309,0.2628
1310,0.5874
1311,0.9315
1312,0.7878
1313,0.134
1314,0.5371
1315,0.199
1316,2.1
1317,0.6155
1318,0.04837
1319,1.988
1320,0.2968
1321,0.8582
1322,1.091
1323,0.309
1324,0.1642
1325,0.3742
1326,0.3658
1327,0.004893
1328,0.4522
1329,0.5718
1330,0.2058
1331,0.2571
1332,1.44
1333,1.727
1334,0.6841
1335,1.096
1336,0.4001
1337,0.6655
1338,0.09381
1339,0.3376
1340,0.763
1341,1.187
1342,0.7323
1343,0.7179
1344,0.6181
1345,0.4637
1346,0.2389
1347,1.26
1348,0.2179
1349,0.07384
1350,0.2319
1351,0.1508
1352,0.8101
1353,2.58
1354,0.8772
1355,0.7135
1356,0.983
1357,1.432
1358,1.539
1359,1.887
1360,0.7148
1361,1.309
1362,0.7485
1363,1.848
1364,0.0189
1365,0.5819
1366,0.2055
1367,0.1772
1368,1.209
1369,1.308
1370,0.9323
1371,0.1956
1372,0.315
1373,0.3221
1374,0.7891
1375,1.116
1376,0.07092
1377,0.263
1378,1.996
1379,1.337
1380,0.887
1381,0.2562
1382,0.8735
1383,1.449
1384,1.807
1385,0.5257
1386,0.5782
1387,1.231
1388,1.392
1389,0.08424
1390,0.2214
1391,0.03109
1392,0.1815
1393,1.007
1394,1.168
1395,0.3008
1396,0.7782
1397,0.8918
1398,1.406
1399,0.3501
1400,0.5805
1401,0.2788
1402,0.7816
1403,0.253
1404,1.049
1405,0.2861
1406,1.014
1407,0.425
1408,2.225
1409,0.5514
1410,1.388
1411,0.5296
1412,1.082
1413,0.8009
1414,0.8054
1415,1.207
1416,0.3586
1417,2.179
1418,1.468
1419,1.494
1420,0.81
1421,0.3609
1422,0.7577
1423,0.6675
1424,0.8155
1425,1.198
1426,0.9842
1427,0.149
1428,1.097
1429,0.4796
1430,2.442
1431,0.381
1432,1.081
1433,0.4714
1434,0.8585
1435,0.2053
1436,0.6271
1437,0.4291
1438,0.6808
1439,1.022
1440,0.5293
1441,1.094
1442,0.742
1443,0.8971
1444,1.284
1445,0.8093
1446,0.6219
1447,0.09084
1448,2.376
1449,0.1947
1450,1.822
1451,0.4964
1452,0.4524
1453,0.1506
1454,0.7335
1455,1.124
1456,0.9295
1457,0.9258
1458,0.7
1459,0.2768
1460,0.2033
1461,1.674
1462,0.6902
1463,1.064
1464,1.043
1465,1.063
1466,1.816
1467,1.921
1468,0.4737
1469,1.323
1470,1.056
1471,1.207
1472,0.03989
1473,0.03604
1474,1.053
1475,0.4205
1476,0.2029
1477,0.2031
1478,0.5491
1479,0.6797
1480,1.674
1481,0.2309
1482,0.7769
1483,0.6034
1484,0.2222
1485,1.348
1486,1.159
1487,0.5575
1488,0.7461
1489,0.4403
1490,1.383
1491,0.07774
1492,1.885
1493,0.3639
1494,0.6745
1495,1.305
1496,0.6847
1497,0.4463
1498,0.6564
1499,0.3263
1500,1.821
1501,0.04049
1502,0.7137
1503,0.4796
1504,0.3145
1505,0.8615
1506,0.4348
1507,1.183
1508,1.014
1509,1.651
1510,2.04
1511,1.514
1512,0.1681
1513,0.01081
1514,0.4984
1515,0.8125
1516,0.01809
1517,0.7992
1518,0.4412
1519,0.6883
1520,0.2882
1521,1.01
1522,0.5732
1523,1.345
1524,0.03358
1525,0.1703
1526,0.7603
1527,0.6406
1528,1.177
1529,0.4134
1530,1.089
1531,0.1101
1532,1.184
1533,1.614
1534,0.6604
1535,0.3454
1536,1.487
1537,0.302
1538,0.01578
1539,1.193
1540,0.4603
1541,0.7397
1542,0.09497
1543,0.6963
1544,0.3539
1545,0.584
1546,1.512
1547,0.4252
1548,1.223
1549,0.6262
1550,0.698
1551,1.151
1552,0.5584
1553,0.8608
1554,0.4809
1555,0.8723
1556,1.226
1557,1.294
1558,1.217
1559,0.3946
1560,0.2519
1561,1.04
1562,0.5763
1563,1.806
1564,2.953
1565,1.603
1566,1.854
1567,0.9438
1568,1.456
1569,0.5402
1570,1.012
1571,1.287
1572,0.07874
1573,0.2159
1574,1.37
1575,1.091
1576,2.147
1577,1.172
1578,1.82
1579,0.02165
1580,1.35
1581,0.4189
1582,0.8542
1583,0.7372
1584,0.1173
1585,0.1267
1586,2.075
1587,0.07441
1588,0.2762
1589,1.193
1590,0.6222
1591,0.7233
1592,2.684
1593,0.1077
1594,0.255
1595,0.2327
1596,0.2218
1597,0.3369
1598,1.002
1599,0.02188
1600,0.7041
1601,0.03513
1602,0.4257
1603,0.03149
1604,0.8369
1605,0.06199
1606,1.158
1607,1.059
1608,0.3697
1609,1.078
1610,0.1412
1611,0.866
1612,0.8968
1613,1.071
1614,0.1785
1615,0.06621
1616,1.016
1617,1.723
1618,0.2046
1619,0.9493
1620,0.474
1621,0.7178
1622,1.382
1623,0.84
1624,0.6695
1625,1.308
1626,1.005
1627,0.03672
1628,0.6013
1629,1.9
1630,0.1524
1631,0.3933
1632,0.4429
1633,0.4547
1634,1.59
1635,0.6884
1636,0.9062
1637,0.4014
1638,0.4668
1639,0.7642
1640,1.746
1641,1.432
1642,1.179
1643,0.914
1644,0.7844
1645,1.384
1646,0.8942
1647,1.002
1648,1.793
1649,1.322
1650,0.7061
1651,0.2694
1652,1.687
1653,0.3599
1654,1.091
1655,0.6281
1656,0.5159
1657,1.017
1658,0.5469
1659,0.3605
1660,1.377
1661,0.4026
1662,0.01502
1663,1.083
1664,0.7419
1665,0.33
1666,0.651
1667,0.5663
1668,0.1039
1669,1.783
1670,0.7358
1671,1.643
1672,0.2349
1673,0.1144
1674,0.3219
1675,0.9979
1676,0.52
1677,1.921
1678,0.1347
1679,0.3591
1680,0.8905
1681,1.564
1682,0.004424
1683,1.514
1684,1.189
1685,1.307
1686,1.691
1687,0.6218
1688,1.128
1689,0.5016
1690,1.452
1691,0.03724
1692,1.425
1693,0.5268
1694,0.7658
1695,0.4345
1696,2.65
1697,1.215
1698,0.2987
1699,0.2712
1700,0.1017
1701,0.284
1702,0.5257
1703,0.8419
1704,0.2446
1705,0.2005
1706,0.443
1707,1.365
1708,1.123
1709,0.5163
1710,0.2087
1711,0.6736
1712,0.006666
1713,0.611
1714,0.7583
1715,0.9068
1716,0.5854
1717,0.4964
1718,0.2381
1719,0.383
1720,1.251
1721,1.963
1722,1.39
1723,1.839
1724,0.3416
1725,0.9173
1726,1.459
1727,1.609
1728,0.6851
1729,1.096
1730,0.6188
1731,1.449
1732,1.289
1733,0.6505
1734,0.5063
1735,0.5998
1736,0.9754
1737,0.6443
1738,0.5586
1739,1.243
1740,0.3001
1741,0.9843
1742,0.2273
1743,0.8649
1744,1.361
1745,1.488
1746,0.4714
1747,1.97
1748,1.438
1749,1.412
1750,1.233
1751,0.4014
1752,0.6306
1753,1.11
1754,0.6396
1755,1.081
1756,0.8905
1757,0.2937
1758,0.3929
1759,0.4998
1760,0.7077
1761,0.5465
1762,0.02085
1763,1.608
1764,0.8711
1765,1.252
1766,0.959
1767,0.09437
1768,0.00682
1769,0.3091
1770,2.227
1771,2.281
1772,0.8868
1773,0.4825
1774,0.1052
1775,0.4481
1776,0.3736
1777,0.9122
1778,0.2651
1779,0.3726
1780,0.5701
1781,1.106
1782,0.3784
1783,1.499
1784,0.4553
1785,0.6552
1786,1.13
1787,0.7269
1788,1.068
1789,1.355
1790,0.5298
1791,0.7415
1792,0.6023
1793,0.05974
1794,1.113
1795,0.6165
1796,0.2295
1797,0.01952
1798,0.2413
1799,1.076
1800,0.3014
1801,0.3
1802,1.073
1803,0.4588
1804,0.7333
1805,1.688
1806,1.745
1807,1.33
1808,0.794
1809,1.712
1810,0.4143
1811,1.651
1812,0.2255
1813,0.02744
1814,0.2899
1815,0.1346
1816,0.5953
1817,1.812
1818,0.03418
1819,1.325
1820,0.4222
1821,1.041
1822,0.1305
1823,0.1831
1824,1.521
1825,0.7424
1826,0.1934
1827,0.1939
1828,0.7276
1829,0.4126
1830,1.027
1831,0.1923
1832,0.9057
1833,0.7767
1834,0.5841
1835,0.1331
1836,0.9369
1837,1.031
1838,0.5946
1839,0.3417
1840,1.044
1841,0.8301
1842,1.071
1843,0.04704
1844,0.08
1845,0.7205
1846,1.104
1847,1.616
1848,0.1981
1849,0.3586
1850,1.316
1851,2.123
1852,0.8528
1853,2.458
1854,0.2152
1855,1.678
1856,0.5198
1857,0.8406
1858,1.779
1859,0.2718
1860,0.7253
1861,0.1081
1862,1.07
1863,0.04316
1864,0.4946
1865,1.643
1866,0.9561
1867,0.043
1868,0.2744
1869,0.07127
1870,1.592
1871,0.4954
1872,0.199
1873,0.6785
1874,0.9086
1875,0.2061
1876,0.2188
1877,1.11
1878,2.07
1879,0.3693
1880,1.187
1881,0.3791
1882,0.883
1883,0.9745
1884,1.07
1885,0.3529
1886,0.2462
1887,0.5001
1888,0.5163
1889,1.908
1890,0.7283
1891,0.08541
1892,1.384
1893,0.7413
1894,1.644
1895,0.6746
1896,1.74
1897,1.031
1898,2.118
1899,0.3581
1900,0.9994
1901,0.3751
1902,0.0555
1903,0.8537
1904,0.5331
1905,0.9449
1906,0.3612
1907,0.01559
1908,1.539
1909,0.5802
1910,0.07343
1911,0.2099
1912,0.5015
1913,1.935
1914,0.3114
1915,0.8831
1916,0.7531
1917,1.344
1918,0.4242
1919,2.954
1920,0.3236
1921,0.1394
1922,1.245
1923,1.805
1924,1.985
1925,0.2094
1926,1.066
1927,1.109
1928,1.56
1929,1.453
1930,0.9555
1931,1.083
1932,1.233
1933,0.3146
1934,0.003135
1935,0.8617
1936,0.06215
1937,1.414
1938,1.165
1939,2.123
1940,0.6376
1941,0.7408
1942,1.271
1943,0.307
1944,0.437
1945,2.205
1946,0.8732
1947,1.793
1948,1.525
1949,0.5955
1950,1.085
1951,0.7024
1952,0.4984
1953,1.051
1954,0.3504
1955,0.3613
1956,0.0625
1957,0.3754
1958,0.7568
1959,1.639
1960,0.6265
1961,0.2619
1962,0.127
1963,0.2268
1964,0.1536
1965,1.207
1966,0.5946
1967,1.096
1968,0.4408
1969,0.8804
1970,1.385
