MDTU,plaq_ss,plaq_st
1,10.3695,13.6308
2,8.67121,11.0659
3,7.59864,9.64708
4,6.93032,8.72951
5,6.48242,8.13447
6,5.99854,7.49559
7,5.61162,7.00786
8,5.29191,6.59407
9,4.97653,6.19386
10,4.69916,5.86501
11,4.48906,5.56065
12,4.27556,5.32826
13,4.07712,5.07139
14,3.91083,4.84728
15,3.78037,4.67858
16,3.65345,4.54323
17,3.54516,4.40766
18,3.43973,4.25664
19,3.35536,4.13618
20,3.27783,4.04254
21,3.18059,3.90226
22,3.10161,3.80804
23,3.03585,3.7236
24,2.96844,3.62652
25,2.91002,3.55053
26,2.83159,3.46408
27,2.77924,3.39847
28,2.72088,3.32796
29,2.67728,3.26682
30,2.63492,3.18941
31,2.59547,3.14737
32,2.56154,3.09917
33,2.52862,3.04678
34,2.47563,3.00033
35,2.4485,2.94297
36,2.40512,2.909
37,2.38406,2.87034
38,2.34888,2.83108
39,2.32346,2.78907
40,2.29204,2.73074
41,2.26083,2.6893
42,2.23217,2.65523
43,2.19859,2.60091
44,2.1798,2.58249
45,2.15065,2.54851
46,2.11187,2.51535
47,2.09905,2.50072
48,2.07318,2.48375
49,2.05308,2.45047
50,2.02066,2.41479
51,2.00635,2.39463
52,1.98786,2.36676
53,1.97067,2.36026
54,1.95058,2.33891
55,1.93238,2.306
56,1.91463,2.28467
57,1.90473,2.27826
58,1.88042,2.25721
59,1.86247,2.2356
60,1.86139,2.20904
61,1.82581,2.20191
62,1.82305,2.19766
63,1.80864,2.17977
64,1.79244,2.16544
65,1.77614,2.13728
66,1.76212,2.12792
67,1.74951,2.11474
68,1.74093,2.09638
69,1.73175,2.06781
70,1.7139,2.05011
71,1.70049,2.03824
72,1.70049,2.03824
73,1.68923,2.03956
74,1.67555,2.01629
75,1.66398,2.00801
76,1.65397,1.99398
77,1.64266,1.98489
78,1.63177,1.97319
79,1.62414,1.95489
80,1.62004,1.95588
81,1.60675,1.93445
82,1.60174,1.92856
83,1.58927,1.90718
84,1.58927,1.90718
85,1.56883,1.91041
86,1.55833,1.91742
87,1.55435,1.91079
88,1.56111,1.91137
89,1.55106,1.90897
90,1.53397,1.89085
91,1.52533,1.87386
92,1.52192,1.86763
93,1.52408,1.86001
94,1.51752,1.84663
95,1.50431,1.84401
96,1.49503,1.84132
97,1.48945,1.83199
98,1.48786,1.81737
99,1.47646,1.80991
100,1.47607,1.79244
101,1.47563,1.79796
102,1.47013,1.78849
103,1.45935,1.77704
104,1.45583,1.75853
105,1.44412,1.76373
106,1.43279,1.7516
107,1.43388,1.74633
108,1.42357,1.73613
109,1.41815,1.73024
110,1.41048,1.71592
111,1.40666,1.71249
112,1.39747,1.70398
113,1.38904,1.70036
114,1.37882,1.68106
115,1.36967,1.68385
116,1.36007,1.67473
117,1.36367,1.65865
118,1.36508,1.65541
119,1.35545,1.64081
120,1.34343,1.62715
121,1.33777,1.63284
