MDTU,|det-1|^2,1-Re(det),Im(det)
1,2.21621e+19,-3.63881e+09,-20295.4
2,7.84205e+17,-6.84584e+08,-2668.08
3,7.58059e+16,-2.12844e+08,-315.189
4,1.44935e+16,-9.30727e+07,-245.122
5,4.36759e+15,-5.10823e+07,-242.658
6,1.09979e+15,-2.56309e+07,52.0276
7,3.42201e+14,-1.42948e+07,-78.8879
8,1.19382e+14,-8.44016e+06,-26.9593
9,4.03713e+13,-4.90443e+06,-13.961
10,1.52646e+13,-3.01061e+06,-13.2115
11,6.44059e+12,-1.9572e+06,19.7437
12,2.89971e+12,-1.30785e+06,-15.4346
13,1.27128e+12,-865833,7.52619
14,6.00677e+11,-595600,-2.61102
15,3.09198e+11,-426246,-3.84299
16,1.7776e+11,-322009,-3.65087
17,1.01761e+11,-243187,-2.29819
18,5.52489e+10,-179102,-1.93726
19,3.33564e+10,-139140,1.81385
20,2.21093e+10,-113078,0.733953
21,1.25718e+10,-85422.5,0.363515
22,8.0313e+09,-68143.8,-0.129231
23,5.3372e+09,-55462.8,0.155116
24,3.38291e+09,-44231.6,0.260388
25,2.29327e+09,-36383.4,-0.323429
26,1.49227e+09,-29268.4,-0.11179
27,1.04509e+09,-24445.9,1.53625
28,7.20641e+08,-20265.3,0.360918
29,5.34775e+08,-17445.7,0.322483
30,3.76496e+08,-14732.4,0.317996
31,2.77172e+08,-12597.8,0.236619
32,2.06707e+08,-10869.3,0.139568
33,1.56754e+08,-9493.12,0.366986
34,1.18308e+08,-8205.55,-0.141955
35,8.94209e+07,-7172.82,-0.23636
36,6.82198e+07,-6224.28,-0.135782
37,5.37163e+07,-5536,-0.0359464
38,4.11337e+07,-4831.19,-0.230911
39,3.17947e+07,-4256.08,-0.141253
40,2.35236e+07,-3682.92,-0.0373104
41,1.76417e+07,-3186.07,-0.02222
42,1.38665e+07,-2824.74,-0.0239655
43,1.00313e+07,-2411.82,-0.0276207
44,8.79029e+06,-2251.7,0.0424079
45,6.83157e+06,-1981.92,0.0200958
