t,cost
10,10911
20,5358
30,3285
40,2234.4
50,1859.7
60,1753.5
70,1755.3
80,1542.9
90,1507.5
100,1536.3
110,1356.3
120,1555.5
130,1549.8
140,1555.8
150,1515.9
160,1503.3
170,1290
180,1251.6
190,1178.7
200,1196.7
210,1043.1
220,1079.1
230,1092.3
240,1102.8
250,1095.3
260,1064.4
270,1041
280,1059
290,1085.1
300,1013.1
310,1172.7
320,1166.4
330,1184.1
340,1201.2
350,1198.5
360,1192.8
370,1185.3
380,1239.3
390,1213.5
400,1201.5
410,1196.4
420,1211.4
430,1216.2
440,1217.4
450,1211.4
460,1209
470,1215
480,1213.2
490,1233.6
500,1221.9
510,1179.9
520,1178.1
530,1144.8
540,1137.9
550,1138.2
560,1196.7
570,1181.4
580,1127.1
590,1139.7
600,1115.7
610,1265.7
620,1274.1
630,1239.6
640,1246.5
650,1236.3
660,1207.5
670,1232.1
680,1233.6
690,1221
700,1201.8
710,1225.2
720,1245.6
730,1221
740,1210.8
750,1217.4
760,1233.3
770,1213.5
780,1220.4
790,1218.9
800,1227.6
810,1265.7
820,1267.2
830,1266.6
840,1257.9
850,1229.4
860,1186.2
870,1187.1
880,1188.6
890,1197.6
900,1205.7
910,1227
920,1240.2
930,1221
940,1207.8
950,1204.2
960,1210.5
970,1198.8
980,1197.9
990,1209.6
1000,1216.2
1010,1184.7
1020,1157.7
1030,1193.1
1040,1156.5
1050,1159.8
1060,1212.3
1070,1230
1080,1224.9
1090,1222.8
1100,1214.1
1110,1152
1120,1135.8
1130,1139.1
1140,1123.2
1150,1122.6
1160,1159.8
1170,1201.2
1180,1202.1
1190,1197.3
1200,1184.7
1210,1300.8
1220,1293
1230,1310.7
1240,1308
1250,1282.5
1260,1266.6
1270,1260.6
1280,1268.7
1290,1271.7
1300,1269
1310,1149.3
1320,1144.2
1330,1163.1
1340,1143.3
1350,1097.4
1360,1212
1370,1206.6
1380,1198.5
1390,1209.3
1400,1182.3
1410,1162.8
1420,1156.8
1430,1145.4
1440,1144.5
1450,1139.4
1460,1323
1470,1295.4
1480,1279.2
1490,1271.1
1500,1269.9
1510,1243.5
1520,1282.5
1530,1339.8
1540,1271.4
1550,1270.2
1560,1276.5
1570,1275.9
1580,1266.9
1590,1269.6
1600,1238.7
1610,1194.6
1620,1202.7
1630,1230.3
1640,1237.5
1650,1225.2
1660,1275
1670,1274.1
1680,1278.9
1690,1257
1700,1213.2
1710,1176.6
1720,1182.9
1730,1196.7
1740,1197.6
1750,1216.2
1760,1250.7
1770,1259.7
1780,1256.7
1790,1247.4
1800,1272.9
1810,1288.5
1820,1289.4
1830,1299.9
1840,1287.6
1850,1275.3
1860,1273.5
1870,1317.3
1880,1308.9
1890,1278.9
1900,1250.7
1910,1282.5
1920,1286.1
1930,1282.8
1940,1281.6
1950,1272.6
1960,1306.8
1970,1271.1
1980,1269.3
1990,1254.6
2000,1229.1
2010,1239.6
2020,1240.2
2030,1244.4
2040,1239.6
2050,1225.2
2060,1195.5
2070,1201.2
2080,1201.8
2090,1200
2100,1201.5
2110,1215
2120,1203.3
2130,1248.3
2140,1222.2
2150,1237.5
2160,1197.9
2170,1227
2180,1230.3
2190,1218.9
2200,1197.9
2210,1339.5
2220,1341.9
2230,1356.3
2240,1299
2250,1308.6
2260,1203.9
2270,1260
2280,1278
2290,1267.8
2300,1266.9
2310,1223.4
2320,1245
2330,1248.3
2340,1243.5
2350,1243.8
2360,1182.3
2370,1187.7
2380,1185.3
2390,1178.4
2400,1156.5
2410,1219.5
2420,1217.7
2430,1220.1
2440,1225.2
2450,1219.8
2460,1219.8
2470,1223.4
2480,1216.8
2490,1217.7
2500,1206.6
2510,1202.7
2520,1167.3
2530,1159.8
2540,1160.4
2550,1138.2
2560,1223.7
2570,1218.6
2580,1232.7
2590,1222.8
2600,1223.7
2610,1250.4
2620,1260.6
2630,1263.6
2640,1247.1
2650,1241.7
2660,1187.1
2670,1189.8
2680,1191.6
2690,1185.9
2700,1180.5
2710,1199.7
2720,1196.7
2730,1205.1
2740,1197
2750,1176
2760,1259.4
2770,1255.2
2780,1261.5
2790,1259.7
2800,1214.7
2810,1287
2820,1284.3
2830,1302.6
2840,1300.2
2850,1290.6
2860,1192.2
2870,1196.7
2880,1190.1
2890,1193.1
2900,1196.4
2910,1174.5
2920,1173.6
2930,1181.1
2940,1202.1
2950,1194.6
2960,1235.7
2970,1230
2980,1267.2
2990,1272.3
3000,1271.7
3010,1253.7
3020,1244.7
3030,1247.1
3040,1204.5
3050,1178.7
3060,1276.8
3070,1296.3
3080,1290.9
3090,1287.9
3100,1186.2
3110,1172.1
3120,1165.8
3130,1168.2
3140,1180.5
3150,1190.4
3160,1195.8
3170,1192.2
3180,1195.2
3190,1197.3
3200,1194.6
3210,1189.8
3220,1249.8
3230,1279.5
