MDTU,susyTrans,Im(bilin)
10,-0.0172661,-2.68745e-05
20,-0.0107586,-0.000115928
30,-0.00655553,0.000230574
40,-0.00410912,-0.000385456
50,-0.00673848,-0.000146051
60,-0.0065488,-0.000281131
70,-0.00492975,-0.000214138
80,-0.00652649,4.87356e-05
90,0.000161982,-2.95598e-05
100,-0.00544208,0.000424445
110,-0.00198991,0.000144979
120,-0.00356235,0.000374712
130,-0.00160073,-3.47181e-05
140,-0.00193169,0.00016302
150,-0.00191911,0.000133928
160,-0.000554154,-1.85928e-05
170,-0.00174577,0.000247617
180,0.000474246,-2.21863e-05
190,-0.00328071,0.000364702
200,-0.00179115,-4.67356e-05
210,0.000615714,0.000236001
220,-0.00146044,0.000268196
230,-0.0026704,-0.00041634
240,-0.000396343,0.000391824
250,-0.000683848,-0.000150002
260,-0.000602328,7.62597e-05
270,-0.0014233,-0.000131374
280,0.000506344,0.000123698
290,-0.000534079,0.000187828
300,-0.000538871,-0.000141485
310,-0.00105595,0.000199705
320,-0.00165969,0.000401771
330,-0.00144854,-0.000197321
340,-0.000969206,-3.89132e-05
350,0.00058132,-0.000333145
360,-0.00136867,6.75485e-05
370,-0.000854285,-1.01994e-05
380,0.00114369,9.53129e-05
390,-0.00040709,-3.85106e-05
400,-0.0039089,-2.54745e-05
410,-0.00198001,-0.000403555
420,0.00135283,-9.27128e-05
430,0.00245947,0.000190079
440,0.00146851,-5.58182e-05
450,-0.00213557,0.000280449
460,-0.000549918,-9.94095e-05
470,-0.00184421,-7.70581e-05
480,0.00149638,0.000292769
490,0.00299193,0.000383727
500,-0.0010908,4.51733e-05
510,-0.000539782,-4.96072e-05
520,0.00276122,-0.000316709
530,-0.000840591,-0.000359912
540,-0.00142255,-0.000112636
550,-0.00143547,-0.000217846
560,-0.000228294,-0.000110007
570,-0.00362189,8.59238e-05
580,-0.00319213,0.000405383
590,-0.00160338,-0.000189803
600,-0.00094376,0.000203612
610,0.000776296,-6.01491e-05
620,0.00109248,0.000578621
630,0.00107574,-0.000243528
640,0.00166187,5.19876e-05
650,-0.00268567,7.65839e-05
660,-0.000406562,5.25746e-06
670,-0.00164691,0.000144326
680,0.00030318,-5.33343e-05
690,0.0011522,7.34133e-05
700,0.00112944,-0.000101261
710,0.00268667,-0.000107915
720,-0.00143073,0.000192868
730,-0.00135835,1.93453e-05
740,-0.00176952,0.000155761
750,-0.000196166,0.000174434
760,-0.00126848,-4.28708e-05
770,-0.00161553,-3.3869e-05
780,-0.00117991,5.41749e-05
790,-0.000669473,0.000440142
800,-0.000139968,1.30723e-05
810,0.000612527,0.000182647
820,-0.00087895,-5.79084e-05
830,0.00185671,-8.75164e-05
840,0.00166965,-3.57184e-05
850,1.47321e-06,-0.000113821
860,0.00269823,-0.000325159
870,-0.000755205,0.000170747
880,0.00017222,0.000396697
890,0.000120858,0.00012171
900,0.00378087,2.50434e-06
910,0.000468131,0.000618443
920,-0.0016058,0.00040483
930,-0.00197477,-5.08188e-05
940,0.00478105,0.000213329
950,0.00263617,0.000357258
960,0.000643618,-0.000134167
970,-0.00112807,0.000260619
980,0.000757717,0.000145094
990,-0.00202745,0.0003501
1000,-0.00235342,-0.000181517
1010,-0.00188449,7.73669e-05
1020,0.000204663,1.5934e-05
1030,-0.00180174,1.63708e-05
1040,0.00213244,0.000104619
1050,-0.000622144,0.000108202
1060,-0.0033257,4.7076e-05
1070,-0.00272789,-8.34485e-05
1080,-0.00354746,0.000570276
1090,0.00129622,0.000225675
1100,-0.000769586,9.69807e-05
1110,-0.00319049,-1.60203e-05
