MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.991068,0.990556,0.0318483
2,0.990276,0.989864,0.0285728
3,0.989208,0.989005,0.0200358
4,0.98858,0.988287,0.0240564
5,0.990345,0.989979,0.0269411
6,0.989955,0.989217,0.0381945
7,0.987731,0.98699,0.03826
8,0.987452,0.986594,0.0411679
9,0.985423,0.984295,0.0471447
10,0.986524,0.985774,0.0384615
11,0.987033,0.98613,0.042208
12,0.986851,0.985629,0.049095
13,0.984359,0.984101,0.0225363
14,0.982905,0.982905,0.000501902
15,0.982627,0.982396,-0.0212711
16,0.981349,0.981243,-0.0144856
17,0.983768,0.98374,-0.00744579
18,0.980723,0.980683,-0.00893474
19,0.983092,0.982774,-0.0250212
20,0.982134,0.982126,-0.00399929
21,0.977164,0.976834,-0.0254116
22,0.979945,0.978394,-0.055118
23,0.981673,0.978961,-0.0729178
24,0.9791,0.977466,-0.0565431
25,0.978812,0.97714,-0.0571891
26,0.977316,0.975826,-0.0539471
27,0.976537,0.974715,-0.0596172
28,0.978832,0.976901,-0.0614468
29,0.979384,0.97803,-0.0514874
30,0.976705,0.976659,-0.00949365
31,0.976504,0.976477,-0.00722761
32,0.974555,0.974106,-0.0295714
33,0.973223,0.973067,0.017389
34,0.974262,0.973756,0.0313936
35,0.97761,0.97682,0.039283
36,0.974938,0.974381,0.032944
37,0.97243,0.972128,0.0242445
38,0.973703,0.973468,0.0214086
39,0.976473,0.976025,0.0295644
40,0.974661,0.97453,0.015992
41,0.975013,0.974988,-0.00711214
42,0.973068,0.972342,-0.0375734
43,0.973511,0.97319,-0.0250047
44,0.971248,0.97063,-0.034633
45,0.973475,0.971945,-0.0545511
46,0.972614,0.971974,-0.035277
47,0.969851,0.969701,-0.0170496
48,0.972984,0.972384,-0.0341707
49,0.969837,0.968457,-0.0517157
50,0.970306,0.968509,-0.059026
51,0.966714,0.965292,-0.0523991
52,0.968705,0.966484,-0.0655704
53,0.967078,0.961639,-0.102425
54,0.968056,0.95669,-0.147906
55,0.967096,0.957126,-0.138508
56,0.969598,0.961793,-0.122782
57,0.971067,0.964618,-0.111737
58,0.967068,0.962322,-0.0956899
59,0.968764,0.964853,-0.0869707
60,0.966705,0.962156,-0.0936689
61,0.968522,0.967525,-0.0439295
62,0.969416,0.96837,-0.0450314
63,0.968634,0.967853,-0.038897
64,0.966003,0.964874,-0.0466866
65,0.966941,0.965626,-0.0503995
66,0.965872,0.963183,-0.0720274
67,0.963123,0.961744,-0.0515333
68,0.965375,0.963603,-0.0584811
69,0.9639,0.963166,-0.0376015
70,0.96616,0.963716,-0.0686771
71,0.965722,0.963324,-0.0680237
72,0.965722,0.963324,-0.0680237
73,0.969148,0.9685,-0.0354274
74,0.967858,0.966205,-0.056546
75,0.965233,0.962681,-0.070134
76,0.967161,0.965812,-0.051048
77,0.965176,0.963565,-0.0557344
78,0.962253,0.961832,-0.0284455
79,0.962462,0.962442,-0.00615024
80,0.962556,0.96253,0.00701977
81,0.96344,0.963305,0.0161221
82,0.965702,0.964635,0.0453799
83,0.964331,0.963538,0.0391155
84,0.964331,0.963538,0.0391155
85,0.966603,0.966391,0.020241
86,0.966464,0.965745,0.037281
87,0.963479,0.963235,0.0216952
88,0.961781,0.961146,0.0349438
89,0.965329,0.964222,0.0461994
90,0.96661,0.965732,0.0411816
91,0.961645,0.961365,0.0231839
92,0.963647,0.96354,0.0143822
93,0.966346,0.966196,0.0170115
94,0.965052,0.964665,0.02734
95,0.963738,0.963686,0.00995555
96,0.963697,0.963629,0.0114991
97,0.963132,0.963058,0.0119424
98,0.965499,0.963881,0.055867
99,0.963569,0.961444,0.0639602
100,0.960945,0.958159,0.073118
101,0.962356,0.962239,0.0150063
102,0.96382,0.962374,0.0527862
103,0.962403,0.960441,0.061417
104,0.959542,0.958013,0.0541512
105,0.957628,0.955729,0.060276
106,0.960222,0.957392,0.0736634
107,0.961918,0.95811,0.0855036
108,0.964085,0.957278,0.114365
109,0.965678,0.955846,0.137448
110,0.966186,0.95465,0.148861
111,0.960256,0.949196,0.145324
112,0.961676,0.945366,0.176364
113,0.965885,0.94671,0.191506
114,0.964023,0.944314,0.193938
115,0.962271,0.946024,0.176079
116,0.960159,0.940523,0.193191
117,0.959398,0.944164,0.170294
118,0.959345,0.944295,0.16926
119,0.957615,0.944359,0.158786
120,0.96121,0.948231,0.157422
121,0.957912,0.944858,0.157605
122,0.964219,0.950993,0.159159
123,0.960418,0.94268,0.18373
124,0.956402,0.944855,0.148166
125,0.955809,0.945825,0.137791
126,0.955809,0.945825,0.137791
127,0.958124,0.945935,0.152345
128,0.960736,0.952725,0.12381
129,0.960721,0.955281,0.102091
130,0.95885,0.954701,0.0890956
131,0.962081,0.952696,0.134054
132,0.95707,0.943418,0.161079
133,0.958908,0.949639,0.133009
134,0.955989,0.946863,0.131782
135,0.958943,0.945225,0.161619
136,0.961272,0.945694,0.17236
137,0.958054,0.942875,0.169868
138,0.957916,0.934279,0.211484
139,0.957392,0.929221,0.230539
140,0.956702,0.92347,0.249965
141,0.959589,0.915462,0.287646
142,0.959589,0.915462,0.287646
143,0.958575,0.919095,0.272267
144,0.952346,0.921165,0.241699
145,0.954118,0.917709,0.26106
146,0.95517,0.917424,0.265864
147,0.955099,0.916473,0.268871
148,0.955976,0.911481,0.288256
149,0.954603,0.90915,0.291055
150,0.958508,0.912426,0.293625
151,0.958195,0.911601,0.295164
152,0.957578,0.912875,0.289161
153,0.958409,0.907894,0.307045
154,0.956148,0.909169,0.296026
155,0.956148,0.909169,0.296026
156,0.955789,0.892486,0.342054
157,0.954156,0.890815,0.341853
158,0.956083,0.889351,0.350925
159,0.958299,0.88789,0.36054
160,0.958796,0.897525,0.337253
161,0.958268,0.891293,0.35196
162,0.958268,0.891293,0.35196
163,0.955513,0.88161,0.368468
164,0.95576,0.87386,0.3871
165,0.956135,0.869739,0.397175
166,0.955822,0.894531,0.336763
167,0.958665,0.907632,0.308614
168,0.958539,0.900458,0.328594
169,0.956156,0.894166,0.338675
170,0.955554,0.884504,0.361576
171,0.955703,0.881429,0.369393
172,0.955703,0.881429,0.369393
173,0.955447,0.87685,0.379491
174,0.954056,0.868536,0.394801
175,0.954539,0.862949,0.408001
176,0.954915,0.850735,0.433719
177,0.952664,0.833468,0.461413
178,0.950793,0.832533,0.459235
179,0.955578,0.832229,0.4696
180,0.955578,0.832229,0.4696
181,0.953997,0.822395,0.483504
182,0.953997,0.822395,0.483504
183,0.953247,0.82202,0.482662
184,0.955231,0.840104,0.454634
185,0.952801,0.847396,0.435601
186,0.954338,0.831531,0.468313
187,0.956354,0.82532,0.483176
188,0.950675,0.825961,0.470712
189,0.950698,0.822621,0.476571
190,0.950698,0.822621,0.476571
191,0.947935,0.830514,0.456977
192,0.947935,0.830514,0.456977
193,0.953475,0.841251,0.448788
194,0.951851,0.837031,0.45321
195,0.951851,0.837031,0.45321
196,0.951851,0.837031,0.45321
197,0.951851,0.837031,0.45321
198,0.954488,0.842455,0.448684
199,0.954269,0.818098,0.491269
200,0.95574,0.82547,0.481702
201,0.95574,0.82547,0.481702
202,0.950622,0.832714,0.458552
203,0.951218,0.838202,0.449703
204,0.951218,0.838202,0.449703
205,0.950673,0.831879,0.460171
206,0.954163,0.847271,0.438815
207,0.949243,0.832148,0.456719
208,0.949243,0.832148,0.456719
209,0.95358,0.846352,0.439321
210,0.95358,0.846352,0.439321
211,0.95136,0.83313,0.459325
212,0.956005,0.855704,0.426283
213,0.956005,0.855704,0.426283
214,0.957097,0.851441,0.437129
215,0.957097,0.851441,0.437129
216,0.954646,0.843396,0.447249
217,0.952597,0.844111,0.441494
218,0.952597,0.844111,0.441494
219,0.952597,0.844111,0.441494
220,0.950048,0.834882,0.45339
221,0.946079,0.841947,0.431497
222,0.94849,0.839337,0.441752
223,0.946574,0.825866,0.462545
224,0.946574,0.825866,0.462545
225,0.946792,0.823219,0.467681
226,0.949652,0.829355,0.462611
227,0.950616,0.837694,0.449376
228,0.952613,0.846622,0.436694
229,0.952613,0.846622,0.436694
230,0.951411,0.841503,0.44391
231,0.953568,0.848424,0.435281
232,0.953568,0.848424,0.435281
233,0.950712,0.851475,0.4229
234,0.949129,0.842209,0.437641
235,0.949129,0.842209,0.437641
236,0.949477,0.844045,0.43485
237,0.949477,0.844045,0.43485
238,0.953136,0.848788,0.433621
239,0.953136,0.848788,0.433621
240,0.953317,0.83579,0.45855
241,0.953585,0.844521,0.44284
242,0.953585,0.844521,0.44284
243,0.954232,0.847029,0.439433
244,0.951861,0.83421,0.458402
245,0.949238,0.819982,0.478206
246,0.949238,0.819982,0.478206
247,0.949238,0.819982,0.478206
248,0.949238,0.819982,0.478206
249,0.949238,0.819982,0.478206
250,0.949672,0.823416,0.473141
251,0.949672,0.823416,0.473141
252,0.952927,0.825152,0.476649
253,0.952927,0.825152,0.476649
254,0.954987,0.825433,0.480272
255,0.95367,0.835838,0.459196
256,0.95367,0.835838,0.459196
257,0.950637,0.820689,0.479771
258,0.950637,0.820689,0.479771
259,0.949411,0.8143,0.488156
260,0.949411,0.8143,0.488156
261,0.951001,0.820849,0.480219
262,0.950788,0.818185,0.484325
263,0.950788,0.818185,0.484325
264,0.949511,0.812209,0.491821
265,0.949511,0.812209,0.491821
266,0.949511,0.812209,0.491821
267,0.949511,0.812209,0.491821
268,0.951166,0.824298,0.474605
269,0.950693,0.811449,0.495346
270,0.949584,0.802804,0.507164
271,0.953559,0.826608,0.47539
272,0.951713,0.828396,0.468527
273,0.950219,0.830609,0.461525
274,0.950219,0.830609,0.461525
275,0.950219,0.830609,0.461525
276,0.95001,0.819627,0.480344
277,0.950531,0.818234,0.483739
278,0.953938,0.815654,0.494679
279,0.953938,0.815654,0.494679
280,0.950443,0.817795,0.484306
281,0.950443,0.817795,0.484306
282,0.950784,0.829534,0.464611
283,0.950187,0.824823,0.471724
284,0.950187,0.824823,0.471724
285,0.950187,0.824823,0.471724
286,0.950378,0.811801,0.494164
287,0.950378,0.811801,0.494164
288,0.9455,0.816092,0.477455
289,0.9455,0.816092,0.477455
290,0.94939,0.815527,0.486061
291,0.94939,0.815527,0.486061
292,0.9496,0.82284,0.473998
293,0.9496,0.82284,0.473998
294,0.950992,0.821665,0.478803
295,0.950992,0.821665,0.478803
296,0.954163,0.809296,0.505436
297,0.954163,0.809296,0.505436
298,0.954163,0.809296,0.505436
299,0.951858,0.823394,0.477552
300,0.951858,0.823394,0.477552
301,0.948816,0.836333,0.448107
302,0.950205,0.828242,0.46573
303,0.949572,0.805154,0.503402
304,0.949572,0.805154,0.503402
305,0.949572,0.805154,0.503402
306,0.953703,0.799044,0.520652
307,0.952051,0.794963,0.523866
308,0.949311,0.80237,0.50734
309,0.949948,0.800009,0.512238
310,0.951017,0.81891,0.48355
311,0.952873,0.837483,0.454521
312,0.952836,0.826215,0.474621
313,0.950367,0.83747,0.449267
314,0.951065,0.847826,0.430947
315,0.953274,0.841456,0.447976
316,0.953274,0.841456,0.447976
317,0.949046,0.855174,0.411541
318,0.949067,0.832237,0.456189
319,0.950007,0.836984,0.449412
320,0.950007,0.836984,0.449412
321,0.950007,0.836984,0.449412
322,0.949208,0.84153,0.439116
323,0.949504,0.839472,0.44367
324,0.948988,0.825669,0.467814
325,0.949101,0.82083,0.476477
326,0.94991,0.824669,0.471435
327,0.950988,0.833039,0.45872
328,0.950664,0.839826,0.445481
329,0.948334,0.823858,0.469678
330,0.952682,0.825891,0.474875
331,0.950681,0.829004,0.465346
332,0.948419,0.817429,0.480945
333,0.948419,0.817429,0.480945
334,0.948419,0.817429,0.480945
335,0.950902,0.827422,0.468601
336,0.951672,0.836244,0.454286
337,0.950525,0.836751,0.450937
338,0.946752,0.839719,0.437277
339,0.945863,0.845993,0.42303
340,0.945863,0.845993,0.42303
341,0.949512,0.862266,0.39758
342,0.949118,0.837812,0.445976
343,0.949118,0.837812,0.445976
344,0.946644,0.823292,0.467253
345,0.949069,0.81426,0.487557
346,0.949069,0.81426,0.487557
347,0.946739,0.78554,0.528434
348,0.946739,0.78554,0.528434
349,0.943577,0.79879,0.502267
350,0.949299,0.819433,0.47927
351,0.949299,0.819433,0.47927
352,0.950942,0.822589,0.477114
353,0.950942,0.822589,0.477114
354,0.951149,0.83213,0.460699
355,0.951149,0.83213,0.460699
356,0.949874,0.814055,0.489465
357,0.949874,0.814055,0.489465
358,0.951164,0.808221,0.501489
359,0.946236,0.814886,0.480961
360,0.950319,0.824342,0.472828
361,0.950319,0.824342,0.472828
