t,e^(-dS)
1,0.622383
2,1.09158
3,1.11628
4,1.08125
5,1.1
6,1.07751
7,1.06826
8,1.10227
9,1.10594
10,1.09355
11,1.39934
12,1.38279
13,1.45732
14,1.41836
15,1.23331
16,1.28005
17,1.26276
18,1.24359
19,1.28724
20,1.10705
21,1.57886
22,1.81031
23,1.61075
24,1.54883
25,1.29862
26,2.00491
27,1.41595
28,1.21034
29,1.82248
30,1.35229
31,2.54416
32,3.31017
33,2.22799
34,2.28965
35,1.44802
36,2.17668
37,1.65417
38,1.41708
39,1.80688
40,1.70967
41,1.94468
42,3.14244
43,5.47942
44,2.11975
45,4.37541
46,3.70988
47,1.2364
48,2.40392
49,3.55374
50,2.45003
51,1.05863
52,1.5428
53,2.31035
54,2.69932
55,3.33676
56,1.3554
57,1.74438
58,1.26681
59,3.87289
60,0.840297
61,2.10434
62,2.27869
63,3.30686
64,2.23044
65,1.28711
66,2.08215
67,1.89515
68,2.82922
69,2.32798
70,3.47641
71,2.15524
72,0.905018
73,4.61356
74,3.10496
75,2.22154
76,2.76765
77,3.466
78,1.32936
79,2.08506
80,1.30226
81,1.64641
82,2.23826
83,2.11785
84,0.626254
85,2.11594
86,1.09355
87,0.813264
88,2.34246
89,1.22311
90,1.71446
91,3.08638
92,2.53172
93,0.948361
94,3.26742
95,2.18606
96,2.46133
97,2.08173
98,0.616375
99,1.66446
100,1.30122
101,0.81424
102,1.23825
103,1.74752
104,5.84157
105,0.917191
106,1.33536
107,1.64955
108,5.55112
109,0.989456
110,4.16202
111,1.21034
112,3.15819
113,2.4893
114,3.99483
115,3.61828
116,1.60625
117,3.16452
118,0.821191
119,1.51892
120,4.2546
121,0.689147
122,1.89307
123,1.66063
124,1.37094
125,0.856586
126,0.212036
127,2.71747
128,1.74142
129,1.28326
130,1.70097
131,1.46932
132,0.818813
133,2.7456
134,3.08022
135,1.54249
136,2.72645
137,0.849166
138,1.64905
139,1.6628
140,0.969815
141,2.69177
142,0.687702
143,2.71747
144,2.32612
145,2.11637
146,1.32168
147,2.18235
148,0.892169
149,1.24048
150,0.8244
151,3.18674
152,2.38381
153,0.730811
154,2.05423
155,0.369945
156,1.29745
157,2.56562
158,0.40337
159,2.15244
160,1.18554
161,0.861483
162,0.226956
163,1.40692
164,0.873279
165,1.28544
166,0.568076
167,0.780594
168,2.07799
169,1.44224
170,1.51407
171,1.77287
172,0.350989
173,1.82942
174,1.75822
175,1.67766
176,3.18356
177,0.964361
178,2.69716
179,3.00417
180,0.355226
181,0.319499
182,0.393687
183,2.00913
184,0.431624
185,1.01547
186,2.9183
187,1.33389
188,1.30761
189,1.21677
190,0.434091
191,1.8675
192,0.54346
193,1.34313
194,0.234805
195,0.528982
196,0.510125
197,0.549526
198,1.2812
199,4.35794
200,1.40579
201,0.288517
202,5.90028
203,0.720651
204,0.651486
205,0.865022
206,3.26415
207,0.630274
208,0.302099
209,1.11371
210,0.857701
211,1.18436
212,5.69734
213,0.414368
214,2.19614
215,0.339596
216,0.907719
217,3.56798
218,0.49027
219,0.190329
220,0.561412
221,0.830108
222,1.34878
223,1.52562
224,0.371354
225,2.30182
226,10.676
227,3.5787
228,1.1721
229,0.082085
230,0.765826
231,5.33346
232,0.233167
233,1.79015
234,6.5143
235,0.27036
236,0.705816
237,0.0233537
238,1.92418
239,0.0379305
240,4.45934
241,2.34738
