MDTU,S_B
1,1.00279
2,0.994003
3,0.997575
4,0.997549
5,0.997966
6,0.998103
7,0.998688
8,0.997823
9,0.998819
10,0.997995
11,0.998525
12,0.997476
13,0.998405
14,0.997377
15,0.997864
16,0.998445
17,0.997032
18,0.998549
19,0.998302
20,0.998068
21,0.998497
22,0.998838
23,0.99825
24,0.998267
25,0.998118
26,0.99778
27,0.99917
28,0.998376
29,0.998257
30,0.998484
31,0.998499
32,0.998324
33,0.998633
34,0.997773
35,0.998913
36,0.999483
37,0.9976
38,0.998939
39,0.998903
40,0.999965
41,0.997608
42,0.998968
43,0.998554
44,0.997984
45,0.999011
46,0.997363
47,0.997363
48,0.997363
49,0.998118
50,0.999902
51,0.998434
52,0.998243
53,0.998243
54,0.998232
55,0.998557
56,0.999015
57,0.999015
58,0.998207
59,0.998207
60,0.998605
61,0.998977
62,0.998395
63,0.999332
64,0.998853
65,0.998281
66,0.999588
67,0.998477
68,0.998477
69,0.998637
70,0.998817
71,0.998957
72,0.998911
73,0.99894
74,0.999201
75,0.99929
76,0.998345
77,0.998529
78,0.998529
79,0.9993
80,0.999438
81,0.998986
82,0.999892
83,0.998802
84,0.998802
85,0.998569
86,0.998811
87,0.999027
88,0.998791
89,0.99788
90,0.998174
91,0.998174
92,0.99872
93,0.99862
94,0.999169
95,0.998858
96,0.998746
97,0.99897
98,0.999232
99,0.999178
100,0.998797
101,0.998797
102,0.998797
103,0.998797
104,0.998797
105,0.998797
106,0.999457
107,0.998962
108,0.999423
109,0.998023
110,0.998274
111,0.999922
112,0.999922
113,0.999922
114,0.99888
115,0.99888
116,0.999693
117,0.999084
118,0.99944
119,0.99944
120,0.99944
121,0.999216
122,0.998692
123,0.998692
124,0.998185
125,0.998185
126,0.998185
127,0.998185
128,0.99842
129,0.999631
130,0.999631
131,0.999804
132,0.999034
133,0.999394
134,0.999394
135,0.999894
136,0.999894
137,0.998525
138,0.998525
139,0.999637
140,0.999098
141,0.998635
142,0.999171
143,0.999171
144,0.999287
145,0.998845
146,0.999146
147,0.999438
148,1.00022
149,0.99924
150,0.999525
151,0.999525
152,0.999525
153,0.999525
154,0.998804
155,0.998804
156,0.998521
157,0.998765
158,0.999533
159,0.998933
160,0.999789
161,0.999789
162,0.999172
163,0.999736
164,0.999129
165,0.999129
166,0.999056
167,0.999056
168,0.999799
169,0.999395
170,0.999395
171,0.999395
172,0.999395
173,0.999615
174,0.9996
175,1.00035
176,1.00035
177,0.999453
178,0.999453
179,0.999122
180,0.999842
181,0.9995
182,0.99884
183,0.999962
184,0.999234
185,0.998388
186,0.999358
187,0.999629
188,0.99961
189,0.999394
190,0.999979
191,0.999264
192,0.999379
193,0.999379
194,0.999051
195,1.00011
196,0.999224
197,0.999224
198,0.999224
199,0.999172
200,0.998737
201,0.998524
202,0.999421
203,0.999421
204,0.998895
205,0.999485
206,0.99882
207,0.999829
208,0.998397
209,0.998653
210,0.999586
211,0.998311
212,0.999547
213,0.997755
214,0.997755
215,0.997755
216,0.997755
217,0.997755
218,0.999833
219,0.999833
220,0.999833
221,1.00002
222,0.998852
223,0.999783
224,1.00055
225,1.00027
226,0.999179
227,0.998882
228,0.998323
229,0.998929
230,0.999868
231,0.999868
232,0.999868
233,0.999025
234,0.999652
235,0.999652
236,0.999454
237,0.999977
238,0.999068
239,0.999223
240,1.00045
241,1.00045
242,1.00045
243,0.999791
244,0.999791
245,0.999618
246,1.00037
247,1.00037
248,0.999797
249,0.999797
250,0.998753
251,0.999609
252,0.999609
253,0.999609
254,0.999393
255,1.00001
256,1.00086
257,0.999507
258,0.999304
259,0.999694
260,0.999694
261,0.998762
262,0.998762
263,0.998102
264,0.998102
265,0.998102
266,0.998782
267,1.00036
268,1.00036
269,1.00036
270,0.999629
271,1.00025
272,0.999325
273,0.999325
274,1.00053
275,0.999411
276,0.999787
277,0.999873
278,0.998984
279,0.999639
280,0.999639
281,0.999612
282,0.999134
283,0.999134
284,0.999686
285,0.999495
286,0.999495
287,1.00036
288,1.00036
289,1.0004
290,0.998548
291,0.998732
292,0.999417
293,0.999404
294,0.999404
295,0.999404
296,0.999404
297,0.999404
298,0.999404
299,0.999404
300,0.999404
301,0.999404
302,0.998773
303,1.00013
304,0.999169
305,0.998987
306,0.999004
307,0.999874
308,0.999385
309,0.999385
310,0.999385
311,0.999385
312,1.00047
313,0.999554
314,0.999053
315,0.998912
316,0.999064
317,0.999752
318,0.999563
319,0.99965
320,0.999648
321,0.999883
322,0.999081
323,0.999393
324,0.999393
325,0.999538
326,0.999291
327,0.999746
328,0.999245
329,0.999245
330,1.00047
331,0.999255
332,1.00016
333,1.00016
334,0.998988
335,0.998756
336,0.998756
337,0.998756
338,0.998756
339,0.998583
340,0.999361
341,0.999496
342,0.999351
343,0.999248
344,0.99963
345,0.999932
346,0.999932
347,0.999243
348,0.999243
349,0.999243
350,1.00052
351,0.999828
352,1.00032
353,0.999786
354,0.998638
355,0.998638
356,0.998638
357,0.999082
358,0.999851
359,0.999851
360,0.998885
361,0.999773
362,0.999577
363,0.999577
364,0.999543
365,0.999543
366,1.00016
367,1.00016
368,0.999944
369,1.00019
370,1.00019
371,1.00019
372,0.999901
373,0.999706
374,0.999237
375,0.998473
376,0.998473
377,0.998473
378,0.999827
379,0.999827
380,0.99979
381,0.99979
382,1.00031
383,1.00031
384,0.999937
385,1.00048
386,0.99943
387,0.99943
388,1.00038
389,1.00038
390,0.999349
391,0.999507
392,0.999507
393,0.999507
394,0.999507
395,0.99885
396,1.00021
397,1.00023
398,0.999792
399,1.00038
400,1.00012
401,0.998828
402,1.00032
403,1.00032
404,0.998662
405,0.999953
406,0.998919
407,0.998837
408,0.998837
409,0.998837
410,0.999688
411,0.999297
412,0.998643
413,0.9994
414,0.999568
415,1.00056
416,0.999944
417,0.999944
418,0.999944
419,0.999121
420,0.999822
421,0.99998
422,0.99998
423,0.999264
424,0.998729
425,0.998729
426,0.998729
427,0.998729
428,0.998978
429,0.999337
430,0.999668
431,0.999668
432,0.999668
433,0.999668
434,0.999668
435,0.999671
436,0.99939
437,0.999323
438,0.999323
439,0.999323
