ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.971615,-0.0297974,null,null,null
-1.46286,null,0.311404,null,null
1.75949,null,null,0.89657,null
-0.00244867,null,null,null,0.0102656
0.973515,-0.0300614,null,null,null
-1.21724,null,0.210484,null,null
1.15954,null,null,0.692843,null
0.00261095,null,null,null,0.00692075
0.972474,-0.0289102,null,null,null
-1.203,null,0.73298,null,null
1.55783,null,null,0.48767,null
0.00115181,null,null,null,0.0156771
0.977219,-0.027069,null,null,null
-1.61989,null,0.715296,null,null
1.35658,null,null,0.651046,null
0.015825,null,null,null,0.00353243
0.980114,-0.0243846,null,null,null
-1.31608,null,0.859293,null,null
1.54065,null,null,0.285811,null
0.0206121,null,null,null,0.00268051
0.9828,-0.0239345,null,null,null
-1.14053,null,0.80781,null,null
1.37071,null,null,-0.13115,null
0.0129613,null,null,null,-0.00415359
0.983202,-0.0229645,null,null,null
-0.923696,null,0.50915,null,null
1.55095,null,null,0.21713,null
0.0155838,null,null,null,0.00249047
0.982799,-0.0233887,null,null,null
-1.24036,null,0.97969,null,null
1.61494,null,null,0.344465,null
0.00415501,null,null,null,0.00232153
0.9775,-0.0254893,null,null,null
-1.22054,null,1.0267,null,null
2.13377,null,null,0.189111,null
-0.00511351,null,null,null,-8.87639e-05
0.977967,-0.0215557,null,null,null
-1.26947,null,1.21569,null,null
1.76749,null,null,0.40607,null
0.00129433,null,null,null,-0.0121315
0.97717,-0.0205876,null,null,null
-1.19157,null,1.21984,null,null
1.29861,null,null,0.294325,null
0.00296659,null,null,null,-0.0174135
0.974645,-0.0149876,null,null,null
-0.716184,null,0.868934,null,null
1.16713,null,null,0.656226,null
-0.0137158,null,null,null,-0.0079009
0.972951,-0.0123043,null,null,null
-0.342636,null,1.29401,null,null
0.911732,null,null,0.566503,null
-0.00710151,null,null,null,-0.00299534
0.973249,-0.00770984,null,null,null
-0.555127,null,0.99411,null,null
0.857819,null,null,0.506602,null
-0.00444845,null,null,null,-0.00631938
0.971507,-0.00658282,null,null,null
-0.694037,null,0.626111,null,null
0.951375,null,null,0.34408,null
-0.00222945,null,null,null,0.000300397
0.971176,-0.0051553,null,null,null
-0.854035,null,0.986305,null,null
1.25175,null,null,0.330255,null
0.00238263,null,null,null,-0.00740531
0.969673,-0.0015322,null,null,null
-0.784679,null,1.10891,null,null
1.78127,null,null,0.4407,null
0.005528,null,null,null,-0.00136382
0.969753,-0.000267804,null,null,null
-0.592521,null,1.68844,null,null
2.03549,null,null,0.394309,null
0.000221481,null,null,null,5.26784e-06
0.969466,-0.000424469,null,null,null
-0.46304,null,1.29346,null,null
1.88847,null,null,0.72326,null
-0.00106551,null,null,null,0.000819852
0.971041,0.0008058,null,null,null
-0.665735,null,1.39072,null,null
1.62888,null,null,0.287325,null
0.000947414,null,null,null,0.00704904
0.974085,-0.000577016,null,null,null
-0.391604,null,1.26314,null,null
1.27475,null,null,0.32951,null
0.010163,null,null,null,0.00249075
0.972021,-0.0012129,null,null,null
-0.785861,null,1.17626,null,null
1.03448,null,null,0.0117571,null
0.00175261,null,null,null,-0.000999861
0.972674,0.000832725,null,null,null
-0.947776,null,1.20566,null,null
0.667386,null,null,0.24368,null
0.00135776,null,null,null,-0.00510344
0.979546,0.000601,null,null,null
-0.906946,null,1.20801,null,null
0.767941,null,null,0.23882,null
-0.00150358,null,null,null,-0.00100433
0.976806,0.00385226,null,null,null
-0.818599,null,1.1843,null,null
0.843204,null,null,0.278911,null
-0.00997439,null,null,null,0.000827797
0.979012,0.00363749,null,null,null
-0.761443,null,1.33236,null,null
0.623416,null,null,0.260391,null
-0.0143415,null,null,null,-0.00398464
0.982135,-0.00316666,null,null,null
-0.875295,null,1.29256,null,null
0.504681,null,null,0.284212,null
-0.00383411,null,null,null,-0.00214097
0.985054,-0.00311651,null,null,null
-0.640536,null,0.762066,null,null
0.830485,null,null,0.498553,null
-0.00994659,null,null,null,0.00753799
0.981475,-0.00405405,null,null,null
-0.507596,null,1.09471,null,null
1.02637,null,null,0.664151,null
0.00944449,null,null,null,0.00816664
0.981424,-0.00178776,null,null,null
-0.431791,null,0.68728,null,null
0.745786,null,null,0.475027,null
0.0197849,null,null,null,0.00551579
0.980275,-0.000476472,null,null,null
-0.932104,null,0.736648,null,null
0.951832,null,null,0.415922,null
0.00422934,null,null,null,-0.00318837
0.981903,0.00147526,null,null,null
-0.787852,null,0.531227,null,null
1.1872,null,null,0.245408,null
0.011702,null,null,null,0.0107943
0.984104,0.00175789,null,null,null
-0.59184,null,0.764915,null,null
1.15876,null,null,0.378134,null
0.0022666,null,null,null,-0.00300308
0.984516,0.0044675,null,null,null
-0.694398,null,0.644517,null,null
1.09979,null,null,0.125406,null
0.000349094,null,null,null,-0.0143426
0.985132,0.00320854,null,null,null
-0.695982,null,0.650111,null,null
1.36099,null,null,-0.160389,null
0.00271771,null,null,null,-0.00811366
0.982468,0.00352192,null,null,null
-1.06949,null,0.616264,null,null
1.0394,null,null,-0.215615,null
0.00016822,null,null,null,0.00157486
0.980691,-0.000439828,null,null,null
-1.04531,null,0.563288,null,null
1.02606,null,null,-0.228203,null
-0.00355427,null,null,null,-0.00574965
0.977996,-0.000723754,null,null,null
-0.843611,null,0.673758,null,null
0.917754,null,null,-0.0426959,null
-0.00707574,null,null,null,-0.011207
0.977346,-9.68972e-05,null,null,null
-0.834954,null,0.551714,null,null
0.898944,null,null,0.0774529,null
0.00296576,null,null,null,0.000100902
0.97837,0.0016148,null,null,null
-0.815915,null,0.62072,null,null
1.10746,null,null,-0.0565396,null
0.00729166,null,null,null,0.00156494
0.980159,0.00293251,null,null,null
-1.26999,null,0.7376,null,null
1.12716,null,null,-0.20875,null
0.00334244,null,null,null,0.00459406
0.980764,0.00148629,null,null,null
-1.22974,null,0.660987,null,null
1.05812,null,null,-0.390189,null
0.0059363,null,null,null,-0.00872111
0.980759,0.00166801,null,null,null
-0.820069,null,0.466224,null,null
1.06619,null,null,-0.354444,null
0.00555465,null,null,null,-0.000130691
0.978927,0.00240195,null,null,null
-0.609008,null,0.607683,null,null
1.16115,null,null,-0.398782,null
-0.00325021,null,null,null,0.000112072
0.979571,0.00118923,null,null,null
-0.756395,null,0.252249,null,null
1.49726,null,null,-0.357519,null
-0.00142769,null,null,null,0.00477963
0.977469,-0.00157086,null,null,null
-0.491984,null,0.0932101,null,null
1.0912,null,null,-0.259082,null
0.00502744,null,null,null,0.00541535
0.977469,-0.00157086,null,null,null
-0.491984,null,0.0932101,null,null
1.0912,null,null,-0.259082,null
0.00502744,null,null,null,0.00541535
0.977469,-0.00157086,null,null,null
-0.491984,null,0.0932101,null,null
1.0912,null,null,-0.259082,null
0.00502744,null,null,null,0.00541535
0.974256,-0.00102781,null,null,null
-0.569549,null,-0.0034262,null,null
1.31262,null,null,-0.465753,null
0.00715329,null,null,null,-0.00343089
0.974796,-0.0018553,null,null,null
-0.391871,null,0.0508164,null,null
1.31394,null,null,-0.465502,null
-0.00240346,null,null,null,-0.00213698
0.972406,-0.000874468,null,null,null
-0.548761,null,0.00596049,null,null
1.20704,null,null,-0.597485,null
0.00438846,null,null,null,-0.000138578
0.973346,-0.00259661,null,null,null
-0.445204,null,-0.127719,null,null
1.13562,null,null,-0.654071,null
-0.000324695,null,null,null,0.00294389
0.973346,-0.00259661,null,null,null
-0.445204,null,-0.127719,null,null
1.13562,null,null,-0.654071,null
-0.000324695,null,null,null,0.00294389
0.971006,-0.000708448,null,null,null
-0.44854,null,-0.124679,null,null
1.27301,null,null,-0.604386,null
