t,cost
10,6150
20,2842
30,1846
40,1519.5
50,1569.5
60,1658.5
70,1640
80,1659.5
90,1694
100,1673.5
110,1497.5
120,1376
130,1386.5
140,1380
150,1389.5
160,1397.5
170,1345.5
180,1323.5
190,1325
200,1328.5
210,1397.5
220,1258.5
230,1236.5
240,1301.5
250,1314
260,1417
270,1413
280,1413
290,1481
300,1505.5
310,1504.5
320,1489
330,1483
340,1484.5
350,1482.5
360,1478
370,1531
380,1568
390,1560
400,1554
410,1555
420,1563.5
430,1503.5
440,1503
450,1515.5
460,1507
470,1505
480,1511
490,1490
500,1499.5
510,1496
520,1525.5
530,1493
540,1502
550,1492
560,1511
570,1504
580,1515.5
590,1502.5
600,1512
610,1504.5
620,1504.5
630,1502
640,1498.5
650,1510
660,1519
670,1501
680,1485.5
690,1497
700,1498.5
710,1489.5
720,1495.5
730,1489.5
740,1487.5
750,1482
760,1505.5
770,1502
780,1496.5
790,1504
800,1519
810,1499.5
820,1506.5
830,1512
840,1516.5
850,1507
860,1505
870,1485.5
880,1462.5
890,1456
900,1460.5
910,1441.5
920,1444
930,1442
940,1447.5
950,1493
960,1525.5
970,1507.5
980,1532
990,1515
1000,1505
1010,1540
1020,1556.5
1030,1545
1040,1551.5
1050,1548.5
1060,1530
1070,1493.5
1080,1472.5
1090,1486
1100,1509.5
1110,1561
1120,1563.5
1130,1551.5
1140,1556.5
1150,1553
1160,1586.5
1170,1544
1180,1558
1190,1539
1200,1550
1210,1562
1220,1534
1230,1534.5
1240,1547
1250,1531
1260,1486.5
1270,1483.5
1280,1530.5
1290,1545
1300,1537
1310,1543
1320,1541
1330,1556.5
1340,1536
1350,1556
1360,1575
1370,1567
1380,1540.5
1390,1558.5
1400,1506.5
1410,1560
1420,1598
1430,1565
1440,1554.5
1450,1572.5
1460,1561.5
1470,1568.5
1480,1584
1490,1589
1500,1581
1510,1464
1520,1484
1530,1453
1540,1471.5
1550,1483
1560,1459
1570,1393
1580,1381.5
1590,1390
1600,1355.5
1610,1361.5
1620,1352.5
1630,1360.5
1640,1376
1650,1378.5
1660,1371
1670,1368.5
1680,1360.5
1690,1361
1700,1362.5
1710,1364.5
1720,1376
1730,1372.5
1740,1383
1750,1379
1760,1376
1770,1379.5
1780,1371
1790,1358.5
1800,1359.5
1810,1370
1820,1359
1830,1366.5
1840,1360.5
1850,1361
1860,1364
1870,1390
1880,1373.5
1890,1356
1900,1359
1910,1374.5
1920,1354.5
1930,1364.5
1940,1365
1950,1356.5
1960,1356
1970,1359
1980,1368.5
1990,1363.5
2000,1372.5
2010,1366.5
2020,1378.5
2030,1377.5
2040,1363.5
2050,1381
2060,1373.5
2070,1363.5
2080,1369.5
2090,1370
2100,1368
2110,1357.5
2120,1355.5
2130,1358
2140,1360.5
2150,1356
2160,1342.5
2170,1440.5
2180,1453.5
2190,1492
2200,1457
2210,1447
2220,1437.5
2230,1414.5
2240,1424
2250,1448.5
2260,1449.5
2270,1447.5
2280,1472.5
2290,1450
2300,1481.5
2310,1453.5
2320,1445
2330,1438
2340,1429
2350,1444.5
2360,1434.5
2370,1443.5
2380,1433
2390,1435
2400,1453
2410,1477
2420,1461
2430,1478.5
2440,1464
2450,1466.5
2460,1482.5
2470,1454
2480,1449
2490,1439.5
2500,1442.5
2510,1438.5
2520,1446
2530,1454
2540,1441.5
2550,1442.5
2560,1437
2570,1440
2580,1456
2590,1438
2600,1454
2610,1440
2620,1447.5
2630,1448
2640,1454
2650,1457.5
2660,1452.5
2670,1430
2680,1449.5
2690,1473
2700,1449
2710,1450
2720,1434
2730,1421.5
2740,1435
2750,1463.5
2760,1546
2770,1556
2780,1557
2790,1555.5
2800,1557
2810,1567.5
2820,1567
2830,1542.5
2840,1548.5
2850,1537.5
2860,1550.5
2870,1544.5
2880,1554.5
2890,1577
2900,1532.5
2910,1531
2920,1522
2930,1550
2940,1546
2950,1521.5
2960,1502
2970,1490.5
2980,1472.5
2990,1462
3000,1450
3010,1449
3020,1434.5
3030,1430.5
3040,1445
3050,1413
3060,1407
3070,1454.5
3080,1624.5
3090,1627.5
3100,1574
3110,1639.5
3120,1596
3130,1630
3140,1611
3150,1440
3160,1395.5
3170,1400.5
3180,1406
3190,1400.5
3200,1401
3210,1408.5
3220,1401.5
3230,1417.5
3240,1424.5
3250,1431.5
3260,1478.5
3270,1484.5
3280,1473
3290,1486.5
3300,1482.5
3310,1480
3320,1484.5
3330,1498.5
3340,1495
3350,1487.5
3360,1427
3370,1427
3380,1401.5
3390,1408.5
3400,1393.5
3410,1391.5
3420,1406.5
3430,1399.5
3440,1399.5
3450,1385.5
3460,1381.5
3470,1370
3480,1375.5
3490,1373
3500,1363.5
3510,1372.5
3520,1379.5
3530,1388
3540,1373
3550,1359.5
3560,1394
3570,1389
3580,1387.5
3590,1388.5
3600,1372.5
3610,1403
3620,1551.5
3630,1583
3640,1538.5
3650,1567
3660,1540.5
3670,1561
3680,1552.5
3690,1564
3700,1561.5
3710,1529
3720,1558
3730,1523.5
3740,1391.5
3750,1379.5
3760,1350.5
3770,1357.5
3780,1349
3790,1351.5
3800,1357.5
3810,1349.5
3820,1353.5
3830,1355
3840,1356
3850,1339
3860,1337
3870,1359
3880,1352
3890,1335.5
3900,1354
3910,1335
3920,1338.5
3930,1334
3940,1332.5
3950,1350.5
3960,1363.5
3970,1345
3980,1346
3990,1371
4000,1357
4010,1354.5
4020,1343.5
4030,1353.5
4040,1477.5
4050,1363.5
4060,1358.5
4070,1359
4080,1355
4090,1355.5
4100,1368
4110,1374.5
4120,1358
4130,1362.5
4140,1354.5
4150,1375.5
4160,1374.5
4170,1379
4180,1379.5
4190,1371
4200,1355.5
4210,1360.5
4220,1371.5
4230,1366.5
4240,1349.5
4250,1365.5
4260,1324
4270,1296
4280,1286.5
4290,1300
4300,1320
4310,1298.5
4320,1312.5
4330,1308.5
4340,1298.5
4350,1294
4360,1294.5
4370,1297.5
4380,1293.5
4390,1292
4400,1293.5
4410,1284
4420,1288.5
4430,1287.5
4440,1311
4450,1308.5
4460,1285.5
4470,1293
4480,1301.5
4490,1308.5
4500,1332
4510,1418.5
4520,1470
4530,1503
4540,1516.5
4550,1378.5
4560,1390.5
4570,1399.5
4580,1384.5
4590,1359
4600,1355.5
4610,1366
4620,1362.5
4630,1357
4640,1342.5
4650,1348.5
4660,1342.5
4670,1336
4680,1328.5
4690,1315
4700,1313.5
4710,1329
4720,1332.5
4730,1328.5
4740,1313
4750,1323
4760,1427
4770,1498.5
4780,1540.5
4790,1517.5
4800,1471
4810,1480.5
4820,1463
4830,1489
4840,1461
4850,1454
4860,1459
4870,1464.5
4880,1460
4890,1462
4900,1460.5
4910,1456.5
4920,1470
4930,1465
4940,1468.5
4950,1473.5
4960,1466.5
4970,1467.5
4980,1465.5
4990,1476.5
5000,1464.5
5010,1366.5
5020,1357
5030,1367
5040,1358
5050,1356.5
5060,1356.5
5070,1387.5
5080,1438
5090,1443
5100,1449.5
5110,1434
5120,1437.5
5130,1461.5
5140,1459.5
5150,1450
5160,1433.5
5170,1443
5180,1426.5
5190,1442.5
5200,1434
5210,1368
5220,1384.5
5230,1385
5240,1388
5250,1379.5
5260,1375
5270,1388.5
5280,1376.5
5290,1373
5300,1376.5
5310,1393
5320,1378
5330,1362
5340,1366.5
5350,1362.5
5360,1363
5370,1370.5
5380,1374.5
5390,1364.5
5400,1380
5410,1368.5
5420,1376
5430,1390.5
5440,1403.5
5450,1400.5
5460,1626
5470,1438
5480,1413.5
5490,1394.5
5500,1389
5510,1364.5
5520,1392
5530,1400.5
5540,1410
5550,1408
5560,1412
5570,1444.5
5580,1437
5590,1423
5600,1450.5
5610,1463
5620,1421.5
5630,1446
5640,1453.5
5650,1434.5
5660,1431
5670,1465
5680,1494.5
5690,1386
5700,1376
5710,1379
5720,1388.5
5730,1367.5
5740,1406.5
5750,1408
5760,1395.5
5770,1399
5780,1383
5790,1401
5800,1386.5
5810,1373
5820,1398
5830,1452
5840,1455.5
5850,1462.5
5860,1456
5870,1437.5
5880,1459.5
5890,1468.5
