MDTU,|det-1|^2,1-Re(det),Im(det)
1,54.737,-5.1805,0.000375037
2,42.3122,-4.53463,0.0013619
3,43.2765,-4.65498,0.00131161
4,43.4248,-4.70579,0.000677531
5,42.5927,-4.67156,0.000934063
6,39.6093,-4.55457,-0.000130627
7,40.1631,-4.61663,0.00120636
8,37.9321,-4.4612,0.00083958
9,35.6772,-4.28687,-0.00076305
10,33.4816,-4.16334,0.000332495
11,32.9511,-4.1126,-0.000259085
12,27.8263,-3.75441,-0.000801221
13,27.8994,-3.73825,0.000315731
14,25.4324,-3.53028,0.000164594
15,26.9761,-3.58177,0.00129493
16,26.2518,-3.51367,-0.000187301
17,23.2378,-3.33501,0.000763907
18,24.5129,-3.39635,-3.8128e-05
19,23.7116,-3.36988,7.85544e-05
20,23.1329,-3.29246,0.000673011
21,23.2891,-3.34048,-0.000706771
22,23.2409,-3.31773,-0.00107201
23,21.4607,-3.21704,-0.000561876
24,21.4961,-3.2742,-8.16204e-05
25,20.2613,-3.15915,0.000122077
26,18.5212,-3.04766,-0.000628873
27,18.1105,-3.05675,0.000177428
28,17.0774,-2.97868,-0.000226234
29,14.8858,-2.76423,-0.000432347
30,15.2843,-2.771,0.000120761
31,13.8261,-2.64969,0.000805218
32,13.6326,-2.61881,0.000892585
33,14.0056,-2.63522,-2.24151e-05
34,12.5852,-2.52379,-0.000518559
35,12.7065,-2.5451,0.000396428
36,13.3518,-2.56251,0.000230208
37,12.3405,-2.41601,-0.000229003
38,11.7686,-2.33314,-0.000239596
39,11.5302,-2.31385,0.000588345
40,12.2263,-2.38601,-0.00047055
41,10.6184,-2.23999,0.000328523
42,10.5266,-2.24097,0.000173549
43,9.54237,-2.11103,-1.26443e-05
44,9.21584,-2.06992,-5.83563e-05
45,10.1402,-2.15906,3.96594e-05
46,8.9533,-2.0199,0.000188538
47,8.9533,-2.0199,0.000188538
48,8.9533,-2.0199,0.000188538
49,8.56601,-1.95125,0.000150047
50,8.52606,-1.97627,-0.000347544
51,7.90209,-1.87608,-0.00019836
52,7.33979,-1.83483,-0.000216066
53,7.33979,-1.83483,-0.000216066
54,6.92405,-1.75752,-1.50105e-05
55,7.02017,-1.79344,0.000117929
56,7.34778,-1.80909,-0.000111494
57,7.34778,-1.80909,-0.000111494
58,7.06122,-1.78786,2.18941e-05
59,7.06122,-1.78786,2.18941e-05
60,7.0567,-1.75456,0.000410747
61,7.07783,-1.77333,4.76917e-05
62,7.10443,-1.73833,0.000337003
63,7.02006,-1.72218,-9.42668e-05
64,6.8547,-1.71536,-0.000100952
65,6.46386,-1.66968,0.000437923
66,6.38055,-1.66342,0.000406632
67,5.63399,-1.57523,0.000400423
68,5.63399,-1.57523,0.000400423
69,5.26185,-1.55135,0.00047526
70,5.42363,-1.56594,-0.000257771
71,5.66613,-1.58439,-0.000162847
