ReTr(L),ImTr(L)
-0.855248,-0.189137
-0.84648,-0.208025
-0.825585,-0.266914
-0.818761,-0.28856
-0.812806,-0.307893
-0.80477,-0.350421
-0.811068,-0.320094
-0.816175,-0.315484
-0.823793,-0.285683
-0.817142,-0.288202
-0.819616,-0.298974
-0.839645,-0.254756
-0.84543,-0.245619
-0.831553,-0.247083
-0.842916,-0.223241
-0.832139,-0.235316
-0.838874,-0.224006
-0.839009,-0.237284
-0.842289,-0.211096
-0.833796,-0.25015
-0.837838,-0.240877
-0.841404,-0.216434
-0.820761,-0.26065
-0.834335,-0.234274
-0.836759,-0.236415
-0.831244,-0.262865
-0.82776,-0.237058
-0.833451,-0.234811
-0.813098,-0.28957
-0.823641,-0.262549
-0.822022,-0.276228
-0.81332,-0.284949
-0.808316,-0.305305
-0.815159,-0.278295
-0.819769,-0.271891
-0.81714,-0.281874
-0.811488,-0.280822
-0.80138,-0.313896
-0.813028,-0.298277
-0.80773,-0.304551
-0.80939,-0.311614
-0.81374,-0.307702
-0.814098,-0.289102
-0.817604,-0.278704
-0.815109,-0.277446
-0.826036,-0.25775
-0.826036,-0.25775
-0.826036,-0.25775
-0.821816,-0.264065
-0.825631,-0.255622
-0.824251,-0.243253
-0.837075,-0.200704
-0.837075,-0.200704
-0.834529,-0.203461
-0.83746,-0.215177
-0.835882,-0.192903
-0.835882,-0.192903
-0.829594,-0.212214
-0.829594,-0.212214
-0.827261,-0.22601
-0.830801,-0.210803
-0.83308,-0.228736
-0.826043,-0.230705
-0.824416,-0.223616
-0.834213,-0.21894
-0.83508,-0.224428
-0.83642,-0.206921
-0.83642,-0.206921
-0.834529,-0.206109
-0.833611,-0.219479
-0.833816,-0.216475
-0.829233,-0.212675
-0.83261,-0.214333
-0.838844,-0.210778
-0.836908,-0.188128
-0.836735,-0.177231
-0.83924,-0.155794
-0.83924,-0.155794
-0.836019,-0.163605
-0.835106,-0.176089
-0.833324,-0.205079
-0.836172,-0.211165
-0.83007,-0.211026
-0.83007,-0.211026
-0.842889,-0.186641
-0.84752,-0.140588
-0.846994,-0.143258
-0.835626,-0.199208
-0.836164,-0.203141
-0.842782,-0.175719
-0.842782,-0.175719
-0.838284,-0.184069
-0.845711,-0.16876
-0.845135,-0.171423
-0.84404,-0.156381
-0.834919,-0.201849
-0.834424,-0.194064
-0.821456,-0.23885
-0.806806,-0.268444
-0.796556,-0.267444
-0.796556,-0.267444
-0.796556,-0.267444
-0.796556,-0.267444
-0.796556,-0.267444
-0.796556,-0.267444
-0.800104,-0.275253
-0.797895,-0.29629
-0.78716,-0.33109
-0.781499,-0.336941
-0.78357,-0.335593
-0.781899,-0.338543
-0.781899,-0.338543
-0.781899,-0.338543
-0.798022,-0.320003
-0.798022,-0.320003
-0.811667,-0.28849
-0.804934,-0.283463
-0.795491,-0.314254
-0.795491,-0.314254
-0.795491,-0.314254
-0.789074,-0.324131
-0.804652,-0.297539
-0.804652,-0.297539
-0.80809,-0.295629
-0.80809,-0.295629
-0.80809,-0.295629
-0.80809,-0.295629
-0.793183,-0.308976
-0.80087,-0.29556
-0.80087,-0.29556
-0.797192,-0.29298
-0.806339,-0.266839
-0.809037,-0.252379
-0.809037,-0.252379
-0.798411,-0.281364
-0.798411,-0.281364
-0.79392,-0.315859
-0.79392,-0.315859
-0.77656,-0.337475
-0.779709,-0.318741
-0.809084,-0.261481
-0.802124,-0.28478
-0.802124,-0.28478
-0.797185,-0.29792
-0.800729,-0.287527
-0.798055,-0.30509
-0.795316,-0.313883
-0.796741,-0.302045
-0.789168,-0.32109
-0.791323,-0.318225
-0.791323,-0.318225
-0.791323,-0.318225
-0.791323,-0.318225
-0.811141,-0.284431
-0.811141,-0.284431
-0.819774,-0.25822
-0.812285,-0.267125
-0.819254,-0.26103
-0.800305,-0.293803
-0.796872,-0.302666
-0.796872,-0.302666
-0.795566,-0.295152
-0.797597,-0.304101
-0.794061,-0.304635
-0.794061,-0.304635
-0.79204,-0.320374
-0.79204,-0.320374
-0.794198,-0.314761
-0.803541,-0.290145
-0.803541,-0.290145
-0.803541,-0.290145
-0.803541,-0.290145
-0.807035,-0.277379
-0.794053,-0.310267
-0.79017,-0.329917
-0.79017,-0.329917
-0.78415,-0.334147
-0.78415,-0.334147
-0.790625,-0.321764
-0.80166,-0.31785
-0.79678,-0.315489
-0.787455,-0.328171
-0.788029,-0.328239
-0.77552,-0.347454
-0.77547,-0.360366
-0.773974,-0.356961
-0.75837,-0.388685
-0.768996,-0.362571
-0.767396,-0.349065
-0.755369,-0.394728
-0.757091,-0.396941
-0.731143,-0.420764
-0.731143,-0.420764
-0.741885,-0.412212
-0.749055,-0.396275
-0.760211,-0.371786
-0.760211,-0.371786
-0.760211,-0.371786
-0.77225,-0.359069
-0.765665,-0.355467
-0.772546,-0.361405
-0.769265,-0.364996
-0.769265,-0.364996
-0.782294,-0.339431
-0.796992,-0.291507
-0.789276,-0.298847
-0.792212,-0.292564
-0.79053,-0.299261
-0.786216,-0.321116
-0.799194,-0.275319
-0.810229,-0.265914
-0.825797,-0.21697
-0.82901,-0.198224
