MDTU,link
1,1.12268
2,1.11616
3,1.11851
4,1.12
5,1.12013
6,1.11993
7,1.12103
8,1.119
9,1.1161
10,1.11482
11,1.11384
12,1.1091
13,1.10843
14,1.10537
15,1.10496
16,1.10383
17,1.10202
18,1.10228
19,1.10249
20,1.10093
21,1.10259
22,1.10194
23,1.10104
24,1.10341
25,1.10132
26,1.10045
27,1.1016
28,1.10097
29,1.09731
30,1.09685
31,1.09515
32,1.09467
33,1.09475
34,1.09351
35,1.09406
36,1.09318
37,1.08999
38,1.08803
39,1.08776
40,1.0891
41,1.08742
42,1.08759
43,1.08492
44,1.084
45,1.08522
46,1.08258
47,1.08258
48,1.08258
49,1.08077
50,1.08199
51,1.07933
52,1.0792
53,1.0792
54,1.077
55,1.07878
56,1.07843
57,1.07843
58,1.07821
59,1.07821
60,1.07679
61,1.07765
62,1.07597
63,1.07556
64,1.07594
65,1.07525
66,1.07528
67,1.07384
68,1.07384
69,1.07442
70,1.07445
71,1.07434
72,1.07395
73,1.0725
74,1.07362
75,1.07197
76,1.0679
77,1.0691
78,1.0691
79,1.07012
80,1.06963
81,1.07026
82,1.06991
83,1.06804
84,1.06804
85,1.0681
86,1.06924
87,1.07176
88,1.07156
89,1.06953
90,1.06868
91,1.06868
92,1.06955
93,1.06724
94,1.06819
95,1.06576
96,1.06531
97,1.06692
98,1.06698
99,1.0652
100,1.06451
101,1.06451
102,1.06451
103,1.06451
104,1.06451
105,1.06451
106,1.06666
107,1.06687
108,1.06748
109,1.06422
110,1.06615
111,1.0659
112,1.0659
113,1.0659
114,1.06404
115,1.06404
116,1.06381
117,1.06384
118,1.06328
119,1.06328
120,1.06328
121,1.06248
122,1.06404
123,1.06404
124,1.06227
125,1.06227
126,1.06227
127,1.06227
128,1.06004
129,1.0624
130,1.0624
131,1.06289
132,1.06112
133,1.0609
134,1.0609
135,1.05963
136,1.05963
137,1.05876
138,1.05876
139,1.05732
140,1.0567
141,1.05552
142,1.05528
143,1.05528
144,1.05672
145,1.056
146,1.05654
147,1.05527
148,1.05591
149,1.05296
150,1.05031
151,1.05031
152,1.05031
153,1.05031
154,1.05105
155,1.05105
156,1.05004
157,1.05144
158,1.05136
159,1.05144
160,1.05086
161,1.05086
162,1.04898
163,1.04744
164,1.04707
165,1.04707
166,1.04687
167,1.04687
168,1.04791
169,1.04821
170,1.04821
171,1.04821
172,1.04821
173,1.04899
174,1.04732
175,1.05037
176,1.05037
177,1.04992
178,1.04992
179,1.05036
180,1.05043
181,1.04795
182,1.04607
183,1.04798
184,1.04851
185,1.04736
186,1.04815
187,1.04821
188,1.04804
189,1.04674
190,1.04683
191,1.047
192,1.04891
193,1.04891
194,1.04769
195,1.04847
196,1.04787
197,1.04787
198,1.04787
199,1.04796
200,1.04793
201,1.04771
202,1.04708
203,1.04708
204,1.04664
205,1.04616
206,1.04446
207,1.0459
208,1.04417
209,1.04449
210,1.04469
211,1.04174
212,1.04197
213,1.04035
214,1.04035
215,1.04035
216,1.04035
217,1.04035
218,1.0413
219,1.0413
220,1.0413
221,1.04212
222,1.04211
223,1.04252
224,1.04383
225,1.04367
226,1.04324
227,1.0424
228,1.04228
229,1.04179
230,1.04222
231,1.04222
232,1.04222
233,1.04093
234,1.04003
235,1.04003
236,1.03933
237,1.03819
238,1.03522
239,1.03616
240,1.03751
241,1.03751
242,1.03751
243,1.03748
244,1.03748
245,1.03563
246,1.03796
247,1.03796
248,1.03761
249,1.03761
250,1.03844
251,1.03845
252,1.03845
253,1.03845
254,1.03782
255,1.03865
256,1.03842
257,1.03517
258,1.03477
259,1.03424
260,1.03424
261,1.03442
262,1.03442
263,1.03396
264,1.03396
265,1.03396
266,1.0346
267,1.03468
268,1.03468
269,1.03468
270,1.03464
271,1.03306
272,1.0315
273,1.0315
274,1.03324
275,1.03212
276,1.03142
277,1.03344
278,1.03174
279,1.03279
280,1.03279
281,1.03414
282,1.0343
283,1.0343
284,1.03274
285,1.03359
286,1.03359
287,1.0371
288,1.0371
289,1.03682
290,1.0348
291,1.03484
292,1.03515
293,1.03719
294,1.03719
295,1.03719
296,1.03719
297,1.03719
298,1.03719
299,1.03719
300,1.03719
301,1.03719
302,1.03661
303,1.03858
304,1.03611
305,1.03743
306,1.03538
307,1.03511
308,1.03273
309,1.03273
310,1.03273
311,1.03273
312,1.03454
313,1.03257
314,1.03309
315,1.03287
316,1.03305
317,1.03507
318,1.03497
319,1.03532
320,1.03546
321,1.0343
322,1.03208
323,1.03208
324,1.03208
325,1.03145
326,1.02849
327,1.02916
328,1.03009
329,1.03009
330,1.02966
331,1.02937
332,1.0289
333,1.0289
334,1.02656
335,1.02758
336,1.02758
337,1.02758
338,1.02758
339,1.02701
340,1.02826
341,1.02605
342,1.02428
343,1.02266
344,1.02358
345,1.02383
346,1.02383
347,1.02428
348,1.02428
349,1.02428
350,1.02539
351,1.02676
352,1.02867
353,1.0291
354,1.02876
355,1.02876
356,1.02876
357,1.02823
358,1.02953
359,1.02953
360,1.03045
361,1.03095
362,1.0312
363,1.0312
364,1.02946
365,1.02946
366,1.03131
367,1.03131
368,1.03065
369,1.02934
370,1.02934
371,1.02934
372,1.02991
373,1.02855
374,1.02695
375,1.02485
376,1.02485
377,1.02485
378,1.02707
379,1.02707
380,1.02702
381,1.02702
382,1.02694
383,1.02694
384,1.02701
385,1.02821
386,1.02819
387,1.02819
388,1.02761
389,1.02761
390,1.02774
391,1.0265
392,1.0265
393,1.0265
394,1.0265
395,1.02456
396,1.02627
397,1.02668
398,1.0269
399,1.02922
400,1.03022
401,1.02837
402,1.02834
403,1.02834
404,1.0281
405,1.0285
406,1.02675
407,1.02669
408,1.02669
409,1.02669
410,1.02813
411,1.0279
412,1.0274
413,1.02706
414,1.0256
415,1.02481
416,1.02475
417,1.02475
418,1.02475
419,1.02454
420,1.02247
421,1.02267
422,1.02267
423,1.02086
424,1.02128
425,1.02128
426,1.02128
427,1.02128
428,1.02158
429,1.02275
430,1.02333
431,1.02333
432,1.02333
433,1.02333
434,1.02333
435,1.02283
436,1.0232
437,1.02373
438,1.02373
439,1.02373
440,1.02373
441,1.02373
