MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,3.91092,-3.82344,-0.822533
2,3.77222,-3.67497,-0.851025
3,3.60465,-3.44069,-1.07478
4,3.6385,-3.43581,-1.19743
5,3.62968,-3.39909,-1.2731
6,3.55104,-3.24743,-1.4367
7,3.50257,-3.26353,-1.27174
8,3.56731,-3.3214,-1.30153
9,3.48395,-3.29638,-1.12774
10,3.36832,-3.17785,-1.11662
11,3.42175,-3.21943,-1.15915
12,3.31253,-3.16804,-0.967647
13,3.32103,-3.18361,-0.945443
14,3.29698,-3.1714,-0.901267
15,3.43796,-3.32188,-0.88581
16,3.39801,-3.26202,-0.951695
17,3.22887,-3.11315,-0.856674
18,3.34109,-3.21671,-0.903173
19,3.24227,-3.13978,-0.808742
20,3.30603,-3.16685,-0.949149
21,3.30724,-3.16687,-0.953297
22,3.26531,-3.16177,-0.815741
23,3.15819,-3.01218,-0.94916
24,3.17057,-3.05673,-0.841947
25,3.13251,-3.01532,-0.848792
26,3.06712,-2.92388,-0.926375
27,2.97472,-2.87465,-0.765064
28,2.98773,-2.88015,-0.794532
29,2.89334,-2.72662,-0.967977
30,2.9467,-2.8114,-0.882647
31,2.82233,-2.6828,-0.876432
32,2.87255,-2.70395,-0.969646
33,2.96484,-2.76846,-1.0611
34,2.82976,-2.67614,-0.919669
35,2.85155,-2.70423,-0.904685
36,2.93057,-2.76984,-0.957211
37,2.91695,-2.74707,-0.980928
38,2.8863,-2.68233,-1.06575
39,2.88235,-2.70136,-1.00526
40,2.92173,-2.73768,-1.02061
41,2.8615,-2.66582,-1.04001
42,2.83415,-2.64889,-1.00787
43,2.82512,-2.66241,-0.944914
44,2.74488,-2.59414,-0.897123
45,2.85942,-2.70232,-0.93473
46,2.77229,-2.64309,-0.836462
47,2.77229,-2.64309,-0.836462
48,2.77229,-2.64309,-0.836462
49,2.75069,-2.60442,-0.885055
50,2.68851,-2.56357,-0.810061
51,2.65552,-2.54183,-0.768689
52,2.56418,-2.49703,-0.583007
53,2.56418,-2.49703,-0.583007
54,2.54695,-2.47525,-0.600086
55,2.57566,-2.49641,-0.634001
56,2.6137,-2.5465,-0.588858
57,2.6137,-2.5465,-0.588858
58,2.53775,-2.46019,-0.622602
59,2.53775,-2.46019,-0.622602
60,2.58561,-2.49869,-0.66477
61,2.59028,-2.50995,-0.640078
62,2.66608,-2.56811,-0.716106
63,2.68218,-2.58382,-0.719701
64,2.67418,-2.58748,-0.675407
65,2.63992,-2.55982,-0.645381
66,2.59643,-2.50837,-0.670458
67,2.51213,-2.4412,-0.59275
68,2.51213,-2.4412,-0.59275
69,2.43288,-2.36453,-0.572614
70,2.46598,-2.38634,-0.621641
71,2.51494,-2.43634,-0.623831
72,2.41571,-2.34164,-0.593641
73,2.44575,-2.36644,-0.617754
74,2.43085,-2.35391,-0.606754
75,2.41452,-2.34552,-0.573104
76,2.41408,-2.35768,-0.518797
77,2.4134,-2.36846,-0.463551
78,2.4134,-2.36846,-0.463551
79,2.41904,-2.37066,-0.481399
80,2.45498,-2.40393,-0.498019
81,2.5022,-2.43364,-0.581722
82,2.51144,-2.43724,-0.605944
83,2.38048,-2.30436,-0.597172
84,2.38048,-2.30436,-0.597172
85,2.39104,-2.33403,-0.519036
86,2.43401,-2.40824,-0.353277
87,2.35957,-2.32545,-0.399803
88,2.32717,-2.25981,-0.555861
89,2.33265,-2.26524,-0.556718
90,2.28578,-2.23401,-0.483718
91,2.28578,-2.23401,-0.483718
92,2.25465,-2.19632,-0.50953
93,2.27032,-2.22078,-0.471687
94,2.38964,-2.34234,-0.473084
95,2.23419,-2.19907,-0.394565
96,2.2359,-2.17118,-0.534068
97,2.1858,-2.1266,-0.505288
98,2.24038,-2.1584,-0.60053
99,2.18545,-2.0745,-0.687506
100,2.07178,-1.95805,-0.676964
101,2.07178,-1.95805,-0.676964
102,2.07178,-1.95805,-0.676964
103,2.07178,-1.95805,-0.676964
104,2.07178,-1.95805,-0.676964
105,2.07178,-1.95805,-0.676964
106,2.14726,-2.01142,-0.751603
107,2.11191,-1.97513,-0.747682
108,2.15316,-1.97827,-0.850029
109,2.12989,-1.95038,-0.855855
110,2.10175,-1.92442,-0.844964
111,2.11622,-1.94615,-0.831191
112,2.11622,-1.94615,-0.831191
113,2.11622,-1.94615,-0.831191
114,2.14284,-1.98312,-0.811781
115,2.14284,-1.98312,-0.811781
116,2.12076,-1.99259,-0.726109
117,2.05219,-1.93033,-0.696645
118,2.06381,-1.90715,-0.788729
119,2.06381,-1.90715,-0.788729
120,2.06381,-1.90715,-0.788729
121,1.99585,-1.8364,-0.7817
122,2.0002,-1.88053,-0.681484
123,2.0002,-1.88053,-0.681484
124,2.01672,-1.89206,-0.698032
125,2.01672,-1.89206,-0.698032
126,2.01672,-1.89206,-0.698032
127,2.01672,-1.89206,-0.698032
128,1.94528,-1.81257,-0.706211
129,1.97968,-1.85578,-0.689357
130,1.97968,-1.85578,-0.689357
131,2.00949,-1.88707,-0.690665
132,1.96682,-1.86177,-0.634199
133,1.95052,-1.8626,-0.578988
134,1.95052,-1.8626,-0.578988
