MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.986965,0.0433033,0.0379088,0.00139998
2,0.988853,0.0527926,0.039501,0.00200542
3,0.987731,0.0656245,0.0416425,0.00330495
4,0.987147,0.0750349,0.050961,0.00030619
5,0.982365,0.064194,0.0501398,0.00337028
6,0.987545,0.0520107,0.0649146,0.00115585
7,0.98801,0.0401948,0.0540116,0.00364482
8,0.990409,0.0337231,0.0759257,0.00210161
9,0.991716,0.0385473,0.0724504,0.00446268
10,0.991559,0.0265682,0.0614757,0.0026379
11,0.991559,0.0265682,0.0614757,0.0026379
12,0.991559,0.0265682,0.0614757,0.0026379
13,0.988103,0.0628731,0.0589258,0.00168939
14,0.985608,0.068217,0.0575689,0.00114366
15,0.987208,0.0912121,0.052286,0.00260869
16,0.987208,0.0912121,0.052286,0.00260869
17,0.987555,0.0811766,0.0472673,0.00292028
18,0.986842,0.0786618,0.0614715,0.000668347
19,0.982959,0.069322,0.0626729,0.000808912
20,0.974077,0.0881306,0.055041,0.00199277
21,0.977713,0.101807,0.0540583,0.000509721
22,0.981272,0.107275,0.0629102,0.00136132
23,0.983757,0.0974674,0.0521177,0.00269811
24,0.983757,0.0974674,0.0521177,0.00269811
25,0.982594,0.107503,0.0583853,0.00366631
26,0.976733,0.101753,0.0616257,0.000648623
27,0.977392,0.094914,0.0604498,0.00627188
28,0.977392,0.094914,0.0604498,0.00627188
29,0.977392,0.094914,0.0604498,0.00627188
30,0.977392,0.094914,0.0604498,0.00627188
31,0.978367,0.0840831,0.0365005,0.00177445
32,0.978367,0.0840831,0.0365005,0.00177445
33,0.97238,0.0806388,0.0265175,0.00044499
34,0.976783,0.0779587,0.0347452,0.00219995
35,0.978535,0.0758053,0.0382303,0.00174167
36,0.978535,0.0758053,0.0382303,0.00174167
37,0.978119,0.0749218,0.0356822,0.00237963
38,0.9788,0.0894305,0.0427358,0.0019636
39,0.9788,0.0894305,0.0427358,0.0019636
40,0.979355,0.0963067,0.0497357,0.00406555
41,0.979432,0.092996,0.0507471,0.00167479
42,0.978923,0.0921728,0.0489792,0.00337211
43,0.976283,0.0833634,0.0761339,0.00119397
44,0.974141,0.0718634,0.0915557,0.0028683
45,0.974141,0.0718634,0.0915557,0.0028683
46,0.974141,0.0718634,0.0915557,0.0028683
47,0.972198,0.0740823,0.0742838,0.00406367
48,0.973285,0.082153,0.0652789,0.00320325
49,0.976812,0.0713657,0.0623117,0.00281371
50,0.980759,0.0953788,0.0663314,0.00269811
51,0.981803,0.0984423,0.0791912,0.00131973
52,0.981803,0.0984423,0.0791912,0.00131973
53,0.984309,0.0977964,0.0827227,0.00176929
54,0.984309,0.0977964,0.0827227,0.00176929
55,0.984011,0.0672007,0.0989876,0.00544923
56,0.988147,0.0640526,0.0843141,0.00336728
57,0.988147,0.0640526,0.0843141,0.00336728
58,0.982145,0.0860995,0.113586,0.00672945
59,0.982145,0.0860995,0.113586,0.00672945
60,0.980658,0.0644995,0.14996,0.00369007
61,0.983923,0.0796844,0.157477,0.00352312
62,0.983923,0.0796844,0.157477,0.00352312
63,0.98186,0.0977262,0.124058,0.00359626
64,0.981998,0.101566,0.157936,0.000974134
65,0.9882,0.10768,0.132787,0.00118291
66,0.9882,0.10768,0.132787,0.00118291
67,0.983922,0.116226,0.133077,0.00213156
68,0.983922,0.116226,0.133077,0.00213156
69,0.982489,0.0819232,0.112344,0.000876079
70,0.980433,0.0932242,0.151035,0.0027642
71,0.980433,0.0932242,0.151035,0.0027642
72,0.982094,0.10739,0.141129,0.00362303
73,0.979366,0.0756216,0.129415,0.00158053
74,0.981288,0.0802725,0.140515,0.00348717
75,0.979605,0.0885444,0.158675,0.00286824
76,0.976627,0.0889366,0.168546,0.00229903
77,0.976549,0.0714513,0.184335,0.00738996
78,0.978588,0.0671478,0.194658,0.00141183
79,0.97294,0.0685748,0.188765,0.00518839
80,0.964676,0.070881,0.216855,0.00120054
81,0.972636,0.0696474,0.216603,0.00264993
82,0.974304,0.0835957,0.22479,0.00300462
83,0.973027,0.116704,0.19042,0.00413719
84,0.973027,0.116704,0.19042,0.00413719
85,0.973027,0.116704,0.19042,0.00413719
86,0.972785,0.101251,0.199593,0.00639737
87,0.972785,0.101251,0.199593,0.00639737
88,0.978614,0.107223,0.161904,0.00236224
89,0.978614,0.107223,0.161904,0.00236224
90,0.981285,0.0948148,0.145813,0.00634124
91,0.982961,0.108311,0.174911,0.00582406
92,0.986556,0.132432,0.185107,0.0041999
93,0.987929,0.137423,0.140992,0.00454105
94,0.990813,0.135105,0.160093,0.00210922
95,0.990813,0.135105,0.160093,0.00210922
96,0.990813,0.135105,0.160093,0.00210922
97,0.988281,0.123987,0.128198,0.00171261
98,0.9886,0.182725,0.157042,0.00118663
99,0.9886,0.182725,0.157042,0.00118663
100,0.985988,0.144666,0.14237,0.000520375
101,0.984694,0.116102,0.157134,0.0022696
102,0.986779,0.116773,0.112222,0.00433179
103,0.986779,0.116773,0.112222,0.00433179
104,0.984469,0.117142,0.132421,0.00156377
105,0.985309,0.118686,0.121246,0.00394048
106,0.98482,0.127702,0.136985,0.00138622
107,0.98482,0.127702,0.136985,0.00138622
108,0.985825,0.0973148,0.139691,0.00479987
109,0.985825,0.0973148,0.139691,0.00479987
110,0.985825,0.0973148,0.139691,0.00479987
111,0.984547,0.0874785,0.167834,0.00521804
112,0.984547,0.0874785,0.167834,0.00521804
113,0.979342,0.0908601,0.12506,0.00432444
114,0.983148,0.0983223,0.14116,0.00227114
115,0.983148,0.0983223,0.14116,0.00227114
116,0.985839,0.101246,0.159083,0.00275861
117,0.984895,0.0960136,0.132719,0.00486361
118,0.983674,0.0743781,0.129745,0.00368235
119,0.973062,0.078663,0.0983504,0.00619036
120,0.974597,0.0820437,0.135659,0.00217435
121,0.974597,0.0820437,0.135659,0.00217435
122,0.972005,0.0921496,0.122492,0.00265324
123,0.971297,0.112239,0.128455,0.00203469
124,0.971297,0.112239,0.128455,0.00203469
125,0.971297,0.112239,0.128455,0.00203469
