MDTU,min_min,min_max,max_min,max_max5
1,-0.451123,0.106238,-0.0310898,0.354392
2,-0.471037,0.107632,-0.040987,0.35411
3,-0.423055,0.108389,-0.0316439,0.339679
4,-0.436811,0.103801,-0.0428537,0.341993
5,-0.457315,0.090032,-0.0374783,0.337632
6,-0.444942,0.0949092,-0.0272177,0.365458
7,-0.437087,0.0883422,-0.0200528,0.341816
8,-0.421546,0.085986,-0.0242147,0.34727
9,-0.423946,0.0857347,-0.0204807,0.340823
10,-0.435324,0.0881425,-0.0184521,0.328639
11,-0.435324,0.0881425,-0.0184521,0.328639
12,-0.435324,0.0881425,-0.0184521,0.328639
13,-0.451499,0.0829381,-0.022136,0.323682
14,-0.416297,0.0788956,-0.0221602,0.326933
15,-0.466961,0.0784346,-0.0228634,0.327199
16,-0.466961,0.0784346,-0.0228634,0.327199
17,-0.401325,0.0726118,-0.0223958,0.330773
18,-0.422806,0.0680017,-0.00966568,0.329525
19,-0.394834,0.0742872,-0.0150423,0.321608
20,-0.452883,0.0751629,-0.00810875,0.316761
21,-0.41787,0.0817802,-0.021142,0.324553
22,-0.409475,0.0761103,-0.00294971,0.317399
23,-0.399933,0.0616963,-0.0193716,0.311434
24,-0.399933,0.0616963,-0.0193716,0.311434
25,-0.411852,0.0600907,-0.00814211,0.314787
26,-0.417124,0.0654379,-0.0104045,0.315205
27,-0.425632,0.0548079,-0.00838421,0.320399
28,-0.425632,0.0548079,-0.00838421,0.320399
29,-0.425632,0.0548079,-0.00838421,0.320399
30,-0.425632,0.0548079,-0.00838421,0.320399
31,-0.388299,0.0643623,-0.00615812,0.312281
32,-0.388299,0.0643623,-0.00615812,0.312281
33,-0.407893,0.06201,-0.0102041,0.31696
34,-0.437235,0.0731561,-0.00877548,0.332056
35,-0.39124,0.063334,-0.00569394,0.312581
36,-0.39124,0.063334,-0.00569394,0.312581
37,-0.404713,0.0604695,-0.0168628,0.304693
38,-0.400154,0.0546651,-0.00291422,0.306732
39,-0.400154,0.0546651,-0.00291422,0.306732
40,-0.399433,0.056491,-0.0146992,0.312478
41,-0.384761,0.0574768,-0.015575,0.309221
42,-0.391449,0.056191,-0.00188766,0.312044
43,-0.383124,0.0515264,0.00424084,0.307963
44,-0.387353,0.0616554,-0.00219528,0.315047
45,-0.387353,0.0616554,-0.00219528,0.315047
46,-0.387353,0.0616554,-0.00219528,0.315047
47,-0.368854,0.0706943,0.000223302,0.308903
48,-0.38461,0.060044,-0.00878969,0.298371
49,-0.375189,0.0529198,-0.00498799,0.314464
50,-0.39588,0.0615033,-0.00154589,0.316851
51,-0.375854,0.046881,0.00510152,0.301072
52,-0.375854,0.046881,0.00510152,0.301072
53,-0.371437,0.0479109,0.00476263,0.319911
54,-0.371437,0.0479109,0.00476263,0.319911
55,-0.382974,0.058138,0.0079376,0.304015
56,-0.379007,0.0440115,0.0135094,0.297135
57,-0.379007,0.0440115,0.0135094,0.297135
58,-0.37907,0.0415159,-0.00197779,0.302551
59,-0.37907,0.0415159,-0.00197779,0.302551
60,-0.359415,0.0561026,0.00338253,0.294439
61,-0.368434,0.0508741,-0.00072949,0.297966
62,-0.368434,0.0508741,-0.00072949,0.297966
